,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
28,C2orf54,FLJ22671,ENSG00000172478,Chromosome 2 open reading frame 54,2,240886048-240896889,Predicted intracellular proteins,Evidence at protein level,HPA052722,,,Approved,Nucleoplasm<br>Golgi apparatus,Endometrial cancer:2.77e-4 (unfavourable),Mixed,Tissue enhanced,,esophagus: 112.1;skin: 51.5,tonsil: 25.5,Group enriched,7.0,CACO-2: 49.6;HaCaT: 39.3;SK-BR-3: 116.4
29,C3orf52,"FLJ23186, TTMP",ENSG00000114529,Chromosome 3 open reading frame 52,3,112086335-112131004,Predicted membrane proteins,Evidence at protein level,"HPA008119, HPA011968",Uncertain,,,,Pancreatic cancer:3.85e-4 (unfavourable),Mixed,Tissue enhanced,,skin: 23.1,thyroid gland: 16.6,Cell line enhanced,,U-698: 37.5
30,CA12,HsT18816,ENSG00000074410,Carbonic anhydrase 12,15,63321378-63382161,"Disease related genes, Enzymes, Potential drug targets, Predicted membrane proteins",Evidence at protein level,"HPA008773, CAB025181, CAB062549, CAB068179, HPA073203",Enhanced,,Approved,Nucleus<br>Vesicles,Pancreatic cancer:3.80e-6 (unfavourable),Expressed in all,Tissue enhanced,,kidney: 308.4;skin: 168.3,rectum: 102.9,Cell line enhanced,,A549: 191.8;RT4: 180.0;T-47d: 269.1;U-138 MG: 295.7;U-87 MG: 352.6
31,CALML3,CLP,ENSG00000178363,Calmodulin like 3,10,5524009-5526771,"Plasma proteins, Predicted intracellular proteins, RAS pathway related proteins",Evidence at protein level,"CAB010070, HPA044999",Approved,,,,,Group enriched,Tissue enhanced,,esophagus: 165.7;skin: 42.6,tonsil: 22.4,Group enriched,6.0,A-431: 12.2;hTCEpi: 3.8;RPMI-8226: 2.6
32,CAMSAP3,"KIAA1543, Nezha, PPP1R80",ENSG00000076826,Calmodulin regulated spectrin associated protein family member 3,19,7595902-7618304,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA043830, HPA062149",Enhanced,,Approved,Nucleoplasm<br>Centrosome,Renal cancer:7.55e-7 (favourable),Expressed in all,Tissue enhanced,,skin: 22.1,duodenum: 15.2,Cell line enhanced,,CACO-2: 22.2
33,CAPNS2,"MGC12536, MGC14804",ENSG00000256812,Calpain small subunit 2,16,55566672-55567687,Predicted intracellular proteins,Evidence at protein level,"HPA059749, HPA076768",Enhanced,,Approved,Cytosol,,Group enriched,Tissue enhanced,,esophagus: 59.9;skin: 109.3,urinary bladder: 30.3,Cell line enriched,8.0,hTCEpi: 158.7
34,CARD14,"BIMP2, CARMA2, PSORS2",ENSG00000141527,Caspase recruitment domain family member 14,17,80169992-80209331,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,skin: 17.8,esophagus: 7.0,Cell line enhanced,,MCF7: 6.3;SK-BR-3: 8.0;T-47d: 22.6
35,CARD17,INCA,ENSG00000255221,Caspase recruitment domain family member 17,11,105092469-105101431,Predicted intracellular proteins,Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,skin: 3.5,lymph node: 1.9,Cell line enriched,5.0,AN3-CA: 1.4
36,CARMIL3,"BC008134, C14orf121, crml-1, LRRC16B",ENSG00000186648,Capping protein regulator and myosin 1 linker 3,14,24052000-24069728,Predicted intracellular proteins,Evidence at protein level,HPA030596,Uncertain,,,,,Mixed,Tissue enhanced,,cerebral cortex: 6.7;skin: 6.2,testis: 3.0,Cell line enhanced,,Daudi: 7.8;HMC-1: 6.5;Karpas-707: 4.8;SCLC-21H: 12.8;SH-SY5Y: 5.6
37,CASZ1,"castor, cst, FLJ20321, SRG, ZNF693",ENSG00000130940,Castor zinc finger 1,1,10636604-10796650,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA028222, HPA029927",Approved,,Supported,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,skin: 26.9,prostate: 15.9,Cell line enhanced,,HDLM-2: 12.4;SCLC-21H: 23.3;SK-BR-3: 14.1
38,CBLC,"CBL-3, CBL-SL, RNF57",ENSG00000142273,Cbl proto-oncogene C,19,44777869-44800634,"Cancer-related genes, Enzymes, Predicted intracellular proteins",Evidence at protein level,"CAB008087, HPA035266",Approved,,Approved,Nucleoplasm,Renal cancer:3.11e-6 (favourable),Mixed,Tissue enhanced,,duodenum: 52.5;skin: 41.9;small intestine: 44.0,colon: 21.4,Cell line enhanced,,A-431: 38.2;BEWO: 28.0;CACO-2: 23.9;CAPAN-2: 51.1;HaCaT: 37.6;HBEC3-KT: 25.9;RT4: 29.6;SK-BR-3: 24.0
39,CCER2,,ENSG00000262484,Coiled-coil glutamate rich protein 2,19,38908980-38912158,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA069716,Uncertain,,,,Urothelial cancer:2.32e-4 (favourable),Mixed,Tissue enhanced,,skin: 3.3,testis: 1.2,Mixed,,
40,CD1B,CD1,ENSG00000158485,CD1b molecule,1,158327951-158331531,"CD markers, Predicted membrane proteins",Evidence at protein level,HPA021824,Approved,,,,,Mixed,Tissue enhanced,,rectum: 3.1;skin: 3.9,lymph node: 2.7,Cell line enriched,1556.0,MOLT-4: 465.4
41,CD1E,,ENSG00000158488,CD1e molecule,1,158353696-158357553,"CD markers, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA057769,Uncertain,,,,,Mixed,Tissue enhanced,,skin: 18.3,tonsil: 10.4,Cell line enriched,980.0,MOLT-4: 1075.1
42,CDC42BPG,"DMPK2, HSMDPKIN, kappa-200, MRCKgamma",ENSG00000171219,CDC42 binding protein kinase gamma,11,64823387-64844569,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA027382, HPA061836",Enhanced,,Supported,Cytosol,Renal cancer:5.99e-13 (favourable),Mixed,Tissue enhanced,,skin: 35.6,parathyroid gland: 14.5,Cell line enhanced,,BEWO: 30.1;HaCaT: 21.0;MCF7: 25.1;SCLC-21H: 19.6
43,CDH3,"CDHP, PCAD",ENSG00000062038,Cadherin 3,16,68636189-68722616,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA001767, CAB002487",Enhanced,,Uncertain,Cell Junctions<br>Cytosol,"Pancreatic cancer:8.43e-4 (unfavourable), Lung cancer:8.53e-4 (unfavourable)",Mixed,Tissue enhanced,,skin: 31.9,ovary: 26.5,Cell line enhanced,,A-431: 89.4;HaCaT: 243.8;HBEC3-KT: 95.6;hTCEpi: 75.4;RPTEC TERT1: 88.7
44,CENPP,"CENP-P, RP11-19J3.3",ENSG00000188312,Centromere protein P,9,92325484-92620533,Predicted intracellular proteins,Evidence at protein level,"HPA021787, HPA058945",Uncertain,,Supported,Nucleus<br>Nucleoli,"Head and neck cancer:3.65e-4 (favourable), Cervical cancer:3.91e-4 (favourable)",Mixed,Tissue enhanced,,skin: 25.2,parathyroid gland: 8.0,Expressed in all,,
45,CGB7,CG-beta-a,ENSG00000196337,Chorionic gonadotropin beta subunit 7,19,49054275-49058860,Predicted secreted proteins,Evidence at protein level,"HPA038925, HPA038934",Supported,,Approved,Cytosol,,Not detected,Tissue enhanced,,skin: 3.8,"placenta,seminal vesicle,skeletal muscle: 1.0",Cell line enhanced,,BEWO: 4.7;HaCaT: 3.5;hTCEpi: 3.4;U-251 MG: 6.1
46,CLDN1,"ILVASC, SEMP1",ENSG00000163347,Claudin 1,3,190305701-190322475,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"CAB002602, HPA048319",Enhanced,,,,"Endometrial cancer:2.00e-4 (unfavourable), Pancreatic cancer:5.23e-4 (unfavourable)",Expressed in all,Tissue enhanced,,skin: 306.2;smooth muscle: 186.0,liver: 158.4,Cell line enhanced,,EFO-21: 613.4;HaCaT: 206.6;hTCEpi: 206.7;RPTEC TERT1: 310.7;RT4: 210.1
47,CTD-2659N19.11,,ENSG00000283980,,19,12687998-12688422,Predicted intracellular proteins,Evidence at transcript level,,,,,,,,Tissue enhanced,,skin: 1.2;testis: 1.6,thyroid gland: 0.8,Cell line enhanced,,HEK93: 2.0;MCF7: 1.6
48,CTD-3088G3.8,,ENSG00000188897,,16,11359845-11523588,Predicted intracellular proteins,Evidence at transcript level,HPA042154,Uncertain,,,,,Not detected,Tissue enhanced,,appendix: 5.3;skin: 4.3,testis: 2.8,Cell line enhanced,,Daudi: 2.2;HDLM-2: 3.2
49,CTSV,"CTSL2, CTSU",ENSG00000136943,Cathepsin V,9,97029679-97039643,"Enzymes, Predicted secreted proteins",Evidence at protein level,CAB017112,Uncertain,,Approved,Nucleus<br>Nucleoli fibrillar center<br>Plasma membrane<br>Cytosol,"Liver cancer:2.83e-5 (unfavourable), Urothelial cancer:2.39e-4 (unfavourable), Pancreatic cancer:2.87e-4 (unfavourable), Endometrial cancer:8.41e-4 (favourable)",Mixed,Tissue enhanced,,"cervix, uterine: 69.3;skin: 64.2;testis: 131.8",placenta: 25.9,Cell line enriched,7.0,BEWO: 563.7
50,CXCL14,"BMAC, bolekine, BRAK, Kec, KS1, MIP-2g, NJAC, SCYB14",ENSG00000145824,C-X-C motif chemokine ligand 14,5,135570679-135579279,Predicted secreted proteins,Evidence at protein level,CAB029996,Uncertain,,,,"Cervical cancer:1.71e-4 (favourable), Colorectal cancer:4.52e-4 (favourable)",Expressed in all,Tissue enhanced,,skin: 874.5,kidney: 335.8,Group enriched,12.0,HAP1: 60.3;hTCEpi: 55.4;RPTEC TERT1: 157.5;U-2 OS: 88.6
51,CYP27C1,FLJ16008,ENSG00000186684,Cytochrome P450 family 27 subfamily C member 1,2,127184120-127220078,Predicted intracellular proteins,Evidence at protein level,"HPA062460, HPA068731",,,Supported,Vesicles,,Mixed,Tissue enhanced,,skin: 6.8,"cervix, uterine: 2.4",Cell line enhanced,,HDLM-2: 13.5;TIME: 11.6;U-138 MG: 13.8
52,CYP2W1,"FLJ20359, MGC34287",ENSG00000073067,Cytochrome P450 family 2 subfamily W member 1,7,983199-989640,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA012753,Uncertain,,,,Urothelial cancer:5.85e-4 (unfavourable),Group enriched,Tissue enhanced,,adrenal gland: 5.5;duodenum: 6.2;skin: 9.7,placenta: 1.4,Group enriched,7.0,CACO-2: 11.2;Hep G2: 33.8
53,CYP4F22,FLJ39501,ENSG00000171954,Cytochrome P450 family 4 subfamily F member 22,19,15508493-15552317,"Disease related genes, Predicted membrane proteins",Evidence at protein level,HPA058960,Uncertain,,,,,Group enriched,Tissue enhanced,,esophagus: 14.0;skin: 34.3,seminal vesicle: 9.1,Cell line enhanced,,MCF7: 1.3
54,CYSRT1,"C9orf169, MGC59937",ENSG00000197191,Cysteine rich tail 1,9,137224635-137226311,Predicted intracellular proteins,Evidence at protein level,"HPA021883, HPA021886",Approved,,Approved,Nuclear speckles<br>Vesicles<br>Midbody,,Expressed in all,Tissue enhanced,,esophagus: 45.6;skin: 12.2,tonsil: 6.3,Cell line enhanced,,A-431: 11.7;CAPAN-2: 14.5;HaCaT: 16.3;MCF7: 20.0
55,DAPL1,,ENSG00000163331,Death associated protein like 1,2,158795317-158862781,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA046937, HPA058635",Enhanced,,Approved,Nucleoplasm<br>Nuclear bodies<br>Microtubules,Cervical cancer:8.43e-4 (favourable),Group enriched,Tissue enhanced,,epididymis: 238.2;esophagus: 243.7;skin: 219.0,fallopian tube: 128.4,Group enriched,5.0,HaCaT: 3.5;hTCEpi: 16.6;SCLC-21H: 6.9;U-87 MG: 8.2
56,DCST2,FLJ32934,ENSG00000163354,DC-STAMP domain containing 2,1,155018520-155033781,Predicted membrane proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,skin: 5.0;testis: 4.2,"duodenum,fallopian tube: 1.3",Cell line enhanced,,U-266/70: 1.1
57,DEGS2,"C14orf66, DES2, FADS8",ENSG00000168350,"Delta 4-desaturase, sphingolipid 2",14,100143957-100160163,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA046644,,,Approved,Nucleus<br>Nucleoli,"Renal cancer:7.94e-7 (favourable), Urothelial cancer:1.66e-4 (favourable)",Mixed,Tissue enhanced,,skin: 31.4;small intestine: 38.7,duodenum: 24.8,Cell line enriched,16.0,T-47d: 98.2
58,DENND2C,"dJ1156J9.1, DKFZp686G0351, DKFZp779P1149, FLJ37099, RP5-1156J9.1",ENSG00000175984,DENN domain containing 2C,1,114582848-114670422,Predicted intracellular proteins,Evidence at protein level,HPA054955,Uncertain,,Approved,Nucleus,,Mixed,Tissue enhanced,,esophagus: 19.5;skeletal muscle: 14.3;skin: 14.8,testis: 10.0,Cell line enhanced,,U-2197: 10.9;U-266/70: 19.3
59,DLK2,"EGFL9, MGC2487",ENSG00000171462,Delta like non-canonical Notch ligand 2,6,43450352-43456632,Predicted membrane proteins,Evidence at transcript level,"HPA061223, HPA068672",Uncertain,,Approved,Nucleus,,Mixed,Tissue enhanced,,prostate: 9.3;skin: 14.5,seminal vesicle: 7.5,Cell line enhanced,,HaCaT: 21.0;hTCEpi: 27.7
60,DLX5,,ENSG00000105880,Distal-less homeobox 5,7,97020392-97025097,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA005670,Approved,,Approved,Nucleus,,Tissue enriched,Tissue enhanced,,endometrium: 20.2;placenta: 13.5;skin: 17.1,"cervix, uterine: 9.6",Group enriched,5.0,BEWO: 41.0;HAP1: 24.0
61,DUOX1,"LNOX1, NOXEF1, THOX1",ENSG00000137857,Dual oxidase 1,15,45129933-45165576,"Enzymes, Predicted membrane proteins, Predicted secreted proteins, Transporters",Evidence at protein level,HPA023544,Approved,,,,Cervical cancer:4.31e-6 (favourable),Tissue enhanced,Tissue enhanced,,skin: 96.9;thyroid gland: 92.6,esophagus: 73.2,Cell line enhanced,,HaCaT: 56.9;hTCEpi: 22.1;RT4: 29.0
62,DUOXA1,"FLJ32334, mol, NIP, NUMBIP",ENSG00000140254,Dual oxidase maturation factor 1,15,45117367-45129938,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA041578,Approved,,,,,Tissue enhanced,Tissue enhanced,,esophagus: 122.2;skin: 107.9;thyroid gland: 112.0,epididymis: 60.3,Cell line enriched,9.0,HaCaT: 92.0
63,EFNA3,"Ehk1-L, EPLG3, LERK3",ENSG00000143590,Ephrin A3,1,155078872-155087538,"Predicted membrane proteins, RAS pathway related proteins",Evidence at protein level,CAB010494,Uncertain,,,,"Renal cancer:9.66e-10 (unfavourable), Liver cancer:2.46e-4 (unfavourable)",Expressed in all,Tissue enhanced,,skin: 51.3,cerebral cortex: 17.0,Cell line enhanced,,HAP1: 19.5;SCLC-21H: 32.5;T-47d: 24.4
64,EGLN3,"HIFPH3, PHD3",ENSG00000129521,Egl-9 family hypoxia inducible factor 3,14,33924231-34462774,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA064895,,,Approved,Cytosol,"Liver cancer:2.14e-5 (unfavourable), Renal cancer:2.50e-4 (unfavourable)",Expressed in all,Tissue enhanced,,skin: 98.0,heart muscle: 62.0,Cell line enhanced,,RH-30: 43.2;RT4: 97.7
65,ELOVL3,CIG-30,ENSG00000119915,ELOVL fatty acid elongase 3,10,102226328-102229589,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA036236,Supported,,Approved,Vesicles<br>Cytosol,Endometrial cancer:6.25e-5 (unfavourable),Tissue enhanced,Tissue enhanced,,adipose tissue: 3.6;breast: 4.4;skin: 3.4,testis: 2.3,Cell line enhanced,,HSkMC: 10.4;SiHa: 24.5
66,ELOVL4,"CT118, SCA34, STGD2, STGD3",ENSG00000118402,ELOVL fatty acid elongase 4,6,79914812-79947580,"Disease related genes, Enzymes, Potential drug targets, Predicted membrane proteins",Evidence at protein level,,,,,,Urothelial cancer:6.27e-4 (unfavourable),Mixed,Tissue enhanced,,cerebral cortex: 24.0;skin: 50.7,parathyroid gland: 15.7,Cell line enhanced,,MOLT-4: 25.9
