,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
25,FILIP1,"FILIP, KIAA1275",ENSG00000118407,Filamin A interacting protein 1,6,75291859-75493738,Predicted intracellular proteins,Evidence at protein level,HPA053564,Enhanced,,Uncertain,Plasma membrane<br>Actin filaments,,Mixed,Tissue enhanced,,heart muscle: 35.3,smooth muscle: 19.5,Cell line enhanced,,EFO-21: 6.6;U-266/70: 5.3
26,FITM2,"C20orf142, dJ881L22.2, FIT2",ENSG00000197296,Fat storage inducing transmembrane protein 2,20,44302838-44311169,Predicted membrane proteins,Evidence at protein level,,,,,,Renal cancer:8.98e-12 (favourable),Expressed in all,Tissue enhanced,,heart muscle: 40.1,parathyroid gland: 24.1,Mixed,,
27,FRMD3,"EPB41L4O, MGC20553",ENSG00000172159,FERM domain containing 3,9,83242990-83538546,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA017285,Approved,,Approved,Nucleoplasm<br>Golgi apparatus<br>Plasma membrane,"Thyroid cancer:1.79e-4 (favourable), Renal cancer:7.24e-4 (favourable)",Tissue enhanced,Tissue enhanced,,heart muscle: 56.5,skeletal muscle: 28.5,Cell line enhanced,,HEL: 21.0;RPMI-8226: 54.8;SCLC-21H: 32.9
28,FRMD5,MGC14161,ENSG00000171877,FERM domain containing 5,15,43870761-44195252,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA011746, HPA013961",,,Uncertain,Golgi apparatus<br>Centrosome,Pancreatic cancer:5.89e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,cerebral cortex: 20.4;heart muscle: 29.4,adrenal gland: 7.2,Cell line enhanced,,WM-115: 59.3
29,GATA4,,ENSG00000136574,GATA binding protein 4,8,11676959-11760002,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB013125, HPA073899",Uncertain,,Supported,Nuclear bodies,,Tissue enhanced,Tissue enhanced,,duodenum: 72.5;heart muscle: 59.0;ovary: 111.8,testis: 51.5,Cell line enhanced,,HEK93: 11.9;Hep G2: 21.2;HHSteC: 31.6;SH-SY5Y: 45.2
30,GJA3,"CX46, CZP3",ENSG00000121743,Gap junction protein alpha 3,13,20138255-20161049,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA014821,Supported,,,,,Tissue enhanced,Tissue enhanced,,heart muscle: 5.1;parathyroid gland: 5.9;placenta: 3.5,testis: 2.4,Cell line enhanced,,CAPAN-2: 6.8;HL-60: 5.2
31,GLP1R,,ENSG00000112164,Glucagon like peptide 1 receptor,6,39048798-39087743,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,cerebral cortex: 1.9;heart muscle: 1.8,pancreas: 1.5,Cell line enhanced,,NTERA-2: 1.3;SCLC-21H: 3.7
32,GSG1L,"KTSR5831, MGC18079, PRO19651",ENSG00000169181,GSG1 like,16,27787535-28063509,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA014479,Approved,,,,,Tissue enriched,Tissue enhanced,,cerebral cortex: 11.7;heart muscle: 7.3,fallopian tube: 2.7,Group enriched,7.0,HMC-1: 7.3;THP-1: 2.1
33,GUCA1C,GCAP3,ENSG00000138472,Guanylate cyclase activator 1C,3,108907792-108953895,Predicted intracellular proteins,Evidence at protein level,HPA041597,Approved,,Approved,Focal adhesion sites,,Tissue enriched,Tissue enhanced,,heart muscle: 8.9;pancreas: 8.4;stomach: 5.3,testis: 1.7,Cell line enriched,83.0,RPTEC TERT1: 10.6
34,HACD1,"CAP, PTPLA",ENSG00000165996,3-hydroxyacyl-CoA dehydratase 1,10,17589032-17617377,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,heart muscle: 42.0,smooth muscle: 36.3,Mixed,,
35,HHATL,"C3orf3, GUP1, KIAA1173, MBOAT3, MSTP002, OACT3",ENSG00000010282,Hedgehog acyltransferase-like,3,42692663-42702827,Predicted membrane proteins,Evidence at protein level,HPA018174,Enhanced,,,,,Tissue enhanced,Tissue enhanced,,heart muscle: 333.1;skeletal muscle: 97.6,cerebral cortex: 53.3,Not detected,,
36,HSPB2,"Hs.78846, MKBP",ENSG00000170276,Heat shock protein family B (small) member 2,11,111912242-111914093,Predicted intracellular proteins,Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,heart muscle: 36.6,skeletal muscle: 25.0,Cell line enhanced,,ASC diff: 13.8;fHDF/TERT166: 21.7;HSkMC: 6.9;LHCN-M2: 13.3;U-138 MG: 11.8
37,HSPB7,cvHSP,ENSG00000173641,Heat shock protein family B (small) member 7,1,16014028-16019594,Predicted intracellular proteins,Evidence at protein level,HPA027639,Approved,,Approved,Nucleoplasm,"Urothelial cancer:1.26e-4 (unfavourable), Head and neck cancer:5.29e-4 (unfavourable)",Mixed,Tissue enhanced,,heart muscle: 1571.0;skeletal muscle: 639.6,adipose tissue: 342.4,Cell line enriched,5.0,fHDF/TERT166: 246.0
38,IRX6,"IRX-3, IRX7",ENSG00000159387,Iroquois homeobox 6,16,55323760-55330760,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA018332,Uncertain,,Approved,Nucleus<br>Mitochondria,Lung cancer:3.34e-4 (favourable),Tissue enhanced,Tissue enhanced,,adipose tissue: 8.6;heart muscle: 4.9,skin: 3.3,Cell line enhanced,,AF22: 1.3;HEK93: 1.5;RPTEC TERT1: 4.5;SK-MEL-30: 3.0
39,ITGB1BP2,CHORDC3,ENSG00000147166,Integrin subunit beta 1 binding protein 2,X,71301734-71305371,Predicted intracellular proteins,Evidence at protein level,HPA040721,,,Approved,Cytosol,,Mixed,Tissue enhanced,,heart muscle: 52.9;smooth muscle: 23.1,skeletal muscle: 16.0,Cell line enhanced,,HMC-1: 8.1
40,KCNA5,"HK2, HPCN1, Kv1.5",ENSG00000130037,Potassium voltage-gated channel subfamily A member 5,12,5043989-5046788,"Disease related genes, FDA approved drug targets, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,"HPA021516, CAB022562",Approved,,,,,Mixed,Tissue enhanced,,heart muscle: 16.1,esophagus: 5.6,Cell line enriched,20.0,NTERA-2: 4.3
41,KCNE1B,,ENSG00000276289,Potassium voltage-gated channel subfamily E regulatory subunit 1B,21,7816675-7829926,Predicted membrane proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,fallopian tube: 9.1;heart muscle: 4.0,kidney: 2.9,Cell line enhanced,,CACO-2: 1.5
42,KLHL31,"bA345L23.2, BKLHD6, KBTBD1",ENSG00000124743,Kelch like family member 31,6,53647901-53665708,Predicted intracellular proteins,Evidence at protein level,,,,,,,Not detected,Tissue enhanced,,heart muscle: 29.4;skeletal muscle: 51.2,adipose tissue: 9.0,Cell line enhanced,,SCLC-21H: 1.2
43,LSMEM2,"C3orf45, FLJ38608",ENSG00000179564,Leucine rich single-pass membrane protein 2,3,50279027-50288114,Predicted membrane proteins,Evidence at protein level,,,,,,,Not detected,Tissue enhanced,,heart muscle: 15.4;skeletal muscle: 5.4,testis: 2.8,Not detected,,
44,METTL11B,"C1orf184, HOMT1B",ENSG00000203740,Methyltransferase like 11B,1,170146001-170167790,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA028049,Uncertain,,,,,Not detected,Tissue enhanced,,heart muscle: 1.5,"skeletal muscle,testis: 0.4",Cell line enriched,13.0,NTERA-2: 1.7
45,MLIP,"C6orf142, CIP, MGC18257",ENSG00000146147,Muscular LMNA interacting protein,6,53929982-54266280,Predicted intracellular proteins,Evidence at protein level,"HPA029252, HPA046654",Approved,,Approved,Nucleoplasm,,Tissue enhanced,Tissue enhanced,,heart muscle: 112.5;liver: 67.0;skeletal muscle: 45.7,skin: 20.6,Group enriched,7.0,HUVEC TERT2: 16.4;SK-MEL-30: 14.9
46,MYLK3,"caMLCK, MLCK",ENSG00000140795,Myosin light chain kinase 3,16,46703369-46790407,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA073447,Enhanced,,,,,Not detected,Tissue enhanced,,heart muscle: 69.4;skeletal muscle: 16.9,testis: 11.7,Cell line enhanced,,BEWO: 12.5;HEL: 36.3;K-562: 5.8;SK-BR-3: 6.2
47,MYZAP,"GCOM1, Gup, Gup1, MYOZAP",ENSG00000263155,Myocardial zonula adherens protein,15,57591941-57685364,Predicted intracellular proteins,Evidence at protein level,HPA039827,Approved,,,,,Mixed,Tissue enhanced,,heart muscle: 388.5,placenta: 84.1,Cell line enhanced,,HEL: 121.1;HUVEC TERT2: 24.2;TIME: 25.5
48,NDRG4,"KIAA1180, SMAP-8",ENSG00000103034,NDRG family member 4,16,58462846-58513628,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA015313, HPA017587",Enhanced,,Uncertain,Nucleus<br>Cytosol,,Tissue enriched,Tissue enhanced,,adrenal gland: 146.6;cerebral cortex: 420.0;heart muscle: 150.6,testis: 72.0,Cell line enhanced,,EFO-21: 30.7;SCLC-21H: 58.1
49,NEBL,"LASP2, LNEBL",ENSG00000078114,Nebulette,10,20779973-21174187,Predicted intracellular proteins,Evidence at protein level,"HPA013994, HPA013995",Approved,,,,"Renal cancer:2.77e-8 (favourable), Urothelial cancer:5.56e-4 (unfavourable)",Mixed,Tissue enhanced,,heart muscle: 200.0;thyroid gland: 125.4,cerebral cortex: 61.3,Cell line enhanced,,SCLC-21H: 69.4;SH-SY5Y: 37.8;SK-BR-3: 42.1
50,NEXN,"NELIN, nexilin",ENSG00000162614,Nexilin F-actin binding protein,1,77888513-77943895,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA011185,Approved,,,,Colorectal cancer:5.60e-4 (unfavourable),Mixed,Tissue enhanced,,heart muscle: 298.6;skeletal muscle: 248.9,prostate: 109.6,Cell line enhanced,,BJ: 129.6;LHCN-M2: 116.4;RH-30: 106.0
51,NT5C1A,"CN-I, CN-IA, CN1, CN1A, MGC119199, MGC119201",ENSG00000116981,"5'-nucleotidase, cytosolic IA",1,39659121-39672038,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA050283, HPA054158",Supported,,,,,Not detected,Tissue enhanced,,heart muscle: 7.5;skeletal muscle: 24.9,cerebral cortex: 4.8,Cell line enriched,20.0,SH-SY5Y: 18.9
52,OXCT1,"OXCT, SCOT",ENSG00000083720,3-oxoacid CoA-transferase 1,5,41730065-41870519,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA012047, HPA061425",Enhanced,,Enhanced,Mitochondria,"Renal cancer:1.86e-8 (favourable), Liver cancer:1.03e-4 (unfavourable)",Expressed in all,Tissue enhanced,,heart muscle: 162.3,cerebral cortex: 98.7,Cell line enhanced,,SiHa: 338.4
53,P2RX3,P2X3,ENSG00000109991,Purinergic receptor P2X 3,11,57338374-57370600,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA057776,Uncertain,,,,,Not detected,Tissue enhanced,,heart muscle: 2.5;testis: 6.1,liver: 0.9,Not detected,,
54,PAQR9,FLJ41938,ENSG00000188582,Progestin and adipoQ receptor family member 9,3,142949164-142963682,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA052798,Uncertain,,,,,Tissue enriched,Tissue enhanced,,heart muscle: 5.6;liver: 6.8;testis: 19.3,bone marrow: 3.4,Cell line enhanced,,A549: 3.0;AF22: 2.0;HEL: 2.1;NTERA-2: 2.5;U-266/70: 4.6;U-266/84: 2.4
55,PDE1C,Hcam3,ENSG00000154678,Phosphodiesterase 1C,7,31751179-32299329,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA021751, HPA052375",Uncertain,,Approved,Nucleus,,Tissue enhanced,Tissue enhanced,,heart muscle: 37.2,cerebral cortex: 20.8,Cell line enhanced,,fHDF/TERT166: 114.5;U-251 MG: 66.4;WM-115: 102.6
56,PKP2,,ENSG00000057294,Plakophilin 2,12,32790745-32896840,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA014314, CAB037336, HPA056908",Enhanced,,Enhanced,Nucleoplasm<br>Cell Junctions,"Lung cancer:6.79e-4 (unfavourable), Colorectal cancer:8.55e-4 (favourable)",Mixed,Tissue enhanced,,fallopian tube: 114.2;heart muscle: 123.3,parathyroid gland: 50.6,Cell line enhanced,,CACO-2: 161.1
57,PLA2G5,,ENSG00000127472,Phospholipase A2 group V,1,20028179-20091190,"Disease related genes, Enzymes, Potential drug targets, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,HPA053361,Approved,,,,,Group enriched,Tissue enhanced,,heart muscle: 48.6,seminal vesicle: 19.8,Cell line enhanced,,U-138 MG: 1.0;U-2197: 2.1
58,PLCXD3,,ENSG00000182836,Phosphatidylinositol specific phospholipase C X domain containing 3,5,41306954-41510628,Predicted intracellular proteins,Evidence at protein level,HPA046849,Uncertain,,Approved,Golgi apparatus,,Mixed,Tissue enhanced,,adrenal gland: 16.7;heart muscle: 22.0;ovary: 28.4,cerebral cortex: 8.3,Cell line enhanced,,BJ hTERT+: 6.9;PC-3: 6.9;SH-SY5Y: 36.5;TIME: 15.0
59,POPDC2,POP2,ENSG00000121577,Popeye domain containing 2,3,119636457-119665324,Predicted membrane proteins,Evidence at protein level,HPA024255,Enhanced,,,,,Mixed,Tissue enhanced,,heart muscle: 197.3;seminal vesicle: 64.1,smooth muscle: 35.3,Cell line enriched,31.0,SH-SY5Y: 30.8
60,PPFIA4,,ENSG00000143847,PTPRF interacting protein alpha 4,1,203026498-203078740,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA053419, HPA054132",Enhanced,,,,Renal cancer:1.73e-8 (unfavourable),Mixed,Tissue enhanced,,cerebral cortex: 24.8;heart muscle: 14.5,skeletal muscle: 6.5,Cell line enhanced,,RH-30: 13.1;U-87 MG: 12.1
61,PRKAA2,"AMPK, AMPKa2, PRKAA",ENSG00000162409,Protein kinase AMP-activated catalytic subunit alpha 2,1,56645322-56715335,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA044540,Approved,,Supported,Nuclear speckles<br>Golgi apparatus,"Renal cancer:4.95e-5 (favourable), Endometrial cancer:4.80e-4 (unfavourable), Liver cancer:5.30e-4 (unfavourable)",Mixed,Tissue enhanced,,heart muscle: 26.5,parathyroid gland: 15.0,Cell line enhanced,,RPTEC TERT1: 10.7
62,PTGES3L,,ENSG00000267060,Prostaglandin E synthase 3 like,17,42968088-42980433,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,heart muscle: 30.2;skeletal muscle: 58.7,smooth muscle: 16.3,Cell line enhanced,,THP-1: 17.1
63,RBM20,,ENSG00000203867,RNA binding motif protein 20,10,110644397-110839469,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA035806, HPA037703",Uncertain,,Approved,Nucleus<br>Nucleoli<br>Golgi apparatus<br>Cytokinetic bridge,,Mixed,Tissue enhanced,,heart muscle: 26.4,skeletal muscle: 5.4,Cell line enhanced,,HEK93: 5.5;RH-30: 15.9;SH-SY5Y: 16.0;T-47d: 8.7
64,RBM24,"dJ259A10.1, FLJ30829, RNPC6",ENSG00000112183,RNA binding motif protein 24,6,17281346-17293875,Predicted intracellular proteins,Evidence at protein level,"HPA066927, HPA067231",Enhanced,,Enhanced,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,heart muscle: 90.9;skeletal muscle: 109.8,endometrium: 51.6,Cell line enhanced,,LHCN-M2: 49.0;RH-30: 57.9;T-47d: 26.5
65,RBPMS2,,ENSG00000166831,RNA binding protein with multiple splicing 2,15,64739892-64775587,Predicted intracellular proteins,Evidence at protein level,,,,,,Renal cancer:1.48e-4 (favourable),Expressed in all,Tissue enhanced,,heart muscle: 134.9,seminal vesicle: 63.9,Cell line enhanced,,AF22: 38.7;AN3-CA: 51.6;HEL: 77.7;NTERA-2: 76.7
