,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
19,DSC3,"CDHF3, DSC, DSC1, DSC2, DSC4",ENSG00000134762,Desmocollin 3,18,30990008-31042815,"Disease related genes, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"CAB037328, HPA049265, HPA073937",Enhanced,,Enhanced,Plasma membrane<br>Cell Junctions,Urothelial cancer:1.04e-5 (unfavourable),Tissue enhanced,Group enriched,12,esophagus: 119.1;skin: 454.8,tonsil: 24.8,Cell line enhanced,,HaCaT: 242.4;hTCEpi: 115.0;hTERT-HME1: 89.5
20,SBSN,"HLAR698, UNQ698",ENSG00000189001,Suprabasin,19,35523367-35528351,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA062568, HPA067734",Enhanced,,Approved,Vesicles,,Group enriched,Group enriched,12,esophagus: 1055.9;skin: 2690.8,tonsil: 151.8,Cell line enhanced,,ASC diff: 42.6;ASC TERT1: 75.3;HSkMC: 106.4;U-2197: 48.0;U-87 MG: 117.4
21,AC011513.3,,ENSG00000267881,,19,41708612-41761282,Predicted secreted proteins,Evidence at transcript level,HPA011041,Approved,,,,,Tissue enhanced,Group enriched,11,colon: 41.2;esophagus: 10.3,appendix: 2.4,Not detected,,
22,C10orf99,"AP-57, CSBF, FLJ21763, RLLV1833, UNQ1833",ENSG00000188373,Chromosome 10 open reading frame 99,10,84173738-84185294,Predicted secreted proteins,Evidence at protein level,HPA050920,Enhanced,,,,Renal cancer:1.20e-5 (unfavourable),Mixed,Group enriched,11,colon: 239.2;esophagus: 185.4;rectum: 264.2,urinary bladder: 20.8,Cell line enriched,6.0,RT4: 37.2
23,CRCT1,"C1orf42, NICE-1",ENSG00000169509,Cysteine rich C-terminal 1,1,152514502-152516010,Predicted intracellular proteins,Evidence at protein level,,,,,,Pancreatic cancer:7.03e-4 (unfavourable),Tissue enhanced,Group enriched,11,esophagus: 84.0;skin: 82.8;tonsil: 17.6,breast: 5.6,Cell line enriched,14.0,CAPAN-2: 4.5
24,CYP2C18,"CPCI, CYP2C, CYP2C17, P450IIC17",ENSG00000108242,Cytochrome P450 family 2 subfamily C member 18,10,94683621-94736190,"Enzymes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,11,duodenum: 103.1;esophagus: 24.6;gallbladder: 24.5;liver: 97.8;small intestine: 88.1;stomach: 62.2,tonsil: 6.2,Cell line enhanced,,BEWO: 3.0
25,GRHL3,"SOM, TFCP2L4",ENSG00000158055,Grainyhead like transcription factor 3,1,24319322-24364482,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins, Transcription factors",Evidence at protein level,HPA059960,Enhanced,,Approved,Nucleoplasm,,Tissue enhanced,Group enriched,11,esophagus: 85.1;skin: 50.1;tonsil: 22.6;urinary bladder: 28.1,testis: 4.3,Cell line enhanced,,BEWO: 43.8;HaCaT: 32.1;MCF7: 43.8;RT4: 51.5
26,HEPHL1,DKFZp686F22190,ENSG00000181333,Hephaestin like 1,11,94021361-94113751,Predicted membrane proteins,Evidence at protein level,HPA031517,Uncertain,,,,Cervical cancer:4.94e-4 (unfavourable),Tissue enriched,Group enriched,11,esophagus: 3.2;tonsil: 9.4,testis: 0.5,Cell line enhanced,,HaCaT: 1.4;HBEC3-KT: 2.0
27,LY6D,E48,ENSG00000167656,Lymphocyte antigen 6 family member D,8,142784880-142786592,"Plasma proteins, Predicted membrane proteins",Evidence at protein level,"HPA024755, HPA064317",Enhanced,,,,"Pancreatic cancer:1.94e-6 (unfavourable), Renal cancer:1.20e-4 (unfavourable)",Group enriched,Group enriched,11,esophagus: 631.6;skin: 717.0,tonsil: 61.0,Cell line enriched,26.0,A-431: 128.0
28,LYNX1,,ENSG00000283992,Ly6/neurotoxin 1,8,142764338-142769844,"Predicted secreted proteins, Transporters",Evidence at protein level,,,,,,,,Group enriched,11,esophagus: 315.6;skin: 108.1,tonsil: 19.9,Group enriched,16.0,EFO-21: 5.6;HaCaT: 24.1
29,PKP1,B6P,ENSG00000081277,Plakophilin 1,1,201283452-201332993,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA027221, HPA027589, CAB033130",Enhanced,,Enhanced,Nucleoplasm,,Tissue enhanced,Group enriched,11,esophagus: 281.6;skin: 821.6,prostate: 51.7,Cell line enhanced,,HaCaT: 205.1;HBEC3-KT: 102.1;hTCEpi: 358.4;hTERT-HME1: 100.7;PC-3: 176.6
30,PLEKHN1,DKFZP434H2010,ENSG00000187583,Pleckstrin homology domain containing N1,1,966497-975865,Predicted intracellular proteins,Evidence at protein level,HPA031742,Uncertain,,Approved,Nuclear speckles,Renal cancer:4.97e-5 (unfavourable),Mixed,Group enriched,11,esophagus: 16.9;skin: 44.0,urinary bladder: 2.7,Cell line enhanced,,HaCaT: 22.0
31,SLC39A2,ZIP2,ENSG00000165794,Solute carrier family 39 member 2,14,20999255-21001871,Predicted membrane proteins,Evidence at protein level,HPA030489,Uncertain,,,,,Mixed,Group enriched,11,esophagus: 19.0;prostate: 19.2;seminal vesicle: 46.9;skin: 34.1,breast: 2.6,Cell line enriched,67.0,HaCaT: 20.5
32,UPK3B,"FLJ32198, MGC10902, p35, UPIIIb",ENSG00000243566,Uroplakin 3B,7,76510428-76516521,"Predicted membrane proteins, Predicted secreted proteins, Transporters",Evidence at protein level,HPA010506,Approved,,Approved,Nucleus<br>Vesicles<br>Cytosol,,Group enriched,Group enriched,11,esophagus: 12.4;lung: 29.8;urinary bladder: 11.0,tonsil: 1.6,Group enriched,8.0,A549: 12.0;CAPAN-2: 41.9;HaCaT: 8.6;RT4: 26.3;T-47d: 25.4
33,PADI3,PDI3,ENSG00000142619,Peptidyl arginine deiminase 3,1,17249098-17284233,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA043739,Uncertain,,Approved,Nucleoplasm<br>Vesicles,"Renal cancer:1.55e-11 (unfavourable), Endometrial cancer:3.22e-4 (unfavourable)",Tissue enhanced,Group enriched,10,esophagus: 3.7;seminal vesicle: 4.9;urinary bladder: 10.2,epididymis: 0.6,Cell line enhanced,,EFO-21: 13.2;RT4: 13.9;T-47d: 12.0
34,CERS3,"LASS3, MGC27091",ENSG00000154227,Ceramide synthase 3,15,100400395-100544995,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA006092, HPA024356",Approved,,Approved,Nucleoplasm,,Tissue enhanced,Group enriched,9,esophagus: 48.1;skin: 60.5;testis: 32.3;tonsil: 14.3,breast: 4.3,Cell line enriched,6.0,hTCEpi: 47.1
35,EVPL,EVPK,ENSG00000167880,Envoplakin,17,76004502-76027452,Predicted intracellular proteins,Evidence at protein level,"CAB002220, HPA053969",Enhanced,,Supported,Intermediate filaments<br>Cytosol,,Mixed,Group enriched,9,esophagus: 77.5;skin: 111.0,duodenum: 10.7,Cell line enhanced,,HaCaT: 51.8;RT4: 68.1;T-47d: 50.1
36,IL20RB,"DIRS1, FNDC6, IL-20R2, MGC34923",ENSG00000174564,Interleukin 20 receptor subunit beta,3,136946230-137011085,Predicted membrane proteins,Evidence at protein level,HPA063914,,,Approved,Vesicles<br>Cytosol,"Renal cancer:0.00e+0 (unfavourable), Pancreatic cancer:1.44e-4 (unfavourable)",Group enriched,Group enriched,9,esophagus: 56.6;skin: 165.5,breast: 12.4,Cell line enhanced,,HaCaT: 70.0;HBEC3-KT: 93.7;HHSteC: 70.6;hTCEpi: 372.4;hTERT-HME1: 73.1
37,KRT5,"EBS2, KRT5A",ENSG00000186081,Keratin 5,12,52514575-52520687,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB000027, CAB000129, HPA059479",Enhanced,,Supported,Intermediate filaments,Breast cancer:1.27e-4 (favourable),Tissue enhanced,Group enriched,9,esophagus: 3256.1;skin: 5996.8,tonsil: 516.9,Group enriched,6.0,HaCaT: 2557.9;HBEC3-KT: 3723.5;hTCEpi: 8392.0
38,PGLYRP3,"PGLYRPIalpha, PGRP-Ialpha, PGRPIA",ENSG00000159527,Peptidoglycan recognition protein 3,1,153297862-153310718,Predicted secreted proteins,Evidence at protein level,HPA030369,Uncertain,,,,,Tissue enhanced,Group enriched,9,esophagus: 42.8;skin: 87.1,tonsil: 6.8,Group enriched,15.0,HaCaT: 3.4;HDLM-2: 1.4;hTCEpi: 1.0
39,S100A8,"60B8AG, CAGA, CFAG, CGLA, MRP8, P8",ENSG00000143546,S100 calcium binding protein A8,1,153390032-153391188,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB002791, HPA024372",Enhanced,,Supported,Intermediate filaments,Renal cancer:8.94e-7 (unfavourable),Expressed in all,Group enriched,9,bone marrow: 14915.7;esophagus: 12755.4;tonsil: 4867.3,appendix: 1232.5,Group enriched,28.0,hTCEpi: 103.6;SK-BR-3: 396.8;THP-1: 195.3
40,SPRR2F,,ENSG00000244094,Small proline rich protein 2F,1,153112114-153113515,Predicted intracellular proteins,Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,9,esophagus: 167.0;ovary: 83.7;tonsil: 63.0,testis: 11.8,Cell line enriched,9.0,K-562: 2.4
41,ADGRF4,"FLJ38076, GPR115, PGR18",ENSG00000153294,Adhesion G protein-coupled receptor F4,6,47685864-47722021,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,"HPA007131, HPA007158",Enhanced,,Uncertain,Mitochondria,Pancreatic cancer:5.52e-4 (unfavourable),Mixed,Group enriched,8,esophagus: 12.1;skin: 45.8,tonsil: 3.7,Cell line enhanced,,HaCaT: 11.5;HBEC3-KT: 14.9;hTCEpi: 22.8;U-87 MG: 25.8
42,ALOX12,12S-LOX,ENSG00000108839,"Arachidonate 12-lipoxygenase, 12S type",17,6996065-7010736,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA010691, CAB019287",Approved,,Supported,Nuclear speckles<br>Cytosol,,Mixed,Group enriched,8,esophagus: 50.3;skin: 25.9,gallbladder: 5.0,Group enriched,5.0,A-431: 22.4;HEL: 36.7
43,DEFB4A,"DEFB-2, DEFB102, DEFB2, DEFB4, HBD-2, SAP1",ENSG00000171711,Defensin beta 4A,8,7894629-7896711,"Predicted secreted proteins, Transporters",Evidence at protein level,,,,,,,Group enriched,Group enriched,8,esophagus: 6.0;gallbladder: 10.4;tonsil: 12.3,"cervix, uterine: 1.2",Cell line enhanced,,EFO-21: 2.4
44,DSP,"DPI, DPII, KPPS2, PPKS2",ENSG00000096696,Desmoplakin,6,7541575-7586717,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB037324, HPA045840, HPA054950",Enhanced,,Enhanced,Cell Junctions,"Renal cancer:1.53e-9 (favourable), Urothelial cancer:1.82e-4 (unfavourable)",Tissue enhanced,Group enriched,8,esophagus: 345.7;skin: 1016.4,placenta: 89.1,Cell line enhanced,,BEWO: 263.2;HaCaT: 265.1;hTCEpi: 482.9
45,PAX9,,ENSG00000198807,Paired box 9,14,36657568-36679715,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA038462,Enhanced,,Approved,Nucleoplasm<br>Mitochondria,Cervical cancer:5.38e-4 (favourable),Mixed,Group enriched,8,esophagus: 56.1;parathyroid gland: 102.3;salivary gland: 21.7,tonsil: 7.5,Cell line enhanced,,HDLM-2: 44.7;PC-3: 18.6
46,SFN,YWHAS,ENSG00000175793,Stratifin,1,26863138-26864457,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB006268, HPA011105, CAB040552",Enhanced,,Supported,Cytosol,"Renal cancer:7.45e-6 (unfavourable), Liver cancer:5.68e-5 (unfavourable), Endometrial cancer:1.92e-4 (favourable), Pancreatic cancer:6.01e-4 (unfavourable)",Expressed in all,Group enriched,8,esophagus: 1090.0;skin: 1156.7,tonsil: 132.7,Cell line enhanced,,A-431: 663.2;HaCaT: 1030.0;HBEC3-KT: 1288.5;hTCEpi: 852.9
47,TMEM40,FLJ11036,ENSG00000088726,Transmembrane protein 40,3,12733525-12769457,Predicted membrane proteins,Evidence at protein level,HPA044165,Enhanced,,Approved,Cytosol,,Tissue enhanced,Group enriched,8,esophagus: 88.8;placenta: 23.3;skin: 55.5;tonsil: 23.7,urinary bladder: 6.1,Cell line enhanced,,HBEC3-KT: 182.0;hTCEpi: 40.5;hTERT-HME1: 54.0
48,ALDH3A1,ALDH3,ENSG00000108602,Aldehyde dehydrogenase 3 family member A1,17,19737984-19748943,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"CAB045957, HPA051150, HPA063783",Enhanced,,Enhanced,Vesicles<br>Plasma membrane<br>Cytosol,Head and neck cancer:7.55e-5 (favourable),Mixed,Group enriched,7,esophagus: 406.1;skin: 84.3;stomach: 207.2,tonsil: 31.0,Cell line enriched,21.0,A549: 4306.9
49,ANXA8L1,"ANXA8L2, bA145E20.2, bA301J7.3",ENSG00000264230,Annexin A8-like 1,10,46375627-46537864,Predicted intracellular proteins,Evidence at protein level,"HPA045246, HPA047451",,,Approved,Nucleoplasm,,Mixed,Group enriched,7,esophagus: 199.3;skin: 460.9,urinary bladder: 44.2,Cell line enhanced,,HaCaT: 384.4;HBEC3-KT: 476.5;hTCEpi: 124.5;SiHa: 166.0
50,ARHGAP40,"C20orf95, dJ1100H13.4",ENSG00000124143,Rho GTPase activating protein 40,20,38601934-38651035,Predicted intracellular proteins,Evidence at protein level,"HPA042636, HPA042840",Uncertain,,Supported,Nucleoplasm<br>Plasma membrane<br>Centrosome<br>Cytosol,Renal cancer:2.89e-4 (unfavourable),Mixed,Group enriched,7,breast: 38.1;epididymis: 43.7;esophagus: 12.6;seminal vesicle: 11.3;skin: 53.8,prostate: 4.4,Cell line enhanced,,BEWO: 8.0;HBEC3-KT: 9.7;RPTEC TERT1: 8.8;SK-BR-3: 9.5;T-47d: 14.4
51,BNIPL,"BNIP-S, BNIP-Salpha, BNIP-Sbeta, BNIPl-1, BNIPL-2, PP753",ENSG00000163141,BCL2 interacting protein like,1,151036570-151047600,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA019946,,,Approved,Cytosol,"Thyroid cancer:4.32e-4 (favourable), Endometrial cancer:6.50e-4 (unfavourable)",Mixed,Group enriched,7,esophagus: 88.9;skin: 227.0,breast: 21.6,Cell line enriched,14.0,T-47d: 44.3
52,EPHX3,"ABHD9, FLJ22408",ENSG00000105131,Epoxide hydrolase 3,19,15226919-15233435,Predicted secreted proteins,Evidence at transcript level,HPA012842,Uncertain,,,,Head and neck cancer:2.27e-5 (favourable),Tissue enhanced,Group enriched,7,esophagus: 35.1;skin: 62.8;tonsil: 24.3,parathyroid gland: 5.5,Cell line enhanced,,EFO-21: 2.3;NTERA-2: 2.3;SCLC-21H: 1.2
53,IL36RN,"FIL1, FIL1(DELTA), FIL1D, IL-1F5, IL1F5, IL1HY1, IL1L1, IL1RP3, IL36RA, MGC29840",ENSG00000136695,Interleukin 36 receptor antagonist,2,113058638-113065382,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA034542,Uncertain,,,,,Tissue enriched,Group enriched,7,esophagus: 17.2;skin: 40.7;tonsil: 38.1,placenta: 4.7,Group enriched,18.0,BEWO: 25.1;U-87 MG: 19.4
54,IVL,,ENSG00000163207,Involucrin,1,152908545-152911886,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB002243, HPA055211",Enhanced,,Supported,Nuclear bodies<br>Centrosome<br>Cytosol,,Group enriched,Group enriched,7,esophagus: 308.3;skin: 131.2,tonsil: 32.9,Group enriched,24.0,HaCaT: 256.2;RT4: 61.2;SK-BR-3: 64.8
55,KRT15,"CK15, K15, K1CO",ENSG00000171346,Keratin 15,17,41513743-41522529,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA023910, HPA024554",Enhanced,,Supported,Nucleoplasm<br>Intermediate filaments,Breast cancer:4.50e-4 (favourable),Tissue enhanced,Group enriched,7,breast: 321.5;esophagus: 784.4;skin: 1010.3,prostate: 94.7,Group enriched,12.0,HaCaT: 732.6;hTCEpi: 454.1
56,MYH3,"HEMHC, MYHC-EMB, MYHSE1, SMHCE",ENSG00000109063,Myosin heavy chain 3,17,10628526-10657309,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA021808,Enhanced,,,,,Mixed,Group enriched,7,esophagus: 9.7;prostate: 46.3;seminal vesicle: 24.5,"testis,urinary bladder: 4.0",Cell line enriched,30.0,HSkMC: 43.3
57,PPL,,ENSG00000118898,Periplakin,16,4882507-4960741,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA042550, HPA059859",Enhanced,,Approved,Nucleoplasm<br>Plasma membrane<br>Cytosol,Ovarian cancer:2.76e-4 (unfavourable),Expressed in all,Group enriched,7,esophagus: 558.8;skin: 149.5,tonsil: 52.0,Cell line enhanced,,HaCaT: 168.9;SiHa: 108.6
58,SERPINB3,"HsT1196, SCC, SCCA1, T4-A",ENSG00000057149,Serpin family B member 3,18,63655197-63661963,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB018772, CAB036006, CAB036007, HPA048341, HPA049988, HPA055992",Enhanced,,Approved,Plasma membrane<br>Cytosol,Pancreatic cancer:3.19e-4 (unfavourable),Tissue enhanced,Group enriched,7,"cervix, uterine: 298.5;esophagus: 848.0",urinary bladder: 87.5,Cell line enhanced,,HaCaT: 5.5;SiHa: 4.1;U-2197: 7.3
59,TGM5,TGX,ENSG00000104055,Transglutaminase 5,15,43232595-43266857,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,,,,,,,Mixed,Group enriched,7,esophagus: 8.4;skin: 22.3,breast: 2.3,Cell line enriched,8.0,HEL: 16.7
60,TMPRSS11F,FLJ16046,ENSG00000198092,"Transmembrane protease, serine 11F",4,68053198-68129880,"Enzymes, Predicted membrane proteins",Evidence at transcript level,HPA026911,Uncertain,,,,,Group enriched,Group enriched,7,esophagus: 16.7;skin: 11.0;tonsil: 3.7,breast: 1.5,Cell line enhanced,,K-562: 1.4
61,ALDH3B2,ALDH8,ENSG00000132746,Aldehyde dehydrogenase 3 family member B2,11,67662162-67681200,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA045132,Enhanced,,,,,Mixed,Group enriched,6,breast: 89.9;esophagus: 103.4;skin: 122.2,tonsil: 19.0,Cell line enhanced,,MCF7: 49.6;SK-BR-3: 48.3;T-47d: 12.2
62,ANKRD35,FLJ25124,ENSG00000198483,Ankyrin repeat domain 35,1,145866560-145885866,Predicted intracellular proteins,Evidence at protein level,HPA035453,Enhanced,,,,"Cervical cancer:2.90e-4 (favourable), Breast cancer:9.35e-4 (favourable)",Mixed,Group enriched,6,"cervix, uterine: 30.8;esophagus: 16.6;skin: 69.8",tonsil: 6.1,Cell line enhanced,,ASC TERT1: 6.6;THP-1: 4.5;TIME: 6.9;U-87 MG: 8.1;U-937: 5.9
63,ARSF,,ENSG00000062096,Arylsulfatase F,X,3041471-3112726,Predicted membrane proteins,Evidence at protein level,HPA000549,,,Uncertain,Cytosol,,Tissue enhanced,Group enriched,6,adrenal gland: 4.0;cerebral cortex: 2.1;epididymis: 2.0;esophagus: 2.3;kidney: 8.0;skin: 6.7,liver: 0.6,Not detected,,
64,CD1A,CD1,ENSG00000158477,CD1a molecule,1,158254137-158258269,"CD markers, Predicted membrane proteins",Evidence at protein level,"CAB000009, HPA010734",Enhanced,,,,Cervical cancer:6.37e-4 (favourable),Mixed,Group enriched,6,esophagus: 9.5;skin: 27.0,"lymph node,tonsil: 2.9",Cell line enriched,122.0,MOLT-4: 48.8
65,CEACAM6,"CD66c, NCA",ENSG00000086548,Carcinoembryonic antigen related cell adhesion molecule 6,19,41750977-41772208,"Cancer-related genes, CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB008370, HPA011041",Enhanced,,,,,Mixed,Group enriched,6,bone marrow: 110.7;colon: 180.6;esophagus: 173.5;gallbladder: 189.0;lung: 405.6;rectum: 233.8,appendix: 37.6,Cell line enriched,9.0,A549: 140.1
