,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,CXorf67,,ENSG00000187690,Chromosome X open reading frame 67,X,51406915-51408843,Predicted intracellular proteins,Evidence at protein level,"HPA004003, HPA006128",Enhanced,,Enhanced,Nucleoplasm,,Tissue enriched,Group enriched,21,placenta: 1.3;testis: 4.7,"cerebral cortex,epididymis,ovary,prostate,spleen: 0.1",Cell line enriched,63.0,U-2 OS: 34.0
11,DLK1,"Delta1, FA1, pG2, Pref-1, ZOG",ENSG00000185559,Delta like non-canonical Notch ligand 1,14,100725705-100738224,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"CAB005872, HPA053879, HPA062262",Supported,,Approved,Golgi apparatus,Endometrial cancer:2.31e-4 (unfavourable),Tissue enhanced,Group enriched,20,adrenal gland: 1591.0;placenta: 2331.6,ovary: 100.3,Group enriched,6.0,AF22: 118.4;Hep G2: 282.9;SH-SY5Y: 501.8
12,SOX14,SOX28,ENSG00000168875,SRY-box 14,3,137764284-137766338,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,19,placenta: 2.4;prostate: 1.2,all non-specific tissues: 0.0,Not detected,,
13,DSCR4,DCRB,ENSG00000184029,Down syndrome critical region 4,21,37951425-38121360,Predicted intracellular proteins,Evidence at transcript level,HPA018460,Uncertain,,,,,Tissue enriched,Group enriched,18,placenta: 2.0;testis: 1.4,all non-specific tissues: 0.0,Cell line enhanced,,BEWO: 5.8;K-562: 9.1;RPMI-8226: 3.0;U-266/70: 5.5;U-266/84: 3.9
14,ALPP,,ENSG00000163283,"Alkaline phosphatase, placental",2,232378534-232382889,"Cancer-related genes, Enzymes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB026327, HPA038764, HPA038765, HPA051699",Enhanced,,Approved,Plasma membrane,Pancreatic cancer:4.33e-4 (unfavourable),Tissue enhanced,Group enriched,14,"cervix, uterine: 25.5;placenta: 45.5",fallopian tube: 2.5,Group enriched,6.0,HaCaT: 311.4;SiHa: 103.4
15,ADAMTS19,,ENSG00000145808,ADAM metallopeptidase with thrombospondin type 1 motif 19,5,129460265-129738683,Predicted secreted proteins,Evidence at transcript level,"HPA056171, HPA058438",Uncertain,,Approved,Vesicles<br>Midbody,,Tissue enhanced,Group enriched,13,"cervix, uterine: 16.8;endometrium: 16.9;placenta: 5.4;smooth muscle: 9.2",adrenal gland: 0.9,Group enriched,7.0,MCF7: 12.3;SH-SY5Y: 37.6
16,MAGEA10,"CT1.10, MAGE10, MGC10599",ENSG00000124260,MAGE family member A10,X,152133310-152138578,Predicted intracellular proteins,Evidence at protein level,"HPA003333, HPA070780",Approved,,Supported,Nucleoplasm<br>Cytosol,,Mixed,Group enriched,13,placenta: 13.5;testis: 4.8,skin: 0.7,Group enriched,9.0,PC-3: 7.4;SH-SY5Y: 5.3;U-266/84: 4.0;WM-115: 12.8
17,TRIM60,"FLJ35882, RNF129, RNF33",ENSG00000176979,Tripartite motif containing 60,4,165031953-165041744,Predicted intracellular proteins,Evidence at transcript level,"HPA035809, HPA035810, HPA061496",Uncertain,,,,,Tissue enriched,Group enriched,13,placenta: 2.1;testis: 2.7,skin: 0.1,Cell line enriched,17.0,BEWO: 13.5
18,CLDN19,,ENSG00000164007,Claudin 19,1,42733093-42740254,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,12,kidney: 19.7;placenta: 14.5,breast: 1.4,Cell line enhanced,,CACO-2: 2.4;Hep G2: 4.3
19,HBZ,"HBZ-T1, HBZ1",ENSG00000130656,Hemoglobin subunit zeta,16,152687-154503,Predicted intracellular proteins,Evidence at protein level,HPA071726,Approved,,,,,Not detected,Group enriched,12,bone marrow: 2.3;placenta: 1.0;testis: 3.9,skin: 0.2,Cell line enriched,80.0,K-562: 2107.5
20,RGPD1,RGP1,ENSG00000187627,RANBP2-like and GRIP domain containing 1,2,86907953-87013981,Predicted intracellular proteins,Evidence at transcript level,"HPA049497, HPA051675, HPA067564",Uncertain,,Approved,Nuclear membrane<br>Vesicles,,Not detected,Group enriched,12,"cervix, uterine: 11.8;placenta: 9.0;testis: 24.5",parathyroid gland: 1.2,Cell line enhanced,,BEWO: 6.0;MOLT-4: 8.6;NTERA-2: 3.1
21,F5,,ENSG00000198734,Coagulation factor V,1,169514166-169586588,"Candidate cardiovascular disease genes, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA002036,Uncertain,,Approved,Golgi apparatus,Stomach cancer:3.39e-4 (unfavourable),Tissue enriched,Group enriched,11,gallbladder: 28.4;liver: 93.7;placenta: 68.2,fallopian tube: 5.9,Cell line enriched,7.0,Hep G2: 22.8
22,LIPG,EDL,ENSG00000101670,"Lipase G, endothelial type",18,49560699-49599182,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA016966,Uncertain,,,,,Tissue enriched,Group enriched,11,placenta: 214.4;thyroid gland: 403.2,seminal vesicle: 29.1,Cell line enhanced,,AN3-CA: 113.7;HaCaT: 167.5;RPTEC TERT1: 93.8;TIME: 201.4
23,ATP6V1B1,"ATP6B1, RTA1B, VATB, Vma2, VPP3",ENSG00000116039,ATPase H+ transporting V1 subunit B1,2,70935882-70965406,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"CAB009523, HPA031847",Enhanced,,Approved,Nucleus<br>Nuclear membrane,,Group enriched,Group enriched,10,"breast: 16.1;cervix, uterine: 47.9;fallopian tube: 21.1;kidney: 64.8;placenta: 27.8;salivary gland: 66.5",skin: 4.2,Group enriched,6.0,BEWO: 20.0;HaCaT: 17.4;SK-BR-3: 34.9
24,SLC52A1,"FLJ10060, GPCR42, GPR172B, hRFT1, PAR2, RFVT1",ENSG00000132517,Solute carrier family 52 member 1,17,5032600-5052009,"Disease related genes, Predicted membrane proteins",Evidence at protein level,CAB011449,Uncertain,,,,Cervical cancer:9.54e-4 (favourable),Mixed,Group enriched,10,duodenum: 36.1;placenta: 26.1;skin: 13.2;small intestine: 26.3,parathyroid gland: 2.6,Cell line enhanced,,A549: 2.1;BEWO: 1.9;HMC-1: 4.1;SK-BR-3: 2.0
25,SLC6A4,"5-HTT, HTT, OCD1, SERT1",ENSG00000108576,Solute carrier family 6 member 4,17,30194319-30236002,"FDA approved drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA071354, HPA074728",,Supported,Supported,Golgi apparatus<br>Vesicles,,Tissue enhanced,Group enriched,10,duodenum: 10.4;lung: 44.2;placenta: 26.4;small intestine: 45.3,esophagus: 3.1,Cell line enhanced,,BEWO: 1.9;CACO-2: 3.2;Hep G2: 7.1
26,HSD11B1,"HSD11, HSD11B, SDR26C1",ENSG00000117594,Hydroxysteroid 11-beta dehydrogenase 1,1,209686178-209734950,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA047729,Enhanced,,,,Renal cancer:1.97e-10 (unfavourable),Tissue enriched,Group enriched,9,liver: 492.5;placenta: 105.1,ovary: 31.6,Group enriched,6.0,ASC diff: 678.2;HHSteC: 173.0
27,MMP11,STMY3,ENSG00000099953,Matrix metallopeptidase 11,22,23768226-23784316,"Cancer-related genes, Enzymes, FDA approved drug targets, Predicted secreted proteins",Evidence at protein level,"CAB002593, HPA068864",Approved,,,,Renal cancer:2.62e-4 (unfavourable),Expressed in all,Group enriched,9,"cervix, uterine: 31.6;endometrium: 123.1;placenta: 28.0",smooth muscle: 6.9,Cell line enhanced,,AN3-CA: 17.4;REH: 7.4
28,PRL,,ENSG00000172179,Prolactin,6,22287244-22297501,"Cancer-related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB023353, HPA042416, HPA062017",Enhanced,,Uncertain,Cytosol,,Not detected,Group enriched,9,endometrium: 10.7;placenta: 27.2,testis: 2.2,Cell line enhanced,,Daudi: 11.1;SCLC-21H: 6.5;U-937: 2.1
29,PROK1,"EGVEGF, PK1, PRK1",ENSG00000143125,Prokineticin 1,1,110451200-110457354,Predicted secreted proteins,Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,9,ovary: 239.3;placenta: 75.8;testis: 119.4,seminal vesicle: 15.2,Cell line enriched,9.0,ASC diff: 16.3
30,RTL1,"Mar1, MART1, PEG11",ENSG00000254656,Retrotransposon-like 1,14,100880655-100884847,Predicted membrane proteins,Evidence at protein level,HPA066979,,,Approved,Cytosol,,Tissue enhanced,Group enriched,9,adrenal gland: 2.4;placenta: 4.5,"cerebral cortex,testis: 0.3",Cell line enriched,35.0,SH-SY5Y: 664.4
31,CLEC4M,"CD209L, CD299, DC-SIGN2, DC-SIGNR, DCSIGNR, HP10347, LSIGN",ENSG00000104938,C-type lectin domain family 4 member M,19,7763149-7769605,"CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB033689, CAB033691, HPA042661",Supported,,,,,Not detected,Group enriched,8,liver: 34.7;lymph node: 20.3;placenta: 12.4,testis: 2.9,Not detected,,
32,COLEC10,CL-L1,ENSG00000184374,Collectin subfamily member 10,8,118995452-119106582,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Liver cancer:5.79e-4 (favourable),Mixed,Group enriched,8,liver: 51.2;placenta: 26.0,thyroid gland: 5.0,Group enriched,6.0,BJ hTERT+: 5.2;HHSteC: 2.1;SK-BR-3: 8.4
33,CTAG2,"CAMEL, CT6.2a, CT6.2b, ESO2, LAGE-1, LAGE-1a, LAGE-1b, LAGE1, MGC138724, MGC3803",ENSG00000126890,Cancer/testis antigen 2,X,154651972-154653579,"Cancer-related genes, Predicted intracellular proteins",Evidence at protein level,HPA071467,Enhanced,,,,Liver cancer:2.35e-4 (unfavourable),Mixed,Group enriched,8,fallopian tube: 2.6;heart muscle: 3.2;placenta: 3.6;skeletal muscle: 1.2;testis: 6.0,pancreas: 0.4,Group enriched,29.0,K-562: 126.4;RPMI-8226: 215.0;SK-BR-3: 146.5;U-266/84: 251.9
34,CTC-479C5.6,,ENSG00000263201,,16,68013436-68015911,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Group enriched,8,placenta: 1.2;testis: 3.1,bone marrow: 0.2,Not detected,,
35,DPPA4,FLJ10713,ENSG00000121570,Developmental pluripotency associated 4,3,109326141-109337572,Predicted intracellular proteins,Evidence at protein level,"CAB020678, HPA035249, HPA035250",Enhanced,,Supported,Nucleus<br>Nucleoli,,Tissue enriched,Group enriched,8,bone marrow: 2.8;placenta: 3.0;testis: 7.7,"lung,lymph node: 0.5",Cell line enhanced,,AF22: 42.6;HAP1: 92.5;NTERA-2: 327.0
36,ERVMER34-1,,ENSG00000226887,Endogenous retrovirus group MER34 member 1,4,52722618-52751640,Predicted membrane proteins,Evidence at protein level,"HPA011423, HPA024053",Uncertain,,Approved,Nucleus<br>Cytosol,Head and neck cancer:3.55e-4 (unfavourable),Mixed,Group enriched,8,parathyroid gland: 48.2;placenta: 15.6,kidney: 3.7,Cell line enhanced,,CACO-2: 38.7;hTCEpi: 23.6;RPTEC TERT1: 18.4
37,IDO2,INDOL1,ENSG00000188676,"Indoleamine 2,3-dioxygenase 2",8,39934614-40016391,Predicted intracellular proteins,Evidence at protein level,,,,,,,Not detected,Group enriched,8,liver: 2.7;placenta: 5.9,"appendix,lymph node,testis: 0.5",Not detected,,
38,PSG4,,ENSG00000243137,Pregnancy specific beta-1-glycoprotein 4,19,43192702-43207299,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA046327,Approved,,,,,Mixed,Group enriched,8,parathyroid gland: 244.5;placenta: 193.0,colon: 28.0,Group enriched,7.0,fHDF/TERT166: 409.2;U-2197: 129.9
39,TMEM40,FLJ11036,ENSG00000088726,Transmembrane protein 40,3,12733525-12769457,Predicted membrane proteins,Evidence at protein level,HPA044165,Enhanced,,Approved,Cytosol,,Tissue enhanced,Group enriched,8,esophagus: 88.8;placenta: 23.3;skin: 55.5;tonsil: 23.7,urinary bladder: 6.1,Cell line enhanced,,HBEC3-KT: 182.0;hTCEpi: 40.5;hTERT-HME1: 54.0
40,GJB7,"bA136M9.1, CX25",ENSG00000164411,Gap junction protein beta 7,6,87282978-87329278,Predicted membrane proteins,Evidence at transcript level,,,,,,,Mixed,Group enriched,7,fallopian tube: 11.1;placenta: 3.8,lung: 1.0,Cell line enhanced,,BEWO: 4.3;HDLM-2: 7.0;MCF7: 3.1;RT4: 2.9
41,SCARB1,"CD36L1, CLA-1, CLA1, SR-BI, SRB1",ENSG00000073060,Scavenger receptor class B member 1,12,124776856-124882668,"Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA066285, CAB070124, HPA072449",Enhanced,,Approved,Vesicles,"Renal cancer:1.49e-5 (unfavourable), Liver cancer:1.83e-5 (unfavourable), Lung cancer:4.02e-4 (unfavourable)",Expressed in all,Group enriched,7,adrenal gland: 758.4;placenta: 287.5,liver: 72.3,Mixed,,
42,SH2D5,,ENSG00000189410,SH2 domain containing 5,1,20719732-20732837,Predicted intracellular proteins,Evidence at protein level,HPA030182,,,Supported,Cytosol,,Tissue enhanced,Group enriched,7,cerebral cortex: 16.6;placenta: 5.1;testis: 9.9,thyroid gland: 1.5,Cell line enhanced,,HBEC3-KT: 34.9;hTERT-HME1: 46.6
43,ZIM2,ZNF656,ENSG00000269699,Zinc finger imprinted 2,19,56774552-56840729,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA071856,,,Approved,Nuclear speckles<br>Cytosol,,Not detected,Group enriched,7,adrenal gland: 5.8;cerebral cortex: 5.1;ovary: 9.9;placenta: 6.8;testis: 7.7,endometrium: 1.0,Cell line enhanced,,BEWO: 4.7;Hep G2: 4.0;NTERA-2: 1.6;RH-30: 1.6;U-2 OS: 1.2
44,ZNF488,FLJ32104,ENSG00000265763,Zinc finger protein 488,10,47365496-47384273,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA035957, HPA035958, HPA044867",Uncertain,,Supported,Nucleoplasm<br>Cytosol,Pancreatic cancer:4.02e-7 (unfavourable),Mixed,Group enriched,7,cerebral cortex: 19.0;duodenum: 22.6;placenta: 4.8;small intestine: 12.1,"epididymis,skin: 2.0",Cell line enhanced,,HaCaT: 41.7;HDLM-2: 65.3;RT4: 30.6
45,CETP,BPIFF,ENSG00000087237,Cholesteryl ester transfer protein,16,56961850-56983845,"Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins, Transporters",Evidence at protein level,,,,,,,Mixed,Group enriched,6,adipose tissue: 36.9;liver: 21.7;lymph node: 46.3;placenta: 50.4;spleen: 77.7,thyroid gland: 8.4,Cell line enhanced,,HEL: 2.4;HUVEC TERT2: 3.6;TIME: 2.1
46,HIGD1B,"CLST11240, CLST11240-15",ENSG00000131097,HIG1 hypoxia inducible domain family member 1B,17,44846353-44850480,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,,Expressed in all,Group enriched,6,lung: 55.4;placenta: 153.8,gallbladder: 18.2,Mixed,,
47,IGF2BP1,IMP-1,ENSG00000159217,Insulin like growth factor 2 mRNA binding protein 1,17,48997412-49055650,Predicted intracellular proteins,Evidence at protein level,"HPA021367, HPA062273",Enhanced,,Supported,Cytosol,,Tissue enriched,Group enriched,6,placenta: 8.0;testis: 9.1,kidney: 1.4,Cell line enhanced,,AF22: 145.0;CACO-2: 196.9;REH: 127.4
48,OLR1,"CLEC8A, LOX-1, SCARE1",ENSG00000173391,Oxidized low density lipoprotein receptor 1,12,10158301-10172138,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA050798,,,Supported,Nucleoplasm<br>Vesicles<br>Plasma membrane,Head and neck cancer:8.24e-5 (unfavourable),Expressed in all,Group enriched,6,appendix: 41.3;cerebral cortex: 32.7;lung: 146.3;placenta: 160.9,bone marrow: 15.8,Cell line enhanced,,CACO-2: 102.6;HHSteC: 104.1;SiHa: 261.9;SK-BR-3: 72.4
49,PAGE4,"CT16.7, GAGEC1, PAGE-4",ENSG00000101951,PAGE family member 4,X,49829260-49833973,"Cancer-related genes, Predicted intracellular proteins",Evidence at protein level,HPA023880,Enhanced,,Approved,Golgi apparatus<br>Vesicles,,Group enriched,Group enriched,6,epididymis: 1456.6;placenta: 2041.1,prostate: 269.4,Group enriched,9.0,CACO-2: 8.5;U-266/70: 9.3;U-266/84: 33.4
50,SERPINB2,"HsT1201, PAI2, PLANH2",ENSG00000197632,Serpin family B member 2,18,63871692-63903890,"Cancer-related genes, FDA approved drug targets, Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA015480,Supported,,,,Urothelial cancer:1.55e-5 (unfavourable),Tissue enhanced,Group enriched,6,esophagus: 260.7;placenta: 70.3;skin: 105.8;tonsil: 72.9,bone marrow: 22.2,Group enriched,6.0,HaCaT: 611.4;U-138 MG: 792.9;U-2197: 1151.1
51,SH3TC2,"CMT4C, KIAA1985",ENSG00000169247,SH3 domain and tetratricopeptide repeats 2,5,148923639-149063163,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA037683, HPA037684",Uncertain,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Group enriched,6,cerebral cortex: 3.0;placenta: 2.8;testis: 8.8,"cervix, uterine,heart muscle: 0.7",Cell line enhanced,,RT4: 6.6;SK-MEL-30: 5.9;WM-115: 8.2
52,SPX,"C12orf39, MGC10946, NPQ, spexin",ENSG00000134548,Spexin hormone,12,21526307-21537377,Predicted secreted proteins,Evidence at protein level,,,,,,Renal cancer:1.31e-6 (favourable),Tissue enhanced,Group enriched,6,adipose tissue: 53.7;placenta: 13.5,thyroid gland: 6.1,Cell line enhanced,,CACO-2: 11.2;HBEC3-KT: 4.9;hTERT-HME1: 6.9;U-2 OS: 4.4
53,TBX4,,ENSG00000121075,T-box 4,17,61452404-61485110,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB032413, HPA044457",Uncertain,,Approved,Vesicles,,Mixed,Group enriched,6,lung: 43.6;placenta: 29.8;prostate: 14.9,urinary bladder: 4.8,Cell line enhanced,,BJ: 2.4;THP-1: 3.9
54,TBX5,HOS,ENSG00000089225,T-box 5,12,114353931-114408442,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA008786, HPA064683",Uncertain,,Approved,Nucleoplasm,,Mixed,Group enriched,6,heart muscle: 40.0;lung: 18.0;placenta: 46.8,prostate: 6.2,Cell line enhanced,,BJ: 17.0;BJ hTERT+: 36.2;BJ hTERT+ SV40 Large T+: 9.5;BJ hTERT+ SV40 Large T+ RasG12V: 12.1;HAP1: 18.0
55,TMEM155,FLJ30834,ENSG00000164112,Transmembrane protein 155,4,121758933-121765427,Predicted secreted proteins,Evidence at transcript level,HPA077585,Approved,,,,,Mixed,Group enriched,6,cerebral cortex: 27.6;placenta: 5.7,lymph node: 3.0,Cell line enhanced,,fHDF/TERT166: 4.0;HAP1: 2.2;LHCN-M2: 5.5;MOLT-4: 5.1
56,TRIM58,BIA2,ENSG00000162722,Tripartite motif containing 58,1,247857199-247878205,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA023637,Uncertain,,,,,Mixed,Group enriched,6,bone marrow: 16.1;placenta: 6.8;testis: 5.4;thyroid gland: 22.0,prostate: 2.1,Group enriched,5.0,HAP1: 15.0;HEL: 35.6;K-562: 19.9;PC-3: 34.5;U-2 OS: 31.0;U-937: 8.8;WM-115: 38.8
57,WNT2,"INT1L1, IRP",ENSG00000105989,Wnt family member 2,7,117276631-117323289,"Cancer-related genes, Predicted secreted proteins",Evidence at protein level,HPA020920,,,Approved,Vesicles,,Mixed,Group enriched,6,endometrium: 23.8;placenta: 93.2,lung: 9.2,Cell line enriched,6.0,U-2197: 19.1
58,ZFAT,"KIAA1485, ZFAT1, ZNF406",ENSG00000066827,Zinc finger and AT-hook domain containing,8,134477788-134713049,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA020989, HPA063592",Enhanced,,Approved,Nucleoplasm<br>Nuclear bodies,,Expressed in all,Group enriched,6,kidney: 10.5;placenta: 44.3,testis: 4.3,Mixed,,
59,ACER2,"ALKCDase2, ASAH3L, FLJ41587",ENSG00000177076,Alkaline ceramidase 2,9,19409059-19452020,"Enzymes, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,5,placenta: 14.8;stomach: 62.9;urinary bladder: 44.1,skin: 7.6,Group enriched,5.0,BEWO: 30.0;RT4: 62.6
60,APLNR,"AGTRL1, APJ, APJR, FLJ90771",ENSG00000134817,Apelin receptor,11,57233577-57237314,"G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at protein level,CAB025842,Approved,,,,,Expressed in all,Group enriched,5,cerebral cortex: 82.7;placenta: 146.8;spleen: 161.6,adipose tissue: 24.9,Group enriched,22.0,AF22: 6.2;HEL: 5.0;K-562: 1.5;NTERA-2: 1.8
61,CD300LG,"CLM9, Trem4",ENSG00000161649,CD300 molecule like family member g,17,43847148-43863629,"CD markers, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Mixed,Group enriched,5,adipose tissue: 143.0;placenta: 86.4;testis: 33.9,lung: 17.3,Not detected,,
62,COX4I2,"COX4-2, COX4B, COX4L2, COXIV-2, dJ857M17.2",ENSG00000131055,Cytochrome c oxidase subunit 4I2,20,31637888-31645006,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,"Head and neck cancer:6.04e-5 (favourable), Renal cancer:9.78e-4 (unfavourable)",Expressed in all,Group enriched,5,lung: 42.8;placenta: 157.5,thyroid gland: 19.3,Cell line enriched,5.0,SH-SY5Y: 1.8
63,DLX3,,ENSG00000064195,Distal-less homeobox 3,17,49990005-49995224,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,Endometrial cancer:4.61e-4 (unfavourable),Mixed,Group enriched,5,placenta: 10.7;skin: 21.9,thyroid gland: 3.1,Cell line enhanced,,BEWO: 131.0;SK-BR-3: 33.0
64,IGDCC3,"HsT18880, PUNC",ENSG00000174498,Immunoglobulin superfamily DCC subclass member 3,15,65327127-65378040,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA015246,Approved,,,,,Tissue enhanced,Group enriched,5,cerebral cortex: 3.3;parathyroid gland: 14.6;placenta: 8.5;testis: 5.0,thyroid gland: 1.5,Cell line enhanced,,AF22: 103.7;CACO-2: 22.5;Hep G2: 58.8
65,ISL1,"Isl-1, ISLET1",ENSG00000016082,ISL LIM homeobox 1,5,51383391-51394738,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA057416,Approved,,Enhanced,Nucleoplasm,,Tissue enhanced,Group enriched,5,placenta: 10.7;prostate: 15.5;seminal vesicle: 25.9;stomach: 9.8,testis: 2.9,Cell line enriched,14.0,SH-SY5Y: 307.2
