,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,C2orf54,FLJ22671,ENSG00000172478,Chromosome 2 open reading frame 54,2,240886048-240896889,Predicted intracellular proteins,Evidence at protein level,HPA052722,,,Approved,Nucleoplasm<br>Golgi apparatus,Endometrial cancer:2.77e-4 (unfavourable),Mixed,Tissue enhanced,,esophagus: 112.1;skin: 51.5,tonsil: 25.5,Group enriched,7.0,CACO-2: 49.6;HaCaT: 39.3;SK-BR-3: 116.4
11,C3orf67,"FLJ42117, FLJ42930",ENSG00000163689,Chromosome 3 open reading frame 67,3,58717365-59050084,Predicted intracellular proteins,Evidence at protein level,HPA069696,,,Approved,Golgi apparatus,,Mixed,Tissue enhanced,,esophagus: 13.2;testis: 47.0,fallopian tube: 6.3,Mixed,,
12,C6orf132,bA7K24.2,ENSG00000188112,Chromosome 6 open reading frame 132,6,42101118-42142619,Predicted intracellular proteins,Evidence at protein level,HPA044588,Enhanced,,Approved,Golgi apparatus<br>Cytosol,Pancreatic cancer:4.90e-4 (unfavourable),Mixed,Tissue enhanced,,esophagus: 80.8,skin: 49.9,Cell line enhanced,,A-431: 56.9;CACO-2: 48.3;CAPAN-2: 42.1
13,CALML3,CLP,ENSG00000178363,Calmodulin like 3,10,5524009-5526771,"Plasma proteins, Predicted intracellular proteins, RAS pathway related proteins",Evidence at protein level,"CAB010070, HPA044999",Approved,,,,,Group enriched,Tissue enhanced,,esophagus: 165.7;skin: 42.6,tonsil: 22.4,Group enriched,6.0,A-431: 12.2;hTCEpi: 3.8;RPMI-8226: 2.6
14,CAPNS2,"MGC12536, MGC14804",ENSG00000256812,Calpain small subunit 2,16,55566672-55567687,Predicted intracellular proteins,Evidence at protein level,"HPA059749, HPA076768",Enhanced,,Approved,Cytosol,,Group enriched,Tissue enhanced,,esophagus: 59.9;skin: 109.3,urinary bladder: 30.3,Cell line enriched,8.0,hTCEpi: 158.7
15,CCDC190,"C1orf110, MGC48998",ENSG00000185860,Coiled-coil domain containing 190,1,162824458-162868815,Predicted intracellular proteins,Evidence at transcript level,"HPA028579, HPA028584, HPA028592",Uncertain,,Approved,Vesicles,,Mixed,Tissue enhanced,,esophagus: 3.7;lung: 2.8,fallopian tube: 0.8,Cell line enhanced,,hTEC/SVTERT24-B: 3.9;HUVEC TERT2: 4.0;LHCN-M2: 6.0;TIME: 13.6;U-2197: 8.2
16,CDA,CDD,ENSG00000158825,Cytidine deaminase,1,20588948-20618908,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA064202,Enhanced,,Approved,Nucleoplasm,"Pancreatic cancer:8.56e-5 (unfavourable), Cervical cancer:5.05e-4 (unfavourable)",Expressed in all,Tissue enhanced,,bone marrow: 104.6;esophagus: 56.7,liver: 33.3,Cell line enhanced,,A-431: 142.3;CAPAN-2: 92.8;HeLa: 100.6;SiHa: 200.2
17,CHAC1,MGC4504,ENSG00000128965,ChaC glutathione specific gamma-glutamylcyclotransferase 1,15,40952962-40956519,Predicted intracellular proteins,Evidence at protein level,"HPA042708, HPA043505",Approved,,,,Renal cancer:2.23e-7 (unfavourable),Expressed in all,Tissue enhanced,,esophagus: 25.5,pancreas: 14.5,Cell line enhanced,,BJ hTERT+: 88.7;HHSteC: 67.5;hTCEpi: 94.1;SK-MEL-30: 73.8
18,CLIC3,,ENSG00000169583,Chloride intracellular channel 3,9,136994635-136996803,"Plasma proteins, Predicted intracellular proteins, Transporters",Evidence at protein level,HPA005963,Enhanced,,Supported,Nuclear bodies,"Renal cancer:1.12e-4 (unfavourable), Urothelial cancer:7.74e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,esophagus: 86.8;thyroid gland: 85.7,skin: 43.5,Cell line enhanced,,BEWO: 234.7;MCF7: 88.6;T-47d: 100.2;TIME: 70.2
19,CYP4F22,FLJ39501,ENSG00000171954,Cytochrome P450 family 4 subfamily F member 22,19,15508493-15552317,"Disease related genes, Predicted membrane proteins",Evidence at protein level,HPA058960,Uncertain,,,,,Group enriched,Tissue enhanced,,esophagus: 14.0;skin: 34.3,seminal vesicle: 9.1,Cell line enhanced,,MCF7: 1.3
20,CYSRT1,"C9orf169, MGC59937",ENSG00000197191,Cysteine rich tail 1,9,137224635-137226311,Predicted intracellular proteins,Evidence at protein level,"HPA021883, HPA021886",Approved,,Approved,Nuclear speckles<br>Vesicles<br>Midbody,,Expressed in all,Tissue enhanced,,esophagus: 45.6;skin: 12.2,tonsil: 6.3,Cell line enhanced,,A-431: 11.7;CAPAN-2: 14.5;HaCaT: 16.3;MCF7: 20.0
21,DAPL1,,ENSG00000163331,Death associated protein like 1,2,158795317-158862781,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA046937, HPA058635",Enhanced,,Approved,Nucleoplasm<br>Nuclear bodies<br>Microtubules,Cervical cancer:8.43e-4 (favourable),Group enriched,Tissue enhanced,,epididymis: 238.2;esophagus: 243.7;skin: 219.0,fallopian tube: 128.4,Group enriched,5.0,HaCaT: 3.5;hTCEpi: 16.6;SCLC-21H: 6.9;U-87 MG: 8.2
22,DENND2C,"dJ1156J9.1, DKFZp686G0351, DKFZp779P1149, FLJ37099, RP5-1156J9.1",ENSG00000175984,DENN domain containing 2C,1,114582848-114670422,Predicted intracellular proteins,Evidence at protein level,HPA054955,Uncertain,,Approved,Nucleus,,Mixed,Tissue enhanced,,esophagus: 19.5;skeletal muscle: 14.3;skin: 14.8,testis: 10.0,Cell line enhanced,,U-2197: 10.9;U-266/70: 19.3
23,DKK4,,ENSG00000104371,Dickkopf WNT signaling pathway inhibitor 4,8,42374068-42377232,Predicted secreted proteins,Evidence at protein level,HPA052916,Approved,,,,,Tissue enriched,Tissue enhanced,,duodenum: 2.4;esophagus: 5.4;testis: 2.7,urinary bladder: 1.4,Cell line enriched,9.0,Hep G2: 1.4
24,DSC2,"CDHF2, DSC3",ENSG00000134755,Desmocollin 2,18,31058840-31102415,"Disease related genes, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"HPA011911, HPA012615",Enhanced,,,,"Urothelial cancer:3.01e-4 (unfavourable), Lung cancer:5.80e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,esophagus: 186.7,parathyroid gland: 62.0,Cell line enhanced,,BEWO: 36.6;CAPAN-2: 44.0;HaCaT: 63.9;hTCEpi: 55.4;SK-BR-3: 33.9
25,DUOXA1,"FLJ32334, mol, NIP, NUMBIP",ENSG00000140254,Dual oxidase maturation factor 1,15,45117367-45129938,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA041578,Approved,,,,,Tissue enhanced,Tissue enhanced,,esophagus: 122.2;skin: 107.9;thyroid gland: 112.0,epididymis: 60.3,Cell line enriched,9.0,HaCaT: 92.0
26,EDN2,ET2,ENSG00000127129,Endothelin 2,1,41478775-41484673,Predicted secreted proteins,Evidence at protein level,HPA028459,Uncertain,,Approved,Cytosol,"Endometrial cancer:2.85e-4 (unfavourable), Pancreatic cancer:5.81e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,esophagus: 10.6;small intestine: 18.1,epididymis: 5.5,Cell line enhanced,,CAPAN-2: 12.3;EFO-21: 32.7;SCLC-21H: 19.7;SK-BR-3: 31.2;U-2 OS: 16.7
27,EPHA2,ECK,ENSG00000142627,EPH receptor A2,1,16124337-16156087,"Cancer-related genes, Disease related genes, Enzymes, FDA approved drug targets, Predicted membrane proteins, RAS pathway related proteins",Evidence at protein level,CAB010464,,,Supported,Nuclear speckles<br>Golgi apparatus<br>Plasma membrane<br>Cell Junctions,,Expressed in all,Tissue enhanced,,esophagus: 86.8,gallbladder: 44.5,Cell line enhanced,,PC-3: 211.2;WM-115: 253.0
28,ESPL1,"ESP1, KIAA0165, SEPA",ENSG00000135476,"Extra spindle pole bodies like 1, separase",12,53268299-53293643,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,CAB012185,Uncertain,,Supported,Nucleoplasm<br>Vesicles,"Liver cancer:2.01e-5 (unfavourable), Endometrial cancer:5.32e-5 (unfavourable), Stomach cancer:7.10e-4 (favourable), Lung cancer:7.14e-4 (unfavourable)",Mixed,Tissue enhanced,,esophagus: 11.4;testis: 10.6,lymph node: 4.8,Mixed,,
29,EVPLL,,ENSG00000214860,Envoplakin like,17,18377662-18389647,Predicted intracellular proteins,Evidence at transcript level,HPA045728,Uncertain,,Approved,Nucleoplasm<br>Nuclear bodies,,Not detected,Tissue enhanced,,esophagus: 1.7;skin: 3.0;testis: 1.5,lung: 0.8,Cell line enhanced,,HeLa: 1.2;hTCEpi: 4.7;RT4: 1.8;SiHa: 1.3;T-47d: 1.9
30,FAM25A,bA96C23.5,ENSG00000188100,Family with sequence similarity 25 member A,10,87020306-87024730,Predicted intracellular proteins,Evidence at transcript level,HPA044808,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,esophagus: 315.5;skin: 125.9,tonsil: 54.6,Group enriched,6.0,A-431: 22.6;SK-BR-3: 55.0
31,FAM46B,MGC16491,ENSG00000158246,Family with sequence similarity 46 member B,1,27005020-27012836,Predicted secreted proteins,Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,esophagus: 59.9;skin: 39.4,seminal vesicle: 22.1,Cell line enhanced,,hTCEpi: 45.0;NTERA-2: 32.9
32,FAM83D,"C20orf129, CHICA, dJ616B8.3",ENSG00000101447,Family with sequence similarity 83 member D,20,38926312-38953106,Predicted intracellular proteins,Evidence at protein level,,,,,,"Renal cancer:1.81e-14 (unfavourable), Liver cancer:5.44e-6 (unfavourable), Pancreatic cancer:4.73e-5 (unfavourable), Endometrial cancer:1.49e-4 (unfavourable), Lung cancer:9.69e-4 (unfavourable)",Mixed,Tissue enhanced,,esophagus: 76.1;smooth muscle: 131.9,prostate: 21.8,Expressed in all,,
33,FMO2,,ENSG00000094963,Flavin containing monooxygenase 2,1,171185208-171211230,"Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA028261,Approved,,,,,Mixed,Tissue enhanced,,adipose tissue: 98.3;esophagus: 102.9;lung: 158.2,breast: 55.8,Group enriched,48.0,ASC diff: 27.9;ASC TERT1: 12.9;HSkMC: 35.2
34,FOXN1,"FKHL20, RONU, WHN",ENSG00000109101,Forkhead box N1,17,28506243-28538896,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at transcript level,,,,,,"Head and neck cancer:5.00e-4 (favourable), Cervical cancer:6.43e-4 (favourable)",Tissue enhanced,Tissue enhanced,,esophagus: 7.2;skin: 35.2,tonsil: 5.1,Cell line enriched,8.0,HaCaT: 10.3
35,FUT3,"CD174, LE",ENSG00000171124,Fucosyltransferase 3 (Lewis blood group),19,5842888-5851474,"Blood group antigen proteins, Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA046966,Supported,,,,"Renal cancer:8.22e-7 (favourable), Breast cancer:6.86e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,colon: 68.0;esophagus: 83.0;small intestine: 63.1,rectum: 49.4,Group enriched,5.0,A-431: 40.5;RH-30: 14.4
36,FUT6,"FCT3A, FLJ40754, FT1A, FucT-VI",ENSG00000156413,Fucosyltransferase 6,19,5830610-5839731,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA043707, HPA046966",Approved,,Supported,Golgi apparatus,"Renal cancer:3.17e-8 (favourable), Head and neck cancer:2.12e-4 (favourable)",Mixed,Tissue enhanced,,esophagus: 49.8;kidney: 34.5,small intestine: 30.6,Group enriched,5.0,Hep G2: 7.2;RPMI-8226: 2.7
37,FZD10,CD350,ENSG00000111432,Frizzled class receptor 10,12,130162459-130165740,"CD markers, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA014484, HPA014485",Uncertain,,Supported,Nucleoplasm,Endometrial cancer:5.05e-7 (favourable),Mixed,Tissue enhanced,,"cervix, uterine: 9.4;esophagus: 8.8",skin: 5.6,Cell line enhanced,,AF22: 5.4;BEWO: 6.1;hTCEpi: 2.6;RT4: 2.5
38,GJB3,"CX31, DFNA2, EKV",ENSG00000188910,Gap junction protein beta 3,1,34781189-34786369,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA074472,,,Supported,Vesicles<br>Cell Junctions,"Pancreatic cancer:7.56e-5 (unfavourable), Lung cancer:4.56e-4 (unfavourable)",Mixed,Tissue enhanced,,esophagus: 33.6;skin: 77.3,tonsil: 11.6,Cell line enhanced,,A-431: 76.8;CAPAN-2: 106.8;HaCaT: 87.5;HBEC3-KT: 60.8;hTCEpi: 98.5
39,GNA15,GNA16,ENSG00000060558,G protein subunit alpha 15,19,3136193-3163769,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA043113,Approved,,,,"Renal cancer:4.26e-6 (unfavourable), Breast cancer:7.57e-5 (favourable), Endometrial cancer:2.01e-4 (favourable)",Expressed in all,Tissue enhanced,,bone marrow: 48.7;esophagus: 61.3,skin: 25.9,Cell line enhanced,,HMC-1: 142.1;MOLT-4: 137.5;REH: 115.4
40,GPR87,GPR95,ENSG00000138271,G protein-coupled receptor 87,3,151294086-151316952,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,HPA066313,,,Approved,Nucleoplasm<br>Lipid droplets<br>Mitochondria,Pancreatic cancer:4.62e-6 (unfavourable),Group enriched,Tissue enhanced,,esophagus: 29.3;skin: 29.8,placenta: 12.0,Cell line enhanced,,A-431: 87.7;HaCaT: 68.9;HBEC3-KT: 74.5;hTCEpi: 98.3;hTERT-HME1: 43.6
41,GRHL1,"LBP-32, MGR, TFCP2L2",ENSG00000134317,Grainyhead like transcription factor 1,2,9951693-10002277,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA005798, HPA006420",Enhanced,,Enhanced,Nucleus<br>Golgi apparatus<br>Vesicles,,Mixed,Tissue enhanced,,esophagus: 111.4;skin: 106.8,parathyroid gland: 50.3,Cell line enhanced,,BEWO: 205.8;SK-BR-3: 84.4
42,GRPEL2,"DKFZp451C205, FLJ23713, Mt-GrpE#2",ENSG00000164284,"GrpE like 2, mitochondrial",5,149345430-149354583,Predicted intracellular proteins,Evidence at protein level,"HPA018173, HPA023211",Uncertain,,Enhanced,Mitochondria,"Liver cancer:6.16e-8 (unfavourable), Colorectal cancer:3.87e-5 (favourable), Endometrial cancer:2.21e-4 (unfavourable), Renal cancer:4.20e-4 (unfavourable)",Expressed in all,Tissue enhanced,,esophagus: 30.4,thyroid gland: 9.7,Expressed in all,,
43,GSDMC,MLZE,ENSG00000147697,Gasdermin C,8,129748196-129786888,"Predicted intracellular proteins, Transporters",Evidence at protein level,"HPA023670, HPA024767, HPA026317",Supported,,Enhanced,Mitochondria,,Group enriched,Tissue enhanced,,esophagus: 20.0;skin: 44.3;spleen: 21.6,tonsil: 6.5,Cell line enhanced,,A-431: 13.0;HaCaT: 3.1;hTCEpi: 4.5;HUVEC TERT2: 5.2;TIME: 4.3
44,HIST1H2BF,"H2B/g, H2BFG",ENSG00000277224,Histone cluster 1 H2B family member f,6,26199520-26200715,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA042205, HPA043013, HPA048671",Supported,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,esophagus: 3.5;prostate: 2.6,breast: 2.2,Cell line enhanced,,U-266/70: 18.9;U-266/84: 13.1
45,IL12A,"CLMF, IL-12A, NFSK, NKSF1, p35",ENSG00000168811,Interleukin 12A,3,159988750-159996019,"Cancer-related genes, Plasma proteins, Predicted membrane proteins",Evidence at protein level,HPA001886,Uncertain,,,,,Mixed,Tissue enhanced,,esophagus: 4.0,fallopian tube: 3.2,Cell line enhanced,,HDLM-2: 11.1;SK-BR-3: 12.8
46,IL18,"IGIF, IL-18, IL-1g, IL1F4",ENSG00000150782,Interleukin 18,11,112143251-112164117,"Cancer-related genes, Candidate cardiovascular disease genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA003980, CAB007772",Enhanced,,Approved,Nucleus<br>Golgi apparatus<br>Cytosol,Colorectal cancer:2.78e-4 (favourable),Expressed in all,Tissue enhanced,,esophagus: 133.0;skin: 171.5,lymph node: 71.9,Cell line enhanced,,CAPAN-2: 155.6;HaCaT: 143.7;hTCEpi: 132.7;U-2 OS: 214.0
47,IL1A,"IL-1A, IL1, IL1-ALPHA, IL1F1",ENSG00000115008,Interleukin 1 alpha,2,112773915-112784590,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Transporters",Evidence at protein level,,,,,,"Lung cancer:1.54e-4 (unfavourable), Stomach cancer:4.03e-4 (unfavourable), Cervical cancer:9.52e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,esophagus: 12.8;testis: 18.6,tonsil: 7.4,Cell line enhanced,,HBEC3-KT: 302.4;hTCEpi: 147.6;hTERT-HME1: 205.8
48,IL1RN,"ICIL-1RA, IL-1RN, IL1F3, IL1RA, IRAP, MGC10430",ENSG00000136689,Interleukin 1 receptor antagonist,2,113107214-113134016,"Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA001482, CAB009633",Enhanced,,,,"Renal cancer:2.66e-6 (unfavourable), Endometrial cancer:3.00e-4 (unfavourable), Pancreatic cancer:6.85e-4 (unfavourable), Testis cancer:8.23e-4 (unfavourable)",Expressed in all,Tissue enhanced,,esophagus: 1243.9,tonsil: 290.5,Cell line enhanced,,A-431: 51.8;HaCaT: 100.6;RT4: 89.4
49,IL36B,"FIL1, FILI-(ETA), IL-1F8, IL-1H2, IL1-ETA, IL1F8, IL1H2, MGC126880, MGC126882",ENSG00000136696,"Interleukin 36, beta",2,113022091-113052867,Predicted intracellular proteins,Evidence at transcript level,HPA035664,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,esophagus: 2.2;skin: 7.3;tonsil: 3.4,breast: 1.2,Cell line enriched,21.0,U-87 MG: 71.9
50,KLK10,"NES1, PRSSL1",ENSG00000129451,Kallikrein related peptidase 10,19,51012739-51020175,"Cancer-related genes, Enzymes, Predicted secreted proteins",Evidence at protein level,HPA017195,,,Uncertain,Plasma membrane<br>Cytosol,"Pancreatic cancer:6.46e-5 (unfavourable), Breast cancer:8.32e-4 (favourable)",Mixed,Tissue enhanced,,esophagus: 138.2;skin: 52.7,tonsil: 45.8,Group enriched,5.0,CAPAN-2: 200.9;HaCaT: 307.2
51,KLK11,"PRSS20, TLSP",ENSG00000167757,Kallikrein related peptidase 11,19,51022216-51028039,"Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,CAB026340,Approved,,,,"Endometrial cancer:3.78e-4 (favourable), Pancreatic cancer:4.17e-4 (unfavourable)",Mixed,Tissue enhanced,,esophagus: 225.7;skin: 214.5,prostate: 104.9,Cell line enhanced,,CAPAN-2: 5.6;EFO-21: 12.3;HaCaT: 36.6
52,KLK12,KLK-L5,ENSG00000186474,Kallikrein related peptidase 12,19,51029092-51035230,"Enzymes, Predicted secreted proteins",Evidence at protein level,CAB025473,Uncertain,,,,Thyroid cancer:8.01e-4 (favourable),Tissue enhanced,Tissue enhanced,,esophagus: 32.4,tonsil: 8.1,Not detected,,
53,KRT24,"FLJ20261, MGC138169, MGC138173",ENSG00000167916,Keratin 24,17,40697991-40703750,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA022978,Uncertain,,Approved,Intermediate filaments<br>Cytosol,,Tissue enhanced,Tissue enhanced,,epididymis: 20.3;esophagus: 28.4;tonsil: 67.0,placenta: 10.6,Cell line enriched,11.0,SK-BR-3: 5.3
54,LAD1,,ENSG00000159166,Ladinin 1,1,201373244-201399915,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA007256, HPA028732",Enhanced,,Enhanced,Actin filaments,Lung cancer:6.73e-4 (unfavourable),Mixed,Tissue enhanced,,esophagus: 291.7;skin: 236.6,small intestine: 93.9,Cell line enhanced,,A-431: 173.4;CAPAN-2: 150.1;HaCaT: 219.8;MCF7: 165.3;RT4: 146.2;SK-BR-3: 220.4
55,LGALS7B,GAL7,ENSG00000178934,Galectin 7B,19,38789211-38791749,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA001549, CAB025100",Supported,,,,Endometrial cancer:1.59e-4 (unfavourable),Group enriched,Tissue enhanced,,breast: 10.4;esophagus: 19.3,skeletal muscle: 3.8,Cell line enriched,21.0,HaCaT: 3.7
56,LYNX1,,ENSG00000284505,Ly6/neurotoxin 1,8,142764334-142778224,"Predicted secreted proteins, Transporters",Evidence at protein level,,,,,,,,Tissue enhanced,,esophagus: 5.8,skin: 4.0,Not detected,,
57,LYPD2,"LYPDC2, RGTR430, UNQ430",ENSG00000197353,LY6/PLAUR domain containing 2,8,142750150-142752534,Predicted secreted proteins,Evidence at protein level,HPA028599,Uncertain,,,,"Cervical cancer:2.00e-4 (favourable), Head and neck cancer:2.63e-4 (favourable)",Group enriched,Tissue enhanced,,esophagus: 99.1;tonsil: 24.0,stomach: 20.9,Group enriched,20.0,EFO-21: 9.5;HaCaT: 2.5
58,MALL,BENE,ENSG00000144063,"Mal, T-cell differentiation protein like",2,110083870-110116566,Predicted membrane proteins,Evidence at protein level,HPA051410,Uncertain,,,,Pancreatic cancer:1.23e-4 (unfavourable),Mixed,Tissue enhanced,,esophagus: 222.2;parathyroid gland: 321.0,small intestine: 182.4,Cell line enhanced,,A-431: 176.6;A549: 174.8;CAPAN-2: 233.6;fHDF/TERT166: 228.9;HaCaT: 183.5
59,MPZL2,"EVA, EVA1",ENSG00000149573,Myelin protein zero like 2,11,118253403-118264536,Predicted membrane proteins,Evidence at protein level,HPA060740,Approved,,Approved,Cell Junctions,"Pancreatic cancer:1.14e-4 (unfavourable), Thyroid cancer:1.62e-4 (favourable)",Expressed in all,Tissue enhanced,,esophagus: 209.1,urinary bladder: 118.1,Cell line enhanced,,CAPAN-2: 107.3;EFO-21: 123.8;HaCaT: 149.0;RT4: 257.4;TIME: 288.5
60,MXD1,"bHLHc58, MAD, MAD1",ENSG00000059728,MAX dimerization protein 1,2,69897688-69942945,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA001599,Enhanced,,Uncertain,Nucleoplasm<br>Mitochondria<br>Cytosol,"Endometrial cancer:8.14e-6 (unfavourable), Pancreatic cancer:8.50e-4 (unfavourable)",Expressed in all,Tissue enhanced,,bone marrow: 113.8;esophagus: 101.9,appendix: 56.3,Mixed,,
