,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,KRTAP21-2,KAP21.2,ENSG00000187026,Keratin associated protein 21-2,21,30746794-30747233,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Group enriched,20,skin: 1.1;testis: 2.9,all non-specific tissues: 0.0,Cell line enriched,12.0,HEK93: 1.7
11,SPRR2B,,ENSG00000196805,Small proline rich protein 2B,1,153070224-153070840,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Tissue enriched,Group enriched,18,esophagus: 30.3;skin: 17.1;testis: 8.2;tonsil: 14.1,ovary: 0.9,Not detected,,
12,SPRR2E,,ENSG00000203785,Small proline rich protein 2E,1,153093135-153106184,Predicted intracellular proteins,Evidence at transcript level,,,,,,Urothelial cancer:9.47e-4 (unfavourable),Tissue enhanced,Group enriched,18,esophagus: 2005.4;skin: 804.8;tonsil: 459.7,breast: 61.4,Cell line enriched,9.0,hTCEpi: 12.1
13,FAM83C,"C20orf128, dJ614O4.7",ENSG00000125998,Family with sequence similarity 83 member C,20,35285731-35292401,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB034227, HPA049978",Uncertain,,,,,Tissue enhanced,Group enriched,17,esophagus: 19.8;skin: 43.0,tonsil: 1.8,Not detected,,
14,ELMOD1,DKFZp547C176,ENSG00000110675,ELMO domain containing 1,11,107591091-107666779,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA038434, HPA038435",,,Supported,Nucleoplasm<br>Cytosol,,Tissue enriched,Group enriched,15,cerebral cortex: 71.3;skin: 36.7,"adrenal gland,fallopian tube: 3.5",Cell line enhanced,,HUVEC TERT2: 12.8;RH-30: 33.5
15,FAM25C,bA164N7.4,ENSG00000276430,Family with sequence similarity 25 member C,10,47995355-47999791,Predicted intracellular proteins,Evidence at transcript level,HPA044808,Uncertain,,,,,Tissue enhanced,Group enriched,14,breast: 5.3;esophagus: 4.0;skin: 9.0;small intestine: 4.3;tonsil: 2.1,"skeletal muscle,testis: 0.3",Cell line enriched,5.0,SK-BR-3: 12.1
16,KRT32,"Ha-2, KRTHA2",ENSG00000108759,Keratin 32,17,41459811-41467429,Predicted intracellular proteins,Evidence at protein level,,,,,,,Not detected,Group enriched,14,esophagus: 7.4;skin: 2.4,breast: 0.3,Not detected,,
17,S100A7A,"S100A15, S100A7f, S100A7L1",ENSG00000184330,S100 calcium binding protein A7A,1,153416524-153423225,Predicted intracellular proteins,Evidence at protein level,HPA006997,Supported,,,,,Tissue enhanced,Group enriched,14,skin: 1.9;tonsil: 5.4,"esophagus,testis: 0.2",Not detected,,
18,EN1,,ENSG00000163064,Engrailed homeobox 1,2,118842171-118847678,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB014884, HPA073141",Approved,,Supported,Nucleus<br>Nucleoli,,Tissue enhanced,Group enriched,13,adipose tissue: 1.3;breast: 1.0;lymph node: 1.9;skeletal muscle: 4.7;skin: 2.2,testis: 0.1,Cell line enhanced,,ASC diff: 10.8;fHDF/TERT166: 10.2;HSkMC: 9.7;PC-3: 7.1;U-138 MG: 9.6;U-2197: 10.2
19,DSC3,"CDHF3, DSC, DSC1, DSC2, DSC4",ENSG00000134762,Desmocollin 3,18,30990008-31042815,"Disease related genes, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"CAB037328, HPA049265, HPA073937",Enhanced,,Enhanced,Plasma membrane<br>Cell Junctions,Urothelial cancer:1.04e-5 (unfavourable),Tissue enhanced,Group enriched,12,esophagus: 119.1;skin: 454.8,tonsil: 24.8,Cell line enhanced,,HaCaT: 242.4;hTCEpi: 115.0;hTERT-HME1: 89.5
20,RP11-119J18.1,,ENSG00000250378,,5,135812667-135826584,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Mixed,Group enriched,12,skin: 2.1;testis: 4.6,"breast,duodenum,esophagus,kidney: 0.2",Cell line enhanced,,HEL: 1.4;SK-MEL-30: 1.3
21,SBSN,"HLAR698, UNQ698",ENSG00000189001,Suprabasin,19,35523367-35528351,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA062568, HPA067734",Enhanced,,Approved,Vesicles,,Group enriched,Group enriched,12,esophagus: 1055.9;skin: 2690.8,tonsil: 151.8,Cell line enhanced,,ASC diff: 42.6;ASC TERT1: 75.3;HSkMC: 106.4;U-2197: 48.0;U-87 MG: 117.4
22,CRCT1,"C1orf42, NICE-1",ENSG00000169509,Cysteine rich C-terminal 1,1,152514502-152516010,Predicted intracellular proteins,Evidence at protein level,,,,,,Pancreatic cancer:7.03e-4 (unfavourable),Tissue enhanced,Group enriched,11,esophagus: 84.0;skin: 82.8;tonsil: 17.6,breast: 5.6,Cell line enriched,14.0,CAPAN-2: 4.5
23,GRHL3,"SOM, TFCP2L4",ENSG00000158055,Grainyhead like transcription factor 3,1,24319322-24364482,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins, Transcription factors",Evidence at protein level,HPA059960,Enhanced,,Approved,Nucleoplasm,,Tissue enhanced,Group enriched,11,esophagus: 85.1;skin: 50.1;tonsil: 22.6;urinary bladder: 28.1,testis: 4.3,Cell line enhanced,,BEWO: 43.8;HaCaT: 32.1;MCF7: 43.8;RT4: 51.5
24,LRIT2,"AC022389.4, LRRC22",ENSG00000204033,"Leucine rich repeat, Ig-like and transmembrane domains 2",10,84220495-84225589,Predicted membrane proteins,Evidence at protein level,HPA037788,Supported,,,,,Not detected,Group enriched,11,cerebral cortex: 1.0;skin: 3.1,"colon,esophagus,small intestine,spleen,testis: 0.1",Not detected,,
25,LY6D,E48,ENSG00000167656,Lymphocyte antigen 6 family member D,8,142784880-142786592,"Plasma proteins, Predicted membrane proteins",Evidence at protein level,"HPA024755, HPA064317",Enhanced,,,,"Pancreatic cancer:1.94e-6 (unfavourable), Renal cancer:1.20e-4 (unfavourable)",Group enriched,Group enriched,11,esophagus: 631.6;skin: 717.0,tonsil: 61.0,Cell line enriched,26.0,A-431: 128.0
26,LYNX1,,ENSG00000283992,Ly6/neurotoxin 1,8,142764338-142769844,"Predicted secreted proteins, Transporters",Evidence at protein level,,,,,,,,Group enriched,11,esophagus: 315.6;skin: 108.1,tonsil: 19.9,Group enriched,16.0,EFO-21: 5.6;HaCaT: 24.1
27,PKP1,B6P,ENSG00000081277,Plakophilin 1,1,201283452-201332993,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA027221, HPA027589, CAB033130",Enhanced,,Enhanced,Nucleoplasm,,Tissue enhanced,Group enriched,11,esophagus: 281.6;skin: 821.6,prostate: 51.7,Cell line enhanced,,HaCaT: 205.1;HBEC3-KT: 102.1;hTCEpi: 358.4;hTERT-HME1: 100.7;PC-3: 176.6
28,PLA2G2F,,ENSG00000158786,Phospholipase A2 group IIF,1,20139326-20150386,"Enzymes, Predicted membrane proteins, RAS pathway related proteins",Evidence at protein level,,,,,,Urothelial cancer:3.86e-4 (favourable),Tissue enriched,Group enriched,11,skin: 11.3;tonsil: 7.2;urinary bladder: 3.9,gallbladder: 0.6,Cell line enriched,57.0,RT4: 110.7
29,PLEKHN1,DKFZP434H2010,ENSG00000187583,Pleckstrin homology domain containing N1,1,966497-975865,Predicted intracellular proteins,Evidence at protein level,HPA031742,Uncertain,,Approved,Nuclear speckles,Renal cancer:4.97e-5 (unfavourable),Mixed,Group enriched,11,esophagus: 16.9;skin: 44.0,urinary bladder: 2.7,Cell line enhanced,,HaCaT: 22.0
30,POU2F3,"Epoc-1, OCT11, PLA-1, Skn-1a",ENSG00000137709,POU class 2 homeobox 3,11,120236640-120319944,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA019652,Enhanced,,,,Thyroid cancer:8.14e-4 (favourable),Mixed,Group enriched,11,parathyroid gland: 15.5;skin: 72.3,seminal vesicle: 3.8,Cell line enhanced,,CAPAN-2: 3.7;SK-BR-3: 2.2;T-47d: 5.2
31,SLC39A2,ZIP2,ENSG00000165794,Solute carrier family 39 member 2,14,20999255-21001871,Predicted membrane proteins,Evidence at protein level,HPA030489,Uncertain,,,,,Mixed,Group enriched,11,esophagus: 19.0;prostate: 19.2;seminal vesicle: 46.9;skin: 34.1,breast: 2.6,Cell line enriched,67.0,HaCaT: 20.5
32,CHP2,,ENSG00000166869,Calcineurin like EF-hand protein 2,16,23754627-23758951,"Cancer-related genes, Predicted intracellular proteins",Evidence at protein level,CAB072806,Approved,,,,,Tissue enhanced,Group enriched,10,colon: 119.1;duodenum: 252.0;rectum: 127.6;skin: 143.8;small intestine: 227.3,"cervix, uterine: 17.1",Cell line enhanced,,hTERT-HME1: 4.5;NB-4: 4.6
33,CSAG3,CSAG3A,ENSG00000268916,CSAG family member 3,X,152753921-152760222,Predicted intracellular proteins,Evidence at transcript level,HPA078264,,,Approved,Vesicles,,Mixed,Group enriched,10,lymph node: 1.7;skin: 1.2;spleen: 1.9;testis: 4.2,"adipose tissue,lung,placenta: 0.2",Cell line enhanced,,HDLM-2: 23.7;HMC-1: 22.9;SH-SY5Y: 35.8;SK-BR-3: 23.6;U-2 OS: 25.4;U-266/70: 61.5;U-266/84: 30.6
34,IL36G,"IL-1F9, IL-1H1, IL-1RP2, IL1E, IL1F9, IL1H1",ENSG00000136688,"Interleukin 36, gamma",2,112973203-112985665,Predicted intracellular proteins,Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,10,skin: 15.8;tonsil: 39.2,esophagus: 2.7,Not detected,,
35,KCTD4,bA321C24.3,ENSG00000180332,Potassium channel tetramerization domain containing 4,13,45192853-45194717,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA040734,Uncertain,,Approved,Microtubule organizing center,,Group enriched,Group enriched,10,cerebral cortex: 17.7;skin: 3.7,gallbladder: 1.1,Cell line enhanced,,RPTEC TERT1: 8.8;U-138 MG: 13.7;U-87 MG: 27.1
36,SLC52A1,"FLJ10060, GPCR42, GPR172B, hRFT1, PAR2, RFVT1",ENSG00000132517,Solute carrier family 52 member 1,17,5032600-5052009,"Disease related genes, Predicted membrane proteins",Evidence at protein level,CAB011449,Uncertain,,,,Cervical cancer:9.54e-4 (favourable),Mixed,Group enriched,10,duodenum: 36.1;placenta: 26.1;skin: 13.2;small intestine: 26.3,parathyroid gland: 2.6,Cell line enhanced,,A549: 2.1;BEWO: 1.9;HMC-1: 4.1;SK-BR-3: 2.0
37,SLC9C1,"NHE, SLC9A10",ENSG00000172139,Solute carrier family 9 member C1,3,112140887-112294258,"Predicted membrane proteins, Transporters",Evidence at transcript level,,,,,,,Not detected,Group enriched,10,skin: 2.9;testis: 14.1,thyroid gland: 0.8,Not detected,,
38,CERS3,"LASS3, MGC27091",ENSG00000154227,Ceramide synthase 3,15,100400395-100544995,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA006092, HPA024356",Approved,,Approved,Nucleoplasm,,Tissue enhanced,Group enriched,9,esophagus: 48.1;skin: 60.5;testis: 32.3;tonsil: 14.3,breast: 4.3,Cell line enriched,6.0,hTCEpi: 47.1
39,EVPL,EVPK,ENSG00000167880,Envoplakin,17,76004502-76027452,Predicted intracellular proteins,Evidence at protein level,"CAB002220, HPA053969",Enhanced,,Supported,Intermediate filaments<br>Cytosol,,Mixed,Group enriched,9,esophagus: 77.5;skin: 111.0,duodenum: 10.7,Cell line enhanced,,HaCaT: 51.8;RT4: 68.1;T-47d: 50.1
40,HOXC10,HOX3I,ENSG00000180818,Homeobox C10,12,53985065-53990279,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA053919,Uncertain,,Supported,Nucleoplasm<br>Nuclear bodies,,Mixed,Group enriched,9,kidney: 18.9;skeletal muscle: 40.3;skin: 8.4,breast: 2.5,Cell line enhanced,,AN3-CA: 275.9;T-47d: 95.2
41,IL20RB,"DIRS1, FNDC6, IL-20R2, MGC34923",ENSG00000174564,Interleukin 20 receptor subunit beta,3,136946230-137011085,Predicted membrane proteins,Evidence at protein level,HPA063914,,,Approved,Vesicles<br>Cytosol,"Renal cancer:0.00e+0 (unfavourable), Pancreatic cancer:1.44e-4 (unfavourable)",Group enriched,Group enriched,9,esophagus: 56.6;skin: 165.5,breast: 12.4,Cell line enhanced,,HaCaT: 70.0;HBEC3-KT: 93.7;HHSteC: 70.6;hTCEpi: 372.4;hTERT-HME1: 73.1
42,KRT5,"EBS2, KRT5A",ENSG00000186081,Keratin 5,12,52514575-52520687,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB000027, CAB000129, HPA059479",Enhanced,,Supported,Intermediate filaments,Breast cancer:1.27e-4 (favourable),Tissue enhanced,Group enriched,9,esophagus: 3256.1;skin: 5996.8,tonsil: 516.9,Group enriched,6.0,HaCaT: 2557.9;HBEC3-KT: 3723.5;hTCEpi: 8392.0
43,KRT79,"K6L, KRT6L",ENSG00000185640,Keratin 79,12,52821410-52834295,Predicted intracellular proteins,Evidence at protein level,HPA059347,Enhanced,,,,,Group enriched,Group enriched,9,breast: 4.0;skin: 17.1,esophagus: 1.1,Cell line enriched,18.0,HMC-1: 375.1
44,PGLYRP3,"PGLYRPIalpha, PGRP-Ialpha, PGRPIA",ENSG00000159527,Peptidoglycan recognition protein 3,1,153297862-153310718,Predicted secreted proteins,Evidence at protein level,HPA030369,Uncertain,,,,,Tissue enhanced,Group enriched,9,esophagus: 42.8;skin: 87.1,tonsil: 6.8,Group enriched,15.0,HaCaT: 3.4;HDLM-2: 1.4;hTCEpi: 1.0
45,ADGRF4,"FLJ38076, GPR115, PGR18",ENSG00000153294,Adhesion G protein-coupled receptor F4,6,47685864-47722021,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,"HPA007131, HPA007158",Enhanced,,Uncertain,Mitochondria,Pancreatic cancer:5.52e-4 (unfavourable),Mixed,Group enriched,8,esophagus: 12.1;skin: 45.8,tonsil: 3.7,Cell line enhanced,,HaCaT: 11.5;HBEC3-KT: 14.9;hTCEpi: 22.8;U-87 MG: 25.8
46,ALOX12,12S-LOX,ENSG00000108839,"Arachidonate 12-lipoxygenase, 12S type",17,6996065-7010736,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA010691, CAB019287",Approved,,Supported,Nuclear speckles<br>Cytosol,,Mixed,Group enriched,8,esophagus: 50.3;skin: 25.9,gallbladder: 5.0,Group enriched,5.0,A-431: 22.4;HEL: 36.7
47,C5orf46,"MGC23985, SSSP1",ENSG00000178776,Chromosome 5 open reading frame 46,5,147880726-147906538,Predicted secreted proteins,Evidence at transcript level,HPA058999,,,Approved,Nuclear speckles<br>Mitochondria,"Renal cancer:1.75e-9 (unfavourable), Cervical cancer:3.98e-4 (unfavourable)",Tissue enhanced,Group enriched,8,breast: 17.6;salivary gland: 77.2;skin: 62.4;testis: 19.9,heart muscle: 5.8,Cell line enhanced,,PC-3: 83.2;SiHa: 21.5;U-2 OS: 59.9;U-251 MG: 19.3
48,CALML5,CLSP,ENSG00000178372,Calmodulin like 5,10,5498697-5499555,"Plasma proteins, Predicted intracellular proteins, RAS pathway related proteins",Evidence at protein level,HPA040725,Enhanced,,Approved,Plasma membrane<br>Cytosol,Head and neck cancer:2.59e-5 (favourable),Group enriched,Group enriched,8,salivary gland: 260.7;skin: 650.6,breast: 55.6,Cell line enriched,24.0,A-431: 355.7
49,DSP,"DPI, DPII, KPPS2, PPKS2",ENSG00000096696,Desmoplakin,6,7541575-7586717,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB037324, HPA045840, HPA054950",Enhanced,,Enhanced,Cell Junctions,"Renal cancer:1.53e-9 (favourable), Urothelial cancer:1.82e-4 (unfavourable)",Tissue enhanced,Group enriched,8,esophagus: 345.7;skin: 1016.4,placenta: 89.1,Cell line enhanced,,BEWO: 263.2;HaCaT: 265.1;hTCEpi: 482.9
50,HAL,HIS,ENSG00000084110,Histidine ammonia-lyase,12,95972662-95996365,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA038547, HPA038548",Enhanced,,Uncertain,Cytosol,,Tissue enriched,Group enriched,8,liver: 51.2;skin: 72.5,bone marrow: 7.4,Cell line enhanced,,BEWO: 2.1;THP-1: 7.4
51,KCNJ18,"KIR2.6, TTPP2",ENSG00000260458,Potassium voltage-gated channel subfamily J member 18,17,21692523-21704612,"Disease related genes, Predicted membrane proteins",Evidence at protein level,HPA027021,Uncertain,,Uncertain,Nucleoplasm<br>Golgi apparatus<br>Cytosol,,Tissue enhanced,Group enriched,8,skin: 3.8;tonsil: 1.3,testis: 0.3,Not detected,,
52,PAX3,"HUP2, WS1",ENSG00000135903,Paired box 3,2,222199888-222298996,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA063659, HPA069000",Approved,,Supported,Nucleoplasm,,Tissue enriched,Group enriched,8,breast: 1.2;skeletal muscle: 1.1;skin: 3.2;testis: 2.4,prostate: 0.2,Cell line enhanced,,BJ hTERT+ SV40 Large T+: 9.6;BJ hTERT+ SV40 Large T+ RasG12V: 11.6;RH-30: 16.2;SK-MEL-30: 24.6
53,SFN,YWHAS,ENSG00000175793,Stratifin,1,26863138-26864457,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB006268, HPA011105, CAB040552",Enhanced,,Supported,Cytosol,"Renal cancer:7.45e-6 (unfavourable), Liver cancer:5.68e-5 (unfavourable), Endometrial cancer:1.92e-4 (favourable), Pancreatic cancer:6.01e-4 (unfavourable)",Expressed in all,Group enriched,8,esophagus: 1090.0;skin: 1156.7,tonsil: 132.7,Cell line enhanced,,A-431: 663.2;HaCaT: 1030.0;HBEC3-KT: 1288.5;hTCEpi: 852.9
54,TMEM40,FLJ11036,ENSG00000088726,Transmembrane protein 40,3,12733525-12769457,Predicted membrane proteins,Evidence at protein level,HPA044165,Enhanced,,Approved,Cytosol,,Tissue enhanced,Group enriched,8,esophagus: 88.8;placenta: 23.3;skin: 55.5;tonsil: 23.7,urinary bladder: 6.1,Cell line enhanced,,HBEC3-KT: 182.0;hTCEpi: 40.5;hTERT-HME1: 54.0
55,ALDH3A1,ALDH3,ENSG00000108602,Aldehyde dehydrogenase 3 family member A1,17,19737984-19748943,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"CAB045957, HPA051150, HPA063783",Enhanced,,Enhanced,Vesicles<br>Plasma membrane<br>Cytosol,Head and neck cancer:7.55e-5 (favourable),Mixed,Group enriched,7,esophagus: 406.1;skin: 84.3;stomach: 207.2,tonsil: 31.0,Cell line enriched,21.0,A549: 4306.9
56,ALOX12B,12R-LOX,ENSG00000179477,"Arachidonate 12-lipoxygenase, 12R type",17,8072636-8087703,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA024002,Supported,,Approved,Cytosol,,Group enriched,Group enriched,7,skin: 70.0;tonsil: 17.2,esophagus: 6.2,Cell line enhanced,,HEK93: 1.2;hTCEpi: 1.0
57,ANXA8L1,"ANXA8L2, bA145E20.2, bA301J7.3",ENSG00000264230,Annexin A8-like 1,10,46375627-46537864,Predicted intracellular proteins,Evidence at protein level,"HPA045246, HPA047451",,,Approved,Nucleoplasm,,Mixed,Group enriched,7,esophagus: 199.3;skin: 460.9,urinary bladder: 44.2,Cell line enhanced,,HaCaT: 384.4;HBEC3-KT: 476.5;hTCEpi: 124.5;SiHa: 166.0
58,ARHGAP40,"C20orf95, dJ1100H13.4",ENSG00000124143,Rho GTPase activating protein 40,20,38601934-38651035,Predicted intracellular proteins,Evidence at protein level,"HPA042636, HPA042840",Uncertain,,Supported,Nucleoplasm<br>Plasma membrane<br>Centrosome<br>Cytosol,Renal cancer:2.89e-4 (unfavourable),Mixed,Group enriched,7,breast: 38.1;epididymis: 43.7;esophagus: 12.6;seminal vesicle: 11.3;skin: 53.8,prostate: 4.4,Cell line enhanced,,BEWO: 8.0;HBEC3-KT: 9.7;RPTEC TERT1: 8.8;SK-BR-3: 9.5;T-47d: 14.4
59,BNIPL,"BNIP-S, BNIP-Salpha, BNIP-Sbeta, BNIPl-1, BNIPL-2, PP753",ENSG00000163141,BCL2 interacting protein like,1,151036570-151047600,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA019946,,,Approved,Cytosol,"Thyroid cancer:4.32e-4 (favourable), Endometrial cancer:6.50e-4 (unfavourable)",Mixed,Group enriched,7,esophagus: 88.9;skin: 227.0,breast: 21.6,Cell line enriched,14.0,T-47d: 44.3
60,BTBD16,"C10orf87, Em:AC061711.1, FLJ25359",ENSG00000138152,BTB domain containing 16,10,122271306-122338162,Predicted intracellular proteins,Evidence at protein level,"HPA040529, HPA057638",Uncertain,,Uncertain,Nucleoli<br>Cytosol,Renal cancer:1.50e-4 (unfavourable),Tissue enriched,Group enriched,7,skin: 9.9;testis: 14.2;urinary bladder: 19.0,liver: 2.1,Cell line enriched,9.0,RT4: 26.9
61,CARD18,"ICEBERG, pseudo-ICE, UNQ5804",ENSG00000255501,Caspase recruitment domain family member 18,11,105137721-105139726,Predicted intracellular proteins,Evidence at protein level,HPA038582,Approved,,,,,Tissue enhanced,Group enriched,7,breast: 10.6;skin: 29.7,esophagus: 3.0,Cell line enhanced,,BEWO: 3.0;hTCEpi: 1.9;U-2 OS: 2.9
62,CDR1,"CDR, CDR34, CDR62A",ENSG00000184258,Cerebellar degeneration related protein 1,X,140782405-140784871,Predicted intracellular proteins,Evidence at protein level,HPA073147,,,Approved,Nucleoplasm<br>Golgi apparatus<br>Centrosome,,Not detected,Group enriched,7,cerebral cortex: 48.4;skin: 12.1,adipose tissue: 4.0,Cell line enhanced,,BJ: 6.3;U-87 MG: 26.1
63,CES4A,"CES8, FLJ37464",ENSG00000172824,Carboxylesterase 4A,16,66988589-67009758,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA035701,Approved,,Approved,Cytosol,Renal cancer:2.35e-6 (unfavourable),Mixed,Group enriched,7,fallopian tube: 28.9;skin: 9.2,epididymis: 2.7,Cell line enhanced,,HDLM-2: 17.6;SiHa: 4.2
64,EPHX3,"ABHD9, FLJ22408",ENSG00000105131,Epoxide hydrolase 3,19,15226919-15233435,Predicted secreted proteins,Evidence at transcript level,HPA012842,Uncertain,,,,Head and neck cancer:2.27e-5 (favourable),Tissue enhanced,Group enriched,7,esophagus: 35.1;skin: 62.8;tonsil: 24.3,parathyroid gland: 5.5,Cell line enhanced,,EFO-21: 2.3;NTERA-2: 2.3;SCLC-21H: 1.2
65,GOLGA7B,"bA451M19.3, bA459F3.4, C10orf132, C10orf133",ENSG00000155265,Golgin A7 family member B,10,97850239-97871580,Predicted intracellular proteins,Evidence at protein level,HPA046878,Uncertain,,,,,Mixed,Group enriched,7,cerebral cortex: 18.3;epididymis: 28.5;skin: 17.4,adrenal gland: 3.1,Cell line enhanced,,A-431: 4.7;HDLM-2: 5.4;SK-MEL-30: 17.6
66,HEATR4,MGC48595,ENSG00000187105,HEAT repeat containing 4,14,73478484-73558947,Predicted intracellular proteins,Evidence at protein level,,,,,,,Not detected,Group enriched,7,skin: 4.4;testis: 21.6,"duodenum,lymph node: 1.9",Cell line enhanced,,SCLC-21H: 2.9
