,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
19,CCL18,"AMAC-1, CKb7, DC-CK1, DCCK1, MIP-4, PARC, SCYA18",ENSG00000275385,C-C motif chemokine ligand 18,17,36064280-36072032,"Cancer-related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Expressed in all,Tissue enhanced,,adipose tissue: 20.9;lung: 13.0;tonsil: 10.5,lymph node: 6.2,Not detected,,
20,CD209,"CDSIGN, CLEC4L, DC-SIGN, DC-SIGN1",ENSG00000090659,CD209 molecule,19,7739994-7747564,"CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB032436, CAB033831",Supported,,,,Renal cancer:1.15e-5 (unfavourable),Mixed,Tissue enhanced,,adipose tissue: 43.9,placenta: 33.0,Cell line enriched,9.0,THP-1: 2.3
21,CD248,"CD164L1, TEM1",ENSG00000174807,CD248 molecule,11,66314487-66317044,"CD markers, Predicted membrane proteins",Evidence at protein level,HPA051856,Enhanced,,Supported,Nucleoplasm<br>Plasma membrane,Renal cancer:2.69e-7 (unfavourable),Expressed in all,Tissue enhanced,,adipose tissue: 136.8,placenta: 96.7,Cell line enhanced,,ASC diff: 336.6;ASC TERT1: 336.4;BJ hTERT+: 268.5;fHDF/TERT166: 348.4;HSkMC: 374.9;U-2197: 735.8
22,CLDN5,"AWAL, BEC1, CPETRL1, TMVCF",ENSG00000184113,Claudin 5,22,19523024-19527545,"Predicted membrane proteins, Transporters",Evidence at protein level,CAB002607,Approved,,,,,Expressed in all,Tissue enhanced,,adipose tissue: 128.2,lung: 53.4,Group enriched,12.0,HUVEC TERT2: 71.6;SCLC-21H: 62.4
23,CNTFR,,ENSG00000122756,Ciliary neurotrophic factor receptor,9,34551432-34590140,"Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,CAB025310,Approved,,,,,Tissue enhanced,Tissue enhanced,,adipose tissue: 62.6;cerebral cortex: 53.4,spleen: 27.5,Group enriched,9.0,AF22: 107.8;SH-SY5Y: 55.3
24,CPM,,ENSG00000135678,Carboxypeptidase M,12,68842197-68971570,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA002657, HPA077243",Uncertain,,Uncertain,Vesicles,Endometrial cancer:1.00e-4 (favourable),Expressed in all,Tissue enhanced,,adipose tissue: 164.0,placenta: 101.2,Cell line enhanced,,ASC diff: 48.8;ASC TERT1: 35.1;HSkMC: 66.3;SiHa: 73.7
25,CXCL3,"CINC-2b, GRO3, GROg, MIP-2b, SCYB3",ENSG00000163734,C-X-C motif chemokine ligand 3,4,74036589-74038807,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Cervical cancer:2.33e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,"adipose tissue: 26.9;cervix, uterine: 33.6",appendix: 20.3,Cell line enhanced,,BJ hTERT+: 39.2;hTEC/SVTERT24-B: 75.0;RPTEC TERT1: 32.7
26,DGAT2,,ENSG00000062282,Diacylglycerol O-acyltransferase 2,11,75759512-75801535,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,Endometrial cancer:2.84e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,adipose tissue: 493.2;liver: 170.9,skin: 116.1,Cell line enhanced,,ASC diff: 55.2;HDLM-2: 57.8
27,EBF1,"EBF, OLF1",ENSG00000164330,Early B-cell factor 1,5,158695916-159099761,"Cancer-related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA061169,,,Approved,Nucleoplasm<br>Vesicles,"Renal cancer:9.62e-7 (unfavourable), Stomach cancer:7.80e-4 (unfavourable)",Mixed,Tissue enhanced,,adipose tissue: 41.6,placenta: 16.2,Cell line enhanced,,ASC diff: 27.3;HSkMC: 22.6;REH: 81.2
28,EBF2,"COE2, FLJ11500",ENSG00000221818,Early B-cell factor 2,8,25841730-26045397,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,Renal cancer:2.51e-6 (unfavourable),Mixed,Tissue enhanced,,adipose tissue: 20.8,heart muscle: 6.6,Group enriched,16.0,ASC diff: 15.6;ASC TERT1: 32.1;HSkMC: 34.2;hTEC/SVTERT24-B: 26.8;U-138 MG: 17.0;U-2197: 21.1;U-87 MG: 18.8
29,EBF3,"COE3, DKFZp667B0210",ENSG00000108001,Early B-cell factor 3,10,129835283-129963841,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA061169,,,Approved,Nucleoplasm<br>Vesicles,,Mixed,Tissue enhanced,,adipose tissue: 20.1,lymph node: 12.7,Cell line enhanced,,HAP1: 23.0;LHCN-M2: 29.6;NB-4: 29.2;RH-30: 18.6;SCLC-21H: 53.2
30,EHD2,PAST2,ENSG00000024422,EH domain containing 2,19,47713343-47743134,Predicted intracellular proteins,Evidence at protein level,"HPA047394, HPA049890, HPA049986, HPA066751",Approved,,Supported,Plasma membrane,"Renal cancer:3.98e-4 (unfavourable), Ovarian cancer:8.75e-4 (unfavourable)",Expressed in all,Tissue enhanced,,adipose tissue: 208.8,smooth muscle: 111.7,Mixed,,
31,ELOVL3,CIG-30,ENSG00000119915,ELOVL fatty acid elongase 3,10,102226328-102229589,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA036236,Supported,,Approved,Vesicles<br>Cytosol,Endometrial cancer:6.25e-5 (unfavourable),Tissue enhanced,Tissue enhanced,,adipose tissue: 3.6;breast: 4.4;skin: 3.4,testis: 2.3,Cell line enhanced,,HSkMC: 10.4;SiHa: 24.5
32,FFAR3,"FFA3R, GPR41",ENSG00000185897,Free fatty acid receptor 3,19,35358460-35360485,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA044681,Uncertain,,,,,Not detected,Tissue enhanced,,adipose tissue: 2.5;appendix: 3.5;smooth muscle: 2.2,gallbladder: 0.8,Not detected,,
33,FMO2,,ENSG00000094963,Flavin containing monooxygenase 2,1,171185208-171211230,"Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA028261,Approved,,,,,Mixed,Tissue enhanced,,adipose tissue: 98.3;esophagus: 102.9;lung: 158.2,breast: 55.8,Group enriched,48.0,ASC diff: 27.9;ASC TERT1: 12.9;HSkMC: 35.2
34,FOSL1,fra-1,ENSG00000175592,"FOS like 1, AP-1 transcription factor subunit",11,65892049-65900573,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB004396, HPA066901",Uncertain,,Enhanced,Nucleoplasm,"Renal cancer:6.40e-6 (unfavourable), Pancreatic cancer:9.26e-5 (unfavourable), Lung cancer:1.95e-4 (unfavourable), Head and neck cancer:2.05e-4 (unfavourable), Glioma:2.46e-4 (unfavourable)",Expressed in all,Tissue enhanced,,adipose tissue: 35.6;gallbladder: 51.7,urinary bladder: 26.8,Cell line enhanced,,PC-3: 759.0;WM-115: 1227.8
35,FZD4,"CD344, EVR1",ENSG00000174804,Frizzled class receptor 4,11,86945679-86955391,"CD markers, Disease related genes, G-protein coupled receptors, Potential drug targets, Predicted membrane proteins",Evidence at protein level,"HPA042328, HPA074833",Approved,,Approved,Nucleoplasm<br>Plasma membrane<br>Cytosol,Renal cancer:8.60e-5 (favourable),Expressed in all,Tissue enhanced,,adipose tissue: 127.3,seminal vesicle: 42.3,Cell line enhanced,,ASC diff: 43.7;Hep G2: 57.9;HUVEC TERT2: 78.0;TIME: 37.7
36,GABRE,,ENSG00000102287,Gamma-aminobutyric acid type A receptor epsilon subunit,X,151953124-151974680,"FDA approved drug targets, Predicted membrane proteins",Evidence at transcript level,HPA045918,Uncertain,,,,Renal cancer:4.05e-11 (unfavourable),Mixed,Tissue enhanced,,adipose tissue: 10.1,heart muscle: 6.4,Cell line enhanced,,EFO-21: 10.9;HeLa: 3.5;SiHa: 5.9
37,GALNT15,"GALNT7, GALNTL2, pp-GalNAc-T15",ENSG00000131386,Polypeptide N-acetylgalactosaminyltransferase 15,3,16174649-16231992,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA017076,Uncertain,,Approved,Golgi apparatus<br>Cytosol,,Tissue enriched,Tissue enhanced,,adipose tissue: 36.3;cerebral cortex: 41.2;placenta: 43.0,breast: 18.3,Group enriched,11.0,ASC diff: 91.0;ASC TERT1: 90.9;HSkMC: 72.4;U-2197: 22.3
38,GFPT2,GFAT2,ENSG00000131459,Glutamine-fructose-6-phosphate transaminase 2,5,180300690-180353387,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA056892, HPA059910",Uncertain,,Supported,Vesicles,"Renal cancer:2.58e-14 (unfavourable), Lung cancer:2.95e-4 (unfavourable), Thyroid cancer:3.47e-4 (unfavourable), Cervical cancer:9.09e-4 (unfavourable)",Expressed in all,Tissue enhanced,,adipose tissue: 90.9,appendix: 25.7,Cell line enhanced,,ASC TERT1: 138.7;hTEC/SVTERT24-B: 242.9;U-87 MG: 409.1
39,GPD1,,ENSG00000167588,Glycerol-3-phosphate dehydrogenase 1,12,50103819-50111319,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA044620,Enhanced,,,,,Mixed,Tissue enhanced,,adipose tissue: 636.1;skeletal muscle: 195.7,kidney: 148.1,Cell line enhanced,,ASC diff: 86.3;CACO-2: 22.1;Hep G2: 17.0;RPMI-8226: 20.7
40,GSC,,ENSG00000133937,Goosecoid homeobox,14,94768216-94770230,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA075650,,,Approved,Nucleus<br>Nuclear bodies,,Mixed,Tissue enhanced,,adipose tissue: 2.1,breast: 1.1,Cell line enhanced,,HEK93: 1.7;MCF7: 2.1;REH: 2.6;SH-SY5Y: 3.3;T-47d: 2.1;U-251 MG: 1.8
41,HAS1,HAS,ENSG00000105509,Hyaluronan synthase 1,19,51713112-51723994,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,HPA067602,Approved,,Supported,Nucleoplasm<br>Plasma membrane,,Mixed,Tissue enhanced,,adipose tissue: 27.0,appendix: 8.9,Group enriched,12.0,hTEC/SVTERT24-B: 27.0;U-87 MG: 110.6
42,HAS2,,ENSG00000170961,Hyaluronan synthase 2,8,121612116-121641390,"Disease related genes, Enzymes, Potential drug targets, Predicted membrane proteins",Evidence at protein level,HPA052060,,,Approved,Nuclear speckles,,Mixed,Tissue enhanced,,adipose tissue: 27.9,gallbladder: 12.7,Cell line enhanced,,HBF TERT88: 154.7;hTEC/SVTERT24-B: 155.8;LHCN-M2: 174.3;U-138 MG: 396.2;U-251 MG: 103.0
43,HRCT1,"LGLL338, PRO537, UNQ338",ENSG00000196196,Histidine rich carboxyl terminus 1,9,35906192-35907141,Predicted intracellular proteins,Evidence at transcript level,HPA067038,,,Approved,Nucleoplasm,Liver cancer:3.62e-4 (unfavourable),Expressed in all,Tissue enhanced,,adipose tissue: 17.9,colon: 13.2,Cell line enhanced,,EFO-21: 16.8;HeLa: 10.0;U-2197: 24.6;U-251 MG: 10.6
44,IGFBP6,,ENSG00000167779,Insulin like growth factor binding protein 6,12,53097436-53102345,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA008005,Uncertain,,,,Glioma:6.66e-4 (unfavourable),Expressed in all,Tissue enhanced,,adipose tissue: 72.2,"cervix, uterine: 47.7",Cell line enhanced,,BJ: 290.6;HaCaT: 180.1;U-87 MG: 136.0
45,IL2RA,"CD25, IDDM10, IL2R",ENSG00000134460,Interleukin 2 receptor subunit alpha,10,6010689-6062325,"Cancer-related genes, CD markers, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB002419, HPA054622",Enhanced,,,,Renal cancer:2.08e-9 (unfavourable),Mixed,Tissue enhanced,,adipose tissue: 24.2;appendix: 19.8;lymph node: 20.4,tonsil: 12.0,Cell line enriched,80.0,HDLM-2: 1041.6
46,IL6,"BSF2, HGF, HSF, IFNB2, IL-6",ENSG00000136244,Interleukin 6,7,22725884-22732002,"Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB023406, CAB072821",Supported,,Approved,Vesicles,Renal cancer:1.10e-11 (unfavourable),Mixed,Tissue enhanced,,adipose tissue: 136.4,urinary bladder: 73.6,Group enriched,7.0,BJ hTERT+: 1844.6;hTEC/SVTERT24-B: 429.5
47,IRX6,"IRX-3, IRX7",ENSG00000159387,Iroquois homeobox 6,16,55323760-55330760,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA018332,Uncertain,,Approved,Nucleus<br>Mitochondria,Lung cancer:3.34e-4 (favourable),Tissue enhanced,Tissue enhanced,,adipose tissue: 8.6;heart muscle: 4.9,skin: 3.3,Cell line enhanced,,AF22: 1.3;HEK93: 1.5;RPTEC TERT1: 4.5;SK-MEL-30: 3.0
48,ITGA7,,ENSG00000135424,Integrin subunit alpha 7,12,55684568-55716043,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA008427,Uncertain,,Approved,Plasma membrane<br>Cytosol,"Urothelial cancer:9.59e-5 (unfavourable), Pancreatic cancer:1.75e-4 (favourable)",Expressed in all,Tissue enhanced,,adipose tissue: 154.7,smooth muscle: 136.8,Cell line enhanced,,ASC diff: 46.9;hTEC/SVTERT24-B: 66.1;SK-MEL-30: 38.6;U-87 MG: 57.9
49,KCNB1,Kv2.1,ENSG00000158445,Potassium voltage-gated channel subfamily B member 1,20,49293394-49484297,"Disease related genes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,"CAB001979, HPA042434",Enhanced,,,,,Mixed,Tissue enhanced,,adipose tissue: 10.9;cerebral cortex: 21.6,"fallopian tube,smooth muscle: 7.4",Cell line enhanced,,CACO-2: 1.8;U-2 OS: 1.8
50,KCTD2,KIAA0176,ENSG00000180901,Potassium channel tetramerization domain containing 2,17,75032575-75065889,Predicted intracellular proteins,Evidence at protein level,,,,,,"Pancreatic cancer:1.25e-5 (favourable), Liver cancer:1.83e-4 (unfavourable)",Expressed in all,Tissue enhanced,,adipose tissue: 3.4;cerebral cortex: 7.3,kidney: 2.0,Cell line enhanced,,HEK93: 10.4
51,KLB,,ENSG00000134962,Klotho beta,4,39406853-39451536,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA021136,Uncertain,,,,,Tissue enriched,Tissue enhanced,,adipose tissue: 20.6;liver: 9.1,testis: 5.0,Group enriched,19.0,ASC diff: 4.5;Hep G2: 17.2
52,LILRA6,"CD85b, ILT8, LILRB6",ENSG00000244482,Leukocyte immunoglobulin like receptor A6,19,54236592-54242791,Predicted membrane proteins,Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,adipose tissue: 1.9;appendix: 1.9;smooth muscle: 1.9;spleen: 1.9,bone marrow: 1.0,Not detected,,
53,LPL,LIPD,ENSG00000175445,Lipoprotein lipase,8,19901717-19967258,"Candidate cardiovascular disease genes, Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA048749,,,Supported,Vesicles,Urothelial cancer:6.07e-4 (unfavourable),Expressed in all,Tissue enhanced,,adipose tissue: 976.8,heart muscle: 239.2,Cell line enriched,7.0,AF22: 363.8
54,LYVE1,"LYVE-1, XLKD1",ENSG00000133800,Lymphatic vessel endothelial hyaluronan receptor 1,11,10556966-10611689,"Plasma proteins, Predicted membrane proteins",Evidence at protein level,"CAB025860, HPA042953",Supported,,,,"Renal cancer:6.98e-5 (unfavourable), Ovarian cancer:1.07e-4 (unfavourable)",Mixed,Tissue enhanced,,adipose tissue: 157.5;placenta: 213.1,smooth muscle: 95.3,Cell line enriched,11.0,HUVEC TERT2: 67.8
55,MDFI,I-mfa,ENSG00000112559,MyoD family inhibitor,6,41636882-41654246,Predicted intracellular proteins,Evidence at protein level,HPA049973,Approved,,Approved,Nucleoplasm,"Renal cancer:2.85e-6 (unfavourable), Lung cancer:1.32e-5 (unfavourable), Melanoma:9.11e-4 (unfavourable)",Expressed in all,Tissue enhanced,,adipose tissue: 35.9,gallbladder: 19.7,Cell line enhanced,,BEWO: 88.8;HBEC3-KT: 83.8;REH: 287.1
56,MEDAG,"AWMS3, C13orf33, FLJ14834, MEDA-4",ENSG00000102802,Mesenteric estrogen dependent adipogenesis,13,30906191-30925572,Predicted intracellular proteins,Evidence at transcript level,,,,,,Renal cancer:3.29e-5 (unfavourable),Mixed,Tissue enhanced,,adipose tissue: 153.5,smooth muscle: 32.2,Cell line enhanced,,ASC diff: 206.4;ASC TERT1: 58.9;U-2197: 157.4
57,MEOX1,MOX1,ENSG00000005102,Mesenchyme homeobox 1,17,43640388-43661954,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA045214,Uncertain,,Uncertain,Nucleoli<br>Mitochondria,,Mixed,Tissue enhanced,,adipose tissue: 25.3,spleen: 16.4,Cell line enriched,10.0,HeLa: 16.8
58,MEOX2,"GAX, MOX2",ENSG00000106511,Mesenchyme homeobox 2,7,15611212-15686812,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA053793,Enhanced,,,,,Tissue enriched,Tissue enhanced,,adipose tissue: 28.5;placenta: 57.7,lung: 10.8,Cell line enhanced,,AN3-CA: 217.5;SCLC-21H: 37.0;U-138 MG: 58.7
59,MESP1,"bHLHc5, MGC10676",ENSG00000166823,Mesoderm posterior bHLH transcription factor 1,15,89748661-89751310,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA069981,,,Supported,Nucleus<br>Nucleoli,,Group enriched,Tissue enhanced,,adipose tissue: 4.8;prostate: 4.8,cerebral cortex: 1.4,Cell line enhanced,,A-431: 3.1;HDLM-2: 2.9;HEK93: 2.7;PC-3: 5.2;SCLC-21H: 3.0
60,MLXIPL,"bHLHd14, CHREBP, MIO, MONDOB, WBSCR14, WS-bHLH",ENSG00000009950,MLX interacting protein like,7,73593194-73624543,"Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins, Transcription factors",Evidence at protein level,HPA064640,,,Supported,Nucleus,,Tissue enriched,Tissue enhanced,,adipose tissue: 60.8;duodenum: 58.7,liver: 47.2,Cell line enhanced,,Hep G2: 33.0;K-562: 13.2;SCLC-21H: 29.5;T-47d: 10.7
