,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,PTGER3,EP3,ENSG00000050628,Prostaglandin E receptor 3,1,70852353-71047808,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,HPA010689,Uncertain,,,,Renal cancer:3.50e-4 (unfavourable),Group enriched,Group enriched,7,adipose tissue: 58.6;endometrium: 115.3;kidney: 88.3;smooth muscle: 105.2,skin: 13.9,Group enriched,5.0,ASC diff: 19.6;HAP1: 21.6;HDLM-2: 30.4;HEL: 14.0;T-47d: 68.0
11,AGTR2,"AT2, MRX88",ENSG00000180772,Angiotensin II receptor type 2,X,116170722-116174972,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,,,,,,,Group enriched,Group enriched,6,"cervix, uterine: 6.8;endometrium: 13.9;fallopian tube: 3.8;lung: 12.6;smooth muscle: 17.6",adrenal gland: 1.9,Not detected,,
12,ANO4,"FLJ34221, FLJ34272, FLJ35277, TMEM16D",ENSG00000151572,Anoctamin 4,12,100717526-101128641,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA053412,Uncertain,,,,Renal cancer:5.48e-5 (favourable),Mixed,Group enriched,6,"adrenal gland: 17.6;cerebral cortex: 10.0;cervix, uterine: 12.6;endometrium: 8.4;ovary: 10.9;prostate: 11.7;seminal vesicle: 11.4",testis: 2.0,Cell line enhanced,,fHDF/TERT166: 14.2;SK-MEL-30: 13.3;TIME: 26.1;WM-115: 10.6
13,ASIC2,"ACCN, ACCN1, ASIC2a, BNaC1, BNC1, hBNaC1, MDEG",ENSG00000108684,Acid sensing ion channel subunit 2,17,33013087-34174964,"Plasma proteins, Predicted membrane proteins",Evidence at protein level,HPA052112,Enhanced,,,,,Tissue enhanced,Group enriched,6,"cerebral cortex: 8.6;cervix, uterine: 3.9;endometrium: 6.4;smooth muscle: 2.2",adrenal gland: 0.8,Cell line enhanced,,NTERA-2: 1.1
14,CDC20B,FLJ37927,ENSG00000164287,Cell division cycle 20B,5,55112995-55173175,Predicted intracellular proteins,Evidence at protein level,HPA053900,Uncertain,,,,,Tissue enhanced,Group enriched,6,endometrium: 1.2;fallopian tube: 3.4;kidney: 1.2;testis: 4.9,lung: 0.4,Not detected,,
15,IGFN1,"DKFZp434B1231, EEF1A2BP1",ENSG00000163395,Immunoglobulin-like and fibronectin type III domain containing 1,1,201190825-201228952,Predicted intracellular proteins,Evidence at protein level,HPA050415,Enhanced,,Approved,Midbody ring,Renal cancer:1.27e-8 (unfavourable),Group enriched,Group enriched,6,endometrium: 17.1;epididymis: 18.4;skeletal muscle: 60.1,cerebral cortex: 5.6,Cell line enriched,6.0,HeLa: 41.8
16,IHH,"BDA1, HHG2",ENSG00000163501,Indian hedgehog,2,219054420-219060467,"Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Endometrial cancer:3.67e-6 (favourable),Tissue enhanced,Group enriched,6,"cervix, uterine: 8.9;colon: 21.0;duodenum: 14.9;endometrium: 31.4;rectum: 16.7;small intestine: 16.5;stomach: 15.3",prostate: 3.2,Cell line enriched,11.0,CACO-2: 16.8
17,LEFTY2,"EBAF, LEFTA, LEFTYA, TGFB4",ENSG00000143768,Left-right determination factor 2,1,225936598-225941489,"Disease related genes, Predicted secreted proteins",Evidence at protein level,"CAB025801, HPA047883, HPA056210",Approved,,,,,Tissue enriched,Group enriched,6,endometrium: 264.3;smooth muscle: 57.0,ovary: 26.0,Group enriched,12.0,HDLM-2: 8.7;NTERA-2: 40.5;RPMI-8226: 31.4
18,MSX1,"HOX7, HYD1, OFC5",ENSG00000163132,Msh homeobox 1,4,4859666-4863936,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB026198, HPA063895, HPA073604",Enhanced,,Supported,Nucleoplasm,"Endometrial cancer:1.64e-7 (favourable), Renal cancer:1.18e-5 (unfavourable)",Tissue enriched,Group enriched,6,"cervix, uterine: 61.1;endometrium: 23.7",adipose tissue: 6.6,Cell line enhanced,,CACO-2: 39.5
19,PGR,"NR3C3, PR",ENSG00000082175,Progesterone receptor,11,101029624-101130524,"Cancer-related genes, FDA approved drug targets, Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB000068, HPA004751, HPA008428, HPA017176, CAB055100",Enhanced,,,,Endometrial cancer:5.76e-8 (favourable),Group enriched,Group enriched,6,"cervix, uterine: 96.2;endometrium: 172.3;fallopian tube: 53.3;smooth muscle: 114.9",ovary: 19.5,Cell line enriched,349.0,T-47d: 157.7
20,PRLHR,"GPR10, PrRPR",ENSG00000119973,Prolactin releasing hormone receptor,10,118589989-118595699,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA039361,Supported,,,,,Not detected,Group enriched,6,adrenal gland: 6.7;cerebral cortex: 3.7;endometrium: 4.0;smooth muscle: 5.5,seminal vesicle: 0.7,Not detected,,
21,SLC46A2,"Ly110, TSCOT",ENSG00000119457,Solute carrier family 46 member 2,9,112878920-112890913,"Predicted membrane proteins, Transporters",Evidence at transcript level,HPA020098,Approved,,,,,Tissue enhanced,Group enriched,6,"cervix, uterine: 23.3;endometrium: 5.5;epididymis: 5.7;lung: 15.1;skin: 11.3",seminal vesicle: 2.1,Not detected,,
22,WNT2,"INT1L1, IRP",ENSG00000105989,Wnt family member 2,7,117276631-117323289,"Cancer-related genes, Predicted secreted proteins",Evidence at protein level,HPA020920,,,Approved,Vesicles,,Mixed,Group enriched,6,endometrium: 23.8;placenta: 93.2,lung: 9.2,Cell line enriched,6.0,U-2197: 19.1
23,EMX2,,ENSG00000170370,Empty spiracles homeobox 2,10,117542444-117549546,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA003497, HPA065294",Enhanced,Supported,Approved,Nucleus,"Renal cancer:2.28e-13 (favourable), Cervical cancer:2.80e-4 (favourable)",Group enriched,Group enriched,5,"cervix, uterine: 59.5;endometrium: 114.9;epididymis: 115.2;fallopian tube: 73.0;kidney: 38.4;seminal vesicle: 65.3;smooth muscle: 59.8",cerebral cortex: 14.0,Cell line enhanced,,EFO-21: 22.1;fHDF/TERT166: 20.9;RPTEC TERT1: 19.9
24,SFRP4,"FRP-4, frpHE",ENSG00000106483,Secreted frizzled related protein 4,7,37905932-38025695,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA009712, HPA050585",Enhanced,,,,Renal cancer:1.36e-5 (unfavourable),Expressed in all,Group enriched,5,"cervix, uterine: 935.5;endometrium: 776.1;fallopian tube: 338.6",smooth muscle: 130.5,Cell line enhanced,,ASC diff: 6.5;HSkMC: 2.7;U-937: 2.9
25,TMEM215,,ENSG00000188133,Transmembrane protein 215,9,32783499-32787399,Predicted membrane proteins,Evidence at protein level,"HPA052804, HPA063207",Uncertain,,Supported,Nucleoplasm<br>Endoplasmic reticulum<br>Vesicles,,Tissue enriched,Group enriched,5,"cervix, uterine: 1.0;endometrium: 4.8;testis: 4.2;thyroid gland: 1.8",cerebral cortex: 0.5,Cell line enhanced,,NTERA-2: 1.9
26,WSCD2,KIAA0789,ENSG00000075035,WSC domain containing 2,12,108129471-108250537,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,"HPA013346, HPA048133",Approved,,Approved,Nucleoplasm,,Tissue enhanced,Group enriched,5,"cerebral cortex: 14.1;cervix, uterine: 5.8;endometrium: 8.6;prostate: 7.1;seminal vesicle: 19.0;smooth muscle: 10.4;thyroid gland: 28.8",urinary bladder: 2.6,Cell line enriched,20.0,RT4: 26.6
