,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,C3AR1,"AZ3B, C3AR",ENSG00000171860,Complement C3a receptor 1,12,8058302-8066471,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,CAB009405,Enhanced,,,,,Expressed in all,Tissue enhanced,,appendix: 86.6,placenta: 49.5,Cell line enriched,9.0,HMC-1: 172.5
11,C5AR1,"C5A, C5AR, C5R1, CD88",ENSG00000197405,Complement C5a receptor 1,19,47290023-47322066,"CD markers, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB002720, HPA014520",Approved,,,,"Renal cancer:1.16e-4 (unfavourable), Cervical cancer:4.71e-4 (favourable), Testis cancer:7.99e-4 (unfavourable), Ovarian cancer:9.55e-4 (unfavourable)",Expressed in all,Tissue enhanced,,appendix: 121.2,adipose tissue: 91.2,Cell line enhanced,,HMC-1: 4.6;U-87 MG: 6.2;U-937: 5.1
12,CARMIL2,"LRRC16C, RLTPR",ENSG00000159753,Capping protein regulator and myosin 1 linker 2,16,67644919-67657569,Predicted intracellular proteins,Evidence at protein level,HPA041402,Approved,,,,,Mixed,Tissue enhanced,,appendix: 16.2;lymph node: 25.0;spleen: 15.1,tonsil: 10.1,Cell line enhanced,,Daudi: 45.8;MOLT-4: 51.3;REH: 96.9;RPMI-8226: 40.2;U-698: 73.2
13,CASS4,"C20orf32, HEFL, HEPL",ENSG00000087589,Cas scaffolding protein family member 4,20,56412112-56460387,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,CAB034217,Approved,,,,,Mixed,Tissue enhanced,,appendix: 17.7;lung: 23.9,spleen: 10.7,Cell line enhanced,,HEL: 15.8;HMC-1: 45.4;K-562: 19.8
14,CCL11,"eotaxin, MGC22554, SCYA11",ENSG00000172156,C-C motif chemokine ligand 11,17,34285668-34288334,"Cancer-related genes, Predicted secreted proteins",Evidence at protein level,,,,,,"Head and neck cancer:1.99e-4 (favourable), Colorectal cancer:8.70e-4 (favourable)",Mixed,Tissue enhanced,,appendix: 39.3;small intestine: 37.3,duodenum: 30.8,Cell line enriched,18.0,BJ hTERT+: 7.2
15,CCL17,"ABCD-2, SCYA17, TARC",ENSG00000102970,C-C motif chemokine ligand 17,16,57404767-57416062,Predicted secreted proteins,Evidence at protein level,CAB002583,Approved,,,,"Cervical cancer:1.91e-5 (favourable), Urothelial cancer:5.80e-4 (favourable)",Mixed,Tissue enhanced,,appendix: 11.1;lymph node: 9.9,tonsil: 5.4,Cell line enriched,725.0,HDLM-2: 2231.6
16,CCL22,"A-152E5.1, ABCD-1, DC/B-CK, MDC, MGC34554, SCYA22, STCP-1",ENSG00000102962,C-C motif chemokine ligand 22,16,57358772-57366190,Predicted secreted proteins,Evidence at protein level,,,,,,"Endometrial cancer:2.23e-6 (favourable), Head and neck cancer:9.17e-5 (favourable), Colorectal cancer:2.98e-4 (favourable)",Mixed,Tissue enhanced,,appendix: 18.6;tonsil: 13.5,skin: 7.9,Cell line enriched,21.0,HDLM-2: 45.9
17,CCR1,"CD191, CKR-1, CMKBR1, MIP1aR, SCYAR1",ENSG00000163823,C-C motif chemokine receptor 1,3,46201709-46208396,"CD markers, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,,,,,,Renal cancer:1.01e-4 (unfavourable),Expressed in all,Tissue enhanced,,appendix: 57.5,spleen: 41.1,Cell line enhanced,,Karpas-707: 230.1;RPMI-8226: 105.8;U-266/84: 123.3
18,CCR2,"CC-CKR-2, CD192, CKR2, CMKBR2, FLJ78302, MCP-1-R",ENSG00000121807,C-C motif chemokine receptor 2,3,46353734-46360928,"CD markers, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,CAB003793,Approved,,,,Lung cancer:5.87e-4 (favourable),Mixed,Tissue enhanced,,appendix: 51.7,spleen: 20.5,Cell line enhanced,,Karpas-707: 195.5;THP-1: 89.5;U-266/70: 473.3;U-266/84: 185.8
19,CCR4,"CC-CKR-4, CD194, ChemR13, CKR4, CMKBR4, k5-5",ENSG00000183813,C-C motif chemokine receptor 4,3,32951574-32956349,"CD markers, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA031613,Approved,,,,,Mixed,Tissue enhanced,,appendix: 11.5,urinary bladder: 8.9,Cell line enriched,17.0,HDLM-2: 187.8
20,CD300E,"CD300LE, CLM2, IREM2",ENSG00000186407,CD300e molecule,17,74609887-74623738,"CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA015570,Uncertain,,,,,Mixed,Tissue enhanced,,appendix: 52.8;bone marrow: 29.0,adipose tissue: 18.0,Not detected,,
21,CD300LB,"CLM7, TREM5",ENSG00000178789,CD300 molecule like family member b,17,74521174-74531474,"CD markers, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,appendix: 11.4,spleen: 5.2,Cell line enhanced,,HL-60: 1.5;NB-4: 1.5;THP-1: 1.3
22,CD5,"LEU1, T1",ENSG00000110448,CD5 molecule,11,61102395-61127852,"CD markers, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"CAB015392, CAB020308, HPA043416, HPA060839",Enhanced,,,,"Head and neck cancer:7.41e-6 (favourable), Renal cancer:8.94e-5 (unfavourable), Endometrial cancer:9.00e-5 (favourable), Cervical cancer:9.16e-5 (favourable), Melanoma:3.93e-4 (favourable), Breast cancer:4.05e-4 (favourable)",Mixed,Tissue enhanced,,appendix: 29.8;lymph node: 43.0,tonsil: 20.2,Cell line enriched,71.0,MOLT-4: 56.4
23,CD6,Tp120,ENSG00000013725,CD6 molecule,11,60971680-61020377,"CD markers, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"CAB002489, CAB016252",Enhanced,,,,"Head and neck cancer:5.10e-6 (favourable), Cervical cancer:1.57e-5 (favourable), Renal cancer:1.82e-4 (unfavourable), Breast cancer:1.95e-4 (favourable), Endometrial cancer:2.41e-4 (favourable)",Mixed,Tissue enhanced,,appendix: 28.5;lymph node: 49.2,tonsil: 26.8,Cell line enriched,17.0,MOLT-4: 31.3
24,CD7,"GP40, LEU-9, Tp40, TP41",ENSG00000173762,CD7 molecule,17,82314868-82317602,"CD markers, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"CAB002594, HPA039079",Enhanced,,,,"Renal cancer:7.75e-11 (unfavourable), Endometrial cancer:2.03e-5 (favourable), Melanoma:2.69e-4 (favourable), Cervical cancer:5.51e-4 (favourable)",Expressed in all,Tissue enhanced,,appendix: 43.1;lymph node: 41.5;spleen: 43.1,small intestine: 17.0,Group enriched,5.0,Hep G2: 35.2;MOLT-4: 95.7
25,CD70,"CD27L, CD27LG, TNFSF7",ENSG00000125726,CD70 molecule,19,6583183-6604103,"Cancer-related genes, CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA046582,,,Uncertain,Nucleoplasm,"Renal cancer:3.22e-4 (unfavourable), Lung cancer:6.29e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,appendix: 4.4,lymph node: 3.8,Cell line enhanced,,SiHa: 200.2;U-251 MG: 192.3;U-266/70: 304.1;U-266/84: 216.7
26,CD80,"B7-1, B7.1, CD28LG, CD28LG1",ENSG00000121594,CD80 molecule,3,119524293-119559602,"CD markers, FDA approved drug targets, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"CAB025368, HPA050092",Enhanced,,,,,Mixed,Tissue enhanced,,appendix: 7.2;lymph node: 6.7;tonsil: 6.3,spleen: 4.7,Cell line enhanced,,Daudi: 8.5;HDLM-2: 39.3;Karpas-707: 12.2;U-266/70: 5.5
27,CHI3L1,"GP39, YKL40",ENSG00000133048,Chitinase 3 like 1,1,203178931-203186749,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enriched,Tissue enhanced,,appendix: 186.7;cerebral cortex: 267.1;urinary bladder: 179.4,bone marrow: 146.9,Group enriched,7.0,ASC diff: 215.1;ASC TERT1: 484.9;HSkMC: 450.3;THP-1: 704.0;U-138 MG: 292.3;U-87 MG: 289.1
28,CHI3L2,"YKL-39, YKL39",ENSG00000064886,Chitinase 3 like 2,1,111200771-111243440,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA005443,Uncertain,,,,"Renal cancer:8.59e-7 (unfavourable), Glioma:1.55e-4 (unfavourable), Head and neck cancer:2.19e-4 (favourable)",Tissue enriched,Tissue enhanced,,appendix: 152.3,tonsil: 103.1,Cell line enhanced,,ASC diff: 62.1;MOLT-4: 277.3;U-698: 51.9
29,CLEC4A,"CD367, CLECSF6, DCIR, DDB27",ENSG00000111729,C-type lectin domain family 4 member A,12,8082269-8138607,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA007842,Uncertain,,,,,Expressed in all,Tissue enhanced,,appendix: 30.7,spleen: 17.1,Not detected,,
30,CLEC4E,"CLECSF9, mincle",ENSG00000166523,C-type lectin domain family 4 member E,12,8533305-8540963,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA004935,Uncertain,,Uncertain,Cytosol,,Mixed,Tissue enhanced,,appendix: 53.9;bone marrow: 49.6;spleen: 44.0,gallbladder: 18.9,Cell line enhanced,,NB-4: 2.8;RPTEC TERT1: 9.2
31,CLEC5A,"CLECSF5, MDL-1",ENSG00000258227,C-type lectin domain family 5 member A,7,141927357-141947007,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA054137,,,Supported,Plasma membrane<br>Cytosol,Ovarian cancer:2.21e-4 (unfavourable),Mixed,Tissue enhanced,,appendix: 10.6;bone marrow: 27.4,lung: 4.9,Group enriched,29.0,HL-60: 33.0;U-937: 123.1
32,CLEC6A,"CLECSF10, dectin-2",ENSG00000205846,C-type lectin domain family 6 member A,12,8455926-8478330,Predicted membrane proteins,Evidence at transcript level,,,,,,,Tissue enriched,Tissue enhanced,,appendix: 1.5;lung: 1.5,lymph node: 0.8,Cell line enhanced,,NTERA-2: 3.3
33,CLEC7A,"CD369, CLECSF12, dectin-1, hDectin-1, SCARE2",ENSG00000172243,C-type lectin domain family 7 member A,12,10116777-10130258,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA043244, HPA050229",,,Approved,Nucleoplasm<br>Vesicles,Renal cancer:1.31e-4 (unfavourable),Expressed in all,Tissue enhanced,,appendix: 65.6,bone marrow: 53.3,Group enriched,15.0,Karpas-707: 144.0;U-266/84: 116.1
34,CR1,"CD35, KN",ENSG00000203710,Complement C3b/C4b receptor 1 (Knops blood group),1,207496147-207640647,"Blood group antigen proteins, CD markers, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"CAB002491, CAB016271, HPA042455, HPA043579, HPA049348",Enhanced,,,,,Mixed,Tissue enhanced,,appendix: 37.5;spleen: 33.6,lymph node: 23.4,Group enriched,8.0,HL-60: 7.8;HMC-1: 19.1;NB-4: 5.8
35,CRLF2,"CRL2, TSLPR",ENSG00000205755,Cytokine receptor-like factor 2,X,1187549-1212750,"Cancer-related genes, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,appendix: 2.1;gallbladder: 2.0,bone marrow: 1.0,Cell line enhanced,,HMC-1: 13.5;RPMI-8226: 2.8;U-698: 2.4
36,CSF2RB,"CD131, IL3RB, IL5RB",ENSG00000100368,Colony stimulating factor 2 receptor beta common subunit,22,36913628-36940449,"CD markers, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA078677,,,Approved,Golgi apparatus,Head and neck cancer:7.47e-5 (favourable),Expressed in all,Tissue enhanced,,appendix: 89.7,tonsil: 57.2,Group enriched,7.0,HEL: 95.8;HMC-1: 281.8
37,CSF3,"C17orf33, G-CSF, GCSF, MGC45931",ENSG00000108342,Colony stimulating factor 3,17,40015361-40017813,"Cancer-related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Endometrial cancer:8.45e-4 (favourable),Mixed,Tissue enhanced,,"appendix: 19.1;cervix, uterine: 38.2",adipose tissue: 10.3,Cell line enhanced,,BJ hTERT+: 57.2;hTEC/SVTERT24-B: 34.2;U-87 MG: 265.0
38,CSF3R,"CD114, GCSFR",ENSG00000119535,Colony stimulating factor 3 receptor,1,36466043-36483278,"Cancer-related genes, CD markers, Disease related genes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB017116, HPA048086",Enhanced,,,,"Testis cancer:3.79e-4 (unfavourable), Renal cancer:5.72e-4 (unfavourable)",Mixed,Tissue enhanced,,appendix: 211.2;bone marrow: 243.4;placenta: 147.9,spleen: 96.5,Cell line enhanced,,BEWO: 68.2;NB-4: 12.7;THP-1: 32.4;U-937: 36.3
39,CTD-2370N5.3,,ENSG00000265118,,17,31305213-31318831,"Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,HPA045033,Uncertain,,,,,Not detected,Tissue enhanced,,appendix: 5.1,tonsil: 3.0,Cell line enhanced,,MOLT-4: 5.4;RPMI-8226: 3.7
40,CTD-2545M3.6,,ENSG00000142539,,19,50415799-50428409,Predicted intracellular proteins,Evidence at transcript level,HPA018523,Uncertain,,,,,Not detected,Tissue enhanced,,appendix: 1.3;spleen: 1.8,"duodenum,lymph node: 0.6",Cell line enhanced,,REH: 2.7;U-2 OS: 1.1;U-266/70: 1.2;U-698: 1.3
41,CTD-3088G3.8,,ENSG00000188897,,16,11359845-11523588,Predicted intracellular proteins,Evidence at transcript level,HPA042154,Uncertain,,,,,Not detected,Tissue enhanced,,appendix: 5.3;skin: 4.3,testis: 2.8,Cell line enhanced,,Daudi: 2.2;HDLM-2: 3.2
42,CTLA4,"CD, CD152, CELIAC3, GSE, IDDM12",ENSG00000163599,Cytotoxic T-lymphocyte associated protein 4,2,203867786-203873960,"CD markers, Disease related genes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Head and neck cancer:4.48e-5 (favourable),Mixed,Tissue enhanced,,appendix: 23.5;lymph node: 31.9,tonsil: 15.3,Group enriched,5.0,SK-MEL-30: 2.4;U-266/70: 3.5;U-266/84: 9.7
43,CXCL10,"C7, crg-2, gIP-10, IFI10, INP10, IP-10, mob-1, SCYB10",ENSG00000169245,C-X-C motif chemokine ligand 10,4,76021117-76023497,"Cancer-related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,"Renal cancer:1.16e-6 (unfavourable), Ovarian cancer:1.12e-5 (favourable), Pancreatic cancer:4.61e-4 (unfavourable)",Expressed in all,Tissue enhanced,,appendix: 129.4,lymph node: 72.5,Cell line enhanced,,BJ hTERT+: 4.9;BJ hTERT+ SV40 Large T+: 2.0;BJ hTERT+ SV40 Large T+ RasG12V: 2.1;RPMI-8226: 2.9;THP-1: 2.0
44,CXCL11,"b-R1, H174, I-TAC, IP-9, SCYB11, SCYB9B",ENSG00000169248,C-X-C motif chemokine ligand 11,4,76033682-76041415,Predicted secreted proteins,Evidence at protein level,CAB009921,Uncertain,,,,"Ovarian cancer:4.31e-7 (favourable), Renal cancer:3.29e-6 (unfavourable), Pancreatic cancer:8.18e-5 (unfavourable)",Expressed in all,Tissue enhanced,,appendix: 13.5,lymph node: 11.5,Group enriched,6.0,BJ hTERT+: 2.4;BJ hTERT+ SV40 Large T+: 4.3;BJ hTERT+ SV40 Large T+ RasG12V: 4.7
45,CXCL5,"ENA-78, SCYB5",ENSG00000163735,C-X-C motif chemokine ligand 5,4,73995642-73998779,"Cancer-related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA065474,Approved,,,,"Renal cancer:2.45e-5 (unfavourable), Liver cancer:1.39e-4 (unfavourable), Pancreatic cancer:2.23e-4 (unfavourable), Cervical cancer:3.43e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,appendix: 47.7,urinary bladder: 15.5,Cell line enhanced,,A549: 165.3;EFO-21: 141.1;HSkMC: 77.3;hTEC/SVTERT24-B: 78.0;RPTEC TERT1: 436.4
46,CXCR1,"CD181, CDw128a, CKR-1, CMKAR1, IL8RA",ENSG00000163464,C-X-C motif chemokine receptor 1,2,218162845-218166995,"Cancer-related genes, CD markers, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA031991,Uncertain,,,,,Mixed,Tissue enhanced,,appendix: 35.1;spleen: 25.0,adipose tissue: 15.7,Cell line enriched,32.0,HMC-1: 5.0
47,CXCR2,"CD182, CMKAR2, IL8RB",ENSG00000180871,C-X-C motif chemokine receptor 2,2,218125289-218137253,"Cancer-related genes, CD markers, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB016268, HPA031999, HPA032017",Enhanced,,,,,Mixed,Tissue enhanced,,appendix: 55.7;spleen: 36.7,esophagus: 29.9,Group enriched,10.0,BEWO: 13.6;HL-60: 6.5;HMC-1: 14.3;THP-1: 10.4;U-937: 11.8
48,CXCR5,"BLR1, CD185, MDR15",ENSG00000160683,C-X-C motif chemokine receptor 5,11,118883766-118897799,"CD markers, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,"CAB026149, HPA042432",Enhanced,,,,,Not detected,Tissue enhanced,,appendix: 14.5;lymph node: 32.5;spleen: 21.0;tonsil: 14.3,bone marrow: 6.4,Group enriched,8.0,Daudi: 12.9;U-698: 43.3
49,CYBB,"CGD, GP91-PHOX, NOX2",ENSG00000165168,Cytochrome b-245 beta chain,X,37780011-37813461,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA051227,Enhanced,,,,,Expressed in all,Tissue enhanced,,appendix: 215.6,lung: 132.2,Group enriched,5.0,Daudi: 37.3;NB-4: 40.0;REH: 49.1;RPMI-8226: 143.6
50,CYTH4,"CYT4, cytohesin-4, PSCD4",ENSG00000100055,Cytohesin 4,22,37282027-37315345,Predicted intracellular proteins,Evidence at protein level,HPA071573,Approved,,,,Renal cancer:2.41e-8 (unfavourable),Expressed in all,Tissue enhanced,,appendix: 89.2,spleen: 69.8,Cell line enhanced,,HL-60: 27.2;HMC-1: 119.3;THP-1: 62.2
51,DENND1C,"FAM31C, FLJ22757",ENSG00000205744,DENN domain containing 1C,19,6467207-6482557,Predicted intracellular proteins,Evidence at protein level,"HPA042758, HPA042839",Enhanced,,,,"Renal cancer:7.51e-14 (favourable), Lung cancer:1.23e-4 (favourable), Urothelial cancer:5.62e-4 (favourable), Prostate cancer:8.95e-4 (unfavourable)",Expressed in all,Tissue enhanced,,appendix: 28.2;lymph node: 37.1;spleen: 31.7,bone marrow: 14.0,Cell line enhanced,,Daudi: 16.1;HEL: 13.5;HMC-1: 39.4;U-937: 24.3
52,DRD5,"DRD1B, DRD1L2",ENSG00000169676,Dopamine receptor D5,4,9781680-9784009,"Disease related genes, FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA048930,Supported,,,,,Not detected,Tissue enhanced,,appendix: 1.7;cerebral cortex: 2.0;stomach: 3.8,testis: 0.8,Not detected,,
53,FCGR1B,CD64b,ENSG00000198019,Fc fragment of IgG receptor Ib,1,121087345-121096310,"FDA approved drug targets, Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enhanced,,appendix: 27.5;epididymis: 61.7,placenta: 17.0,Cell line enhanced,,HMC-1: 6.6;NB-4: 12.8;THP-1: 51.9
54,FCGR3B,"CD16, CD16b, FCG3, FCGR3",ENSG00000162747,Fc fragment of IgG receptor IIIb,1,161623196-161631963,"CD markers, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,appendix: 118.1;spleen: 115.2,urinary bladder: 36.3,Not detected,,
55,FCRL4,"CD307d, FCRH4, IGFP2, IRTA1",ENSG00000163518,Fc receptor like 4,1,157573749-157598080,"Cancer-related genes, CD markers, Disease related genes, Predicted membrane proteins",Evidence at protein level,HPA054030,Approved,,,,,Not detected,Tissue enhanced,,appendix: 3.6;lymph node: 4.4;tonsil: 9.6,spleen: 1.1,Cell line enriched,36.0,U-266/70: 3.5
56,FFAR2,"FFA2R, GPR43",ENSG00000126262,Free fatty acid receptor 2,19,35443907-35451767,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA023985,Approved,,,,,Tissue enhanced,Tissue enhanced,,appendix: 25.5;bone marrow: 13.3,spleen: 10.8,Cell line enhanced,,HMC-1: 3.5;U-937: 1.3
57,FFAR3,"FFA3R, GPR41",ENSG00000185897,Free fatty acid receptor 3,19,35358460-35360485,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA044681,Uncertain,,,,,Not detected,Tissue enhanced,,adipose tissue: 2.5;appendix: 3.5;smooth muscle: 2.2,gallbladder: 0.8,Not detected,,
58,FGR,"c-fgr, p55c-fgr, SRC2",ENSG00000000938,"FGR proto-oncogene, Src family tyrosine kinase",1,27612064-27635277,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA002024,Enhanced,,Approved,Plasma membrane<br>Aggresome,,Expressed in all,Tissue enhanced,,appendix: 85.6;bone marrow: 137.0;spleen: 90.6,lung: 56.3,Cell line enhanced,,Daudi: 61.4;HMC-1: 25.8;U-266/70: 116.7
59,FOXP3,"AIID, DIETER, IPEX, JM2, PIDX, SCURFIN, XPID",ENSG00000049768,Forkhead box P3,X,49250436-49264826,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB026301, HPA045943",Enhanced,,Supported,Nucleoplasm,"Cervical cancer:1.91e-4 (favourable), Head and neck cancer:4.90e-4 (favourable), Endometrial cancer:7.02e-4 (favourable)",Mixed,Tissue enhanced,,appendix: 8.7,lymph node: 6.0,Cell line enhanced,,MCF7: 2.8;SiHa: 2.3
60,FPR1,"FMLP, FPR",ENSG00000171051,Formyl peptide receptor 1,19,51745172-51804110,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,"HPA046550, HPA061744",Approved,,Approved,Nucleus<br>Nucleoli<br>Golgi apparatus,Renal cancer:2.21e-4 (unfavourable),Expressed in all,Tissue enhanced,,appendix: 177.8,bone marrow: 95.0,Cell line enriched,6.0,U-87 MG: 51.5
61,FPR2,"ALXR, FMLP-R-II, FMLPX, FPR2A, FPRH2, FPRL1, HM63, LXA4R",ENSG00000171049,Formyl peptide receptor 2,19,51752026-51770526,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA029154,Approved,,,,,Mixed,Tissue enhanced,,appendix: 69.7,spleen: 19.7,Cell line enriched,21.0,U-937: 23.5
