,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
18,MYO1A,"DFNA48, MYHL",ENSG00000166866,Myosin IA,12,57028517-57051198,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA053490,Enhanced,,,,,Group enriched,Group enriched,13,colon: 67.8;duodenum: 333.2;rectum: 71.8;small intestine: 338.4,stomach: 16.1,Cell line enhanced,,BEWO: 1.9;CACO-2: 6.6;Hep G2: 3.7
19,NAT2,AAC2,ENSG00000156006,N-acetyltransferase 2,8,18391245-18401218,"Cancer-related genes, Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA043704,Uncertain,,,,Colorectal cancer:4.61e-5 (favourable),Tissue enhanced,Group enriched,13,colon: 14.4;duodenum: 32.7;liver: 62.4;rectum: 14.0;small intestine: 27.1,smooth muscle: 2.3,Cell line enhanced,,RT4: 1.2;SCLC-21H: 2.5;SK-BR-3: 1.0
20,NXPE1,"FAM55A, MGC34290",ENSG00000095110,Neurexophilin and PC-esterase domain family member 1,11,114521715-114559895,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA049133,Enhanced,,,,,Tissue enriched,Group enriched,13,colon: 111.8;rectum: 165.9,appendix: 10.5,Not detected,,
21,LYPD8,,ENSG00000259823,LY6/PLAUR domain containing 8,1,248718649-248755739,Predicted secreted proteins,Evidence at protein level,,,,,,,Tissue enriched,Group enriched,12,colon: 216.6;rectum: 141.8,appendix: 14.4,Not detected,,
22,MOGAT2,"DGAT2L5, FLJ22644, MGAT2",ENSG00000166391,Monoacylglycerol O-acyltransferase 2,11,75717819-75732958,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA028834,Uncertain,,,,,Tissue enhanced,Group enriched,12,colon: 12.5;duodenum: 37.2;liver: 12.1;rectum: 12.5;small intestine: 43.6,appendix: 1.9,Group enriched,6.0,Hep G2: 2.7;RPMI-8226: 1.8
23,SLC39A5,,ENSG00000139540,Solute carrier family 39 member 5,12,56230049-56237846,"Disease related genes, Potential drug targets, Predicted membrane proteins, Predicted secreted proteins, Transporters",Evidence at protein level,HPA018423,,,Approved,Nucleoplasm<br>Vesicles<br>Cytosol,Renal cancer:5.05e-4 (favourable),Tissue enhanced,Group enriched,12,colon: 73.2;duodenum: 240.2;kidney: 115.0;liver: 86.0;pancreas: 53.1;rectum: 48.9;small intestine: 240.4,gallbladder: 10.0,Group enriched,62.0,CACO-2: 33.1;Hep G2: 39.7
24,AC011513.3,,ENSG00000267881,,19,41708612-41761282,Predicted secreted proteins,Evidence at transcript level,HPA011041,Approved,,,,,Tissue enhanced,Group enriched,11,colon: 41.2;esophagus: 10.3,appendix: 2.4,Not detected,,
25,C10orf99,"AP-57, CSBF, FLJ21763, RLLV1833, UNQ1833",ENSG00000188373,Chromosome 10 open reading frame 99,10,84173738-84185294,Predicted secreted proteins,Evidence at protein level,HPA050920,Enhanced,,,,Renal cancer:1.20e-5 (unfavourable),Mixed,Group enriched,11,colon: 239.2;esophagus: 185.4;rectum: 264.2,urinary bladder: 20.8,Cell line enriched,6.0,RT4: 37.2
26,CHP2,,ENSG00000166869,Calcineurin like EF-hand protein 2,16,23754627-23758951,"Cancer-related genes, Predicted intracellular proteins",Evidence at protein level,CAB072806,Approved,,,,,Tissue enhanced,Group enriched,10,colon: 119.1;duodenum: 252.0;rectum: 127.6;skin: 143.8;small intestine: 227.3,"cervix, uterine: 17.1",Cell line enhanced,,hTERT-HME1: 4.5;NB-4: 4.6
27,GLRA2,GLR,ENSG00000101958,Glycine receptor alpha 2,X,14529298-14731812,"FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,CAB070422,Approved,,,,,Mixed,Group enriched,10,cerebral cortex: 6.1;colon: 1.4;rectum: 4.3,testis: 0.3,Cell line enriched,41.0,AN3-CA: 16.1
28,HHLA2,"B7-H5, B7H7, B7y",ENSG00000114455,HERV-H LTR-associating 2,3,108296490-108378285,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA055478,Enhanced,,,,,Group enriched,Group enriched,10,colon: 87.7;duodenum: 87.1;gallbladder: 46.0;rectum: 90.5;small intestine: 143.9,stomach: 9.2,Cell line enhanced,,HDLM-2: 3.7;Karpas-707: 2.0
29,NR1I2,"BXR, ONR1, PAR2, PXR, SXR",ENSG00000144852,Nuclear receptor subfamily 1 group I member 2,3,119780484-119818485,"FDA approved drug targets, Nuclear receptors, Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA029309, HPA055121, HPA073926",,,Enhanced,Nucleoplasm,,Group enriched,Group enriched,10,colon: 10.3;duodenum: 27.2;gallbladder: 6.4;liver: 20.0;rectum: 10.7;small intestine: 30.0,stomach: 1.7,Group enriched,7.0,Hep G2: 9.8;RH-30: 3.3
30,ATOH1,"bHLHa14, HATH1, MATH-1, Math1",ENSG00000172238,Atonal bHLH transcription factor 1,4,93828753-93830964,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at transcript level,,,,,,Colorectal cancer:3.26e-5 (favourable),Tissue enhanced,Group enriched,9,colon: 17.6;duodenum: 11.1;rectum: 19.7;small intestine: 22.4,appendix: 1.9,Not detected,,
31,CDHR5,"FLJ20219, MU-PCDH, MUCDHL, MUPCDH",ENSG00000099834,Cadherin related family member 5,11,616565-626078,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA009081, HPA009173, CAB025004",Enhanced,,,,,Group enriched,Group enriched,9,colon: 41.7;duodenum: 82.7;kidney: 23.6;liver: 21.0;rectum: 54.3;small intestine: 64.3,gallbladder: 5.3,Cell line enhanced,,CACO-2: 2.1
32,CDX1,,ENSG00000113722,Caudal type homeobox 1,5,150166795-150184558,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA055196,Enhanced,,,,,Tissue enhanced,Group enriched,9,colon: 129.9;duodenum: 64.5;rectum: 134.7;small intestine: 104.9,appendix: 12.1,Cell line enhanced,,BJ hTERT+: 5.4;SH-SY5Y: 1.3
33,LRRC19,FLJ21302,ENSG00000184434,Leucine rich repeat containing 19,9,26993136-27005693,Predicted membrane proteins,Evidence at protein level,,,,,,Renal cancer:7.08e-8 (favourable),Group enriched,Group enriched,9,colon: 35.9;duodenum: 23.7;gallbladder: 9.4;kidney: 45.1;rectum: 35.3;small intestine: 34.7,appendix: 3.5,Not detected,,
34,NXPE4,"C11orf33, FAM55D, FLJ20127",ENSG00000137634,Neurexophilin and PC-esterase domain family member 4,11,114570591-114595762,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA042801,Approved,,,,,Tissue enriched,Group enriched,9,colon: 139.6;rectum: 158.4;salivary gland: 38.2,appendix: 11.9,Not detected,,
35,REG4,"GISP, REG-IV, RELP",ENSG00000134193,Regenerating family member 4,1,119794018-119811660,Predicted secreted proteins,Evidence at protein level,"CAB025867, HPA046555",Enhanced,,,,,Group enriched,Group enriched,9,colon: 215.7;duodenum: 239.5;rectum: 299.4;small intestine: 664.5,appendix: 39.6,Group enriched,24.0,PC-3: 85.3;RT4: 20.5
36,TMEM236,"bA162I21.2, bA16O1.2, FAM23A, FAM23B",ENSG00000148483,Transmembrane protein 236,10,17752252-17800868,Predicted membrane proteins,Evidence at protein level,HPA045096,Enhanced,,,,,Tissue enhanced,Group enriched,9,colon: 14.4;duodenum: 22.1;rectum: 15.5;small intestine: 37.7,appendix: 2.3,Cell line enriched,9.0,MOLT-4: 8.4
37,CDH17,"cadherin, HPT-1",ENSG00000079112,Cadherin 17,8,94127171-94217303,"Cancer-related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA023614, HPA023616, CAB025143, HPA026556",Enhanced,,Supported,Cell Junctions,,Group enriched,Group enriched,8,colon: 256.9;duodenum: 314.3;rectum: 267.3;small intestine: 294.3,appendix: 37.5,Group enriched,6.0,CACO-2: 81.5;U-266/70: 121.0
38,CLCA1,"CaCC, CLCRG1",ENSG00000016490,Chloride channel accessory 1,1,86468368-86500289,"Predicted secreted proteins, Transporters",Evidence at protein level,"HPA052787, HPA059301",Enhanced,,,,Colorectal cancer:2.98e-4 (favourable),Group enriched,Group enriched,8,colon: 699.6;duodenum: 882.2;rectum: 1126.3;small intestine: 1522.4,appendix: 133.7,Cell line enhanced,,BEWO: 1.9;NB-4: 1.5;RPMI-8226: 1.8;SH-SY5Y: 1.9;U-2197: 1.3
39,CLRN3,"MGC32871, TMEM12, USH3AL1",ENSG00000180745,Clarin 3,10,127877841-127892947,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA014482,Approved,,,,Stomach cancer:8.98e-4 (favourable),Group enriched,Group enriched,8,colon: 69.9;duodenum: 73.3;gallbladder: 23.6;kidney: 44.3;liver: 40.4;rectum: 76.3;small intestine: 97.5,appendix: 7.2,Cell line enriched,6.0,CACO-2: 1.9
40,DHRS11,"MGC4172, SDR24C1",ENSG00000278535,Dehydrogenase/reductase 11,17,36591798-36600806,Predicted intracellular proteins,Evidence at protein level,"HPA041226, HPA048236, HPA053623",Enhanced,,Approved,Golgi apparatus<br>Cytosol,Renal cancer:3.24e-4 (favourable),Expressed in all,Group enriched,8,colon: 44.6;duodenum: 149.5;rectum: 47.1;small intestine: 133.6,testis: 11.8,Mixed,,
41,GAL3ST2,GP3ST,ENSG00000154252,Galactose-3-O-sulfotransferase 2,2,241776825-241804208,Predicted secreted proteins,Evidence at protein level,HPA071809,Enhanced,,,,,Group enriched,Group enriched,8,colon: 9.3;rectum: 4.0,"appendix,fallopian tube: 0.8",Cell line enhanced,,Hep G2: 1.4
42,GPA33,A33,ENSG00000143167,Glycoprotein A33,1,167052836-167166479,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA018858, CAB025943",Enhanced,,,,,Tissue enriched,Group enriched,8,colon: 183.6;duodenum: 130.8;rectum: 188.7;small intestine: 131.3,appendix: 19.0,Cell line enhanced,,NTERA-2: 1.0
43,HOXD13,"HOX4I, SPD",ENSG00000128714,Homeobox D13,2,176092891-176095938,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA064064,,,Supported,Nucleus,Colorectal cancer:6.95e-5 (unfavourable),Mixed,Group enriched,8,"cervix, uterine: 7.9;colon: 4.9;prostate: 16.9;rectum: 9.5;seminal vesicle: 24.5",urinary bladder: 1.5,Cell line enhanced,,HAP1: 20.6;HEK93: 52.3;HL-60: 52.4;NB-4: 24.7;SCLC-21H: 19.3
44,CEACAM7,"CEA, CGM2",ENSG00000007306,Carcinoembryonic antigen related cell adhesion molecule 7,19,41673307-41706976,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA069621,Supported,,,,,Tissue enhanced,Group enriched,7,colon: 583.2;rectum: 691.9,appendix: 91.6,Not detected,,
45,EPS8L3,"FLJ21522, MGC16817",ENSG00000198758,EPS8 like 3,1,109750080-109764027,Predicted intracellular proteins,Evidence at protein level,HPA030998,Approved,,Approved,Vesicles,"Renal cancer:2.52e-5 (unfavourable), Liver cancer:4.13e-5 (unfavourable), Urothelial cancer:1.82e-4 (favourable)",Group enriched,Group enriched,7,colon: 75.0;duodenum: 152.1;gallbladder: 59.8;rectum: 86.1;small intestine: 167.1;stomach: 53.4,appendix: 15.1,Group enriched,12.0,CACO-2: 13.3;CAPAN-2: 13.3;EFO-21: 5.8;Hep G2: 25.0
46,ERN2,IRE1b,ENSG00000134398,Endoplasmic reticulum to nucleus signaling 2,16,23690326-23713500,"Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA016558,Uncertain,,,,,Mixed,Group enriched,7,"cervix, uterine: 27.6;colon: 27.5;duodenum: 12.3;gallbladder: 25.1;rectum: 23.2;small intestine: 9.9;stomach: 49.1",appendix: 3.8,Cell line enriched,8.0,CAPAN-2: 5.9
47,FABP1,L-FABP,ENSG00000163586,Fatty acid binding protein 1,2,88122982-88128116,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB002305, HPA028275",Enhanced,,Approved,Nucleoplasm<br>Cytosol,,Group enriched,Group enriched,7,colon: 4552.0;duodenum: 4123.5;liver: 5672.8;rectum: 3081.5;small intestine: 4506.9,kidney: 602.3,Group enriched,6.0,CACO-2: 84.1;Hep G2: 221.3
48,FSIP1,FLJ35989,ENSG00000150667,Fibrous sheath interacting protein 1,15,39600031-39782830,Predicted intracellular proteins,Evidence at protein level,HPA041002,Uncertain,,Uncertain,Nucleoplasm,,Tissue enriched,Group enriched,7,colon: 11.2;rectum: 18.4;testis: 13.6,breast: 2.2,Mixed,,
49,GALNT8,GALNAC-T8,ENSG00000130035,Polypeptide N-acetylgalactosaminyltransferase 8,12,4720341-4851927,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA012638, HPA014418, HPA073461",Approved,,Approved,Vesicles,,Tissue enhanced,Group enriched,7,cerebral cortex: 19.4;colon: 17.6;duodenum: 8.1;rectum: 40.6;small intestine: 18.9;testis: 26.5,appendix: 3.2,Cell line enhanced,,Karpas-707: 24.5;NTERA-2: 12.1;U-2 OS: 4.6;U-266/84: 7.3
50,LRRC26,bA350O14.10,ENSG00000184709,Leucine rich repeat containing 26,9,137168758-137170051,Predicted membrane proteins,Evidence at protein level,HPA056312,Approved,,Supported,Nucleoli fibrillar center<br>Plasma membrane,"Endometrial cancer:4.82e-6 (favourable), Stomach cancer:3.48e-4 (favourable)",Tissue enriched,Group enriched,7,colon: 10.2;prostate: 35.5;salivary gland: 26.5,small intestine: 3.5,Group enriched,10.0,REH: 18.9;RPMI-8226: 87.4
51,PHGR1,,ENSG00000233041,"Proline, histidine and glycine rich 1",15,40351033-40356434,Predicted intracellular proteins,Evidence at protein level,HPA068787,Enhanced,,Approved,Vesicles,Breast cancer:2.05e-4 (favourable),Group enriched,Group enriched,7,colon: 1448.4;duodenum: 892.1;rectum: 399.5;small intestine: 1777.5,stomach: 166.8,Cell line enhanced,,BEWO: 12.3;HaCaT: 16.0;SCLC-21H: 72.5
52,PPP1R14D,"CPI17-like, FLJ20251, GBPI-1, MGC119014, MGC119016",ENSG00000166143,Protein phosphatase 1 regulatory inhibitor subunit 14D,15,40815445-40828709,Predicted intracellular proteins,Evidence at protein level,HPA041846,Uncertain,,,,Renal cancer:3.07e-4 (unfavourable),Tissue enhanced,Group enriched,7,colon: 105.5;duodenum: 111.1;gallbladder: 24.2;rectum: 100.0;small intestine: 89.8,appendix: 12.4,Cell line enhanced,,RPMI-8226: 2.1;RT4: 1.5;U-266/84: 1.4
53,SH2D7,LOC646892,ENSG00000183476,SH2 domain containing 7,15,78077808-78104909,Predicted intracellular proteins,Evidence at transcript level,HPA051320,Approved,,,,,Mixed,Group enriched,7,colon: 1.6;duodenum: 2.1;small intestine: 1.9;testis: 5.7,cerebral cortex: 0.4,Cell line enhanced,,SH-SY5Y: 1.4
54,VIL1,"D2S1471, VIL",ENSG00000127831,Villin 1,2,218419092-218453295,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB002452, HPA006884, HPA006885",Enhanced,,Enhanced,Plasma membrane,,Tissue enhanced,Group enriched,7,colon: 173.7;duodenum: 398.5;rectum: 199.6;small intestine: 480.0,gallbladder: 44.7,Group enriched,91.0,CACO-2: 628.4;Hep G2: 245.1
55,AMN,amnionless,ENSG00000166126,Amnion associated transmembrane protein,14,102922656-102933596,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA000817,Approved,,,,Renal cancer:9.62e-5 (favourable),Mixed,Group enriched,6,colon: 20.0;duodenum: 34.2;kidney: 29.0;small intestine: 70.6,liver: 6.7,Cell line enhanced,,CACO-2: 6.8;Hep G2: 5.6;U-698: 3.0
56,BTNL8,"BTN9.2, FLJ21458",ENSG00000113303,Butyrophilin like 8,5,180899077-180950906,Predicted membrane proteins,Evidence at protein level,HPA039738,Approved,,,,,Group enriched,Group enriched,6,colon: 26.1;duodenum: 117.4;rectum: 27.7;small intestine: 94.2,gallbladder: 10.4,Cell line enriched,26.0,CACO-2: 31.4
57,CASP5,ICE(rel)III,ENSG00000137757,Caspase 5,11,104994235-105023168,"Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA040937,Uncertain,,,,,Group enriched,Group enriched,6,appendix: 20.2;colon: 15.9;duodenum: 10.1;rectum: 14.5;small intestine: 18.9,smooth muscle: 2.7,Cell line enriched,8.0,HHSteC: 3.1
58,CDX2,CDX3,ENSG00000165556,Caudal type homeobox 2,13,27962137-27971139,"Cancer-related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB002221, HPA045669, HPA049580",Enhanced,,Supported,Nucleoplasm,,Tissue enriched,Group enriched,6,colon: 30.8;duodenum: 22.3;rectum: 24.9;small intestine: 30.2,appendix: 4.7,Cell line enhanced,,CACO-2: 9.4;CAPAN-2: 3.3;HEK93: 5.6
59,CEACAM6,"CD66c, NCA",ENSG00000086548,Carcinoembryonic antigen related cell adhesion molecule 6,19,41750977-41772208,"Cancer-related genes, CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB008370, HPA011041",Enhanced,,,,,Mixed,Group enriched,6,bone marrow: 110.7;colon: 180.6;esophagus: 173.5;gallbladder: 189.0;lung: 405.6;rectum: 233.8,appendix: 37.6,Cell line enriched,9.0,A549: 140.1
60,CLCA4,CaCC2,ENSG00000016602,Chloride channel accessory 4,1,86547078-86580754,Predicted membrane proteins,Evidence at protein level,HPA017045,Uncertain,,,,"Colorectal cancer:7.47e-4 (favourable), Head and neck cancer:8.63e-4 (favourable)",Tissue enhanced,Group enriched,6,colon: 249.5;esophagus: 365.5;rectum: 158.4,urinary bladder: 41.0,Cell line enriched,1215.0,RT4: 342.2
61,EFNA2,"ELF-1, EPLG6, LERK6",ENSG00000099617,Ephrin A2,19,1286154-1300237,"Cancer-related genes, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,"CAB005178, HPA067567",Uncertain,,Approved,Mitochondria<br>Cytosol,,Tissue enhanced,Group enriched,6,colon: 7.0;duodenum: 7.9;small intestine: 10.6,rectum: 1.5,Cell line enhanced,,Hep G2: 6.6;NTERA-2: 5.4;REH: 6.8;SH-SY5Y: 17.8;U-2 OS: 5.8
62,HAVCR1,"CD365, HAVCR, HAVCR-1, KIM1, TIM-1, TIM1, TIMD1",ENSG00000113249,Hepatitis A virus cellular receptor 1,5,157029413-157059119,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA007173, CAB075697",Approved,,Approved,Vesicles,"Urothelial cancer:1.32e-4 (favourable), Stomach cancer:7.81e-4 (unfavourable)",Tissue enriched,Group enriched,6,colon: 4.8;kidney: 8.3;rectum: 4.1;testis: 1.7,gallbladder: 0.8,Group enriched,5.0,A549: 86.4;CACO-2: 95.7;RPTEC TERT1: 33.8
63,HNF4A,"HNF4, MODY, MODY1, NR2A1, TCF14",ENSG00000101076,Hepatocyte nuclear factor 4 alpha,20,44355700-44434596,"Disease related genes, Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA004712, CAB019417",Enhanced,,Supported,Nucleoplasm,,Tissue enhanced,Group enriched,6,colon: 58.0;duodenum: 103.0;kidney: 44.7;liver: 51.0;rectum: 47.8;small intestine: 90.9;stomach: 21.9,gallbladder: 9.2,Group enriched,8.0,CACO-2: 126.0;Hep G2: 77.0
64,IHH,"BDA1, HHG2",ENSG00000163501,Indian hedgehog,2,219054420-219060467,"Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Endometrial cancer:3.67e-6 (favourable),Tissue enhanced,Group enriched,6,"cervix, uterine: 8.9;colon: 21.0;duodenum: 14.9;endometrium: 31.4;rectum: 16.7;small intestine: 16.5;stomach: 15.3",prostate: 3.2,Cell line enriched,11.0,CACO-2: 16.8
65,LINC01207,,ENSG00000248771,Long intergenic non-protein coding RNA 1207,4,164754064-164803795,Predicted secreted proteins,Evidence at transcript level,,,,,,,Tissue enhanced,Group enriched,6,"cervix, uterine: 4.4;colon: 6.3;duodenum: 10.5;gallbladder: 6.2;prostate: 9.0;rectum: 7.8;small intestine: 12.4",appendix: 1.4,Not detected,,
