,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
25,CCR7,"BLR2, CD197, CDw197, CMKBR7, EBI1",ENSG00000126353,C-C motif chemokine receptor 7,17,40553769-40565472,"Cancer-related genes, CD markers, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,"CAB003796, HPA031383, HPA074467",Enhanced,,Supported,Mitochondria,"Head and neck cancer:7.61e-7 (favourable), Cervical cancer:8.03e-6 (favourable), Breast cancer:3.84e-4 (favourable), Testis cancer:7.72e-4 (unfavourable)",Mixed,Group enriched,6,appendix: 88.8;lymph node: 97.1;spleen: 39.3;tonsil: 77.2,urinary bladder: 12.4,Cell line enriched,79.0,HDLM-2: 1284.5
26,CCR9,"CDw199, GPR-9-6, GPR28",ENSG00000173585,C-C motif chemokine receptor 9,3,45886504-45903177,"CD markers, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,CAB006839,Uncertain,,,,,Not detected,Group enriched,6,appendix: 1.4;duodenum: 3.8;small intestine: 5.7;spleen: 1.2,"lymph node,tonsil: 0.4",Cell line enriched,362.0,MOLT-4: 90.5
27,CD79A,"IGA, MB-1",ENSG00000105369,CD79a molecule,19,41877120-41881372,"Cancer-related genes, CD markers, Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,CAB000019,Enhanced,,,,"Head and neck cancer:1.18e-5 (favourable), Renal cancer:2.15e-5 (unfavourable), Breast cancer:8.45e-5 (favourable)",Mixed,Group enriched,6,appendix: 263.8;lymph node: 515.1;spleen: 317.9;tonsil: 423.1,stomach: 63.3,Group enriched,23.0,Daudi: 1084.6;REH: 432.6;U-698: 905.8
28,CEACAM4,CGM7,ENSG00000105352,Carcinoembryonic antigen related cell adhesion molecule 4,19,41618971-41627074,Predicted membrane proteins,Evidence at protein level,,,,,,,Mixed,Group enriched,6,appendix: 6.7;bone marrow: 13.9;spleen: 9.0,adipose tissue: 1.7,Cell line enriched,7.0,U-937: 3.2
29,CETP,BPIFF,ENSG00000087237,Cholesteryl ester transfer protein,16,56961850-56983845,"Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins, Transporters",Evidence at protein level,,,,,,,Mixed,Group enriched,6,adipose tissue: 36.9;liver: 21.7;lymph node: 46.3;placenta: 50.4;spleen: 77.7,thyroid gland: 8.4,Cell line enhanced,,HEL: 2.4;HUVEC TERT2: 3.6;TIME: 2.1
30,CNR2,CB2,ENSG00000188822,Cannabinoid receptor 2,1,23870526-23913362,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at protein level,CAB009719,Uncertain,,,,,Tissue enriched,Group enriched,6,appendix: 3.1;lymph node: 8.7;spleen: 7.9;tonsil: 6.9,bone marrow: 1.0,Group enriched,5.0,Daudi: 3.8;HEL: 4.0;HMC-1: 17.3;U-698: 9.4
31,KLRC2,"CD159c, NKG2-C",ENSG00000205809,Killer cell lectin like receptor C2,12,10426854-10442300,"CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA058052,,,Approved,Plasma membrane,,Tissue enriched,Group enriched,6,cerebral cortex: 17.3;spleen: 8.1,stomach: 2.1,Cell line enhanced,,HEL: 5.2;HeLa: 11.9;HSkMC: 3.0;U-87 MG: 2.8
32,NR5A1,"AD4BP, ELP, FTZ1, FTZF1, hSF-1, SF-1",ENSG00000136931,Nuclear receptor subfamily 5 group A member 1,9,124481236-124507430,"Disease related genes, Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,,Group enriched,Group enriched,6,adrenal gland: 137.7;ovary: 36.3;spleen: 151.6,testis: 19.6,Group enriched,31.0,HEL: 73.5;Hep G2: 36.2;K-562: 17.7
33,SP140,"LYSP100-A, LYSP100-B",ENSG00000079263,SP140 nuclear body protein,2,230203110-230313215,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA006162, HPA067493",Enhanced,,Approved,Nucleoli fibrillar center<br>Mitochondria,,Mixed,Group enriched,6,appendix: 32.8;lymph node: 64.4;spleen: 38.3;tonsil: 50.7,urinary bladder: 7.6,Cell line enhanced,,Daudi: 22.1;HDLM-2: 48.5;Karpas-707: 18.0;RPMI-8226: 11.2
34,STAP1,"BRDG1, STAP-1",ENSG00000035720,Signal transducing adaptor family member 1,4,67558728-67607337,Predicted intracellular proteins,Evidence at protein level,HPA038529,Enhanced,,Uncertain,Nucleoplasm<br>Vesicles,,Tissue enriched,Group enriched,6,appendix: 23.8;kidney: 13.2;lymph node: 59.6;spleen: 26.6;tonsil: 56.3,testis: 6.1,Cell line enhanced,,Daudi: 141.5;U-698: 60.7;U-937: 22.3
35,APLNR,"AGTRL1, APJ, APJR, FLJ90771",ENSG00000134817,Apelin receptor,11,57233577-57237314,"G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at protein level,CAB025842,Approved,,,,,Expressed in all,Group enriched,5,cerebral cortex: 82.7;placenta: 146.8;spleen: 161.6,adipose tissue: 24.9,Group enriched,22.0,AF22: 6.2;HEL: 5.0;K-562: 1.5;NTERA-2: 1.8
36,BANK1,"BANK, FLJ20706",ENSG00000153064,B-cell scaffold protein with ankyrin repeats 1,4,101411286-102074812,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA037002,Enhanced,,Approved,Nucleoplasm<br>Plasma membrane<br>Cytosol,,Mixed,Group enriched,5,appendix: 45.9;lymph node: 96.8;spleen: 77.4;thyroid gland: 21.6;tonsil: 87.2,urinary bladder: 12.9,Cell line enhanced,,Daudi: 9.7;HEL: 9.5;HL-60: 7.6;U-266/70: 23.8
37,CD79B,"B29, IGB",ENSG00000007312,CD79b molecule,17,63928740-63932354,"Cancer-related genes, CD markers, Disease related genes, Predicted membrane proteins",Evidence at protein level,"HPA009178, CAB009751",Enhanced,,Uncertain,Nucleoplasm<br>Plasma membrane<br>Cytosol,Head and neck cancer:2.35e-4 (favourable),Expressed in all,Group enriched,5,appendix: 91.1;lymph node: 311.5;spleen: 157.4;tonsil: 189.1,bone marrow: 36.1,Group enriched,17.0,Daudi: 751.6;REH: 317.0;U-698: 986.5
38,CROCC2,,ENSG00000226321,"Ciliary rootlet coiled-coil, rootletin family member 2",2,240906330-240993311,Predicted intracellular proteins,Evidence at protein level,HPA048678,Enhanced,,,,,Tissue enhanced,Group enriched,5,fallopian tube: 8.6;spleen: 3.1,lung: 1.1,Cell line enhanced,,RPMI-8226: 1.9
39,FAM178B,LOC51252,ENSG00000168754,Family with sequence similarity 178 member B,2,96875882-96986592,Predicted intracellular proteins,Evidence at transcript level,"HPA042516, HPA062110",Uncertain,,Uncertain,Nuclear speckles<br>Golgi apparatus,,Tissue enriched,Group enriched,5,bone marrow: 11.4;epididymis: 6.7;spleen: 16.7;testis: 7.4,fallopian tube: 2.0,Cell line enhanced,,K-562: 23.0;RPMI-8226: 19.2;WM-115: 26.6
40,HLA-DOB,,ENSG00000241106,"Major histocompatibility complex, class II, DO beta",6,32812763-32817048,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA013846,Enhanced,,,,"Renal cancer:3.15e-5 (unfavourable), Ovarian cancer:4.17e-5 (favourable), Breast cancer:4.29e-4 (favourable)",Expressed in all,Group enriched,5,lymph node: 19.6;spleen: 18.6;tonsil: 30.7;urinary bladder: 8.3,colon: 3.5,Cell line enhanced,,Daudi: 37.8;U-698: 12.8;U-937: 6.1
41,KCNT1,"KCa4.1, KIAA1422, SLACK, Slo2.2",ENSG00000107147,Potassium sodium-activated channel subfamily T member 1,9,135702185-135795508,"Disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,HPA059880,Uncertain,,,,,Tissue enhanced,Group enriched,5,cerebral cortex: 11.6;ovary: 3.9;skeletal muscle: 3.8;spleen: 6.8,testis: 1.2,Cell line enhanced,,RPMI-8226: 1.2;SCLC-21H: 3.0
42,LILRB3,"CD85a, HL9, ILT5, LIR-3, LIR3, PIR-B, PIRB",ENSG00000204577,Leukocyte immunoglobulin like receptor B3,19,54216278-54223506,"CD markers, Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,,,,,,,Mixed,Group enriched,5,adipose tissue: 5.4;appendix: 11.3;bone marrow: 9.9;lung: 9.2;spleen: 11.1;urinary bladder: 6.8,placenta: 1.7,Not detected,,
43,LIMD2,MGC10986,ENSG00000136490,LIM domain containing 2,17,63695902-63701172,Predicted intracellular proteins,Evidence at protein level,HPA062867,,,Approved,Vesicles,Renal cancer:5.36e-11 (unfavourable),Expressed in all,Group enriched,5,appendix: 140.1;bone marrow: 71.2;lymph node: 255.5;spleen: 191.0;tonsil: 138.2,urinary bladder: 30.2,Cell line enhanced,,Daudi: 173.9;SH-SY5Y: 172.7;U-698: 174.0
44,NPAS1,"bHLHe11, MOP5, PASD5",ENSG00000130751,Neuronal PAS domain protein 1,19,47019820-47045775,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA043364, HPA072259",,Approved,Approved,Nucleoplasm,,Tissue enhanced,Group enriched,5,cerebral cortex: 3.9;skin: 4.4;spleen: 1.8;stomach: 2.6,lymph node: 0.6,Cell line enhanced,,HEK93: 10.1;NB-4: 11.4
45,PF4,"CXCL4, SCYB4",ENSG00000163737,Platelet factor 4,4,73981077-73982124,"Cancer-related genes, Candidate cardiovascular disease genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB026008, HPA052485",Enhanced,,,,,Tissue enhanced,Group enriched,5,bone marrow: 53.7;spleen: 13.4,placenta: 6.5,Cell line enriched,13.0,HEL: 37.2
46,SEMA3D,"coll-2, Sema-Z2",ENSG00000153993,Semaphorin 3D,7,84995553-85186855,Predicted intracellular proteins,Evidence at protein level,HPA037522,Uncertain,,Approved,Golgi apparatus<br>Plasma membrane,,Mixed,Group enriched,5,spleen: 66.2;thyroid gland: 76.6,prostate: 13.4,Cell line enhanced,,fHDF/TERT166: 22.0;HaCaT: 25.4;TIME: 36.0
47,SIT1,SIT,ENSG00000137078,Signaling threshold regulating transmembrane adaptor 1,9,35649295-35650950,Predicted membrane proteins,Evidence at protein level,HPA018506,Enhanced,,,,"Endometrial cancer:1.94e-6 (favourable), Renal cancer:1.75e-5 (unfavourable), Head and neck cancer:1.14e-4 (favourable), Cervical cancer:6.56e-4 (favourable), Melanoma:8.17e-4 (favourable)",Mixed,Group enriched,5,appendix: 24.6;lymph node: 56.1;spleen: 21.9;tonsil: 29.6,urinary bladder: 6.0,Cell line enhanced,,Daudi: 80.3;HDLM-2: 65.0;U-698: 70.1
48,TMEM156,FLJ23235,ENSG00000121895,Transmembrane protein 156,4,38966744-39032922,Predicted membrane proteins,Evidence at transcript level,,,,,,Breast cancer:4.09e-4 (favourable),Mixed,Group enriched,5,appendix: 11.8;lymph node: 27.8;spleen: 15.2;tonsil: 24.3;urinary bladder: 5.7,gallbladder: 3.0,Cell line enhanced,,Daudi: 28.3;HBEC3-KT: 59.6;hTERT-HME1: 48.9;PC-3: 34.1;U-698: 30.9
49,TUBB1,dJ543J19.4,ENSG00000101162,Tubulin beta 1 class VI,20,59019254-59026654,"Disease related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB004286, HPA043640, HPA046280",Approved,,,,,Not detected,Group enriched,5,bone marrow: 4.8;lung: 2.1;placenta: 1.5;spleen: 5.6;testis: 1.5,gallbladder: 0.5,Cell line enriched,20.0,HEL: 24.9
