,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
14,CFTR,"ABC35, ABCC7, CF, CFTR/MRP, dJ760C5.1, MRP7, TNR-CFTR",ENSG00000001626,Cystic fibrosis transmembrane conductance regulator,7,117465784-117715971,"Cancer-related genes, Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,"CAB001951, HPA021939",Enhanced,,,,Liver cancer:9.44e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,gallbladder: 89.3,rectum: 49.0,Group enriched,19.0,CACO-2: 26.2;MOLT-4: 97.6;U-266/70: 47.9
15,CHRM2,,ENSG00000181072,Cholinergic receptor muscarinic 2,7,136868669-137020255,"Disease related genes, FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,"CAB022338, HPA029795",Approved,,,,,Tissue enhanced,Tissue enhanced,,gallbladder: 18.3;heart muscle: 25.8;smooth muscle: 13.7,urinary bladder: 5.9,Cell line enhanced,,BJ: 14.1;BJ hTERT+: 15.2;fHDF/TERT166: 71.3;HHSteC: 10.8
16,CILP2,MGC45771,ENSG00000160161,Cartilage intermediate layer protein 2,19,19538248-19546659,Predicted secreted proteins,Evidence at protein level,HPA041847,Uncertain,,,,"Endometrial cancer:3.22e-6 (unfavourable), Ovarian cancer:2.50e-4 (unfavourable)",Mixed,Tissue enhanced,,gallbladder: 2.5;testis: 4.2,adipose tissue: 0.8,Cell line enhanced,,ASC diff: 3.2;HEK93: 2.6
17,CLCF1,"BSF-3, BSF3, CISS2, CLC, NNT-1, NNT1, NR6",ENSG00000175505,Cardiotrophin-like cytokine factor 1,11,67364168-67374177,"Disease related genes, Predicted secreted proteins",Evidence at protein level,HPA042444,Uncertain,,Approved,Nuclear bodies<br>Vesicles,,Expressed in all,Tissue enhanced,,gallbladder: 26.3,endometrium: 21.4,Cell line enhanced,,SiHa: 56.8
18,CLDN2,,ENSG00000165376,Claudin 2,X,106900164-106930861,Predicted membrane proteins,Evidence at protein level,"CAB002609, HPA051548",Enhanced,,Supported,Nucleoplasm<br>Cell Junctions,Thyroid cancer:1.70e-4 (favourable),Group enriched,Tissue enhanced,,gallbladder: 159.0;kidney: 171.8;seminal vesicle: 129.3,epididymis: 41.1,Group enriched,23.0,A549: 24.6;CACO-2: 18.2;RPTEC TERT1: 35.1
19,CNTNAP5,"caspr5, FLJ31966",ENSG00000155052,Contactin associated protein like 5,2,124025287-124915287,Predicted membrane proteins,Evidence at protein level,"HPA069095, HPA069356",,,Supported,Nucleus<br>Nucleoli fibrillar center<br>Vesicles,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 5.8;gallbladder: 1.6,adrenal gland: 0.7,Cell line enhanced,,AF22: 1.1;SH-SY5Y: 2.8
20,COL10A1,,ENSG00000123500,Collagen type X alpha 1 chain,6,116118923-116158747,"Disease related genes, Predicted secreted proteins",Evidence at protein level,HPA053268,,,Approved,Endoplasmic reticulum,,Tissue enhanced,Tissue enhanced,,gallbladder: 14.5,ovary: 4.9,Cell line enriched,6.0,hTEC/SVTERT24-B: 39.7
21,COL3A1,EDS4A,ENSG00000168542,Collagen type III alpha 1 chain,2,188974320-189012746,"Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA007583, CAB016766, CAB059993",Approved,,,,Renal cancer:3.59e-10 (unfavourable),Expressed in all,Tissue enhanced,,"cervix, uterine: 3796.7;gallbladder: 3334.2;smooth muscle: 3029.8",placenta: 2768.0,Cell line enhanced,,AF22: 1344.2;ASC diff: 1690.4;ASC TERT1: 2979.5;fHDF/TERT166: 1406.5;HHSteC: 1419.6;HSkMC: 2318.4
22,COLEC11,"CL-K1, MGC3279",ENSG00000118004,Collectin subfamily member 11,2,3594832-3644644,"Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA035241,Approved,,,,,Tissue enhanced,Tissue enhanced,,gallbladder: 102.0,adrenal gland: 36.2,Group enriched,8.0,HHSteC: 135.6;SH-SY5Y: 158.1
23,COMP,"EDM1, EPD1, MED, PSACH, THBS5",ENSG00000105664,Cartilage oligomeric matrix protein,19,18782773-18791314,"Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA077555,,,Approved,Golgi apparatus,"Renal cancer:1.52e-6 (unfavourable), Colorectal cancer:9.08e-5 (unfavourable), Endometrial cancer:2.04e-4 (unfavourable), Urothelial cancer:6.95e-4 (unfavourable)",Mixed,Tissue enhanced,,gallbladder: 24.5,smooth muscle: 18.2,Cell line enriched,5.0,fHDF/TERT166: 666.2
24,CPA3,,ENSG00000163751,Carboxypeptidase A3,3,148865256-148897196,"Enzymes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA006479, HPA008689, CAB020712",Enhanced,,,,,Mixed,Tissue enhanced,,gallbladder: 173.9,lung: 126.9,Cell line enriched,46.0,HEL: 265.9
25,CPXM1,"CPX-1, CPX1, CPXM",ENSG00000088882,"Carboxypeptidase X, M14 family member 1",20,2794069-2800637,"Enzymes, Predicted secreted proteins",Evidence at protein level,,,,,,Renal cancer:4.62e-10 (unfavourable),Expressed in all,Tissue enhanced,,endometrium: 130.4;gallbladder: 132.2,urinary bladder: 75.0,Group enriched,5.0,AF22: 158.5;HSkMC: 62.0;NB-4: 92.9;NTERA-2: 34.2;REH: 136.3;SH-SY5Y: 113.9
26,CRLF2,"CRL2, TSLPR",ENSG00000205755,Cytokine receptor-like factor 2,X,1187549-1212750,"Cancer-related genes, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,appendix: 2.1;gallbladder: 2.0,bone marrow: 1.0,Cell line enhanced,,HMC-1: 13.5;RPMI-8226: 2.8;U-698: 2.4
27,CSMD2,KIAA1884,ENSG00000121904,CUB and Sushi multiple domains 2,1,33513999-34165842,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA008622,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 2.6;gallbladder: 1.8,testis: 1.0,Cell line enhanced,,fHDF/TERT166: 5.3;HEL: 9.4;NTERA-2: 8.1;PC-3: 7.8;U-87 MG: 23.1
28,CTHRC1,,ENSG00000164932,Collagen triple helix repeat containing 1,8,103371515-103382997,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA059806, HPA061896",Approved,,Approved,Nucleoplasm,"Renal cancer:1.22e-14 (unfavourable), Liver cancer:1.67e-4 (unfavourable)",Expressed in all,Tissue enhanced,,gallbladder: 137.8;placenta: 125.5;urinary bladder: 100.0,breast: 49.2,Cell line enhanced,,ASC TERT1: 202.9;HHSteC: 162.6;HSkMC: 291.0;WM-115: 375.8
29,CXCL6,"CKA-3, GCP-2, SCYB6",ENSG00000124875,C-X-C motif chemokine ligand 6,4,73836497-73849064,Predicted secreted proteins,Evidence at protein level,,,,,,Renal cancer:4.82e-4 (unfavourable),Mixed,Tissue enhanced,,gallbladder: 50.3;spleen: 112.9,urinary bladder: 32.4,Group enriched,6.0,BJ hTERT+: 36.7;EFO-21: 100.3;hTEC/SVTERT24-B: 22.6;HUVEC TERT2: 59.0;RPTEC TERT1: 62.9
30,CYP4F11,,ENSG00000171903,Cytochrome P450 family 4 subfamily F member 11,19,15912367-15934867,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA017265, CAB033648, HPA058960",Enhanced,,,,"Breast cancer:4.05e-4 (favourable), Pancreatic cancer:9.28e-4 (unfavourable)",Mixed,Tissue enhanced,,gallbladder: 29.5;liver: 32.7;small intestine: 26.3,epididymis: 20.0,Cell line enhanced,,A-431: 11.4;CAPAN-2: 44.2;EFO-21: 17.4;Hep G2: 17.0;RT4: 12.1
31,DEPDC1B,"BRCC3, XTP1",ENSG00000035499,DEP domain containing 1B,5,60596912-60700190,Predicted intracellular proteins,Evidence at protein level,"HPA038255, HPA072558",Approved,,Approved,Nucleoplasm<br>Golgi apparatus<br>Cytosol,"Lung cancer:6.93e-5 (unfavourable), Colorectal cancer:2.42e-4 (favourable), Liver cancer:3.08e-4 (unfavourable), Endometrial cancer:8.55e-4 (unfavourable)",Expressed in all,Tissue enhanced,,gallbladder: 33.0;testis: 22.6,lymph node: 10.8,Mixed,,
32,DUOX2,"LNOX2, P138-TOX, P138(TOX), THOX2",ENSG00000140279,Dual oxidase 2,15,45092650-45114344,"Disease related genes, Enzymes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,gallbladder: 446.7;thyroid gland: 124.8,urinary bladder: 87.1,Cell line enriched,8.0,HaCaT: 5.5
33,DUOXA2,,ENSG00000140274,Dual oxidase maturation factor 2,15,45114321-45118421,"Disease related genes, Predicted membrane proteins",Evidence at protein level,HPA063548,Enhanced,,,,,Group enriched,Tissue enhanced,,gallbladder: 97.3;urinary bladder: 24.7,thyroid gland: 13.6,Cell line enhanced,,U-2 OS: 1.0
34,ERICH5,"C8orf47, FLJ39553",ENSG00000177459,Glutamate rich 5,8,98064311-98093610,Predicted intracellular proteins,Evidence at protein level,"HPA025070, HPA025293, HPA027233",Enhanced,,Approved,Nucleoplasm<br>Golgi apparatus<br>Cytosol,"Renal cancer:3.76e-4 (favourable), Urothelial cancer:9.38e-4 (favourable)",Tissue enhanced,Tissue enhanced,,fallopian tube: 13.8;gallbladder: 13.7,stomach: 9.2,Cell line enhanced,,A549: 6.1;HAP1: 6.4;HEK93: 8.2;RT4: 12.7
35,F2RL2,PAR3,ENSG00000164220,Coagulation factor II thrombin receptor like 2,5,76615482-76623434,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,,,,,,Colorectal cancer:4.69e-4 (favourable),Mixed,Tissue enhanced,,gallbladder: 10.9,smooth muscle: 5.6,Cell line enhanced,,BJ hTERT+: 43.2;HEL: 65.9;hTEC/SVTERT24-B: 34.7;U-138 MG: 52.8;WM-115: 67.6
36,FAM180A,"HWKM1940, UNQ1940",ENSG00000189320,Family with sequence similarity 180 member A,7,135728348-135748846,Predicted secreted proteins,Evidence at protein level,HPA021224,Uncertain,,,,,Mixed,Tissue enhanced,,gallbladder: 25.5,heart muscle: 10.4,Cell line enhanced,,BJ hTERT+: 45.6;fHDF/TERT166: 44.5;U-138 MG: 55.9;U-2197: 239.9
37,FGF5,,ENSG00000138675,Fibroblast growth factor 5,4,80266599-80336680,"Disease related genes, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,"CAB010313, HPA042442",,,Supported,Nucleus<br>Nucleoli fibrillar center<br>Cytosol,,Not detected,Tissue enhanced,,gallbladder: 5.6,smooth muscle: 1.4,Cell line enhanced,,BJ hTERT+: 97.8;fHDF/TERT166: 68.3;HBF TERT88: 85.6;LHCN-M2: 67.6;U-138 MG: 108.3
38,FGF7,KGF,ENSG00000140285,Fibroblast growth factor 7,15,49423096-49488775,"Cancer-related genes, Predicted intracellular proteins, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,HPA043605,Uncertain,,Approved,Nucleus<br>Nucleoli,,Mixed,Tissue enhanced,,gallbladder: 55.0,endometrium: 31.1,Cell line enhanced,,ASC diff: 31.5;ASC TERT1: 29.3;HSkMC: 31.1;RH-30: 33.7;U-138 MG: 23.1
39,FNDC1,"bA243O10.1, dJ322A24.1, FNDC2, KIAA1866",ENSG00000164694,Fibronectin type III domain containing 1,6,159169397-159272109,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA030962, HPA030963",Approved,,Supported,Nuclear speckles,"Renal cancer:1.93e-6 (unfavourable), Endometrial cancer:6.10e-5 (favourable)",Tissue enhanced,Tissue enhanced,,gallbladder: 22.9;thyroid gland: 34.1,smooth muscle: 16.5,Cell line enhanced,,fHDF/TERT166: 2.3
40,FOSL1,fra-1,ENSG00000175592,"FOS like 1, AP-1 transcription factor subunit",11,65892049-65900573,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB004396, HPA066901",Uncertain,,Enhanced,Nucleoplasm,"Renal cancer:6.40e-6 (unfavourable), Pancreatic cancer:9.26e-5 (unfavourable), Lung cancer:1.95e-4 (unfavourable), Head and neck cancer:2.05e-4 (unfavourable), Glioma:2.46e-4 (unfavourable)",Expressed in all,Tissue enhanced,,adipose tissue: 35.6;gallbladder: 51.7,urinary bladder: 26.8,Cell line enhanced,,PC-3: 759.0;WM-115: 1227.8
41,FOXL1,"FKH6, FKHL11, FREAC7",ENSG00000176678,Forkhead box L1,16,86576368-86582160,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enhanced,,gallbladder: 8.3,duodenum: 3.1,Cell line enhanced,,CAPAN-2: 33.6;PC-3: 45.9;U-87 MG: 104.7
42,GCNT3,"C2/4GnT, C2GnT-M, C2GnT2",ENSG00000140297,"Glucosaminyl (N-acetyl) transferase 3, mucin type",15,59594875-59640239,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA011154,Enhanced,,Approved,Golgi apparatus<br>Vesicles,"Liver cancer:6.49e-5 (unfavourable), Endometrial cancer:1.78e-4 (favourable)",Tissue enhanced,Tissue enhanced,,colon: 142.2;gallbladder: 118.0;rectum: 134.6;small intestine: 138.4,duodenum: 97.7,Cell line enriched,6.0,A549: 133.3
43,GEM,KIR,ENSG00000164949,GTP binding protein overexpressed in skeletal muscle,8,94249253-94262350,Predicted intracellular proteins,Evidence at protein level,HPA024798,Approved,,,,"Renal cancer:1.56e-5 (unfavourable), Thyroid cancer:4.29e-4 (unfavourable)",Expressed in all,Tissue enhanced,,gallbladder: 364.8,endometrium: 157.2,Cell line enhanced,,BJ hTERT+: 67.0;U-266/70: 106.3;U-87 MG: 102.0
44,GLP2R,,ENSG00000065325,Glucagon like peptide 2 receptor,17,9822206-9892102,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,"CAB022690, HPA049244",Supported,,Supported,Plasma membrane,,Tissue enhanced,Tissue enhanced,,gallbladder: 19.3,duodenum: 10.1,Cell line enhanced,,A549: 15.1;HeLa: 54.7;SiHa: 8.7
45,GPBAR1,"BG37, GPCR, GPCR19, GPR131, M-BAR, MGC40597, TGR5",ENSG00000179921,G protein-coupled bile acid receptor 1,2,218259496-218263859,"G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at protein level,HPA062890,Enhanced,,,,,Tissue enhanced,Tissue enhanced,,gallbladder: 26.9;smooth muscle: 14.0,adipose tissue: 9.9,Cell line enhanced,,HHSteC: 1.5;SCLC-21H: 1.1;U-937: 1.4
46,GPX2,GSHPX-GI,ENSG00000176153,Glutathione peroxidase 2,14,64939152-64942905,"Cancer-related genes, Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA003545,Enhanced,,Approved,Nucleoplasm<br>Cytosol,Head and neck cancer:5.10e-4 (unfavourable),Mixed,Tissue enhanced,,gallbladder: 696.1;rectum: 461.1,stomach: 334.9,Group enriched,20.0,A549: 930.0;HaCaT: 249.8;Hep G2: 659.7;RT4: 543.6;SCLC-21H: 352.2
47,GREM1,"CKTSF1B1, CRAC1, DAND2, DRM, gremlin, HMPS",ENSG00000166923,"Gremlin 1, DAN family BMP antagonist",15,32717974-32745107,"Disease related genes, Predicted secreted proteins",Evidence at protein level,HPA007526,Uncertain,,,,Lung cancer:4.46e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,gallbladder: 92.4;smooth muscle: 67.3,urinary bladder: 22.4,Cell line enhanced,,BJ: 150.1;BJ hTERT+: 219.5;BJ hTERT+ SV40 Large T+ RasG12V: 161.4;fHDF/TERT166: 426.8;hTEC/SVTERT24-B: 168.1
48,GREM2,"CKTSF1B2, DAND3, FLJ21195, Prdc",ENSG00000180875,"Gremlin 2, DAN family BMP antagonist",1,240489573-240612149,"Disease related genes, Predicted secreted proteins",Evidence at protein level,CAB009920,Uncertain,,,,,Mixed,Tissue enhanced,,gallbladder: 48.8;parathyroid gland: 78.3,rectum: 22.6,Cell line enhanced,,BJ: 5.1;BJ hTERT+: 5.2;fHDF/TERT166: 25.0
49,HNF1B,"HNF1beta, LFB3, MODY5, TCF2, VHNF1",ENSG00000275410,HNF1 homeobox B,17,37686432-37745247,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA002083, CAB068192",Enhanced,,Supported,Nucleoplasm,"Urothelial cancer:2.51e-6 (favourable), Renal cancer:6.00e-4 (favourable)",Tissue enhanced,Tissue enhanced,,gallbladder: 21.5;kidney: 25.3,lung: 9.6,Cell line enhanced,,A549: 16.8;CACO-2: 17.9;EFO-21: 26.2;RPTEC TERT1: 95.5
50,HS3ST1,3OST1,ENSG00000002587,Heparan sulfate-glucosamine 3-sulfotransferase 1,4,11393150-11429765,"Enzymes, Predicted secreted proteins",Evidence at protein level,HPA002237,Approved,,Approved,Vesicles,"Renal cancer:5.99e-8 (favourable), Endometrial cancer:7.73e-4 (favourable), Urothelial cancer:8.67e-4 (favourable)",Mixed,Tissue enhanced,,gallbladder: 13.9;ovary: 23.2,urinary bladder: 5.6,Cell line enhanced,,CAPAN-2: 12.2;RPTEC TERT1: 9.1;RT4: 8.0;SCLC-21H: 4.3
51,IL11,"AGIF, IL-11",ENSG00000095752,Interleukin 11,19,55364389-55370463,"Cancer-related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA044955,,,Uncertain,Mitochondria,Pancreatic cancer:7.50e-4 (unfavourable),Mixed,Tissue enhanced,,appendix: 5.7;endometrium: 5.2;gallbladder: 4.9,placenta: 1.7,Cell line enhanced,,BJ: 50.3;BJ hTERT+: 54.5;hTEC/SVTERT24-B: 54.2;U-251 MG: 179.7
52,INHBA,,ENSG00000122641,Inhibin beta A subunit,7,41667168-41705834,"Cancer-related genes, Candidate cardiovascular disease genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,"Renal cancer:7.91e-8 (unfavourable), Cervical cancer:1.46e-5 (unfavourable), Head and neck cancer:4.34e-4 (unfavourable), Lung cancer:7.72e-4 (unfavourable)",Expressed in all,Tissue enhanced,,endometrium: 28.7;gallbladder: 35.1,lung: 16.4,Group enriched,6.0,HBEC3-KT: 54.3;hTEC/SVTERT24-B: 227.2;hTERT-HME1: 71.4;TIME: 97.6;U-138 MG: 172.4;U-2 OS: 52.9
53,ITGBL1,"OSCP, TIED",ENSG00000198542,Integrin subunit beta like 1,13,101452593-101720856,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA005676,Uncertain,,,,Urothelial cancer:2.70e-4 (unfavourable),Mixed,Tissue enhanced,,gallbladder: 59.8,placenta: 47.2,Cell line enhanced,,ASC diff: 142.9;fHDF/TERT166: 267.4;LHCN-M2: 259.5
54,KCNS1,Kv9.1,ENSG00000124134,Potassium voltage-gated channel modifier subfamily S member 1,20,45092310-45101112,"Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,,,,,,Ovarian cancer:6.45e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,cerebral cortex: 9.3;gallbladder: 3.8;seminal vesicle: 4.2,testis: 1.7,Cell line enhanced,,HBF TERT88: 1.3;HHSteC: 1.8;THP-1: 1.2;U-87 MG: 3.0
55,KERA,"CNA2, SLRR2B",ENSG00000139330,Keratocan,12,91050491-91057983,"Disease related genes, Predicted secreted proteins",Evidence at protein level,HPA039321,Uncertain,,,,,Mixed,Tissue enhanced,,gallbladder: 1.5,"breast,fallopian tube: 0.8",Not detected,,
56,KIF12,,ENSG00000136883,Kinesin family member 12,9,114086126-114099291,Predicted intracellular proteins,Evidence at protein level,"HPA020192, HPA024127",Uncertain,,Approved,Nucleoplasm,,Mixed,Tissue enhanced,,gallbladder: 36.6;kidney: 46.9,thyroid gland: 33.0,Cell line enhanced,,CACO-2: 6.3;RPTEC TERT1: 31.9;SCLC-21H: 7.6
57,LCN2,"24p3, NGAL",ENSG00000148346,Lipocalin 2,9,128149071-128153455,"Candidate cardiovascular disease genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA002695, CAB016549, CAB016550",Enhanced,,Supported,Endoplasmic reticulum,Breast cancer:9.61e-4 (favourable),Mixed,Tissue enhanced,,bone marrow: 1852.1;gallbladder: 3419.4,"cervix, uterine: 1163.5",Group enriched,11.0,CAPAN-2: 3169.5;EFO-21: 1362.3
58,LGALS2,HL14,ENSG00000100079,Galectin 2,22,37570246-37582616,Predicted intracellular proteins,Evidence at protein level,"HPA003536, CAB025198",Enhanced,,Approved,Nucleoplasm<br>Mitochondria,,Expressed in all,Tissue enhanced,,gallbladder: 537.1;small intestine: 225.0,kidney: 155.6,Group enriched,13.0,CACO-2: 92.0;Hep G2: 42.9
