,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,BNC2,"BSN2, FLJ20043",ENSG00000173068,Basonuclin 2,9,16409503-16870843,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA018525, HPA059419",Approved,,Supported,Nucleoplasm,,Mixed,Tissue enhanced,,endometrium: 44.5;ovary: 39.4;smooth muscle: 48.0,fallopian tube: 19.3,Mixed,,
11,C21orf62,"B37, C21orf120, PRED81",ENSG00000205929,Chromosome 21 open reading frame 62,21,32793564-32813743,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA016899,Enhanced,,,,Renal cancer:1.14e-4 (favourable),Tissue enriched,Tissue enhanced,,epididymis: 6.4;kidney: 5.1;ovary: 12.6,prostate: 4.2,Group enriched,13.0,AF22: 2.5;RPTEC TERT1: 1.1
12,CACNA1H,Cav3.2,ENSG00000196557,Calcium voltage-gated channel subunit alpha1 H,16,1153121-1221772,"Disease related genes, FDA approved drug targets, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,HPA039125,Approved,,Approved,Nucleoplasm<br>Vesicles,"Renal cancer:1.78e-5 (unfavourable), Pancreatic cancer:3.12e-5 (favourable)",Expressed in all,Tissue enhanced,,ovary: 44.9,seminal vesicle: 39.1,Cell line enhanced,,A549: 16.1;AN3-CA: 23.5;MCF7: 36.8;T-47d: 13.0
13,CAMK1G,"CLICKIII, dJ272L16.1, VWS1",ENSG00000008118,Calcium/calmodulin dependent protein kinase IG,1,209583717-209613938,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,cerebral cortex: 32.3;ovary: 27.7,seminal vesicle: 7.4,Cell line enhanced,,hTEC/SVTERT24-B: 7.0;SK-MEL-30: 1.6
14,CBS,HIP4,ENSG00000160200,Cystathionine-beta-synthase,21,43053191-43076943,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA001223,Supported,,Approved,Nucleoli<br>Vesicles,,Mixed,Tissue enhanced,,liver: 56.6;ovary: 31.1,cerebral cortex: 19.8,Cell line enhanced,,HAP1: 171.2;HHSteC: 181.6
15,CCBE1,"FLJ30681, KIAA1983",ENSG00000183287,Collagen and calcium binding EGF domains 1,18,59430940-59697380,"Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA041361, HPA041374",Uncertain,,Enhanced,Plasma membrane<br>Cytosol,,Mixed,Tissue enhanced,,ovary: 40.6,"cervix, uterine: 16.0",Cell line enhanced,,BJ hTERT+ SV40 Large T+ RasG12V: 91.8;HBF TERT88: 109.2;hTERT-HME1: 117.8;LHCN-M2: 146.3
16,CCDC8,"3M3, DKFZp564K0322, PPP1R20",ENSG00000169515,Coiled-coil domain containing 8,19,46410372-46413584,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA041993,Uncertain,,Approved,Nucleus<br>Plasma membrane<br>Cytosol,Renal cancer:1.72e-5 (favourable),Mixed,Tissue enhanced,,ovary: 45.3,fallopian tube: 37.6,Cell line enhanced,,AN3-CA: 20.7;RH-30: 24.3
17,CCL26,"eotaxin-3, IMAC, MIP-4a, MIP-4alpha, SCYA26, TSC-1",ENSG00000006606,C-C motif chemokine ligand 26,7,75769533-75789896,Predicted secreted proteins,Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,ovary: 12.0,rectum: 7.6,Cell line enhanced,,hTEC/SVTERT24-B: 15.8;PC-3: 42.0;U-2 OS: 13.1
18,CD22,"SIGLEC-2, SIGLEC2",ENSG00000012124,CD22 molecule,19,35319261-35347355,"CD markers, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"CAB002418, HPA024353",Enhanced,,,,,Mixed,Tissue enhanced,,lymph node: 264.4;ovary: 162.2;spleen: 151.7;tonsil: 210.1,appendix: 98.1,Group enriched,11.0,Daudi: 201.6;REH: 76.6;U-698: 153.7;WM-115: 49.6
19,CDH11,"CAD11, OB",ENSG00000140937,Cadherin 11,16,64943753-65126112,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,CAB013072,Enhanced,,,,Renal cancer:2.48e-9 (unfavourable),Expressed in all,Tissue enhanced,,ovary: 223.4,placenta: 173.7,Cell line enhanced,,BJ: 205.7;fHDF/TERT166: 259.6;HSkMC: 159.5;PC-3: 262.9;U-2197: 178.5
20,CDK15,"ALS2CR7, PFTAIRE2, PFTK2",ENSG00000138395,Cyclin dependent kinase 15,2,201790461-201895550,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA015786,Uncertain,,Approved,Nucleus<br>Golgi apparatus,,Not detected,Tissue enhanced,,epididymis: 21.2;ovary: 8.4,testis: 4.0,Cell line enhanced,,BJ hTERT+: 23.4;BJ hTERT+ SV40 Large T+ RasG12V: 22.4;HBF TERT88: 33.8;HMC-1: 58.6;LHCN-M2: 16.8
21,CLSTN2,"CDHR13, CS2, CSTN2, FLJ39113",ENSG00000158258,Calsyntenin 2,3,139935185-140577397,Predicted membrane proteins,Evidence at protein level,HPA031342,Approved,,Approved,Nucleoplasm<br>Nuclear membrane<br>Cell Junctions,,Tissue enriched,Tissue enhanced,,cerebral cortex: 34.6;ovary: 81.6,adipose tissue: 18.8,Cell line enhanced,,AF22: 5.2;SCLC-21H: 17.0;THP-1: 6.3
22,CPZ,,ENSG00000109625,Carboxypeptidase Z,4,8592660-8619759,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,ovary: 121.5,placenta: 58.0,Cell line enhanced,,BEWO: 63.6;BJ: 32.8;BJ hTERT+: 42.2;RH-30: 54.5;U-2197: 38.2
23,CSDC2,PIPPin,ENSG00000172346,Cold shock domain containing C2,22,41560763-41577741,Predicted intracellular proteins,Evidence at protein level,"HPA003073, HPA076549",Uncertain,,Approved,Nucleoplasm<br>Cytosol,Renal cancer:6.42e-4 (favourable),Mixed,Tissue enhanced,,adrenal gland: 62.5;ovary: 72.0,heart muscle: 45.3,Cell line enriched,6.0,U-2 OS: 40.5
24,DIRAS3,"ARHI, NOEY2",ENSG00000162595,DIRAS family GTPase 3,1,68045962-68051631,Predicted intracellular proteins,Evidence at protein level,"HPA028483, HPA028557, HPA029384",Approved,,Approved,Nuclear membrane<br>Cytosol,"Breast cancer:9.21e-4 (favourable), Renal cancer:9.21e-4 (favourable)",Mixed,Tissue enhanced,,ovary: 57.2,parathyroid gland: 20.5,Cell line enhanced,,HSkMC: 9.3;TIME: 7.1;U-251 MG: 5.6;U-87 MG: 12.2
25,DPF3,"BAF45c, cer-d4, Cerd4, FLJ14079",ENSG00000205683,Double PHD fingers 3,14,72619296-72894116,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA066790, HPA070601",Enhanced,,Enhanced,Nucleoplasm,,Tissue enhanced,Tissue enhanced,,ovary: 16.7,parathyroid gland: 10.0,Cell line enhanced,,BEWO: 17.1;HEL: 28.2
26,EML5,"EMAP-2, HuEMAP-2",ENSG00000165521,Echinoderm microtubule associated protein like 5,14,88612431-88792752,Predicted intracellular proteins,Evidence at protein level,"HPA054019, HPA055379",Uncertain,,,,,Not detected,Tissue enhanced,,ovary: 23.7,prostate: 8.7,Cell line enhanced,,SH-SY5Y: 26.6
27,ENPP6,MGC33971,ENSG00000164303,Ectonucleotide pyrophosphatase/phosphodiesterase 6,4,184088706-184221230,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA042740,Approved,,Approved,Golgi apparatus,,Tissue enriched,Tissue enhanced,,kidney: 30.6;ovary: 15.0,cerebral cortex: 8.6,Cell line enhanced,,Karpas-707: 2.3;SH-SY5Y: 3.8;U-266/70: 2.2;U-266/84: 1.1
28,EPHA6,FLJ35246,ENSG00000080224,EPH receptor A6,3,96814581-97752460,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA007397, HPA058047",Uncertain,,Enhanced,Nucleoplasm,,Mixed,Tissue enhanced,,ovary: 7.7;testis: 15.1,cerebral cortex: 3.6,Cell line enhanced,,HEK93: 8.5;U-266/70: 21.4
29,FAM153B,,ENSG00000182230,Family with sequence similarity 153 member B,5,176060689-176132258,Predicted intracellular proteins,Evidence at transcript level,"HPA042585, HPA044022, HPA046691, HPA052337, HPA055498",Uncertain,,,,,Not detected,Tissue enhanced,,ovary: 8.4;testis: 15.4,cerebral cortex: 4.1,Cell line enriched,6.0,U-2 OS: 1.1
30,FGF10,,ENSG00000070193,Fibroblast growth factor 10,5,44303544-44389706,"Disease related genes, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,CAB010315,Uncertain,,,,,Tissue enriched,Tissue enhanced,,ovary: 41.4,adipose tissue: 16.9,Cell line enriched,9.0,AF22: 51.3
31,FKBP7,FKBP23,ENSG00000079150,FK506 binding protein 7,2,178463664-178478600,"Enzymes, Predicted secreted proteins",Evidence at protein level,HPA008707,Approved,Supported,Supported,Endoplasmic reticulum,Renal cancer:4.61e-6 (unfavourable),Expressed in all,Tissue enhanced,,ovary: 60.2,endometrium: 44.1,Cell line enhanced,,ASC diff: 104.3;ASC TERT1: 65.6
32,FLRT2,,ENSG00000185070,Fibronectin leucine rich transmembrane protein 2,14,85530144-85654426,Predicted membrane proteins,Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,ovary: 36.4,"cervix, uterine: 16.7",Cell line enhanced,,hTERT-HME1: 46.2;TIME: 45.0;U-138 MG: 57.9;U-2197: 39.9
33,FOXL2,"BPES, BPES1",ENSG00000183770,Forkhead box L2,3,138944224-138947140,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA069613,Enhanced,,Supported,Nucleus<br>Cytokinetic bridge,,Mixed,Tissue enhanced,,endometrium: 12.1;ovary: 29.6;parathyroid gland: 24.4,fallopian tube: 7.7,Cell line enhanced,,A-431: 4.3;fHDF/TERT166: 4.3;HEL: 7.2;hTCEpi: 5.1;K-562: 7.5;SiHa: 5.9
34,FOXL2NB,"C3orf72, FLJ43329",ENSG00000206262,FOXL2 neighbor,3,138947234-138953451,Predicted intracellular proteins,Evidence at protein level,"HPA061017, HPA071790",,,Supported,Nucleoli fibrillar center,,Mixed,Tissue enhanced,,endometrium: 29.1;ovary: 50.7;parathyroid gland: 63.8,fallopian tube: 19.5,Cell line enhanced,,AN3-CA: 4.1;fHDF/TERT166: 6.7;HEL: 7.8;SiHa: 7.1
35,FRMPD3,"KIAA1817, RP5-1070B1.1",ENSG00000147234,FERM and PDZ domain containing 3,X,107522450-107605251,Predicted intracellular proteins,Evidence at transcript level,HPA003164,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 5.9;ovary: 6.7;thyroid gland: 5.5,seminal vesicle: 1.9,Cell line enhanced,,Daudi: 4.2;SCLC-21H: 2.1;WM-115: 2.1
36,GAGE10,,ENSG00000215274,G antigen 10,X,49303669-49319844,Predicted intracellular proteins,Evidence at protein level,HPA043232,Supported,,Uncertain,Golgi apparatus<br>Plasma membrane<br>Cytosol,,Not detected,Tissue enhanced,,ovary: 1.1;testis: 1.4,fallopian tube: 0.7,Cell line enhanced,,AN3-CA: 2.3;WM-115: 1.0
37,GATA4,,ENSG00000136574,GATA binding protein 4,8,11676959-11760002,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB013125, HPA073899",Uncertain,,Supported,Nuclear bodies,,Tissue enhanced,Tissue enhanced,,duodenum: 72.5;heart muscle: 59.0;ovary: 111.8,testis: 51.5,Cell line enhanced,,HEK93: 11.9;Hep G2: 21.2;HHSteC: 31.6;SH-SY5Y: 45.2
38,GLI2,"HPE9, THP1, THP2",ENSG00000074047,GLI family zinc finger 2,2,120735623-120992653,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB008558, HPA074275",Approved,,Supported,Nucleus<br>Nucleoli,,Mixed,Tissue enhanced,,ovary: 11.6,gallbladder: 6.0,Cell line enhanced,,AF22: 30.8;U-2 OS: 33.2;WM-115: 27.2
39,GNG4,,ENSG00000168243,G protein subunit gamma 4,1,235547687-235650754,"Predicted intracellular proteins, RAS pathway related proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,cerebral cortex: 25.3;ovary: 18.4;prostate: 17.5,endometrium: 8.4,Cell line enhanced,,NTERA-2: 75.6;SCLC-21H: 93.5;SH-SY5Y: 118.5
40,GREB1,KIAA0575,ENSG00000196208,Growth regulation by estrogen in breast cancer 1,2,11482341-11642788,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA024616, HPA027843, HPA028416",Uncertain,,Approved,Mitochondria<br>Cytosol,Endometrial cancer:1.05e-4 (favourable),Tissue enhanced,Tissue enhanced,,ovary: 156.8,prostate: 57.1,Cell line enhanced,,AF22: 39.6;MCF7: 47.1;SH-SY5Y: 42.6;T-47d: 129.7
41,HS3ST1,3OST1,ENSG00000002587,Heparan sulfate-glucosamine 3-sulfotransferase 1,4,11393150-11429765,"Enzymes, Predicted secreted proteins",Evidence at protein level,HPA002237,Approved,,Approved,Vesicles,"Renal cancer:5.99e-8 (favourable), Endometrial cancer:7.73e-4 (favourable), Urothelial cancer:8.67e-4 (favourable)",Mixed,Tissue enhanced,,gallbladder: 13.9;ovary: 23.2,urinary bladder: 5.6,Cell line enhanced,,CAPAN-2: 12.2;RPTEC TERT1: 9.1;RT4: 8.0;SCLC-21H: 4.3
42,HS6ST2,,ENSG00000171004,Heparan sulfate 6-O-sulfotransferase 2,X,132626016-132961395,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA034625, HPA034626",Uncertain,,Supported,Nucleoplasm,Urothelial cancer:6.03e-4 (favourable),Mixed,Tissue enhanced,,kidney: 15.0;ovary: 17.6,placenta: 11.9,Cell line enhanced,,HEK93: 42.3;RH-30: 63.9;SH-SY5Y: 87.0
43,HTR1E,5-HT1E,ENSG00000168830,5-hydroxytryptamine receptor 1E,6,86937306-87016683,"FDA approved drug targets, G-protein coupled receptors, Plasma proteins, Predicted membrane proteins",Evidence at protein level,HPA004931,Approved,,,,,Not detected,Tissue enhanced,,endometrium: 2.4;ovary: 4.9,cerebral cortex: 1.8,Group enriched,19.0,PC-3: 1.4;SH-SY5Y: 6.2
44,IGFBP5,,ENSG00000115461,Insulin like growth factor binding protein 5,2,216672105-216695525,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA059827,,,Approved,Nuclear bodies<br>Golgi apparatus<br>Vesicles,Endometrial cancer:1.78e-4 (unfavourable),Expressed in all,Tissue enhanced,,"cervix, uterine: 2374.4;ovary: 1646.3",fallopian tube: 949.1,Cell line enhanced,,BJ: 704.3;BJ hTERT+: 1787.5;T-47d: 500.8;U-138 MG: 702.9
45,IGSF10,"CMF608, FLJ25972",ENSG00000152580,Immunoglobulin superfamily member 10,3,151425384-151458709,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA012921,Uncertain,,Approved,Nucleoplasm<br>Intermediate filaments,,Mixed,Tissue enhanced,,ovary: 18.1,gallbladder: 14.7,Cell line enhanced,,HeLa: 31.1;HL-60: 18.4;REH: 15.7;RPMI-8226: 38.1
46,INHA,,ENSG00000123999,Inhibin alpha subunit,2,219569162-219575713,Predicted secreted proteins,Evidence at protein level,"CAB000047, HPA019141",Enhanced,,Approved,Vesicles,Renal cancer:4.03e-5 (unfavourable),Mixed,Tissue enhanced,,adrenal gland: 51.5;ovary: 38.0;testis: 106.3,placenta: 14.9,Cell line enhanced,,HEL: 3.7;SK-BR-3: 6.8
47,IRS4,"IRS-4, PY160",ENSG00000133124,Insulin receptor substrate 4,X,108732482-108736409,Predicted secreted proteins,Evidence at protein level,HPA017372,Uncertain,,,,,Mixed,Tissue enhanced,,endometrium: 1.6;ovary: 4.3;thyroid gland: 2.1,"cervix, uterine: 1.0",Cell line enhanced,,HEK93: 8.2;RT4: 2.1;WM-115: 1.9
48,KCNMB2,,ENSG00000197584,Potassium calcium-activated channel subfamily M regulatory beta subunit 2,3,178272932-178844429,"Predicted membrane proteins, Transporters",Evidence at protein level,CAB022649,Uncertain,,,,,Mixed,Tissue enhanced,,epididymis: 43.1;fallopian tube: 22.3;ovary: 19.0,adrenal gland: 7.6,Cell line enhanced,,BJ hTERT+: 2.5;SCLC-21H: 4.7
49,KCNT2,"KCa4.2, SLICK, SLO2.1",ENSG00000162687,Potassium sodium-activated channel subfamily T member 2,1,196225779-196609225,"Predicted intracellular proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,HPA051218,Uncertain,,Approved,Vesicles,Renal cancer:1.67e-5 (unfavourable),Mixed,Tissue enhanced,,ovary: 6.0,cerebral cortex: 3.5,Cell line enhanced,,HHSteC: 2.7;NTERA-2: 2.6;SCLC-21H: 8.5;SH-SY5Y: 6.9
50,KLF15,KKLF,ENSG00000163884,Kruppel like factor 15,3,126342635-126357442,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA028866,Uncertain,,,,Renal cancer:3.27e-7 (favourable),Tissue enhanced,Tissue enhanced,,ovary: 42.8,adipose tissue: 37.0,Cell line enhanced,,ASC diff: 38.8;HHSteC: 28.8
51,LAMP5,"BAD-LAMP, C20orf103, dJ1119D9.3, UNC-46",ENSG00000125869,Lysosomal associated membrane protein family member 5,20,9514358-9530524,Predicted membrane proteins,Evidence at protein level,"HPA004802, HPA070765",Uncertain,,Approved,Mitotic spindle<br>Microtubule organizing center<br>Cytosol,Renal cancer:6.46e-6 (unfavourable),Expressed in all,Tissue enhanced,,cerebral cortex: 44.9;ovary: 24.6,fallopian tube: 14.9,Group enriched,9.0,Karpas-707: 298.2;SH-SY5Y: 80.2;THP-1: 100.4
52,LHCGR,"HHG, LCGR, LGR2, LHR, ULG5",ENSG00000138039,Luteinizing hormone/choriogonadotropin receptor,2,48686775-48755730,"Disease related genes, FDA approved drug targets, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,CAB009814,Uncertain,,,,,Not detected,Tissue enhanced,,ovary: 1.6;testis: 4.3,adipose tissue: 1.3,Not detected,,
53,LHX9,,ENSG00000143355,LIM homeobox 9,1,197911902-197935478,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA009695,Uncertain,,Approved,Nucleus,,Mixed,Tissue enhanced,,ovary: 11.5;testis: 4.5,lung: 2.2,Cell line enriched,9.0,fHDF/TERT166: 213.5
54,LPAR4,"GPR23, LPA4, P2RY9, P2Y5-LIKE, P2Y9",ENSG00000147145,Lysophosphatidic acid receptor 4,X,78747709-78757094,"G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA046563, HPA054951, HPA055571",Uncertain,,Supported,Nuclear bodies<br>Vesicles<br>Plasma membrane,,Tissue enhanced,Tissue enhanced,,ovary: 4.5,cerebral cortex: 2.2,Cell line enhanced,,AF22: 9.2;NTERA-2: 15.2;RH-30: 6.2
55,LRRC17,"H_RG318M05.3, P37NB",ENSG00000128606,Leucine rich repeat containing 17,7,102912991-102944949,Predicted secreted proteins,Evidence at protein level,HPA030139,,,Approved,Nucleoplasm<br>Nuclear speckles<br>Plasma membrane,"Renal cancer:4.12e-6 (unfavourable), Urothelial cancer:6.30e-4 (unfavourable)",Mixed,Tissue enhanced,,ovary: 99.1,gallbladder: 46.8,Group enriched,5.0,LHCN-M2: 1100.6;RH-30: 248.7
56,MCC,,ENSG00000171444,Mutated in colorectal cancers,5,113022099-113488830,Predicted intracellular proteins,Evidence at protein level,"HPA037390, HPA037391",Approved,Approved,Supported,Nucleoplasm,Renal cancer:6.19e-4 (favourable),Expressed in all,Tissue enhanced,,ovary: 87.5;parathyroid gland: 66.9,skin: 25.1,Cell line enhanced,,HBEC3-KT: 39.0
57,MEX3A,RKHD4,ENSG00000254726,Mex-3 RNA binding family member A,1,156072013-156081998,Predicted intracellular proteins,Evidence at protein level,HPA062703,,,Supported,Cytosol,Liver cancer:9.23e-8 (unfavourable),Expressed in all,Tissue enhanced,,endometrium: 5.9;ovary: 5.9,cerebral cortex: 4.1,Cell line enhanced,,AF22: 63.9;NTERA-2: 58.9;SCLC-21H: 71.7;SH-SY5Y: 117.8
58,MKX,"C10orf48, IRXL1, MGC39616",ENSG00000150051,Mohawk homeobox,10,27672875-27746060,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA006927,Uncertain,,Approved,Nucleoplasm<br>Nuclear speckles,,Mixed,Tissue enhanced,,ovary: 13.6;prostate: 26.0,fallopian tube: 8.2,Cell line enhanced,,BJ: 43.3;BJ hTERT+: 23.7;BJ hTERT+ SV40 Large T+: 30.7;fHDF/TERT166: 114.3
59,NAV3,"KIAA0938, POMFIL1",ENSG00000067798,Neuron navigator 3,12,77324641-78213008,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA032111, HPA032112, CAB037063",Uncertain,,Approved,Nuclear membrane<br>Cytosol,,Mixed,Tissue enhanced,,cerebral cortex: 27.2;ovary: 24.6,spleen: 12.3,Cell line enhanced,,hTEC/SVTERT24-B: 46.2;WM-115: 38.6
60,NDP,"EVR2, norrin",ENSG00000124479,"NDP, norrin cystine knot growth factor",X,43948776-43973504,"Disease related genes, Predicted secreted proteins",Evidence at protein level,HPA003095,Uncertain,,Supported,Nucleus<br>Nucleoli<br>Vesicles,,Tissue enhanced,Tissue enhanced,,ovary: 53.3,fallopian tube: 31.3,Cell line enriched,16.0,U-87 MG: 67.6
61,NDST4,,ENSG00000138653,N-deacetylase and N-sulfotransferase 4,4,114827763-115113876,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA011129,Uncertain,,,,,Not detected,Tissue enhanced,,cerebral cortex: 1.4;ovary: 1.8,spleen: 1.0,Cell line enhanced,,AF22: 2.8;CACO-2: 2.4;RH-30: 14.2;T-47d: 3.1
62,NGF,NGFB,ENSG00000134259,Nerve growth factor,1,115285918-115338236,"Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,,,,,,"Renal cancer:8.08e-7 (unfavourable), Head and neck cancer:1.80e-4 (unfavourable)",Mixed,Tissue enhanced,,ovary: 12.3,smooth muscle: 5.9,Cell line enhanced,,BJ: 73.7;BJ hTERT+ SV40 Large T+: 28.4;hTEC/SVTERT24-B: 29.7;U-2197: 55.6
63,NPHP3-ACAD11,,ENSG00000274810,NPHP3-ACAD11 readthrough (NMD candidate),3,132558142-132722459,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,ovary: 4.8,endometrium: 3.2,Cell line enhanced,,ASC TERT1: 4.4
