,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,BPIFA1,"bA49G10.5, LUNX, PLUNC, SPLUNC1",ENSG00000198183,BPI fold containing family A member 1,20,33235995-33243311,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,CAB025669,Supported,,,,,Tissue enriched,Group enriched,8,"cervix, uterine: 9.8;lung: 26.5",urinary bladder: 2.2,Not detected,,
11,ESR1,"Era, ESR, NR3A1",ENSG00000091831,Estrogen receptor 1,6,151656691-152129619,"Cancer-related genes, Disease related genes, FDA approved drug targets, Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB000037, HPA000449, HPA000450, CAB055099, CAB072858",Enhanced,,Approved,Nucleus<br>Vesicles,Endometrial cancer:5.47e-7 (favourable),Group enriched,Group enriched,8,"breast: 37.6;cervix, uterine: 127.8;endometrium: 180.8;fallopian tube: 106.4;smooth muscle: 76.5",seminal vesicle: 13.5,Group enriched,11.0,MCF7: 34.7;T-47d: 53.2
12,HOXD13,"HOX4I, SPD",ENSG00000128714,Homeobox D13,2,176092891-176095938,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA064064,,,Supported,Nucleus,Colorectal cancer:6.95e-5 (unfavourable),Mixed,Group enriched,8,"cervix, uterine: 7.9;colon: 4.9;prostate: 16.9;rectum: 9.5;seminal vesicle: 24.5",urinary bladder: 1.5,Cell line enhanced,,HAP1: 20.6;HEK93: 52.3;HL-60: 52.4;NB-4: 24.7;SCLC-21H: 19.3
13,ERN2,IRE1b,ENSG00000134398,Endoplasmic reticulum to nucleus signaling 2,16,23690326-23713500,"Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA016558,Uncertain,,,,,Mixed,Group enriched,7,"cervix, uterine: 27.6;colon: 27.5;duodenum: 12.3;gallbladder: 25.1;rectum: 23.2;small intestine: 9.9;stomach: 49.1",appendix: 3.8,Cell line enriched,8.0,CAPAN-2: 5.9
14,SERPINB3,"HsT1196, SCC, SCCA1, T4-A",ENSG00000057149,Serpin family B member 3,18,63655197-63661963,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB018772, CAB036006, CAB036007, HPA048341, HPA049988, HPA055992",Enhanced,,Approved,Plasma membrane<br>Cytosol,Pancreatic cancer:3.19e-4 (unfavourable),Tissue enhanced,Group enriched,7,"cervix, uterine: 298.5;esophagus: 848.0",urinary bladder: 87.5,Cell line enhanced,,HaCaT: 5.5;SiHa: 4.1;U-2197: 7.3
15,WNT16,,ENSG00000002745,Wnt family member 16,7,121325367-121341104,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,HPA027030,Uncertain,,,,,Mixed,Group enriched,7,"cervix, uterine: 8.6;skin: 24.3",seminal vesicle: 2.5,Cell line enhanced,,CAPAN-2: 2.0;HEK93: 4.9;hTEC/SVTERT24-B: 1.6;U-2197: 2.4
16,AGTR2,"AT2, MRX88",ENSG00000180772,Angiotensin II receptor type 2,X,116170722-116174972,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,,,,,,,Group enriched,Group enriched,6,"cervix, uterine: 6.8;endometrium: 13.9;fallopian tube: 3.8;lung: 12.6;smooth muscle: 17.6",adrenal gland: 1.9,Not detected,,
17,ANKRD35,FLJ25124,ENSG00000198483,Ankyrin repeat domain 35,1,145866560-145885866,Predicted intracellular proteins,Evidence at protein level,HPA035453,Enhanced,,,,"Cervical cancer:2.90e-4 (favourable), Breast cancer:9.35e-4 (favourable)",Mixed,Group enriched,6,"cervix, uterine: 30.8;esophagus: 16.6;skin: 69.8",tonsil: 6.1,Cell line enhanced,,ASC TERT1: 6.6;THP-1: 4.5;TIME: 6.9;U-87 MG: 8.1;U-937: 5.9
18,ANO4,"FLJ34221, FLJ34272, FLJ35277, TMEM16D",ENSG00000151572,Anoctamin 4,12,100717526-101128641,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA053412,Uncertain,,,,Renal cancer:5.48e-5 (favourable),Mixed,Group enriched,6,"adrenal gland: 17.6;cerebral cortex: 10.0;cervix, uterine: 12.6;endometrium: 8.4;ovary: 10.9;prostate: 11.7;seminal vesicle: 11.4",testis: 2.0,Cell line enhanced,,fHDF/TERT166: 14.2;SK-MEL-30: 13.3;TIME: 26.1;WM-115: 10.6
19,ASIC2,"ACCN, ACCN1, ASIC2a, BNaC1, BNC1, hBNaC1, MDEG",ENSG00000108684,Acid sensing ion channel subunit 2,17,33013087-34174964,"Plasma proteins, Predicted membrane proteins",Evidence at protein level,HPA052112,Enhanced,,,,,Tissue enhanced,Group enriched,6,"cerebral cortex: 8.6;cervix, uterine: 3.9;endometrium: 6.4;smooth muscle: 2.2",adrenal gland: 0.8,Cell line enhanced,,NTERA-2: 1.1
20,CAPN12,,ENSG00000182472,Calpain 12,19,38730187-38769904,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA053322,,,Approved,Nucleoplasm<br>Focal adhesion sites,Renal cancer:5.90e-6 (unfavourable),Mixed,Group enriched,6,"cervix, uterine: 7.3;gallbladder: 35.5",lung: 3.8,Cell line enriched,16.0,HMC-1: 34.3
21,DIO2,"SelY, TXDI2",ENSG00000211448,Iodothyronine deiodinase 2,14,80197527-80387757,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA029544, HPA048002",,,Supported,Nucleoplasm<br>Cytosol,"Endometrial cancer:4.62e-6 (favourable), Colorectal cancer:1.67e-4 (favourable)",Tissue enhanced,Group enriched,6,"cervix, uterine: 269.4;thyroid gland: 601.2",esophagus: 70.3,Cell line enhanced,,BJ: 70.1;HeLa: 63.5;SiHa: 184.0
22,ERICH3,"C1orf173, DKFZp547I048, RP11-653A5.1",ENSG00000178965,Glutamate rich 3,1,74568111-74673738,Predicted intracellular proteins,Evidence at protein level,HPA028655,Approved,,,,Endometrial cancer:1.56e-5 (favourable),Tissue enhanced,Group enriched,6,"cerebral cortex: 18.9;cervix, uterine: 8.6;fallopian tube: 27.7;testis: 43.1",lung: 4.2,Not detected,,
23,GLYATL2,"BXMAS2-10, MGC24009",ENSG00000156689,Glycine-N-acyltransferase like 2,11,58834065-58904215,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA060292, HPA065454",Uncertain,,Approved,Mitochondria,Endometrial cancer:9.05e-7 (favourable),Tissue enhanced,Group enriched,6,"breast: 14.3;cervix, uterine: 27.5;gallbladder: 11.0",salivary gland: 3.0,Cell line enhanced,,BJ hTERT+: 4.1;HAP1: 5.9;SK-BR-3: 10.2;U-2197: 6.0
24,IHH,"BDA1, HHG2",ENSG00000163501,Indian hedgehog,2,219054420-219060467,"Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Endometrial cancer:3.67e-6 (favourable),Tissue enhanced,Group enriched,6,"cervix, uterine: 8.9;colon: 21.0;duodenum: 14.9;endometrium: 31.4;rectum: 16.7;small intestine: 16.5;stomach: 15.3",prostate: 3.2,Cell line enriched,11.0,CACO-2: 16.8
25,LINC01207,,ENSG00000248771,Long intergenic non-protein coding RNA 1207,4,164754064-164803795,Predicted secreted proteins,Evidence at transcript level,,,,,,,Tissue enhanced,Group enriched,6,"cervix, uterine: 4.4;colon: 6.3;duodenum: 10.5;gallbladder: 6.2;prostate: 9.0;rectum: 7.8;small intestine: 12.4",appendix: 1.4,Not detected,,
26,MSX1,"HOX7, HYD1, OFC5",ENSG00000163132,Msh homeobox 1,4,4859666-4863936,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB026198, HPA063895, HPA073604",Enhanced,,Supported,Nucleoplasm,"Endometrial cancer:1.64e-7 (favourable), Renal cancer:1.18e-5 (unfavourable)",Tissue enriched,Group enriched,6,"cervix, uterine: 61.1;endometrium: 23.7",adipose tissue: 6.6,Cell line enhanced,,CACO-2: 39.5
27,PGR,"NR3C3, PR",ENSG00000082175,Progesterone receptor,11,101029624-101130524,"Cancer-related genes, FDA approved drug targets, Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB000068, HPA004751, HPA008428, HPA017176, CAB055100",Enhanced,,,,Endometrial cancer:5.76e-8 (favourable),Group enriched,Group enriched,6,"cervix, uterine: 96.2;endometrium: 172.3;fallopian tube: 53.3;smooth muscle: 114.9",ovary: 19.5,Cell line enriched,349.0,T-47d: 157.7
28,PKHD1L1,,ENSG00000205038,Polycystic kidney and hepatic disease 1 (autosomal recessive)-like 1,8,109362477-109530330,Predicted membrane proteins,Evidence at protein level,HPA044458,Uncertain,,,,Endometrial cancer:7.61e-4 (favourable),Group enriched,Group enriched,6,"cervix, uterine: 21.3;fallopian tube: 19.7;thyroid gland: 57.2",endometrium: 5.5,Cell line enhanced,,HHSteC: 1.2;TIME: 1.3;U-266/70: 1.1
29,SCGB1D4,IIS,ENSG00000197745,Secretoglobin family 1D member 4,11,62296277-62299064,Predicted secreted proteins,Evidence at protein level,,,,,,,Tissue enriched,Group enriched,6,"cervix, uterine: 76.0;epididymis: 55.4;fallopian tube: 74.8",endometrium: 11.8,Not detected,,
30,SCGB2A1,"LPHC, MGB2, MGC71973, UGB3",ENSG00000124939,Secretoglobin family 2A member 1,11,62208668-62213939,"Cancer-related genes, Predicted secreted proteins",Evidence at protein level,HPA034584,Enhanced,,,,"Endometrial cancer:1.54e-8 (favourable), Colorectal cancer:1.22e-4 (favourable), Renal cancer:6.36e-4 (favourable)",Group enriched,Group enriched,6,"cervix, uterine: 2863.6;epididymis: 1665.3",fallopian tube: 381.7,Cell line enhanced,,EFO-21: 8.1;NB-4: 1.3;SCLC-21H: 1.9
31,SCGB3A1,"HIN-1, HIN1, LU105, PnSP-2, UGRP2",ENSG00000161055,Secretoglobin family 3A member 1,5,180590103-180591540,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Group enriched,Group enriched,6,"breast: 125.3;cervix, uterine: 345.8;lung: 301.1;salivary gland: 193.1",stomach: 40.9,Cell line enhanced,,NB-4: 1.3
32,SERPINA3,"AACT, ACT",ENSG00000196136,Serpin family A member 3,14,94612377-94624055,"Cancer-related genes, Candidate cardiovascular disease genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA000893, HPA002560, CAB016647",Enhanced,,,,Breast cancer:8.92e-4 (favourable),Mixed,Group enriched,6,"cervix, uterine: 515.4;liver: 2304.3",gallbladder: 228.3,Cell line enriched,6.0,Hep G2: 302.6
33,SIX1,DFNA23,ENSG00000126778,SIX homeobox 1,14,60643415-60658259,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA001893, CAB058690",Enhanced,,Supported,Nucleus<br>Nucleoli,"Endometrial cancer:8.92e-6 (unfavourable), Lung cancer:3.94e-4 (favourable)",Mixed,Group enriched,6,"cervix, uterine: 21.9;parathyroid gland: 53.5;prostate: 21.2;salivary gland: 21.6;skeletal muscle: 41.5",adipose tissue: 5.6,Cell line enhanced,,LHCN-M2: 118.6;RH-30: 69.5
34,SLC46A2,"Ly110, TSCOT",ENSG00000119457,Solute carrier family 46 member 2,9,112878920-112890913,"Predicted membrane proteins, Transporters",Evidence at transcript level,HPA020098,Approved,,,,,Tissue enhanced,Group enriched,6,"cervix, uterine: 23.3;endometrium: 5.5;epididymis: 5.7;lung: 15.1;skin: 11.3",seminal vesicle: 2.1,Not detected,,
35,EMX2,,ENSG00000170370,Empty spiracles homeobox 2,10,117542444-117549546,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA003497, HPA065294",Enhanced,Supported,Approved,Nucleus,"Renal cancer:2.28e-13 (favourable), Cervical cancer:2.80e-4 (favourable)",Group enriched,Group enriched,5,"cervix, uterine: 59.5;endometrium: 114.9;epididymis: 115.2;fallopian tube: 73.0;kidney: 38.4;seminal vesicle: 65.3;smooth muscle: 59.8",cerebral cortex: 14.0,Cell line enhanced,,EFO-21: 22.1;fHDF/TERT166: 20.9;RPTEC TERT1: 19.9
36,GRIN3A,GluN3A,ENSG00000198785,Glutamate ionotropic receptor NMDA type subunit 3A,9,101569353-101738580,"FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enriched,Group enriched,5,"cerebral cortex: 12.3;cervix, uterine: 2.5",seminal vesicle: 1.3,Cell line enriched,6.0,SCLC-21H: 2.1
37,RP11-507K12.1,,ENSG00000283321,,7,17299295-17467234,Predicted intracellular proteins,Evidence at transcript level,HPA029722,Uncertain,,,,,,Group enriched,5,"cervix, uterine: 12.8;urinary bladder: 23.3",fallopian tube: 3.3,Cell line enriched,5.0,RT4: 44.0
38,SFRP4,"FRP-4, frpHE",ENSG00000106483,Secreted frizzled related protein 4,7,37905932-38025695,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA009712, HPA050585",Enhanced,,,,Renal cancer:1.36e-5 (unfavourable),Expressed in all,Group enriched,5,"cervix, uterine: 935.5;endometrium: 776.1;fallopian tube: 338.6",smooth muscle: 130.5,Cell line enhanced,,ASC diff: 6.5;HSkMC: 2.7;U-937: 2.9
39,SIX2,,ENSG00000170577,SIX homeobox 2,2,45005161-45009430,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA056958,,,Supported,Nucleoplasm<br>Nuclear membrane,,Mixed,Group enriched,5,"cervix, uterine: 18.7;parathyroid gland: 8.6;prostate: 6.3;salivary gland: 9.4;skeletal muscle: 6.7",adipose tissue: 1.9,Cell line enhanced,,ASC TERT1: 34.1;LHCN-M2: 39.0;RH-30: 30.9;SCLC-21H: 63.8;U-2197: 32.8;U-698: 29.5
40,TMEM215,,ENSG00000188133,Transmembrane protein 215,9,32783499-32787399,Predicted membrane proteins,Evidence at protein level,"HPA052804, HPA063207",Uncertain,,Supported,Nucleoplasm<br>Endoplasmic reticulum<br>Vesicles,,Tissue enriched,Group enriched,5,"cervix, uterine: 1.0;endometrium: 4.8;testis: 4.2;thyroid gland: 1.8",cerebral cortex: 0.5,Cell line enhanced,,NTERA-2: 1.9
41,WSCD2,KIAA0789,ENSG00000075035,WSC domain containing 2,12,108129471-108250537,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,"HPA013346, HPA048133",Approved,,Approved,Nucleoplasm,,Tissue enhanced,Group enriched,5,"cerebral cortex: 14.1;cervix, uterine: 5.8;endometrium: 8.6;prostate: 7.1;seminal vesicle: 19.0;smooth muscle: 10.4;thyroid gland: 28.8",urinary bladder: 2.6,Cell line enriched,20.0,RT4: 26.6
