,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
19,ANO4,"FLJ34221, FLJ34272, FLJ35277, TMEM16D",ENSG00000151572,Anoctamin 4,12,100717526-101128641,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA053412,Uncertain,,,,Renal cancer:5.48e-5 (favourable),Mixed,Group enriched,6,"adrenal gland: 17.6;cerebral cortex: 10.0;cervix, uterine: 12.6;endometrium: 8.4;ovary: 10.9;prostate: 11.7;seminal vesicle: 11.4",testis: 2.0,Cell line enhanced,,fHDF/TERT166: 14.2;SK-MEL-30: 13.3;TIME: 26.1;WM-115: 10.6
20,COCH,"COCH-5B2, DFNA31, DFNA9",ENSG00000100473,Cochlin,14,30874514-30895065,"Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins, Transporters",Evidence at protein level,HPA065086,,,Approved,Vesicles,,Mixed,Group enriched,6,pancreas: 94.8;prostate: 79.0;seminal vesicle: 99.1,"cervix, uterine: 15.4",Cell line enhanced,,HEK93: 92.9;K-562: 114.9;NB-4: 71.8;SCLC-21H: 130.1
21,CPNE6,,ENSG00000100884,Copine 6,14,24070837-24078100,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA031636,Approved,,,,,Tissue enhanced,Group enriched,6,cerebral cortex: 88.0;seminal vesicle: 35.2,kidney: 9.7,Cell line enhanced,,U-266/84: 1.3
22,CRYGN,,ENSG00000127377,Crystallin gamma N,7,151428835-151440813,Predicted intracellular proteins,Evidence at transcript level,HPA050788,Uncertain,,,,,Tissue enriched,Group enriched,6,seminal vesicle: 10.2;thyroid gland: 32.3,parathyroid gland: 3.4,Cell line enhanced,,CACO-2: 1.1;HHSteC: 1.4;SCLC-21H: 2.0
23,STAC2,24b2,ENSG00000141750,SH3 and cysteine rich domain 2,17,39210536-39225872,Predicted intracellular proteins,Evidence at protein level,HPA017288,,,Approved,Nucleoplasm<br>Vesicles,"Endometrial cancer:4.05e-5 (unfavourable), Glioma:5.04e-4 (unfavourable), Ovarian cancer:6.66e-4 (unfavourable)",Group enriched,Group enriched,6,breast: 32.0;cerebral cortex: 30.1;epididymis: 13.8;seminal vesicle: 35.6,skin: 4.5,Cell line enhanced,,HeLa: 22.2;hTEC/SVTERT24-B: 4.8;U-87 MG: 14.4
24,EMX2,,ENSG00000170370,Empty spiracles homeobox 2,10,117542444-117549546,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA003497, HPA065294",Enhanced,Supported,Approved,Nucleus,"Renal cancer:2.28e-13 (favourable), Cervical cancer:2.80e-4 (favourable)",Group enriched,Group enriched,5,"cervix, uterine: 59.5;endometrium: 114.9;epididymis: 115.2;fallopian tube: 73.0;kidney: 38.4;seminal vesicle: 65.3;smooth muscle: 59.8",cerebral cortex: 14.0,Cell line enhanced,,EFO-21: 22.1;fHDF/TERT166: 20.9;RPTEC TERT1: 19.9
25,HS3ST5,3-OST-5,ENSG00000249853,Heparan sulfate-glucosamine 3-sulfotransferase 5,6,114055586-114343045,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA021823, HPA064677",Approved,,,,,Not detected,Group enriched,5,cerebral cortex: 6.2;seminal vesicle: 2.2;skeletal muscle: 1.3,adrenal gland: 0.6,Cell line enhanced,,PC-3: 4.2;RT4: 6.8;SCLC-21H: 19.0
26,ISL1,"Isl-1, ISLET1",ENSG00000016082,ISL LIM homeobox 1,5,51383391-51394738,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA057416,Approved,,Enhanced,Nucleoplasm,,Tissue enhanced,Group enriched,5,placenta: 10.7;prostate: 15.5;seminal vesicle: 25.9;stomach: 9.8,testis: 2.9,Cell line enriched,14.0,SH-SY5Y: 307.2
27,KIAA1210,,ENSG00000250423,KIAA1210,X,119078635-119150579,Predicted intracellular proteins,Evidence at protein level,"HPA000551, HPA048322",Enhanced,,,,,Tissue enhanced,Group enriched,5,epididymis: 47.9;seminal vesicle: 27.4;testis: 58.3,fallopian tube: 8.6,Not detected,,
28,PAX2,,ENSG00000075891,Paired box 2,10,100735603-100829941,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins, Transcription factors",Evidence at protein level,"CAB013024, HPA047704, HPA070751",Enhanced,,Supported,Nucleoli<br>Golgi apparatus,Endometrial cancer:4.56e-4 (unfavourable),Group enriched,Group enriched,5,epididymis: 37.1;fallopian tube: 19.0;kidney: 25.3;seminal vesicle: 20.0,"cervix, uterine: 4.9",Group enriched,8.0,AN3-CA: 16.6;EFO-21: 23.1;RPTEC TERT1: 13.3
29,PCDH10,"KIAA1400, OL-PCDH",ENSG00000138650,Protocadherin 10,4,133149315-133208606,Predicted membrane proteins,Evidence at protein level,"HPA011220, HPA073462",Approved,,Approved,Nucleus<br>Golgi apparatus<br>Vesicles,,Tissue enhanced,Group enriched,5,cerebral cortex: 62.0;placenta: 36.7;prostate: 17.6;seminal vesicle: 24.5,adrenal gland: 6.8,Cell line enhanced,,HUVEC TERT2: 23.1;MOLT-4: 19.4;TIME: 45.4;U-138 MG: 14.3
30,PLA1A,ps-PLA1,ENSG00000144837,Phospholipase A1 member A,3,119597842-119629811,"Predicted intracellular proteins, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,HPA059740,,,Approved,Nuclear speckles,Cervical cancer:2.81e-7 (favourable),Group enriched,Group enriched,5,epididymis: 164.9;parathyroid gland: 38.9;seminal vesicle: 93.1,liver: 19.6,Cell line enriched,15.0,SK-MEL-30: 19.7
31,TRPM5,"LTRPC5, MTR1",ENSG00000070985,Transient receptor potential cation channel subfamily M member 5,11,2404515-2423045,"Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,"HPA042115, HPA043315",Uncertain,,,,,Tissue enhanced,Group enriched,5,colon: 1.0;duodenum: 2.9;epididymis: 2.2;seminal vesicle: 2.5;small intestine: 2.9,"testis,thyroid gland: 0.4",Not detected,,
32,WSCD2,KIAA0789,ENSG00000075035,WSC domain containing 2,12,108129471-108250537,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,"HPA013346, HPA048133",Approved,,Approved,Nucleoplasm,,Tissue enhanced,Group enriched,5,"cerebral cortex: 14.1;cervix, uterine: 5.8;endometrium: 8.6;prostate: 7.1;seminal vesicle: 19.0;smooth muscle: 10.4;thyroid gland: 28.8",urinary bladder: 2.6,Cell line enriched,20.0,RT4: 26.6
