,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,MUC7,"FLJ27047, MG2",ENSG00000171195,"Mucin 7, secreted",4,70430492-70482997,"Disease related genes, Predicted secreted proteins",Evidence at protein level,HPA006411,Enhanced,,,,,Group enriched,Tissue enriched,1464,salivary gland: 11361.9,ovary: 7.7,Not detected,,
11,PRR27,C4orf40,ENSG00000187533,Proline rich 27,4,70133616-70176799,Predicted secreted proteins,Evidence at protein level,"HPA036150, HPA036151",Enhanced,,,,,Tissue enriched,Tissue enriched,1077,salivary gland: 402.8,ovary: 0.3,Not detected,,
12,BPIFA2,"bA49G10.1, C20orf70, PSP, SPLUNC2",ENSG00000131050,BPI fold containing family A member 2,20,33161768-33181412,Predicted secreted proteins,Evidence at protein level,HPA044006,Enhanced,,,,,Tissue enhanced,Tissue enriched,520,salivary gland: 2662.8,epididymis: 5.1,Not detected,,
13,CST5,,ENSG00000170367,Cystatin D,20,23875935-23879750,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB024944, HPA061449",Enhanced,,,,,Tissue enriched,Tissue enriched,363,salivary gland: 756.2,"lung,smooth muscle: 2.0",Not detected,,
14,CST2,,ENSG00000170369,Cystatin SA,20,23823769-23826731,Predicted secreted proteins,Evidence at protein level,"CAB024963, HPA043706, HPA044763",Enhanced,,,,,Mixed,Tissue enriched,281,salivary gland: 2052.3,gallbladder: 7.3,Cell line enriched,13.0,RT4: 53.8
15,ZG16B,"HRPE773, JCLN2, PRO1567",ENSG00000162078,Zymogen granule protein 16B,16,2830169-2839585,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA041125, HPA053549",Enhanced,,Approved,Nucleoplasm<br>Vesicles,Endometrial cancer:3.48e-6 (favourable),Tissue enhanced,Tissue enriched,225,salivary gland: 19471.0,prostate: 86.7,Cell line enhanced,,MCF7: 20.7;SK-BR-3: 18.1;T-47d: 20.8
16,LPO,SPO,ENSG00000167419,Lactoperoxidase,17,58218548-58268518,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA028688,Enhanced,Supported,,,,Not detected,Tissue enriched,221,salivary gland: 372.8,testis: 1.6,Cell line enriched,7.0,THP-1: 6.2
17,CA6,,ENSG00000131686,Carbonic anhydrase 6,1,8945867-8975092,"Enzymes, Predicted secreted proteins",Evidence at protein level,"HPA028550, HPA028692",Enhanced,,,,,Mixed,Tissue enriched,154,salivary gland: 3805.4,breast: 24.7,Mixed,,
18,CST4,,ENSG00000101441,Cystatin S,20,23685640-23689040,Predicted secreted proteins,Evidence at protein level,"HPA043706, HPA044763",Supported,,,,"Ovarian cancer:4.98e-5 (unfavourable), Urothelial cancer:2.88e-4 (favourable)",Mixed,Tissue enriched,113,salivary gland: 9926.9,gallbladder: 87.6,Cell line enhanced,,CACO-2: 4.5;hTEC/SVTERT24-B: 2.1;RT4: 10.7;TIME: 1.8
19,RNASE8,RAE2,ENSG00000173431,Ribonuclease A family member 8,14,21057822-21058455,Predicted secreted proteins,Evidence at protein level,,,,,,,Not detected,Tissue enriched,105,salivary gland: 27.2,skin: 0.2,Not detected,,
20,AMY1A,AMY1,ENSG00000237763,"Amylase, alpha 1A (salivary)",1,103655290-103664554,"Enzymes, Predicted secreted proteins",Evidence at protein level,"CAB004310, HPA045394, HPA045399, HPA046980",Supported,,,,,Not detected,Tissue enriched,79,salivary gland: 8875.9,"cervix, uterine: 111.7",Not detected,,
21,CST1,,ENSG00000170373,Cystatin SN,20,23747553-23751268,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB026769, HPA043706, HPA044763",Enhanced,,,,Breast cancer:4.00e-4 (favourable),Mixed,Tissue enriched,27,salivary gland: 9590.6,gallbladder: 352.0,Cell line enhanced,,CACO-2: 139.8;RT4: 891.2;TIME: 178.3
22,SMR3A,"PBI, PRL5, PROL5",ENSG00000109208,Submaxillary gland androgen regulated protein 3A,4,70360761-70367158,Predicted secreted proteins,Evidence at protein level,HPA044567,Enhanced,,,,,Tissue enhanced,Tissue enriched,24,salivary gland: 24.1,thyroid gland: 0.9,Not detected,,
23,PRR4,"LPRP, PROL4",ENSG00000111215,Proline rich 4 (lacrimal),12,10845849-11171613,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA042133,Enhanced,,Uncertain,Vesicles,,Mixed,Tissue enriched,23,salivary gland: 1528.2,stomach: 65.1,Cell line enhanced,,HDLM-2: 1.4;HHSteC: 1.7
24,AMY1B,AMY1,ENSG00000174876,"Amylase, alpha 1B (salivary)",1,103687415-103696680,"Enzymes, Predicted secreted proteins",Evidence at protein level,"HPA045394, HPA045399, HPA046980",Supported,,,,,Tissue enhanced,Tissue enriched,15,salivary gland: 1841.0,"cervix, uterine: 126.4",Not detected,,
25,ASCL3,"bHLHa42, HASH3, Sgn1",ENSG00000176009,Achaete-scute family bHLH transcription factor 3,11,8937579-8938211,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA027032,Uncertain,,,,,Not detected,Tissue enriched,15,salivary gland: 3.3,"spleen,testis: 0.2",Not detected,,
26,ODAM,"APin, FLJ20513",ENSG00000109205,"Odontogenic, ameloblast asssociated",4,70196496-70204576,"Cancer-related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA036543,,,Supported,Nucleoplasm<br>Cytosol,,Mixed,Tissue enriched,13,salivary gland: 136.2,smooth muscle: 10.1,Cell line enriched,13.0,Hep G2: 21.4
27,DNASE2B,DLAD,ENSG00000137976,Deoxyribonuclease 2 beta,1,84398532-84415018,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enriched,7,salivary gland: 73.0,prostate: 10.5,Not detected,,
28,AGFG2,"HRBL, RABR",ENSG00000106351,ArfGAP with FG repeats 2,7,100539211-100568219,Predicted intracellular proteins,Evidence at protein level,HPA019689,Enhanced,,,,"Renal cancer:1.03e-6 (favourable), Pancreatic cancer:9.64e-4 (favourable)",Expressed in all,Tissue enriched,6,salivary gland: 127.1,skin: 22.8,Expressed in all,,
29,LACRT,LACRITIN,ENSG00000135413,Lacritin,12,54630811-54634895,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enriched,Tissue enriched,6,salivary gland: 4.6,breast: 0.7,Not detected,,
