,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,CSAG3,CSAG3A,ENSG00000268916,CSAG family member 3,X,152753921-152760222,Predicted intracellular proteins,Evidence at transcript level,HPA078264,,,Approved,Vesicles,,Mixed,Group enriched,10,lymph node: 1.7;skin: 1.2;spleen: 1.9;testis: 4.2,"adipose tissue,lung,placenta: 0.2",Cell line enhanced,,HDLM-2: 23.7;HMC-1: 22.9;SH-SY5Y: 35.8;SK-BR-3: 23.6;U-2 OS: 25.4;U-266/70: 61.5;U-266/84: 30.6
11,FCRLA,"FCRL, FCRLa, FCRLb, FCRLc1, FCRLc2, FCRLd, FCRLe, FCRLM1, FCRLX, FREB, MGC4595",ENSG00000132185,Fc receptor like A,1,161706972-161714352,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,CAB016545,Enhanced,,,,,Tissue enriched,Group enriched,10,appendix: 31.2;lymph node: 80.5;spleen: 56.4;tonsil: 86.7,urinary bladder: 6.2,Cell line enhanced,,Daudi: 338.0;SK-MEL-30: 150.5;U-698: 179.6
12,P2RX5,"LRH-1, P2X5",ENSG00000083454,Purinergic receptor P2X 5,17,3672199-3696404,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA021948, HPA067827",Supported,,Supported,Cytosol,,Mixed,Group enriched,10,appendix: 40.9;lymph node: 89.8;spleen: 74.3;tonsil: 47.1,bone marrow: 6.2,Cell line enhanced,,Daudi: 36.5;RPMI-8226: 40.2;U-698: 32.6
13,SERPINA9,"CENTERIN, GCET1, SERPINA11b",ENSG00000170054,Serpin family A member 9,14,94462717-94479689,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,10,appendix: 17.1;lymph node: 50.4;tonsil: 66.3,epididymis: 4.5,Cell line enriched,49.0,Daudi: 50.2
14,TNFRSF13C,"BAFFR, CD268",ENSG00000159958,TNF receptor superfamily member 13C,22,41922023-41926818,"CD markers, Disease related genes, Predicted membrane proteins",Evidence at protein level,"HPA003246, CAB008380",Enhanced,,Uncertain,Nucleus,Cervical cancer:4.44e-7 (favourable),Mixed,Group enriched,10,appendix: 22.9;lymph node: 46.1;spleen: 43.5;tonsil: 49.9,bone marrow: 4.0,Cell line enhanced,,REH: 19.1;U-698: 7.7
15,MEF2B,RSRFR2,ENSG00000213999,Myocyte enhancer factor 2B,19,19145568-19170289,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA004734,Supported,,,,,Not detected,Group enriched,9,appendix: 17.6;lymph node: 45.7;tonsil: 27.2,spleen: 3.2,Group enriched,12.0,Daudi: 157.3;U-266/70: 161.9;U-698: 199.1
16,CD72,"CD72b, LYB2",ENSG00000137101,CD72 molecule,9,35609533-35646810,"CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB002505, HPA044658",Enhanced,,Approved,Nucleus<br>Mitochondria,Renal cancer:2.49e-8 (unfavourable),Expressed in all,Group enriched,8,appendix: 25.1;lymph node: 71.1;spleen: 64.7;tonsil: 42.6,gallbladder: 6.2,Cell line enhanced,,Daudi: 13.0;Karpas-707: 8.1;REH: 7.0;U-698: 27.7
17,CLEC4M,"CD209L, CD299, DC-SIGN2, DC-SIGNR, DCSIGNR, HP10347, LSIGN",ENSG00000104938,C-type lectin domain family 4 member M,19,7763149-7769605,"CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB033689, CAB033691, HPA042661",Supported,,,,,Not detected,Group enriched,8,liver: 34.7;lymph node: 20.3;placenta: 12.4,testis: 2.9,Not detected,,
18,FCRL2,"CD307b, FCRH2, IRTA4, SPAP1",ENSG00000132704,Fc receptor like 2,1,157745733-157777132,"CD markers, Predicted membrane proteins",Evidence at protein level,,,,,,,Mixed,Group enriched,8,appendix: 16.3;lymph node: 28.4;spleen: 25.9;tonsil: 23.7,rectum: 3.0,Group enriched,27.0,Daudi: 9.2;U-266/70: 2.0;U-698: 7.2
19,BTLA,"BTLA1, CD272",ENSG00000186265,B and T lymphocyte associated,3,112463968-112499561,"CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA047211, HPA062029",Enhanced,,,,,Mixed,Group enriched,7,appendix: 14.1;lymph node: 29.3;spleen: 14.6;tonsil: 24.7,urinary bladder: 3.0,Cell line enhanced,,U-698: 1.3
20,CXCL13,"ANGIE, ANGIE2, BCA-1, BLC, BLR1L, SCYB13",ENSG00000156234,C-X-C motif chemokine ligand 13,4,77511753-77611834,"Cancer-related genes, Predicted secreted proteins",Evidence at protein level,HPA052613,Uncertain,,,,"Renal cancer:1.16e-10 (unfavourable), Ovarian cancer:5.41e-4 (favourable), Endometrial cancer:5.52e-4 (favourable), Colorectal cancer:9.12e-4 (favourable)",Expressed in all,Group enriched,7,appendix: 163.3;lymph node: 599.9;spleen: 423.8;tonsil: 395.7,urinary bladder: 57.9,Cell line enhanced,,U-266/70: 1.0
21,FCER2,"CD23, CD23A, CLEC4J, FCE2",ENSG00000104921,Fc fragment of IgE receptor II,19,7688758-7702146,"Cancer-related genes, CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB002624, HPA008928",Enhanced,,,,,Mixed,Group enriched,7,appendix: 21.9;lymph node: 47.4;spleen: 52.6;tonsil: 38.0,adipose tissue: 5.8,Cell line enriched,16.0,HDLM-2: 416.1
22,KRT73,"K6IRS3, KRT6IRS3",ENSG00000186049,Keratin 73,12,52607570-52618559,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA044031,Enhanced,,,,,Not detected,Group enriched,7,lymph node: 2.5;skin: 12.1,appendix: 1.0,Not detected,,
23,LTB,"p33, TNFC, TNFSF3",ENSG00000227507,Lymphotoxin beta,6,31580525-31582522,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA048884,Approved,,Approved,Centrosome,"Renal cancer:3.31e-7 (unfavourable), Endometrial cancer:2.36e-6 (favourable), Head and neck cancer:1.74e-4 (favourable)",Expressed in all,Group enriched,7,appendix: 18.6;lymph node: 22.1;spleen: 25.8;tonsil: 10.1,bone marrow: 2.6,Cell line enhanced,,Daudi: 20.4;HDLM-2: 15.0;NB-4: 11.8;REH: 16.1;U-698: 14.4
24,TLR10,CD290,ENSG00000174123,Toll like receptor 10,4,38772239-38782990,"CD markers, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,,Mixed,Group enriched,7,appendix: 21.1;lymph node: 51.7;spleen: 34.7;tonsil: 45.1,urinary bladder: 5.5,Group enriched,65.0,Daudi: 51.1;REH: 22.0;U-698: 17.6
25,ANKRD55,FLJ11795,ENSG00000164512,Ankyrin repeat domain 55,5,56099678-56233359,Predicted intracellular proteins,Evidence at protein level,HPA051049,Approved,,,,,Tissue enriched,Group enriched,6,lymph node: 4.1;testis: 17.3,tonsil: 1.8,Group enriched,6.0,HEL: 30.8;HMC-1: 15.0;NB-4: 14.3
26,CCR7,"BLR2, CD197, CDw197, CMKBR7, EBI1",ENSG00000126353,C-C motif chemokine receptor 7,17,40553769-40565472,"Cancer-related genes, CD markers, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,"CAB003796, HPA031383, HPA074467",Enhanced,,Supported,Mitochondria,"Head and neck cancer:7.61e-7 (favourable), Cervical cancer:8.03e-6 (favourable), Breast cancer:3.84e-4 (favourable), Testis cancer:7.72e-4 (unfavourable)",Mixed,Group enriched,6,appendix: 88.8;lymph node: 97.1;spleen: 39.3;tonsil: 77.2,urinary bladder: 12.4,Cell line enriched,79.0,HDLM-2: 1284.5
27,CD79A,"IGA, MB-1",ENSG00000105369,CD79a molecule,19,41877120-41881372,"Cancer-related genes, CD markers, Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,CAB000019,Enhanced,,,,"Head and neck cancer:1.18e-5 (favourable), Renal cancer:2.15e-5 (unfavourable), Breast cancer:8.45e-5 (favourable)",Mixed,Group enriched,6,appendix: 263.8;lymph node: 515.1;spleen: 317.9;tonsil: 423.1,stomach: 63.3,Group enriched,23.0,Daudi: 1084.6;REH: 432.6;U-698: 905.8
28,CETP,BPIFF,ENSG00000087237,Cholesteryl ester transfer protein,16,56961850-56983845,"Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins, Transporters",Evidence at protein level,,,,,,,Mixed,Group enriched,6,adipose tissue: 36.9;liver: 21.7;lymph node: 46.3;placenta: 50.4;spleen: 77.7,thyroid gland: 8.4,Cell line enhanced,,HEL: 2.4;HUVEC TERT2: 3.6;TIME: 2.1
29,CLEC4G,"LSECtin, UNQ431",ENSG00000182566,C-type lectin domain family 4 member G,19,7728957-7733906,Predicted membrane proteins,Evidence at protein level,"CAB003789, HPA014044",Enhanced,,,,,Mixed,Group enriched,6,adipose tissue: 18.7;liver: 27.6;lymph node: 16.8,urinary bladder: 3.4,Not detected,,
30,CNR2,CB2,ENSG00000188822,Cannabinoid receptor 2,1,23870526-23913362,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at protein level,CAB009719,Uncertain,,,,,Tissue enriched,Group enriched,6,appendix: 3.1;lymph node: 8.7;spleen: 7.9;tonsil: 6.9,bone marrow: 1.0,Group enriched,5.0,Daudi: 3.8;HEL: 4.0;HMC-1: 17.3;U-698: 9.4
31,DNMT3L,MGC1090,ENSG00000142182,DNA methyltransferase 3 like,21,44246339-44262216,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA055234, HPA066780",Uncertain,,Approved,Nuclear speckles,,Tissue enriched,Group enriched,6,kidney: 7.2;liver: 10.4;lymph node: 2.3,spleen: 1.1,Cell line enriched,7.0,BEWO: 40.9
32,GLYATL1P3,,ENSG00000255151,Glycine-N-acyltransferase like 1 pseudogene 3,11,59086307-59094786,Predicted intracellular proteins,Evidence at protein level,HPA039501,Uncertain,,Uncertain,Golgi apparatus<br>Cytosol,,Tissue enhanced,Group enriched,6,breast: 9.7;lymph node: 3.4,"appendix,prostate: 1.1",Cell line enhanced,,Daudi: 1.3;T-47d: 1.1;U-266/70: 1.4
33,RGS13,,ENSG00000127074,Regulator of G-protein signaling 13,1,192636138-192660306,Predicted intracellular proteins,Evidence at protein level,HPA044952,Uncertain,,,,,Mixed,Group enriched,6,appendix: 14.3;lymph node: 68.4;tonsil: 36.9,small intestine: 7.1,Cell line enriched,12.0,Daudi: 37.3
34,SP140,"LYSP100-A, LYSP100-B",ENSG00000079263,SP140 nuclear body protein,2,230203110-230313215,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA006162, HPA067493",Enhanced,,Approved,Nucleoli fibrillar center<br>Mitochondria,,Mixed,Group enriched,6,appendix: 32.8;lymph node: 64.4;spleen: 38.3;tonsil: 50.7,urinary bladder: 7.6,Cell line enhanced,,Daudi: 22.1;HDLM-2: 48.5;Karpas-707: 18.0;RPMI-8226: 11.2
35,STAP1,"BRDG1, STAP-1",ENSG00000035720,Signal transducing adaptor family member 1,4,67558728-67607337,Predicted intracellular proteins,Evidence at protein level,HPA038529,Enhanced,,Uncertain,Nucleoplasm<br>Vesicles,,Tissue enriched,Group enriched,6,appendix: 23.8;kidney: 13.2;lymph node: 59.6;spleen: 26.6;tonsil: 56.3,testis: 6.1,Cell line enhanced,,Daudi: 141.5;U-698: 60.7;U-937: 22.3
36,TIMD4,,ENSG00000145850,T-cell immunoglobulin and mucin domain containing 4,5,156919282-156963255,"Plasma proteins, Predicted membrane proteins",Evidence at protein level,"HPA015625, CAB026027",Approved,,,,Renal cancer:3.37e-4 (favourable),Tissue enriched,Group enriched,6,lymph node: 63.6;testis: 163.0,adipose tissue: 17.9,Group enriched,16.0,U-266/70: 73.7;U-266/84: 19.8
37,BANK1,"BANK, FLJ20706",ENSG00000153064,B-cell scaffold protein with ankyrin repeats 1,4,101411286-102074812,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA037002,Enhanced,,Approved,Nucleoplasm<br>Plasma membrane<br>Cytosol,,Mixed,Group enriched,5,appendix: 45.9;lymph node: 96.8;spleen: 77.4;thyroid gland: 21.6;tonsil: 87.2,urinary bladder: 12.9,Cell line enhanced,,Daudi: 9.7;HEL: 9.5;HL-60: 7.6;U-266/70: 23.8
38,CCL19,"CKb11, ELC, exodus-3, MIP-3b, SCYA19",ENSG00000172724,C-C motif chemokine ligand 19,9,34689567-34691277,"Cancer-related genes, Predicted secreted proteins",Evidence at protein level,HPA067758,Enhanced,,,,"Renal cancer:8.63e-7 (unfavourable), Cervical cancer:9.91e-6 (favourable), Breast cancer:2.88e-5 (favourable)",Expressed in all,Group enriched,5,adipose tissue: 173.8;appendix: 771.8;lymph node: 703.2;tonsil: 556.0,gallbladder: 107.9,Cell line enhanced,,HDLM-2: 2.9;TIME: 1.2
39,CD79B,"B29, IGB",ENSG00000007312,CD79b molecule,17,63928740-63932354,"Cancer-related genes, CD markers, Disease related genes, Predicted membrane proteins",Evidence at protein level,"HPA009178, CAB009751",Enhanced,,Uncertain,Nucleoplasm<br>Plasma membrane<br>Cytosol,Head and neck cancer:2.35e-4 (favourable),Expressed in all,Group enriched,5,appendix: 91.1;lymph node: 311.5;spleen: 157.4;tonsil: 189.1,bone marrow: 36.1,Group enriched,17.0,Daudi: 751.6;REH: 317.0;U-698: 986.5
40,HLA-DOB,,ENSG00000241106,"Major histocompatibility complex, class II, DO beta",6,32812763-32817048,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA013846,Enhanced,,,,"Renal cancer:3.15e-5 (unfavourable), Ovarian cancer:4.17e-5 (favourable), Breast cancer:4.29e-4 (favourable)",Expressed in all,Group enriched,5,lymph node: 19.6;spleen: 18.6;tonsil: 30.7;urinary bladder: 8.3,colon: 3.5,Cell line enhanced,,Daudi: 37.8;U-698: 12.8;U-937: 6.1
41,HTR3A,"5-HT3A, 5-HT3R, HTR3",ENSG00000166736,5-hydroxytryptamine receptor 3A,11,113974881-113990313,"FDA approved drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA069442,Supported,,,,"Endometrial cancer:1.26e-4 (unfavourable), Cervical cancer:6.26e-4 (favourable)",Tissue enriched,Group enriched,5,appendix: 2.8;lymph node: 7.8;tonsil: 7.2,small intestine: 1.1,Cell line enhanced,,CAPAN-2: 5.3;Daudi: 4.2;NTERA-2: 3.6;SCLC-21H: 22.1
42,LIMD2,MGC10986,ENSG00000136490,LIM domain containing 2,17,63695902-63701172,Predicted intracellular proteins,Evidence at protein level,HPA062867,,,Approved,Vesicles,Renal cancer:5.36e-11 (unfavourable),Expressed in all,Group enriched,5,appendix: 140.1;bone marrow: 71.2;lymph node: 255.5;spleen: 191.0;tonsil: 138.2,urinary bladder: 30.2,Cell line enhanced,,Daudi: 173.9;SH-SY5Y: 172.7;U-698: 174.0
43,SIT1,SIT,ENSG00000137078,Signaling threshold regulating transmembrane adaptor 1,9,35649295-35650950,Predicted membrane proteins,Evidence at protein level,HPA018506,Enhanced,,,,"Endometrial cancer:1.94e-6 (favourable), Renal cancer:1.75e-5 (unfavourable), Head and neck cancer:1.14e-4 (favourable), Cervical cancer:6.56e-4 (favourable), Melanoma:8.17e-4 (favourable)",Mixed,Group enriched,5,appendix: 24.6;lymph node: 56.1;spleen: 21.9;tonsil: 29.6,urinary bladder: 6.0,Cell line enhanced,,Daudi: 80.3;HDLM-2: 65.0;U-698: 70.1
44,TMEM156,FLJ23235,ENSG00000121895,Transmembrane protein 156,4,38966744-39032922,Predicted membrane proteins,Evidence at transcript level,,,,,,Breast cancer:4.09e-4 (favourable),Mixed,Group enriched,5,appendix: 11.8;lymph node: 27.8;spleen: 15.2;tonsil: 24.3;urinary bladder: 5.7,gallbladder: 3.0,Cell line enhanced,,Daudi: 28.3;HBEC3-KT: 59.6;hTERT-HME1: 48.9;PC-3: 34.1;U-698: 30.9
