,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,C7,,ENSG00000112936,Complement C7,5,40909252-40982939,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA001465,Approved,,,,Liver cancer:5.89e-4 (favourable),Expressed in all,Tissue enhanced,,adrenal gland: 1115.3,placenta: 718.4,Group enriched,11.0,ASC diff: 115.0;HHSteC: 185.4;HSkMC: 221.4;SH-SY5Y: 223.2
11,CABP7,MGC57793,ENSG00000100314,Calcium binding protein 7,22,29720084-29731839,Predicted membrane proteins,Evidence at protein level,HPA016439,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,adrenal gland: 2.5;cerebral cortex: 3.4,small intestine: 1.4,Group enriched,13.0,HEL: 9.4;SCLC-21H: 11.7;SH-SY5Y: 3.3;U-2 OS: 3.4
12,CAMK2N2,CaM-KIIN,ENSG00000163888,Calcium/calmodulin dependent protein kinase II inhibitor 2,3,184259213-184261463,Predicted intracellular proteins,Evidence at protein level,HPA050835,,,Supported,Nucleus<br>Centrosome,Cervical cancer:9.77e-4 (favourable),Mixed,Tissue enhanced,,adrenal gland: 12.2;cerebral cortex: 40.4,pancreas: 5.6,Cell line enhanced,,REH: 28.6;SCLC-21H: 37.1;U-138 MG: 32.1
13,CBARP,"BARP, C19orf26, DOS, MGC40084",ENSG00000099625,CACN beta subunit associated regulatory protein,19,1228287-1238027,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA012777,,,Approved,Nucleoplasm,,Tissue enhanced,Tissue enhanced,,adrenal gland: 2.4;cerebral cortex: 7.0,skin: 1.1,Cell line enhanced,,SH-SY5Y: 5.6
14,CBLN4,"CBLNL1, dJ885A10.1",ENSG00000054803,Cerebellin 4 precursor,20,55997440-56005472,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA051496, HPA074497",,Supported,Approved,Midbody ring,,Mixed,Tissue enhanced,,adrenal gland: 24.5;cerebral cortex: 15.6;epididymis: 11.2,fallopian tube: 6.8,Cell line enriched,51.0,SH-SY5Y: 10.2
15,CBWD7,,ENSG00000215126,COBW domain containing 7,9,41131306-41199261,Predicted intracellular proteins,Evidence at transcript level,"HPA042759, HPA042813",Approved,,Approved,Plasma membrane,,Not detected,Tissue enhanced,,adrenal gland: 4.9,"breast,seminal vesicle: 2.7",Cell line enhanced,,PC-3: 25.0
16,CDH18,"CDH14, EY-CADHERIN",ENSG00000145526,Cadherin 18,5,19472951-20575873,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA014416,Uncertain,,,,,Mixed,Tissue enhanced,,adrenal gland: 5.9;cerebral cortex: 19.0,testis: 3.2,Cell line enhanced,,EFO-21: 4.1;U-2 OS: 7.1;U-2197: 5.6
17,CELA1,ELA1,ENSG00000139610,Chymotrypsin like elastase family member 1,12,51328443-51346679,"Enzymes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,adrenal gland: 2.5;pancreas: 1.3,lymph node: 0.9,Cell line enriched,6.0,BEWO: 5.2
18,CHRNA7,,ENSG00000175344,Cholinergic receptor nicotinic alpha 7 subunit,15,31923438-32173018,"FDA approved drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA029422, CAB033624",Enhanced,,,,,Mixed,Tissue enhanced,,adrenal gland: 9.4;small intestine: 10.4,stomach: 6.2,Cell line enhanced,,AN3-CA: 5.8;RT4: 9.8;SH-SY5Y: 7.1;SK-BR-3: 10.0;U-2 OS: 11.2
19,CHRNB4,,ENSG00000117971,Cholinergic receptor nicotinic beta 4 subunit,15,78624119-78727754,"FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,adrenal gland: 3.2;testis: 5.3,appendix: 0.8,Group enriched,23.0,SCLC-21H: 34.9;SH-SY5Y: 40.9
20,CNGB1,"CNCG2, CNCG3L, CNGB1B, GAR1, GARP, RCNC2, RCNCb, RP45",ENSG00000070729,Cyclic nucleotide gated channel beta 1,16,57882340-57971116,"Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA039159, HPA060355",,,Approved,Vesicles<br>Cytosol,,Tissue enriched,Tissue enhanced,,adrenal gland: 1.6,"appendix,cerebral cortex: 1.5",Cell line enhanced,,SCLC-21H: 2.6;SiHa: 3.1
21,COL22A1,,ENSG00000169436,Collagen type XXII alpha 1 chain,8,138588235-138914006,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA024830,Supported,,Supported,Endoplasmic reticulum<br>Vesicles,"Lung cancer:2.13e-6 (unfavourable), Glioma:3.62e-4 (unfavourable)",Mixed,Tissue enhanced,,adrenal gland: 9.7,prostate: 4.8,Group enriched,5.0,HDLM-2: 27.1;RT4: 9.7;SCLC-21H: 9.4;U-2 OS: 6.9
22,CRYBA2,,ENSG00000163499,Crystallin beta A2,2,218990189-218993421,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA062293,Supported,,,,Pancreatic cancer:7.62e-4 (favourable),Tissue enriched,Tissue enhanced,,adrenal gland: 4.6;stomach: 4.6,small intestine: 3.0,Cell line enriched,6.0,BEWO: 69.8
23,CSDC2,PIPPin,ENSG00000172346,Cold shock domain containing C2,22,41560763-41577741,Predicted intracellular proteins,Evidence at protein level,"HPA003073, HPA076549",Uncertain,,Approved,Nucleoplasm<br>Cytosol,Renal cancer:6.42e-4 (favourable),Mixed,Tissue enhanced,,adrenal gland: 62.5;ovary: 72.0,heart muscle: 45.3,Cell line enriched,6.0,U-2 OS: 40.5
24,CYP2W1,"FLJ20359, MGC34287",ENSG00000073067,Cytochrome P450 family 2 subfamily W member 1,7,983199-989640,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA012753,Uncertain,,,,Urothelial cancer:5.85e-4 (unfavourable),Group enriched,Tissue enhanced,,adrenal gland: 5.5;duodenum: 6.2;skin: 9.7,placenta: 1.4,Group enriched,7.0,CACO-2: 11.2;Hep G2: 33.8
25,DLX1,,ENSG00000144355,Distal-less homeobox 1,2,172084740-172089677,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA035666, HPA045884",Approved,,Approved,Nucleus<br>Vesicles<br>Cell Junctions,,Tissue enhanced,Tissue enhanced,,adrenal gland: 1.6;cerebral cortex: 5.0,prostate: 0.8,Cell line enhanced,,AN3-CA: 103.9
26,DNAJC12,JDP1,ENSG00000108176,DnaJ heat shock protein family (Hsp40) member C12,10,67796665-67838166,Predicted intracellular proteins,Evidence at protein level,HPA036289,Enhanced,,,,Renal cancer:1.97e-10 (unfavourable),Tissue enhanced,Tissue enhanced,,adrenal gland: 57.7,breast: 39.4,Cell line enhanced,,Daudi: 66.4;SCLC-21H: 86.3
27,DRD2,,ENSG00000149295,Dopamine receptor D2,11,113409615-113475691,"FDA approved drug targets, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA015139, HPA015691",Supported,Supported,,,,Mixed,Tissue enhanced,,adrenal gland: 11.2,smooth muscle: 2.2,Cell line enriched,10.0,SCLC-21H: 104.3
28,EPHA8,"EEK, Hek3",ENSG00000070886,EPH receptor A8,1,22563564-22603594,"Cancer-related genes, Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"CAB009660, HPA031433",Uncertain,,,,,Mixed,Tissue enhanced,,adrenal gland: 4.7;spleen: 2.6;testis: 1.9,cerebral cortex: 1.3,Cell line enriched,14.0,SCLC-21H: 70.4
29,EVX1,,ENSG00000106038,Even-skipped homeobox 1,7,27242700-27250493,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA055132,,,Approved,Nucleoplasm,,Mixed,Tissue enhanced,,adrenal gland: 3.7;prostate: 4.5;seminal vesicle: 4.0,testis: 1.3,Cell line enriched,10.0,RT4: 11.7
30,FAM131C,"C1orf117, FLJ36766",ENSG00000185519,Family with sequence similarity 131 member C,1,16057769-16073632,Predicted intracellular proteins,Evidence at protein level,HPA031046,Uncertain,,Approved,Nucleoli<br>Intermediate filaments<br>Cytosol,Renal cancer:9.33e-6 (favourable),Mixed,Tissue enhanced,,adrenal gland: 3.3;cerebral cortex: 4.8;kidney: 3.7,"heart muscle,skin: 1.1",Cell line enhanced,,A549: 7.2;HEK93: 4.6;PC-3: 5.4
31,FAM163A,"C1orf76, MGC16664, NDSP",ENSG00000143340,Family with sequence similarity 163 member A,1,179743163-179816198,Predicted membrane proteins,Evidence at transcript level,HPA010778,Uncertain,,,,,Mixed,Tissue enhanced,,adrenal gland: 7.6;testis: 8.7,gallbladder: 1.8,Cell line enriched,38.0,SH-SY5Y: 118.8
32,FAM43B,FLJ44952,ENSG00000183114,Family with sequence similarity 43 member B,1,20552439-20555010,Predicted intracellular proteins,Evidence at protein level,HPA050813,Approved,,Approved,Cytosol,,Tissue enhanced,Tissue enhanced,,adrenal gland: 10.3,epididymis: 3.5,Cell line enhanced,,AN3-CA: 2.9;fHDF/TERT166: 3.6;SCLC-21H: 4.8;SiHa: 8.3
33,FEV,Pet-1,ENSG00000163497,"FEV, ETS transcription factor",2,218981087-218985657,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA067679,,Supported,Supported,Nuclear speckles,Pancreatic cancer:4.85e-4 (favourable),Group enriched,Tissue enhanced,,adrenal gland: 2.1;duodenum: 2.9;prostate: 1.9;stomach: 2.4,small intestine: 1.6,Group enriched,6.0,HMC-1: 22.4;SH-SY5Y: 34.6
34,FGF11,"FHF3, FLJ16061, MGC102953, MGC45269",ENSG00000161958,Fibroblast growth factor 11,17,7438273-7444937,"Predicted intracellular proteins, RAS pathway related proteins",Evidence at protein level,"HPA066605, HPA075188",Enhanced,,Approved,Centrosome,,Mixed,Tissue enhanced,,adrenal gland: 17.3;skin: 13.7,cerebral cortex: 10.3,Cell line enhanced,,HaCaT: 16.3
35,FGF12,"FGF12B, FHF1",ENSG00000114279,Fibroblast growth factor 12,3,192139395-192767764,"Disease related genes, Predicted intracellular proteins, RAS pathway related proteins",Evidence at protein level,HPA071557,,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,adrenal gland: 46.7;cerebral cortex: 52.4;heart muscle: 89.9,spleen: 16.2,Cell line enhanced,,AF22: 14.9;NTERA-2: 10.3;SCLC-21H: 28.2;U-251 MG: 12.2;WM-115: 17.4
36,FIBCD1,FLJ14810,ENSG00000130720,Fibrinogen C domain containing 1,9,130902438-130939286,Predicted intracellular proteins,Evidence at protein level,"HPA053898, HPA055353",Uncertain,,Supported,Cell Junctions,,Mixed,Tissue enhanced,,adrenal gland: 4.7;parathyroid gland: 8.6;testis: 5.3,cerebral cortex: 2.5,Cell line enhanced,,MCF7: 25.2;RPTEC TERT1: 18.5;U-2 OS: 17.4;U-251 MG: 11.7
37,FLRT1,"MGC21624, SPG68",ENSG00000126500,Fibronectin leucine rich transmembrane protein 1,11,64103188-64119173,Predicted membrane proteins,Evidence at protein level,HPA054589,Uncertain,,,,,Mixed,Tissue enhanced,,adrenal gland: 5.9;cerebral cortex: 12.5,"cervix, uterine: 4.0",Cell line enhanced,,SCLC-21H: 6.4;SH-SY5Y: 14.3;THP-1: 7.6
38,FNDC10,C1orf233,ENSG00000228594,Fibronectin type III domain containing 10,1,1598012-1600096,Predicted membrane proteins,Evidence at protein level,,,,,,Renal cancer:1.11e-4 (favourable),Expressed in all,Tissue enhanced,,adrenal gland: 12.7,cerebral cortex: 9.4,Cell line enhanced,,HMC-1: 24.9
39,FNDC4,"FLJ22362, FRCP1",ENSG00000115226,Fibronectin type III domain containing 4,2,27491883-27495245,Predicted membrane proteins,Evidence at transcript level,"HPA051804, HPA063581",Uncertain,,Approved,Nucleoplasm<br>Aggresome<br>Cytosol,"Endometrial cancer:5.07e-4 (unfavourable), Urothelial cancer:6.11e-4 (unfavourable)",Expressed in all,Tissue enhanced,,adrenal gland: 72.5,cerebral cortex: 35.9,Cell line enhanced,,AN3-CA: 31.3;HUVEC TERT2: 34.8;SH-SY5Y: 33.9;TIME: 31.2
40,GALR1,"GALNR, GALNR1",ENSG00000166573,Galanin receptor 1,18,77250549-77277896,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enriched,Tissue enhanced,,adrenal gland: 2.1;cerebral cortex: 1.7,"prostate,seminal vesicle,testis: 0.4",Not detected,,
41,GHRH,GHRF,ENSG00000118702,Growth hormone releasing hormone,20,37251082-37261835,Predicted secreted proteins,Evidence at protein level,,,,,,,Tissue enriched,Tissue enhanced,,adrenal gland: 1.4;duodenum: 3.4,small intestine: 1.2,Cell line enhanced,,NTERA-2: 2.0;U-266/84: 5.4
42,GNG8,,ENSG00000167414,G protein subunit gamma 8,19,46634076-46634685,"Predicted intracellular proteins, RAS pathway related proteins",Evidence at protein level,,,,,,Head and neck cancer:2.14e-5 (favourable),Tissue enhanced,Tissue enhanced,,adrenal gland: 29.3,cerebral cortex: 10.2,Group enriched,10.0,SCLC-21H: 310.9;SH-SY5Y: 1226.5
43,GNRHR,"GRHR, LHRHR",ENSG00000109163,Gonadotropin releasing hormone receptor,4,67739328-67754360,"Disease related genes, FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at protein level,HPA013424,Supported,,,,,Not detected,Tissue enhanced,,adrenal gland: 1.0,cerebral cortex: 0.6,Not detected,,
44,GPR61,BALGR,ENSG00000156097,G protein-coupled receptor 61,1,109539872-109548406,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,"HPA007326, HPA026088",Approved,,,,,Not detected,Tissue enhanced,,adrenal gland: 1.0;cerebral cortex: 3.4;thyroid gland: 1.2,testis: 0.5,Not detected,,
45,GRAMD1B,KIAA1201,ENSG00000023171,GRAM domain containing 1B,11,123358428-123627774,"Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,HPA008557,Approved,,Approved,Nucleus<br>Nucleoli<br>Intermediate filaments,Renal cancer:4.30e-7 (unfavourable),Mixed,Tissue enhanced,,adrenal gland: 135.1,cerebral cortex: 39.5,Cell line enhanced,,A549: 57.9;HDLM-2: 155.3
46,GRIK1,"GluK1, GLUR5",ENSG00000171189,Glutamate ionotropic receptor kainate type subunit 1,21,29536933-29940033,"FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,HPA014623,Uncertain,,,,Glioma:9.12e-4 (unfavourable),Group enriched,Tissue enhanced,,adrenal gland: 16.3;cerebral cortex: 9.0,prostate: 4.0,Not detected,,
47,GSTA1,,ENSG00000243955,Glutathione S-transferase alpha 1,6,52791664-52803910,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA004342, HPA048934, HPA053817",Supported,,Supported,Cytosol,"Renal cancer:3.71e-4 (unfavourable), Lung cancer:8.66e-4 (favourable)",Group enriched,Tissue enhanced,,adrenal gland: 1136.4;kidney: 1310.9;liver: 1757.6,small intestine: 1002.9,Cell line enriched,11.0,Hep G2: 245.8
48,GSTA3,,ENSG00000174156,Glutathione S-transferase alpha 3,6,52896639-52909685,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA004342, HPA048934, HPA053817",Approved,,Supported,Cytosol,,Mixed,Tissue enhanced,,adrenal gland: 56.1;fallopian tube: 102.0,placenta: 32.1,Not detected,,
49,HCRTR1,OX1R,ENSG00000121764,Hypocretin receptor 1,1,31617686-31632518,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA014018,Approved,,,,,Not detected,Tissue enhanced,,adrenal gland: 1.2,cerebral cortex: 0.9,Not detected,,
50,HIST2H3PS2,p06,ENSG00000203818,Histone cluster 2 H3 pseudogene 2,1,143905556-143905966,Predicted intracellular proteins,Evidence at protein level,HPA042570,Supported,,,,,Not detected,Tissue enhanced,,adrenal gland: 8.5;spleen: 7.7,ovary: 5.8,Cell line enhanced,,BJ: 6.7;NB-4: 5.8;SH-SY5Y: 10.0;THP-1: 6.3;U-2197: 6.2
51,HIST3H2A,MGC3165,ENSG00000181218,Histone cluster 3 H2A,1,228456979-228457873,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA041189,Supported,,,,Glioma:5.44e-4 (favourable),Expressed in all,Tissue enhanced,,adrenal gland: 22.7,cerebral cortex: 10.6,Cell line enhanced,,SCLC-21H: 58.3
52,HOXA5,"HOX1, HOX1C",ENSG00000106004,Homeobox A5,7,27141052-27143668,"Cancer-related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,Endometrial cancer:2.28e-4 (unfavourable),Mixed,Tissue enhanced,,adrenal gland: 109.7;epididymis: 60.1,fallopian tube: 44.1,Cell line enhanced,,AN3-CA: 86.9;HEK93: 146.8
53,HSPA1B,HSP70-2,ENSG00000204388,Heat shock protein family A (Hsp70) member 1B,6,31827735-31830255,Predicted intracellular proteins,Evidence at protein level,"CAB008640, HPA052504",Approved,,Approved,Nucleoplasm<br>Vesicles,,Expressed in all,Tissue enhanced,,adrenal gland: 34.3,parathyroid gland: 14.6,Cell line enhanced,,A549: 74.8;Karpas-707: 175.2;U-266/70: 30.2
54,IFITM10,,ENSG00000244242,Interferon induced transmembrane protein 10,11,1732410-1750591,Predicted membrane proteins,Evidence at transcript level,,,,,,,Expressed in all,Tissue enhanced,,adrenal gland: 3.4,"bone marrow,seminal vesicle: 0.7",Cell line enhanced,,CAPAN-2: 2.6;MCF7: 3.3;SH-SY5Y: 10.4;U-87 MG: 5.6
55,IL23R,IL-23R,ENSG00000162594,Interleukin 23 receptor,1,67138907-67259979,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA056427,Uncertain,,,,,Not detected,Tissue enhanced,,adrenal gland: 2.1;testis: 2.8,rectum: 1.0,Cell line enhanced,,HMC-1: 8.0;K-562: 3.2;U-2197: 12.8
56,INHA,,ENSG00000123999,Inhibin alpha subunit,2,219569162-219575713,Predicted secreted proteins,Evidence at protein level,"CAB000047, HPA019141",Enhanced,,Approved,Vesicles,Renal cancer:4.03e-5 (unfavourable),Mixed,Tissue enhanced,,adrenal gland: 51.5;ovary: 38.0;testis: 106.3,placenta: 14.9,Cell line enhanced,,HEL: 3.7;SK-BR-3: 6.8
57,INSM1,"IA-1, IA1",ENSG00000173404,INSM transcriptional repressor 1,20,20368121-20370949,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,adrenal gland: 9.3;stomach: 5.6,duodenum: 3.0,Cell line enriched,32.0,SCLC-21H: 438.4
58,INSRR,IRR,ENSG00000027644,Insulin receptor related receptor,1,156840063-156859018,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA025285,Uncertain,,,,,Not detected,Tissue enhanced,,adrenal gland: 1.8;kidney: 1.4;testis: 2.2,prostate: 0.6,Group enriched,10.0,SCLC-21H: 5.5;SH-SY5Y: 17.2
59,KCNA4,"HK1, HPCN2, KCNA4L, Kv1.4",ENSG00000182255,Potassium voltage-gated channel subfamily A member 4,11,30009741-30017023,"FDA approved drug targets, Plasma proteins, Predicted membrane proteins, Voltage-gated ion channels",Evidence at protein level,"CAB001977, HPA016422",Approved,,,,,Not detected,Tissue enhanced,,adrenal gland: 7.9;cerebral cortex: 4.3,heart muscle: 1.4,Not detected,,
60,KCNG3,Kv6.3,ENSG00000171126,Potassium voltage-gated channel modifier subfamily G member 3,2,42442017-42494097,"Predicted membrane proteins, Voltage-gated ion channels",Evidence at protein level,HPA041625,,,Approved,Cytoplasmic bodies,,Mixed,Tissue enhanced,,adrenal gland: 1.2;cerebral cortex: 1.3;testis: 1.1,"colon,endometrium: 0.4",Cell line enhanced,,HAP1: 4.9;HMC-1: 14.2;NTERA-2: 10.3
61,KCNH5,"eag2, H-EAG2, Kv10.2",ENSG00000140015,Potassium voltage-gated channel subfamily H member 5,14,62699454-63102037,"Predicted membrane proteins, Voltage-gated ion channels",Evidence at protein level,HPA030487,Uncertain,,Uncertain,Microtubules<br>Mitotic spindle,,Not detected,Tissue enhanced,,adrenal gland: 1.4;cerebral cortex: 3.6,testis: 0.7,Cell line enhanced,,BEWO: 1.5;HeLa: 5.0;RT4: 7.9
62,KCNJ5,"CIR, GIRK4, KATP1, Kir3.4, LQT13",ENSG00000120457,Potassium voltage-gated channel subfamily J member 5,11,128891356-128921035,"Cancer-related genes, Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,"HPA014722, HPA017353, CAB022569",Enhanced,,,,,Mixed,Tissue enhanced,,adrenal gland: 84.8,spleen: 18.8,Cell line enriched,12.0,HBEC3-KT: 9.5
63,KCNK2,"K2p2.1, TREK-1",ENSG00000082482,Potassium two pore domain channel subfamily K member 2,1,215005775-215237093,"FDA approved drug targets, Predicted membrane proteins, Voltage-gated ion channels",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,adrenal gland: 75.2,thyroid gland: 17.0,Cell line enhanced,,ASC TERT1: 58.1;fHDF/TERT166: 59.9;T-47d: 108.4;U-2197: 38.1
64,KCNK3,"K2p3.1, TASK, TASK-1",ENSG00000171303,Potassium two pore domain channel subfamily K member 3,2,26692690-26733420,"Disease related genes, FDA approved drug targets, Plasma proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,,,,,,Renal cancer:2.37e-7 (unfavourable),Tissue enhanced,Tissue enhanced,,adrenal gland: 111.8;placenta: 35.8,lung: 19.9,Group enriched,6.0,EFO-21: 10.3;SCLC-21H: 30.6
65,KCNN2,"hSK2, KCa2.2",ENSG00000080709,Potassium calcium-activated channel subfamily N member 2,5,114360945-114496500,"Plasma proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,HPA038221,Uncertain,,Uncertain,Nucleoplasm<br>Cytosol,,Group enriched,Tissue enhanced,,adrenal gland: 27.3,prostate: 15.9,Cell line enhanced,,BJ: 14.7;NTERA-2: 6.4;SK-MEL-30: 9.7;THP-1: 15.0;U-937: 6.2
66,KCNQ1,"JLNS1, KCNA8, KCNA9, Kv7.1, KVLQT1, LQT, LQT1",ENSG00000053918,Potassium voltage-gated channel subfamily Q member 1,11,2444684-2849109,"Disease related genes, FDA approved drug targets, Plasma proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,"CAB018656, HPA048553",Enhanced,,,,Stomach cancer:9.85e-4 (favourable),Expressed in all,Tissue enhanced,,adrenal gland: 133.6;thyroid gland: 102.7,seminal vesicle: 60.6,Cell line enhanced,,HMC-1: 25.7;RPMI-8226: 14.2;U-266/70: 8.9;U-937: 8.8
