,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
11,MYLK2,"KMLC, MLCK2, skMLCK",ENSG00000101306,Myosin light chain kinase 2,20,31819308-31834689,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA059704, HPA059890",Enhanced,,Supported,Endoplasmic reticulum,Glioma:5.74e-4 (favourable),Tissue enhanced,Tissue enriched,49,skeletal muscle: 253.1,esophagus: 5.1,Cell line enhanced,,RH-30: 10.2;RPMI-8226: 6.2
12,YIPF7,"FinGER9, FLJ39576",ENSG00000177752,Yip1 domain family member 7,4,44622065-44678556,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA030642,Uncertain,,,,,Not detected,Tissue enriched,42,skeletal muscle: 29.6,esophagus: 0.6,Not detected,,
13,IDI2,IPPI2,ENSG00000148377,Isopentenyl-diphosphate delta isomerase 2,10,1018907-1025859,"Enzymes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Not detected,Tissue enriched,41,skeletal muscle: 76.3,heart muscle: 1.8,Not detected,,
14,JSRP1,"FLJ32416, JP-45",ENSG00000167476,Junctional sarcoplasmic reticulum protein 1,19,2252252-2269759,Predicted intracellular proteins,Evidence at protein level,HPA044741,Enhanced,,Approved,Endoplasmic reticulum,,Tissue enhanced,Tissue enriched,39,skeletal muscle: 116.2,duodenum: 2.9,Cell line enhanced,,Karpas-707: 117.9;RPMI-8226: 73.9;U-266/70: 338.6
15,MYOZ1,"CS-2, FATZ, MYOZ",ENSG00000177791,Myozenin 1,10,73631654-73641757,Predicted intracellular proteins,Evidence at protein level,"HPA037848, HPA038437",Enhanced,,,,,Tissue enhanced,Tissue enriched,38,skeletal muscle: 2058.9,esophagus: 54.7,Cell line enriched,25.0,BEWO: 38.7
16,PPP1R27,"DYSFIP1, toonin",ENSG00000182676,Protein phosphatase 1 regulatory subunit 27,17,81833492-81835050,Predicted intracellular proteins,Evidence at protein level,HPA048632,Uncertain,,,,,Tissue enriched,Tissue enriched,38,skeletal muscle: 170.9,prostate: 4.5,Group enriched,26.0,HL-60: 317.1;THP-1: 513.1
17,TNNI2,"AMCD2B, DA2B, FSSV",ENSG00000130598,"Troponin I2, fast skeletal type",11,1838989-1841680,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"CAB018697, HPA055938",Enhanced,,Approved,Plasma membrane<br>Intermediate filaments,,Group enriched,Tissue enriched,38,skeletal muscle: 5537.1,esophagus: 144.6,Cell line enhanced,,CAPAN-2: 62.9;hTCEpi: 145.7;T-47d: 23.3
18,KCNA7,"HAK6, Kv1.7",ENSG00000104848,Potassium voltage-gated channel subfamily A member 7,19,49067418-49072941,"FDA approved drug targets, Predicted membrane proteins, Voltage-gated ion channels",Evidence at transcript level,,,,,,,Not detected,Tissue enriched,37,skeletal muscle: 26.2,esophagus: 0.7,Not detected,,
19,CACNA1S,"CACNL1A3, Cav1.1, HOKPP, hypoPP, MHS5",ENSG00000081248,Calcium voltage-gated channel subunit alpha1 S,1,201039512-201112566,"Disease related genes, FDA approved drug targets, Predicted membrane proteins, Voltage-gated ion channels",Evidence at protein level,"CAB009507, HPA048892, HPA056815",Enhanced,,,,,Tissue enhanced,Tissue enriched,34,skeletal muscle: 103.0,esophagus: 3.0,Group enriched,20.0,BEWO: 2.0;HSkMC: 1.9
20,CASQ1,"CASQ, PDIB1",ENSG00000143318,Calsequestrin 1,1,160190556-160201886,"Disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins, Transporters",Evidence at protein level,"HPA007845, CAB015170, HPA026823",Enhanced,,Uncertain,Nucleoplasm<br>Mitochondria,Urothelial cancer:8.93e-5 (favourable),Mixed,Tissue enriched,33,skeletal muscle: 1514.0,esophagus: 45.3,Group enriched,9.0,BEWO: 18.6;HDLM-2: 35.6;RT4: 53.5
21,PYGM,,ENSG00000068976,"Glycogen phosphorylase, muscle associated",11,64746389-64760297,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA056003,Enhanced,,,,,Mixed,Tissue enriched,32,skeletal muscle: 2831.9,esophagus: 89.0,Cell line enhanced,,HSkMC: 2.6
22,MYBPC1,,ENSG00000196091,"Myosin binding protein C, slow type",12,101568353-101686018,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA021004, HPA027614",Enhanced,,,,Breast cancer:4.76e-5 (favourable),Tissue enhanced,Tissue enriched,31,skeletal muscle: 3918.4,prostate: 125.8,Not detected,,
23,MYL1,,ENSG00000168530,Myosin light chain 1,2,210290150-210315190,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA046859, HPA063034",Uncertain,,,,Head and neck cancer:6.59e-4 (unfavourable),Group enriched,Tissue enriched,31,skeletal muscle: 7521.5,prostate: 242.5,Group enriched,11.0,HSkMC: 37.4;RH-30: 11.2
24,RYR1,"CCO, MHS, MHS1, PPP1R137, RYR",ENSG00000196218,Ryanodine receptor 1,19,38433699-38587564,"Disease related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,HPA056416,Enhanced,,Approved,Golgi apparatus<br>Vesicles<br>Cytosol,,Mixed,Tissue enriched,31,skeletal muscle: 572.4,esophagus: 18.6,Cell line enhanced,,HaCaT: 16.8;RH-30: 14.8;SiHa: 32.7;U-2 OS: 13.2
25,DUPD1,DUSP27,ENSG00000188716,Dual specificity phosphatase and pro isomerase domain containing 1,10,75037836-75058514,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA042964,Uncertain,,,,,Not detected,Tissue enriched,30,skeletal muscle: 24.4,prostate: 0.8,Not detected,,
26,TMOD4,Sk-Tmod,ENSG00000163157,Tropomodulin 4,1,151169986-151176284,Predicted intracellular proteins,Evidence at protein level,HPA028203,Enhanced,,,,,Not detected,Tissue enriched,29,skeletal muscle: 378.9,prostate: 13.0,Mixed,,
27,RP11-766F14.2,,ENSG00000248713,,4,99636529-99654648,Predicted intracellular proteins,Evidence at protein level,,,,,,,Tissue enhanced,Tissue enriched,26,skeletal muscle: 24.6,kidney: 0.9,Cell line enhanced,,RH-30: 1.6
28,SMTNL1,CHASM,ENSG00000214872,Smoothelin like 1,11,57542641-57550274,Predicted intracellular proteins,Evidence at protein level,,,,,,,Mixed,Tissue enriched,26,skeletal muscle: 240.9,esophagus: 9.3,Cell line enhanced,,U-266/70: 1.2
29,CACNG1,CACNLG,ENSG00000108878,Calcium voltage-gated channel auxiliary subunit gamma 1,17,67044590-67056797,"FDA approved drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enriched,25,skeletal muscle: 113.4,esophagus: 4.4,Cell line enhanced,,HSkMC: 2.2;SH-SY5Y: 1.0
30,RP11-451G4.2,,ENSG00000240045,,3,155290229-155293775,Predicted membrane proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enriched,25,skeletal muscle: 400.8,prostate: 15.8,Not detected,,
31,STAC3,MGC2793,ENSG00000185482,SH3 and cysteine rich domain 3,12,57243453-57251193,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA039285, HPA039527",,,Enhanced,Nucleoplasm<br>Cytosol,"Renal cancer:7.11e-6 (unfavourable), Cervical cancer:2.01e-4 (favourable), Colorectal cancer:7.10e-4 (unfavourable)",Expressed in all,Tissue enriched,24,skeletal muscle: 802.4,prostate: 34.1,Cell line enriched,26.0,RH-30: 2201.5
32,KLHL41,"KBTBD10, Krp1, SARCOSIN",ENSG00000239474,Kelch like family member 41,2,169509702-169526262,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA021165, HPA021753, HPA021760",Enhanced,,Supported,Nucleus<br>Plasma membrane<br>Cytosol,,Group enriched,Tissue enriched,22,skeletal muscle: 1750.6,esophagus: 79.6,Group enriched,8.0,HSkMC: 15.5;LHCN-M2: 29.3;RH-30: 53.9
33,MYH4,"MYH2B, MyHC-2B, MyHC-IIb",ENSG00000264424,Myosin heavy chain 4,17,10443290-10469559,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA001349,Supported,,,,,Tissue enriched,Tissue enriched,22,skeletal muscle: 3.6,testis: 0.1,Not detected,,
34,ART1,"ART2, CD296",ENSG00000129744,ADP-ribosyltransferase 1,11,3645128-3664416,"CD markers, Enzymes, Predicted membrane proteins",Evidence at transcript level,HPA051148,Uncertain,,,,,Not detected,Tissue enriched,21,skeletal muscle: 16.4,esophagus: 0.7,Not detected,,
35,CHRNA10,,ENSG00000129749,Cholinergic receptor nicotinic alpha 10 subunit,11,3665587-3671384,"FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,,Mixed,Tissue enriched,21,skeletal muscle: 16.6,"appendix,lung: 0.7",Mixed,,
36,MYOT,"LGMD1, LGMD1A, TTID",ENSG00000120729,Myotilin,5,137867791-137887851,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA037733, HPA037734",Enhanced,,,,Head and neck cancer:8.85e-4 (unfavourable),Tissue enhanced,Tissue enriched,21,skeletal muscle: 766.9,esophagus: 36.1,Not detected,,
37,TNNI1,,ENSG00000159173,"Troponin I1, slow skeletal type",1,201403768-201429866,Predicted intracellular proteins,Evidence at protein level,HPA028190,Approved,,Uncertain,Nucleus<br>Nucleoli,Head and neck cancer:9.27e-4 (unfavourable),Group enriched,Tissue enriched,21,skeletal muscle: 4420.6,esophagus: 206.1,Cell line enriched,12.0,RH-30: 471.8
38,TRIM72,MG53,ENSG00000177238,Tripartite motif containing 72,16,31214021-31231537,"Predicted intracellular proteins, Transporters",Evidence at protein level,"HPA023122, HPA054909",Enhanced,,Approved,Nucleus<br>Nucleoli,,Mixed,Tissue enriched,19,skeletal muscle: 52.4,prostate: 2.8,Cell line enhanced,,LHCN-M2: 9.1;RH-30: 27.1;U-266/70: 13.3
39,UCP3,SLC25A9,ENSG00000175564,Uncoupling protein 3,11,74000281-74009435,"Disease related genes, Potential drug targets, Predicted intracellular proteins, Transporters",Evidence at protein level,"CAB010771, HPA072225",Enhanced,,Approved,Nucleoplasm<br>Plasma membrane<br>Cytosol,,Mixed,Tissue enriched,19,skeletal muscle: 71.2,testis: 3.8,Group enriched,5.0,HDLM-2: 13.8;RH-30: 3.3
40,PRKAG3,,ENSG00000115592,Protein kinase AMP-activated non-catalytic subunit gamma 3,2,218822383-218832086,Predicted intracellular proteins,Evidence at protein level,,,,,,,Not detected,Tissue enriched,18,skeletal muscle: 23.9,esophagus: 1.3,Not detected,,
41,CHRNG,ACHRG,ENSG00000196811,Cholinergic receptor nicotinic gamma subunit,2,232539727-232546403,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enriched,17,skeletal muscle: 8.2,prostate: 0.4,Group enriched,21.0,HSkMC: 2.3;RH-30: 8.7
42,CKM,CKMM,ENSG00000104879,"Creatine kinase, M-type",19,45306414-45322977,"Candidate cardiovascular disease genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA047859,Enhanced,,,,,Group enriched,Tissue enriched,17,skeletal muscle: 23798.9,heart muscle: 1418.8,Cell line enriched,6.0,SCLC-21H: 75.4
43,CLCN1,"ClC-1, CLC1",ENSG00000188037,Chloride voltage-gated channel 1,7,143316126-143352083,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Mixed,Tissue enriched,17,skeletal muscle: 22.9,testis: 1.3,Cell line enhanced,,HSkMC: 1.1;PC-3: 1.0
44,ENO3,,ENSG00000108515,Enolase 3,17,4948092-4957131,"Candidate cardiovascular disease genes, Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA000793, HPA068284, HPA068721",Enhanced,,Supported,Plasma membrane<br>Cytosol,Colorectal cancer:7.33e-4 (unfavourable),Expressed in all,Tissue enriched,17,skeletal muscle: 5974.6,heart muscle: 350.1,Expressed in all,,
45,MYADML2,LOC255275,ENSG00000185105,Myeloid associated differentiation marker like 2,17,81939645-81947233,Predicted membrane proteins,Evidence at transcript level,"HPA041856, HPA048476",Uncertain,,,,,Tissue enhanced,Tissue enriched,17,skeletal muscle: 28.8,heart muscle: 1.6,Cell line enriched,8.0,SCLC-21H: 3.6
46,SLN,"MGC12301, MGC125854, MGC125855",ENSG00000170290,Sarcolipin,11,107707378-107719693,"Predicted membrane proteins, Transporters",Evidence at protein level,CAB011628,,,Approved,Microtubules,Renal cancer:3.52e-9 (unfavourable),Group enriched,Tissue enriched,17,skeletal muscle: 2802.0,heart muscle: 162.9,Cell line enhanced,,BEWO: 1.1;HSkMC: 1.8;PC-3: 1.0;U-2 OS: 1.2
47,MYF6,"bHLHc4, MRF4",ENSG00000111046,Myogenic factor 6,12,80707498-80709474,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,Head and neck cancer:2.05e-4 (unfavourable),Group enriched,Tissue enriched,15,skeletal muscle: 99.2,prostate: 6.4,Cell line enriched,20.0,LHCN-M2: 19.4
48,ACTA1,"ACTA, NEM3",ENSG00000143632,"Actin, alpha 1, skeletal muscle",1,229431245-229434098,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB000045, HPA041264, HPA041271",Enhanced,,,,,Group enriched,Tissue enriched,14,skeletal muscle: 45978.0,heart muscle: 3193.1,Cell line enriched,30.0,BEWO: 452.7
49,ASB12,FLJ39577,ENSG00000198881,Ankyrin repeat and SOCS box containing 12,X,64224196-64230631,Predicted intracellular proteins,Evidence at protein level,HPA049542,Uncertain,,,,,Mixed,Tissue enriched,14,skeletal muscle: 30.7,fallopian tube: 2.2,Cell line enhanced,,AF22: 1.2
50,KLHL40,"KBTBD5, NEM8, SRYP",ENSG00000157119,Kelch like family member 40,3,42685519-42692544,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA024463, HPA052201",Enhanced,,,,,Tissue enhanced,Tissue enriched,14,skeletal muscle: 61.0,prostate: 4.3,Not detected,,
51,CA3,"CAIII, Car3",ENSG00000164879,Carbonic anhydrase 3,8,85373436-85449040,"Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB004967, HPA021775, HPA026700",Enhanced,,,,Breast cancer:4.24e-6 (favourable),Group enriched,Tissue enriched,13,skeletal muscle: 1838.7,prostate: 138.3,Group enriched,34.0,HEL: 44.2;RH-30: 77.2
52,FHL3,SLIM2,ENSG00000183386,Four and a half LIM domains 3,1,37996770-38005606,Predicted intracellular proteins,Evidence at protein level,HPA045723,,,Approved,Nucleus,"Renal cancer:4.20e-11 (unfavourable), Liver cancer:8.59e-5 (unfavourable), Breast cancer:5.62e-4 (favourable)",Expressed in all,Tissue enriched,13,skeletal muscle: 569.1,smooth muscle: 43.5,Mixed,,
53,VGLL2,,ENSG00000170162,Vestigial like family member 2,6,117265558-117273565,Predicted intracellular proteins,Evidence at protein level,,,,,,,Tissue enhanced,Tissue enriched,13,skeletal muscle: 45.1,heart muscle: 3.5,Group enriched,6.0,RH-30: 13.5;U-2 OS: 5.0
54,AMPD1,"MAD, MADA",ENSG00000116748,Adenosine monophosphate deaminase 1,1,114673090-114695618,"Disease related genes, Enzymes, Potential drug targets, Predicted secreted proteins",Evidence at protein level,"HPA026478, HPA028080",Enhanced,,,,,Mixed,Tissue enriched,12,skeletal muscle: 193.6,duodenum: 16.5,Cell line enriched,32.0,U-266/70: 6.6
55,CHRND,ACHRD,ENSG00000135902,Cholinergic receptor nicotinic delta subunit,2,232525993-232536667,"Disease related genes, Potential drug targets, Predicted membrane proteins, Predicted secreted proteins, Transporters",Evidence at protein level,"HPA056404, HPA065404",,,Supported,Nucleoplasm<br>Plasma membrane<br>Cytosol,,Tissue enriched,Tissue enriched,12,skeletal muscle: 9.6,prostate: 0.8,Cell line enriched,76.0,RH-30: 79.9
56,KBTBD13,"hCG_1645727, NEM6",ENSG00000234438,Kelch repeat and BTB domain containing 13,15,65076816-65078192,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA062737,Uncertain,,,,,Not detected,Tissue enriched,12,skeletal muscle: 5.2,heart muscle: 0.4,Not detected,,
57,KIAA1024L,,ENSG00000186367,KIAA1024 like,5,129748079-129766732,Predicted membrane proteins,Evidence at transcript level,HPA013760,Uncertain,,,,,Not detected,Tissue enriched,12,skeletal muscle: 11.5,testis: 0.9,Cell line enhanced,,SH-SY5Y: 1.5
58,TNNT1,"ANM, FLJ98147, MGC104241, NEM5, STNT, TNT, TNTS",ENSG00000105048,"Troponin T1, slow skeletal type",19,55132794-55149354,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"CAB015168, HPA058448",Enhanced,,Approved,Nucleus<br>Golgi apparatus<br>Cytosol,"Renal cancer:0.00e+0 (unfavourable), Pancreatic cancer:2.53e-4 (unfavourable), Colorectal cancer:4.66e-4 (unfavourable), Endometrial cancer:4.66e-4 (unfavourable)",Expressed in all,Tissue enriched,12,skeletal muscle: 7568.7,esophagus: 632.9,Cell line enhanced,,HMC-1: 728.7;RH-30: 606.8
59,CDH15,"CDH14, CDH3",ENSG00000129910,Cadherin 15,16,89171767-89195492,"Disease related genes, Predicted membrane proteins",Evidence at protein level,"HPA009139, HPA070961",Enhanced,,Supported,Golgi apparatus<br>Cytosol,,Mixed,Tissue enriched,11,skeletal muscle: 13.0,placenta: 1.1,Cell line enriched,5.0,RH-30: 142.1
60,LSMEM1,"C7orf53, FLJ39575",ENSG00000181016,Leucine rich single-pass membrane protein 1,7,112480853-112491062,Predicted membrane proteins,Evidence at protein level,"HPA013753, HPA047988",Uncertain,,Supported,Cytosol,,Mixed,Tissue enriched,11,skeletal muscle: 31.8,testis: 2.8,Cell line enhanced,,HeLa: 4.9
61,MYOZ3,"CS-3, CS3, FRP3",ENSG00000164591,Myozenin 3,5,150660874-150679365,Predicted intracellular proteins,Evidence at protein level,HPA039166,Enhanced,,,,,Mixed,Tissue enriched,11,skeletal muscle: 87.7,testis: 7.8,Cell line enhanced,,HAP1: 5.3;NTERA-2: 9.1;REH: 13.2
62,JPH1,JP-1,ENSG00000104369,Junctophilin 1,8,74234700-74321328,Predicted membrane proteins,Evidence at protein level,"HPA008996, HPA009413, CAB013461",Enhanced,,Supported,Nucleus,Lung cancer:5.77e-5 (favourable),Mixed,Tissue enriched,10,skeletal muscle: 88.0,cerebral cortex: 8.6,Cell line enhanced,,SK-BR-3: 27.1;T-47d: 24.2
63,KLHL33,,ENSG00000185271,Kelch like family member 33,14,20425870-20435811,Predicted intracellular proteins,Evidence at transcript level,HPA056560,Uncertain,,,,,Not detected,Tissue enriched,10,skeletal muscle: 30.9,endometrium: 3.1,Cell line enriched,9.0,REH: 4.3
64,LRRC30,,ENSG00000206422,Leucine rich repeat containing 30,18,7231125-7232047,Predicted intracellular proteins,Evidence at transcript level,HPA041039,Uncertain,,,,,Not detected,Tissue enriched,10,skeletal muscle: 5.6,esophagus: 0.5,Not detected,,
65,MYOD1,"bHLHc1, MYF3, MYOD, PUM",ENSG00000129152,Myogenic differentiation 1,11,17719568-17722131,"Cancer-related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA051362,,,Supported,Nucleoplasm<br>Nuclear bodies<br>Cytosol,,Tissue enhanced,Tissue enriched,10,skeletal muscle: 9.0,prostate: 0.9,Cell line enriched,17.0,RH-30: 447.0
66,RAPSN,"CMS1D, CMS1E, RNF205",ENSG00000165917,Receptor associated protein of the synapse,11,47437757-47449178,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA039475,Approved,,Approved,Plasma membrane<br>Centrosome<br>Cytosol,,Mixed,Tissue enriched,10,skeletal muscle: 30.0,placenta: 2.9,Group enriched,40.0,LHCN-M2: 47.4;RH-30: 226.0
67,ATP1B4,,ENSG00000101892,ATPase Na+/K+ transporting family member beta 4,X,120362085-120383249,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,,Not detected,Tissue enriched,9,skeletal muscle: 20.5,prostate: 2.3,Not detected,,
68,CALML6,CAGLP,ENSG00000169885,Calmodulin like 6,1,1914827-1917296,"Predicted intracellular proteins, RAS pathway related proteins",Evidence at transcript level,,,,,,,Not detected,Tissue enriched,9,skeletal muscle: 37.6,esophagus: 4.2,Cell line enhanced,,AN3-CA: 1.6
69,MYOG,"bHLHc3, MYF4",ENSG00000122180,Myogenin,1,203083132-203086036,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA028336, HPA038093",Approved,,Supported,Nucleoplasm,,Group enriched,Tissue enriched,9,skeletal muscle: 31.7,prostate: 3.3,Group enriched,197.0,HSkMC: 21.2;RH-30: 55.2
70,TMEM38A,"MGC3169, TRIC-A",ENSG00000072954,Transmembrane protein 38A,19,16661127-16690029,Predicted membrane proteins,Evidence at protein level,"HPA048100, HPA050463",Enhanced,,Approved,Nucleus,"Renal cancer:2.99e-10 (favourable), Lung cancer:2.78e-5 (favourable), Ovarian cancer:7.96e-4 (unfavourable)",Expressed in all,Tissue enriched,9,skeletal muscle: 199.7,cerebral cortex: 23.1,Cell line enhanced,,U-698: 18.5
71,ASB10,GLC1F,ENSG00000146926,Ankyrin repeat and SOCS box containing 10,7,151175698-151187832,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Not detected,Tissue enriched,8,skeletal muscle: 27.9,heart muscle: 3.3,Not detected,,
72,FBP2,,ENSG00000130957,Fructose-bisphosphatase 2,9,94558720-94593793,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA012513, HPA055286",Uncertain,,Approved,Nucleoplasm<br>Plasma membrane,,Mixed,Tissue enriched,8,skeletal muscle: 266.1,stomach: 32.7,Cell line enhanced,,BEWO: 3.9;MCF7: 2.4;SiHa: 3.0
73,FGF6,,ENSG00000111241,Fibroblast growth factor 6,12,4428155-4445614,"Cancer-related genes, Predicted intracellular proteins, RAS pathway related proteins",Evidence at protein level,,,,,,,Not detected,Tissue enriched,8,skeletal muscle: 5.6,esophagus: 0.7,Group enriched,5.0,NTERA-2: 2.4;REH: 2.4
74,KLHL34,"FLJ34960, RP11-450P7.3",ENSG00000185915,Kelch like family member 34,X,21654690-21658330,Predicted intracellular proteins,Evidence at protein level,HPA060287,Uncertain,,,,,Not detected,Tissue enriched,8,skeletal muscle: 8.8,"duodenum,heart muscle: 1.1",Not detected,,
75,ADSSL1,FLJ38602,ENSG00000185100,Adenylosuccinate synthase like 1,14,104724186-104747325,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,,,,,,Renal cancer:4.99e-4 (unfavourable),Mixed,Tissue enriched,7,skeletal muscle: 428.0,heart muscle: 63.0,Cell line enhanced,,EFO-21: 13.7;MCF7: 10.4;SiHa: 23.7
