,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
29,IGFALS,ALS,ENSG00000099769,Insulin like growth factor binding protein acid labile subunit,16,1790413-1794971,"Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA040692, HPA040948",Approved,,Supported,Nucleoplasm,"Liver cancer:5.97e-4 (favourable), Endometrial cancer:6.06e-4 (unfavourable)",Tissue enhanced,Group enriched,6,liver: 25.0;stomach: 6.6,gallbladder: 2.5,Cell line enhanced,,Hep G2: 1.2;U-266/70: 1.3
30,IHH,"BDA1, HHG2",ENSG00000163501,Indian hedgehog,2,219054420-219060467,"Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Endometrial cancer:3.67e-6 (favourable),Tissue enhanced,Group enriched,6,"cervix, uterine: 8.9;colon: 21.0;duodenum: 14.9;endometrium: 31.4;rectum: 16.7;small intestine: 16.5;stomach: 15.3",prostate: 3.2,Cell line enriched,11.0,CACO-2: 16.8
31,SDR16C5,"EPHD-2, RDH-E2, RDHE2",ENSG00000170786,Short chain dehydrogenase/reductase family 16C member 5,8,56300010-56320776,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA025224,Enhanced,,,,Head and neck cancer:7.88e-4 (favourable),Mixed,Group enriched,6,breast: 15.2;esophagus: 36.3;lung: 40.3;skin: 72.9;small intestine: 21.7;stomach: 21.0;tonsil: 25.3,"cervix, uterine: 5.6",Cell line enhanced,,CAPAN-2: 22.6;HaCaT: 11.3;hTCEpi: 15.1;T-47d: 9.2
32,SOX21,SOX25,ENSG00000125285,SRY-box 21,13,94709622-94712399,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,"HPA048337, HPA064084",Approved,,Approved,Nucleus,"Glioma:1.34e-4 (favourable), Cervical cancer:7.60e-4 (favourable)",Tissue enhanced,Group enriched,6,cerebral cortex: 17.9;esophagus: 6.9;skin: 19.4;stomach: 33.4,tonsil: 3.1,Cell line enhanced,,AF22: 80.6;HAP1: 12.8;NTERA-2: 22.0;PC-3: 11.6
33,TPH1,"TPH, TPRH",ENSG00000129167,Tryptophan hydroxylase 1,11,18017564-18042426,"Enzymes, FDA approved drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB010767, HPA022483",Enhanced,,Uncertain,Cytosol,,Mixed,Group enriched,6,colon: 8.8;duodenum: 10.2;rectum: 21.0;small intestine: 12.6;stomach: 15.5,prostate: 2.4,Mixed,,
34,TRIM31,"C6orf13, HCG1, HCGI, RNF",ENSG00000204616,Tripartite motif containing 31,6,30102897-30113106,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA046400,Uncertain,,,,,Group enriched,Group enriched,6,colon: 10.0;small intestine: 2.3;stomach: 2.1;urinary bladder: 2.7,duodenum: 0.7,Cell line enriched,527.0,RT4: 232.7
35,ACER2,"ALKCDase2, ASAH3L, FLJ41587",ENSG00000177076,Alkaline ceramidase 2,9,19409059-19452020,"Enzymes, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,5,placenta: 14.8;stomach: 62.9;urinary bladder: 44.1,skin: 7.6,Group enriched,5.0,BEWO: 30.0;RT4: 62.6
36,AKR1C2,"BABP, DD, DD2, DDH2, HAKRD, MCDR2, TDD",ENSG00000151632,Aldo-keto reductase family 1 member C2,10,4987400-5018031,"Disease related genes, Enzymes, FDA approved drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB047304, HPA068265",Enhanced,,Approved,Nucleus<br>Nucleoli fibrillar center<br>Endoplasmic reticulum<br>Cytosol,,Group enriched,Group enriched,5,adipose tissue: 330.4;breast: 105.2;esophagus: 94.9;gallbladder: 151.9;liver: 161.4;stomach: 126.5;urinary bladder: 143.0,duodenum: 29.8,Cell line enhanced,,A549: 1864.0;ASC diff: 1674.9;Hep G2: 2661.0;RT4: 940.6
37,AKR7A3,,ENSG00000162482,Aldo-keto reductase family 7 member A3,1,19282558-19289250,Predicted intracellular proteins,Evidence at protein level,HPA064638,,,Approved,Cytosol,Renal cancer:8.80e-7 (favourable),Group enriched,Group enriched,5,duodenum: 170.4;gallbladder: 38.7;kidney: 49.0;liver: 44.8;small intestine: 106.8;stomach: 70.3,colon: 15.9,Cell line enhanced,,SK-BR-3: 12.6
38,FER1L6,C8ORFK23,ENSG00000214814,Fer-1 like family member 6,8,123851987-124120061,"Plasma proteins, Predicted membrane proteins",Evidence at protein level,HPA054117,Uncertain,,,,,Group enriched,Group enriched,5,rectum: 12.0;stomach: 42.4,small intestine: 5.1,Cell line enhanced,,AF22: 1.0;ASC TERT1: 1.3;BJ hTERT+: 1.0;PC-3: 1.6;U-87 MG: 1.6
39,FOXA3,HNF3G,ENSG00000170608,Forkhead box A3,19,45863989-45873797,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB015154, HPA054034",Uncertain,,Approved,Nucleoplasm,,Mixed,Group enriched,5,colon: 16.7;duodenum: 10.3;liver: 32.5;pancreas: 9.8;rectum: 17.9;small intestine: 13.9;stomach: 33.8,gallbladder: 3.6,Cell line enhanced,,CACO-2: 8.4;HDLM-2: 11.2;Hep G2: 18.9;K-562: 20.1;NTERA-2: 10.8
40,ISL1,"Isl-1, ISLET1",ENSG00000016082,ISL LIM homeobox 1,5,51383391-51394738,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA057416,Approved,,Enhanced,Nucleoplasm,,Tissue enhanced,Group enriched,5,placenta: 10.7;prostate: 15.5;seminal vesicle: 25.9;stomach: 9.8,testis: 2.9,Cell line enriched,14.0,SH-SY5Y: 307.2
41,LRRC31,FLJ23259,ENSG00000114248,Leucine rich repeat containing 31,3,169839179-169869930,Predicted intracellular proteins,Evidence at protein level,HPA037548,Uncertain,,,,,Mixed,Group enriched,5,colon: 18.2;duodenum: 8.8;rectum: 24.3;small intestine: 11.0;stomach: 9.8,liver: 2.8,Cell line enhanced,,EFO-21: 1.8;HAP1: 1.4;RPTEC TERT1: 1.6
42,MYEOV,OCIM,ENSG00000172927,Myeloma overexpressed,11,69294138-69367726,Predicted membrane proteins,Evidence at transcript level,HPA012949,Uncertain,,Approved,Nucleus<br>Vesicles,"Pancreatic cancer:1.54e-7 (unfavourable), Renal cancer:1.48e-5 (unfavourable), Lung cancer:2.00e-4 (unfavourable)",Mixed,Group enriched,5,adipose tissue: 4.0;breast: 5.8;esophagus: 9.2;skin: 1.8;stomach: 6.8,appendix: 1.0,Cell line enhanced,,A-431: 154.1;A549: 74.9;U-2 OS: 38.7
43,NPAS1,"bHLHe11, MOP5, PASD5",ENSG00000130751,Neuronal PAS domain protein 1,19,47019820-47045775,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA043364, HPA072259",,Approved,Approved,Nucleoplasm,,Tissue enhanced,Group enriched,5,cerebral cortex: 3.9;skin: 4.4;spleen: 1.8;stomach: 2.6,lymph node: 0.6,Cell line enhanced,,HEK93: 10.1;NB-4: 11.4
44,SLC26A9,,ENSG00000174502,Solute carrier family 26 member 9,1,205913048-205943460,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA051485,Enhanced,,Approved,Nucleus<br>Cell Junctions,Head and neck cancer:8.55e-5 (favourable),Tissue enhanced,Group enriched,5,lung: 11.4;salivary gland: 31.5;stomach: 30.8,tonsil: 4.8,Group enriched,12.0,CAPAN-2: 11.8;Hep G2: 3.4
45,SULT1B1,ST1B2,ENSG00000173597,Sulfotransferase family 1B member 1,4,69721162-69787961,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA002107,Enhanced,,Approved,Nucleoplasm<br>Golgi apparatus,,Group enriched,Group enriched,5,colon: 68.9;duodenum: 99.0;rectum: 67.1;small intestine: 103.7;stomach: 41.6,appendix: 13.8,Group enriched,6.0,HUVEC TERT2: 92.0;TIME: 29.6;U-2197: 29.2
