,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
12,CAPN6,"CalpM, CANPX, CAPNX",ENSG00000077274,Calpain 6,X,111245103-111270523,"Cancer-related genes, Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA040383,,,Uncertain,Cytosol,,Tissue enhanced,Tissue enhanced,,epididymis: 255.9;placenta: 117.0;seminal vesicle: 100.4,endometrium: 37.2,Group enriched,9.0,HAP1: 3.4;HDLM-2: 9.9;NTERA-2: 16.1
13,CHEK1,CHK1,ENSG00000149554,Checkpoint kinase 1,11,125625136-125676255,"Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA044364,,,Approved,Nucleoplasm<br>Vesicles,"Renal cancer:1.04e-8 (unfavourable), Pancreatic cancer:3.10e-6 (unfavourable), Liver cancer:3.70e-6 (unfavourable), Colorectal cancer:3.62e-4 (favourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 62.5;seminal vesicle: 52.6,testis: 22.1,Expressed in all,,
14,CHRDL1,"CHL, MGC1, NRLN1",ENSG00000101938,Chordin like 1,X,110673856-110795819,"Disease related genes, Predicted secreted proteins",Evidence at protein level,"HPA000226, HPA000250",Approved,,,,"Urothelial cancer:2.23e-4 (unfavourable), Renal cancer:2.36e-4 (unfavourable)",Mixed,Tissue enhanced,,seminal vesicle: 386.7,parathyroid gland: 315.6,Group enriched,8.0,ASC diff: 446.8;ASC TERT1: 622.4
15,CLDN2,,ENSG00000165376,Claudin 2,X,106900164-106930861,Predicted membrane proteins,Evidence at protein level,"CAB002609, HPA051548",Enhanced,,Supported,Nucleoplasm<br>Cell Junctions,Thyroid cancer:1.70e-4 (favourable),Group enriched,Tissue enhanced,,gallbladder: 159.0;kidney: 171.8;seminal vesicle: 129.3,epididymis: 41.1,Group enriched,23.0,A549: 24.6;CACO-2: 18.2;RPTEC TERT1: 35.1
16,CNN1,"Sm-Calp, SMCC",ENSG00000130176,Calponin 1,19,11538717-11550323,"Cancer-related genes, Predicted intracellular proteins",Evidence at protein level,"CAB000007, HPA014263",Enhanced,,Approved,Actin filaments,Renal cancer:5.43e-6 (unfavourable),Expressed in all,Tissue enhanced,,seminal vesicle: 2110.1;smooth muscle: 3106.1,endometrium: 1736.7,Cell line enhanced,,BJ: 76.7;BJ hTERT+ SV40 Large T+: 43.2;BJ hTERT+ SV40 Large T+ RasG12V: 62.2;HBF TERT88: 68.9
17,CPAMD8,"K-CAP, KIAA1283, VIP",ENSG00000160111,"C3 and PZP like, alpha-2-macroglobulin domain containing 8",19,16892947-17026815,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA031327, HPA031328, HPA031330",Uncertain,,,,,Mixed,Tissue enhanced,,prostate: 25.1;seminal vesicle: 52.1,lung: 22.8,Group enriched,10.0,BEWO: 18.7;EFO-21: 11.7;T-47d: 32.2
18,CRHR2,"CRF-RB, CRF2, HM-CRF",ENSG00000106113,Corticotropin releasing hormone receptor 2,7,30651943-30700129,"G-protein coupled receptors, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA046683,Uncertain,,,,,Not detected,Tissue enhanced,,seminal vesicle: 1.7,cerebral cortex: 1.2,Not detected,,
19,CRTAC1,"ASPIC1, CEP-68, FLJ10320",ENSG00000095713,Cartilage acidic protein 1,10,97865000-98030828,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA008175,Enhanced,,,,"Endometrial cancer:5.01e-6 (unfavourable), Urothelial cancer:1.51e-4 (favourable), Renal cancer:1.85e-4 (favourable)",Tissue enhanced,Tissue enhanced,,cerebral cortex: 51.0;fallopian tube: 63.6;lung: 76.3;seminal vesicle: 48.1,urinary bladder: 12.8,Cell line enhanced,,HUVEC TERT2: 6.0;SCLC-21H: 5.6;SK-MEL-30: 6.3;TIME: 8.0
20,CYSLTR2,"CysLT(2), CYSLT2R",ENSG00000152207,Cysteinyl leukotriene receptor 2,13,48653711-48711226,"FDA approved drug targets, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA046528,Uncertain,,,,,Group enriched,Tissue enhanced,,placenta: 36.7;seminal vesicle: 25.0,spleen: 11.4,Cell line enriched,64.0,HDLM-2: 83.3
21,DAB1,,ENSG00000173406,"DAB1, reelin adaptor protein",1,56994778-58546734,Predicted intracellular proteins,Evidence at protein level,"CAB032329, HPA052033, HPA067495",Enhanced,,Supported,Vesicles,,Mixed,Tissue enhanced,,duodenum: 15.9;seminal vesicle: 13.8;small intestine: 24.8,prostate: 6.4,Cell line enhanced,,fHDF/TERT166: 41.8;HeLa: 12.9;NTERA-2: 23.4;RT4: 25.5;WM-115: 26.3
22,DUSP2,PAC-1,ENSG00000158050,Dual specificity phosphatase 2,2,96143166-96145440,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA071920,,,Supported,Nucleus<br>Nuclear membrane,Renal cancer:4.97e-5 (unfavourable),Expressed in all,Tissue enhanced,,bone marrow: 78.9;seminal vesicle: 86.2,lymph node: 50.7,Cell line enhanced,,RT4: 27.2;SCLC-21H: 34.8;U-698: 28.6
23,EDNRA,,ENSG00000151617,Endothelin receptor type A,4,147480917-147544954,"Disease related genes, FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,"HPA013774, CAB018957",Uncertain,,,,"Renal cancer:1.50e-7 (unfavourable), Stomach cancer:3.93e-4 (unfavourable)",Expressed in all,Tissue enhanced,,seminal vesicle: 146.8,"cervix, uterine: 83.0",Cell line enhanced,,ASC TERT1: 11.8;LHCN-M2: 17.3;SH-SY5Y: 16.4
24,EVX1,,ENSG00000106038,Even-skipped homeobox 1,7,27242700-27250493,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA055132,,,Approved,Nucleoplasm,,Mixed,Tissue enhanced,,adrenal gland: 3.7;prostate: 4.5;seminal vesicle: 4.0,testis: 1.3,Cell line enriched,10.0,RT4: 11.7
25,EVX2,,ENSG00000174279,Even-skipped homeobox 2,2,176077472-176083913,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA041576,Uncertain,,,,,Not detected,Tissue enhanced,,prostate: 2.0;seminal vesicle: 2.2;testis: 2.7,"cervix, uterine: 1.1",Not detected,,
26,EYA4,"CMD1J, DFNA10",ENSG00000112319,EYA transcriptional coactivator and phosphatase 4,6,133240598-133532120,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA004805, HPA038771, HPA038772",Enhanced,,Approved,Nucleoplasm,,Mixed,Tissue enhanced,,seminal vesicle: 16.0,fallopian tube: 11.5,Cell line enhanced,,A549: 22.1;HeLa: 45.5;RH-30: 22.5;U-87 MG: 23.4
27,FAM155B,"CXorf63, TED, TMEM28",ENSG00000130054,Family with sequence similarity 155 member B,X,69505241-69532508,Predicted membrane proteins,Evidence at transcript level,HPA036093,Uncertain,,,,"Breast cancer:4.61e-5 (unfavourable), Prostate cancer:1.83e-4 (unfavourable), Renal cancer:6.63e-4 (favourable)",Mixed,Tissue enhanced,,heart muscle: 10.8;seminal vesicle: 8.5;thyroid gland: 16.7,cerebral cortex: 2.5,Cell line enhanced,,AN3-CA: 8.3;HAP1: 20.7;NTERA-2: 27.5;SCLC-21H: 15.3
28,FAT3,"CDHF15, CDHR10, KIAA1989",ENSG00000165323,FAT atypical cadherin 3,11,92352096-92896470,Predicted membrane proteins,Evidence at protein level,HPA026878,Uncertain,,,,,Tissue enriched,Tissue enhanced,,cerebral cortex: 3.9;seminal vesicle: 2.6,prostate: 1.6,Cell line enhanced,,AF22: 3.6;NTERA-2: 1.2;U-2 OS: 1.1;U-251 MG: 1.8
29,FBXL22,"Fbl22, FLJ39626",ENSG00000197361,F-box and leucine rich repeat protein 22,15,63597353-63602428,Predicted intracellular proteins,Evidence at protein level,"HPA047624, HPA054627",Uncertain,,Uncertain,Nucleoli<br>Cytosol,,Mixed,Tissue enhanced,,endometrium: 50.4;seminal vesicle: 44.0;smooth muscle: 46.1,prostate: 23.3,Cell line enhanced,,MCF7: 3.7;SCLC-21H: 6.3
30,FHOD3,"FHOS2, FLJ22297, FLJ22717, KIAA1695",ENSG00000134775,Formin homology 2 domain containing 3,18,36297714-36780055,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA021827, HPA024696",Uncertain,,,,Renal cancer:1.19e-5 (favourable),Mixed,Tissue enhanced,,heart muscle: 96.5;seminal vesicle: 88.0,epididymis: 51.4,Cell line enhanced,,BJ hTERT+: 58.7;HDLM-2: 74.2
31,FIBIN,MGC24932,ENSG00000176971,Fin bud initiation factor homolog (zebrafish),11,26994184-26996121,Predicted secreted proteins,Evidence at protein level,HPA040120,Uncertain,,,,"Thyroid cancer:1.85e-6 (unfavourable), Renal cancer:1.93e-5 (favourable), Stomach cancer:6.72e-4 (unfavourable)",Expressed in all,Tissue enhanced,,seminal vesicle: 124.4,lung: 37.5,Group enriched,9.0,ASC diff: 67.5;ASC TERT1: 43.5;fHDF/TERT166: 24.9;HHSteC: 106.9;HSkMC: 96.0;hTCEpi: 25.5
32,GATA2,NFE1B,ENSG00000179348,GATA binding protein 2,3,128479427-128493185,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA005633, CAB024847",Approved,,Supported,Nucleoplasm,"Urothelial cancer:5.22e-5 (favourable), Renal cancer:2.04e-4 (favourable)",Expressed in all,Tissue enhanced,,prostate: 62.7;seminal vesicle: 74.7,endometrium: 40.5,Cell line enhanced,,BEWO: 272.0;HEL: 324.7;HMC-1: 165.0;SH-SY5Y: 347.2
33,GDF7,BMP12,ENSG00000143869,Growth differentiation factor 7,2,20666664-20679245,Predicted secreted proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,seminal vesicle: 29.5,endometrium: 11.5,Cell line enhanced,,HAP1: 1.7;Hep G2: 2.8;RT4: 6.2;SH-SY5Y: 3.3
34,GLB1L3,FLJ90231,ENSG00000166105,Galactosidase beta 1 like 3,11,134274245-134319564,Predicted intracellular proteins,Evidence at protein level,HPA039916,Uncertain,,,,Lung cancer:1.97e-4 (favourable),Tissue enhanced,Tissue enhanced,,prostate: 14.5;seminal vesicle: 7.0,cerebral cortex: 4.0,Cell line enhanced,,HEK93: 5.2;NTERA-2: 3.5;PC-3: 4.3;SCLC-21H: 8.6
35,GLIS1,FLJ36155,ENSG00000174332,GLIS family zinc finger 1,1,53506237-53738106,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA001409,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,seminal vesicle: 11.0,prostate: 3.6,Cell line enhanced,,BJ hTERT+: 3.7;PC-3: 6.7;U-138 MG: 5.0
36,HOXA13,"HOX1, HOX1J",ENSG00000106031,Homeobox A13,7,27193503-27200106,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,"cervix, uterine: 34.0;placenta: 24.5;prostate: 36.2;seminal vesicle: 32.5",rectum: 13.0,Cell line enhanced,,HAP1: 27.6;HEK93: 34.0;RT4: 33.4
37,HOXB6,"HOX2, HOX2B",ENSG00000108511,Homeobox B6,17,48595751-48604992,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA042063,,,Approved,Nucleus<br>Golgi apparatus,Endometrial cancer:2.46e-4 (favourable),Tissue enhanced,Tissue enhanced,,epididymis: 48.7;seminal vesicle: 30.1,"cervix, uterine: 26.4",Cell line enhanced,,HEK93: 71.9;RPTEC TERT1: 39.9
38,HOXB8,"HOX2, HOX2D",ENSG00000120068,Homeobox B8,17,48611377-48614939,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA075905,,,Supported,Nucleoplasm,Renal cancer:1.30e-7 (favourable),Tissue enhanced,Tissue enhanced,,epididymis: 68.0;seminal vesicle: 32.7,"cervix, uterine: 16.9",Cell line enhanced,,EFO-21: 33.5;HDLM-2: 15.7;HEK93: 34.4;LHCN-M2: 15.9;RPTEC TERT1: 29.7
39,HOXD12,HOX4H,ENSG00000170178,Homeobox D12,2,176099730-176101193,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA059444,Uncertain,,,,,Not detected,Tissue enhanced,,colon: 1.0;rectum: 1.1;seminal vesicle: 1.8,prostate: 0.8,Cell line enhanced,,REH: 2.3
40,JPH4,"JPHL1, KIAA1831",ENSG00000092051,Junctophilin 4,14,23568035-23578800,Predicted membrane proteins,Evidence at transcript level,CAB013492,,,Uncertain,Nucleoplasm<br>Cytosol,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 107.1;seminal vesicle: 51.9,endometrium: 28.1,Group enriched,7.0,SCLC-21H: 16.8;SH-SY5Y: 37.5;U-2 OS: 27.7
41,KCNG1,"K13, KCNG, kH2, Kv6.1",ENSG00000026559,Potassium voltage-gated channel modifier subfamily G member 1,20,51003656-51023129,"Predicted intracellular proteins, Predicted membrane proteins, Voltage-gated ion channels",Evidence at protein level,"HPA039530, HPA040024",Approved,,Approved,Vesicles,,Tissue enhanced,Tissue enhanced,,endometrium: 23.4;seminal vesicle: 18.1,placenta: 10.1,Cell line enhanced,,hTCEpi: 38.3;U-138 MG: 39.5
42,KCNMB1,hslo-beta,ENSG00000145936,Potassium calcium-activated channel subfamily M regulatory beta subunit 1,5,170374671-170389677,"Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,Renal cancer:4.13e-6 (unfavourable),Mixed,Tissue enhanced,,seminal vesicle: 64.2;smooth muscle: 69.7,endometrium: 42.0,Cell line enhanced,,REH: 7.4;U-937: 2.6
43,KCNS1,Kv9.1,ENSG00000124134,Potassium voltage-gated channel modifier subfamily S member 1,20,45092310-45101112,"Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,,,,,,Ovarian cancer:6.45e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,cerebral cortex: 9.3;gallbladder: 3.8;seminal vesicle: 4.2,testis: 1.7,Cell line enhanced,,HBF TERT88: 1.3;HHSteC: 1.8;THP-1: 1.2;U-87 MG: 3.0
44,KCP,"CRIM2, FLJ33365, NET67",ENSG00000135253,Kielin/chordin-like protein,7,128862451-128910719,Predicted secreted proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,kidney: 2.7;seminal vesicle: 3.3,gallbladder: 1.5,Cell line enhanced,,CAPAN-2: 8.4;HMC-1: 4.7;U-87 MG: 2.3
45,KLHL14,KIAA1384,ENSG00000197705,Kelch like family member 14,18,32672671-32773062,Predicted intracellular proteins,Evidence at protein level,HPA024777,Uncertain,,Supported,Actin filaments<br>Cytosol,,Group enriched,Tissue enhanced,,parathyroid gland: 19.3;seminal vesicle: 17.9;thyroid gland: 23.0,spleen: 11.7,Cell line enhanced,,Hep G2: 10.5;REH: 3.8;RPTEC TERT1: 6.3;SCLC-21H: 3.7
46,KRT17,PCHC1,ENSG00000128422,Keratin 17,17,41619437-41624842,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB000029, HPA000452, HPA000453, HPA000539, HPA045062",Enhanced,,Enhanced,Intermediate filaments,"Breast cancer:4.44e-4 (favourable), Renal cancer:5.74e-4 (unfavourable)",Expressed in all,Tissue enhanced,,breast: 222.3;seminal vesicle: 226.0;urinary bladder: 322.8,prostate: 115.6,Group enriched,6.0,hTCEpi: 14378.7;SiHa: 8960.6
47,LCN15,"PRO6093, UNQ2541",ENSG00000177984,Lipocalin 15,9,136759634-136766255,Predicted secreted proteins,Evidence at protein level,HPA060584,Enhanced,,,,,Tissue enriched,Tissue enhanced,,duodenum: 12.1;seminal vesicle: 5.0;small intestine: 4.0,colon: 2.8,Group enriched,14.0,Hep G2: 11.9;SCLC-21H: 3.0
48,LINC00890,,ENSG00000260802,Long intergenic non-protein coding RNA 890,X,111511662-111522399,Predicted membrane proteins,Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enhanced,,endometrium: 44.1;epididymis: 51.0;seminal vesicle: 107.2,prostate: 15.9,Cell line enhanced,,HMC-1: 14.8;NTERA-2: 2.9;SCLC-21H: 3.3
49,LY6G6D,"C6orf23, G6D, Ly6-D, MEGT1, NG25",ENSG00000244355,Lymphocyte antigen 6 family member G6D,6,31715356-31717804,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA054412,Uncertain,,,,,Tissue enriched,Tissue enhanced,,seminal vesicle: 2.0,prostate: 0.8,Cell line enhanced,,HEL: 1.6
50,MFSD2A,"FLJ14490, MFSD2",ENSG00000168389,Major facilitator superfamily domain containing 2A,1,39955112-39969968,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA043107,Uncertain,,Approved,Plasma membrane<br>Cytosol<br>Cytoplasmic bodies,"Renal cancer:4.22e-6 (unfavourable), Urothelial cancer:2.33e-4 (favourable)",Mixed,Tissue enhanced,,epididymis: 116.7;seminal vesicle: 110.9,testis: 63.4,Cell line enhanced,,THP-1: 112.5
51,MYH11,"SMHC, SMMHC",ENSG00000133392,Myosin heavy chain 11,16,15703172-15857033,"Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB002302, HPA014539, HPA015310",Enhanced,,Approved,Plasma membrane<br>Cytosol,Liver cancer:1.10e-5 (favourable),Tissue enhanced,Tissue enhanced,,seminal vesicle: 1381.0;smooth muscle: 1022.0,prostate: 899.8,Cell line enhanced,,BEWO: 1.7;NB-4: 1.2;U-698: 3.4
52,MYOCD,MYCD,ENSG00000141052,Myocardin,17,12665890-12768949,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,CAB046485,Approved,,,,,Mixed,Tissue enhanced,,seminal vesicle: 28.9,smooth muscle: 22.9,Cell line enhanced,,BJ: 5.5;BJ hTERT+: 5.2;HBF TERT88: 10.1;hTEC/SVTERT24-B: 11.7;REH: 7.6
53,NEFM,"NEF3, NF-M, NFM",ENSG00000104722,Neurofilament medium,8,24913012-24919098,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB010900, CAB012976, HPA022845, HPA023138",Enhanced,,Enhanced,Intermediate filaments,,Mixed,Tissue enhanced,,cerebral cortex: 171.7;seminal vesicle: 42.2,adrenal gland: 28.2,Cell line enriched,22.0,HEK93: 3411.6
54,NLGN4Y,KIAA0951,ENSG00000165246,"Neuroligin 4, Y-linked",Y,14522638-14845650,"Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,HPA001651,Approved,,,,,Mixed,Tissue enhanced,,prostate: 11.4;seminal vesicle: 12.5,cerebral cortex: 7.5,Cell line enhanced,,BJ hTERT+: 28.5;fHDF/TERT166: 21.5;HDLM-2: 30.2;hTCEpi: 16.2;U-138 MG: 23.0
55,NPFFR2,"GPR74, NPFF2, NPGPR",ENSG00000056291,Neuropeptide FF receptor 2,4,72031804-72148067,"G-protein coupled receptors, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA026825,,,Approved,Plasma membrane<br>Actin filaments,,Mixed,Tissue enhanced,,placenta: 2.3;seminal vesicle: 4.6,epididymis: 1.1,Group enriched,11.0,NTERA-2: 9.2;RPTEC TERT1: 9.0;SH-SY5Y: 14.9;U-2 OS: 14.5
56,P2RX1,P2X1,ENSG00000108405,Purinergic receptor P2X 1,17,3896592-3916500,Predicted membrane proteins,Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,seminal vesicle: 46.2;urinary bladder: 41.9,bone marrow: 26.3,Cell line enhanced,,HEL: 12.5;HMC-1: 7.5;Karpas-707: 12.1;THP-1: 9.6;U-937: 5.8
57,P2RX2,"DFNA41, P2X2",ENSG00000187848,Purinergic receptor P2X 2,12,132618780-132622386,"Disease related genes, Predicted membrane proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,epididymis: 26.6;seminal vesicle: 12.7,prostate: 9.7,Cell line enhanced,,MCF7: 3.9;T-47d: 10.5
58,PCP4,PEP-19,ENSG00000183036,Purkinje cell protein 4,21,39867317-39929397,Predicted intracellular proteins,Evidence at protein level,HPA005792,Enhanced,Supported,Approved,Nucleus<br>Nucleoli<br>Cytosol,"Renal cancer:1.85e-7 (favourable), Cervical cancer:9.76e-4 (favourable)",Mixed,Tissue enhanced,,seminal vesicle: 1209.1,prostate: 369.5,Cell line enhanced,,RPMI-8226: 108.9;SK-BR-3: 19.1;T-47d: 44.5
59,PDZRN4,"DKFZp434B0417, FLJ33777, IMAGE5767589, LNX4",ENSG00000165966,PDZ domain containing ring finger 4,12,41188448-41574590,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA042101,Enhanced,,,,,Tissue enhanced,Tissue enhanced,,seminal vesicle: 19.6,prostate: 9.3,Cell line enriched,6.0,U-266/70: 2.7
60,PGM5,PGMRP,ENSG00000154330,Phosphoglucomutase 5,9,68328308-68531061,Predicted intracellular proteins,Evidence at protein level,"CAB034397, HPA046329, HPA067102",Enhanced,,,,Renal cancer:1.83e-5 (favourable),Tissue enhanced,Tissue enhanced,,prostate: 283.6;seminal vesicle: 327.6,smooth muscle: 217.9,Cell line enhanced,,PC-3: 55.9;RH-30: 40.1;SK-BR-3: 38.8
61,PLD5,FLJ40773,ENSG00000180287,Phospholipase D family member 5,1,242082986-242524696,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,"HPA028389, HPA050367",Uncertain,,Approved,Vesicles<br>Mitochondria<br>Cytosol,,Tissue enhanced,Tissue enhanced,,seminal vesicle: 4.2,cerebral cortex: 4.1,Cell line enhanced,,AF22: 10.2;HDLM-2: 5.0;SH-SY5Y: 3.0;U-2 OS: 3.6
