,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
28,CPLX2,"CPX-2, DKFZp547D155",ENSG00000145920,Complexin 2,5,175796310-175884020,Predicted intracellular proteins,Evidence at protein level,HPA071191,,,Uncertain,Vesicles,,Mixed,Tissue enhanced,,cerebral cortex: 236.4;epididymis: 145.5,adrenal gland: 44.3,Group enriched,19.0,A549: 549.3;Hep G2: 253.5;SCLC-21H: 296.3
29,CPNE7,,ENSG00000178773,Copine 7,16,89575768-89597246,Predicted intracellular proteins,Evidence at protein level,HPA043359,Uncertain,,,,"Renal cancer:9.52e-6 (unfavourable), Urothelial cancer:7.22e-4 (favourable)",Mixed,Tissue enhanced,,epididymis: 23.6,cerebral cortex: 9.8,Cell line enhanced,,HHSteC: 87.2
30,CPXM2,"CPX2, UNQ676",ENSG00000121898,"Carboxypeptidase X, M14 family member 2",10,123706207-123940267,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA048375,Uncertain,,,,Renal cancer:9.02e-4 (favourable),Expressed in all,Tissue enhanced,,epididymis: 72.6;smooth muscle: 80.7,urinary bladder: 34.4,Group enriched,15.0,BJ: 15.4;fHDF/TERT166: 55.4
31,CRYBA4,,ENSG00000196431,Crystallin beta A4,22,26621964-26630672,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA071178,Supported,,,,,Tissue enhanced,Tissue enhanced,,epididymis: 1.8,testis: 0.7,Group enriched,7.0,HEL: 6.5;HMC-1: 1.4
32,CRYBB1,,ENSG00000100122,Crystallin beta B1,22,26599278-26618088,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA003448, CAB010058",Supported,,,,,Mixed,Tissue enhanced,,epididymis: 10.9,placenta: 4.5,Cell line enhanced,,HMC-1: 9.9;Karpas-707: 29.5;RPMI-8226: 53.1
33,CTC-295J13.3,,ENSG00000248109,,5,148221650-148243580,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,epididymis: 1.2,seminal vesicle: 0.9,Cell line enriched,5.0,HeLa: 479.6
34,DAPL1,,ENSG00000163331,Death associated protein like 1,2,158795317-158862781,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA046937, HPA058635",Enhanced,,Approved,Nucleoplasm<br>Nuclear bodies<br>Microtubules,Cervical cancer:8.43e-4 (favourable),Group enriched,Tissue enhanced,,epididymis: 238.2;esophagus: 243.7;skin: 219.0,fallopian tube: 128.4,Group enriched,5.0,HaCaT: 3.5;hTCEpi: 16.6;SCLC-21H: 6.9;U-87 MG: 8.2
35,DCAF12L1,"KIAA1892L, WDR40B",ENSG00000198889,DDB1 and CUL4 associated factor 12 like 1,X,126549383-126552851,Predicted intracellular proteins,Evidence at protein level,"HPA044737, HPA048981, HPA053138",Approved,,,,,Mixed,Tissue enhanced,,epididymis: 5.9;testis: 11.4,fallopian tube: 4.0,Group enriched,21.0,EFO-21: 14.1;U-2 OS: 8.6
36,DCAF12L2,WDR40C,ENSG00000198354,DDB1 and CUL4 associated factor 12 like 2,X,126163499-126166097,Predicted intracellular proteins,Evidence at transcript level,"HPA044737, HPA048981, HPA053138",Approved,,,,,Mixed,Tissue enhanced,,epididymis: 28.3;testis: 9.8,seminal vesicle: 6.6,Group enriched,7.0,HAP1: 2.9;NTERA-2: 2.3;U-2 OS: 3.9
37,DDX24,,ENSG00000089737,DEAD-box helicase 24,14,94048291-94081245,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA002554,Uncertain,,Approved,Nucleoli<br>Cytosol,"Renal cancer:3.06e-9 (favourable), Stomach cancer:2.89e-4 (unfavourable)",Expressed in all,Tissue enhanced,,epididymis: 45.3,testis: 26.5,Mixed,,
38,EIF4E1B,FLJ36951,ENSG00000175766,Eukaryotic translation initiation factor 4E family member 1B,5,176630682-176646641,Predicted intracellular proteins,Evidence at transcript level,HPA045045,Approved,,,,,Not detected,Tissue enhanced,,cerebral cortex: 1.6;epididymis: 1.2,testis: 0.3,Cell line enriched,6.0,T-47d: 3.0
39,EME1,"FLJ31364, MMS4L, SLX2A",ENSG00000154920,Essential meiotic structure-specific endonuclease 1,17,50373220-50381483,Predicted intracellular proteins,Evidence at protein level,"CAB016127, HPA052188",Supported,,Approved,Nuclear bodies<br>Cytosol,,Mixed,Tissue enhanced,,epididymis: 7.7;testis: 9.8,"bone marrow,lymph node: 2.8",Mixed,,
40,EMILIN3,"C20orf130, dJ620E11.4, EMILIN5",ENSG00000183798,Elastin microfibril interfacer 3,20,41359966-41366827,Predicted secreted proteins,Evidence at protein level,"HPA044034, HPA059912",Approved,,,,,Tissue enhanced,Tissue enhanced,,epididymis: 65.0,seminal vesicle: 14.0,Group enriched,7.0,AF22: 6.2;HAP1: 11.4;NTERA-2: 7.0;SCLC-21H: 15.2
41,ENAM,AIH2,ENSG00000132464,Enamelin,4,70628744-70686816,"Disease related genes, Predicted secreted proteins",Evidence at protein level,,,,,,Renal cancer:1.81e-14 (favourable),Tissue enhanced,Tissue enhanced,,epididymis: 8.3;kidney: 5.9,heart muscle: 2.4,Not detected,,
42,ENPP5,,ENSG00000112796,Ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative),6,46159187-46170971,Predicted membrane proteins,Evidence at protein level,HPA016902,Enhanced,,,,"Renal cancer:4.44e-13 (favourable), Pancreatic cancer:4.04e-4 (favourable), Lung cancer:4.57e-4 (favourable)",Expressed in all,Tissue enhanced,,epididymis: 296.6,thyroid gland: 85.6,Cell line enhanced,,CAPAN-2: 9.8;SCLC-21H: 5.6;T-47d: 8.1;U-266/84: 5.5
43,FADS6,,ENSG00000172782,Fatty acid desaturase 6,17,74877299-74893781,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA016802,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,epididymis: 21.9,small intestine: 10.1,Mixed,,
44,FAM83H-AS1,onco-lncRNA-3,ENSG00000203499,FAM83H antisense RNA 1 (head to head),8,143734140-143790644,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,epididymis: 26.2;skin: 34.3,esophagus: 13.0,Cell line enhanced,,HaCaT: 26.1;hTCEpi: 25.7;MCF7: 55.1;T-47d: 60.5
45,FBXO16,FBX16,ENSG00000214050,F-box protein 16,8,28348287-28490318,Predicted intracellular proteins,Evidence at transcript level,"HPA053955, HPA058676",Uncertain,,Approved,Nucleoplasm<br>Vesicles<br>Plasma membrane<br>Cytosol,Ovarian cancer:6.70e-5 (favourable),Mixed,Tissue enhanced,,epididymis: 22.4,thyroid gland: 12.1,Cell line enhanced,,AF22: 19.5
46,FCGR1A,"CD64, CD64A",ENSG00000150337,Fc fragment of IgG receptor Ia,1,149782671-149792518,"CD markers, FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,,,,,,Renal cancer:4.83e-8 (unfavourable),Tissue enhanced,Tissue enhanced,,epididymis: 91.1,appendix: 48.9,Cell line enriched,5.0,THP-1: 113.9
47,FCGR1B,CD64b,ENSG00000198019,Fc fragment of IgG receptor Ib,1,121087345-121096310,"FDA approved drug targets, Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enhanced,,appendix: 27.5;epididymis: 61.7,placenta: 17.0,Cell line enhanced,,HMC-1: 6.6;NB-4: 12.8;THP-1: 51.9
48,FREM1,"C9orf143, C9orf145, C9orf154, DKFZp686M16108, FLJ25461, TILRR",ENSG00000164946,FRAS1 related extracellular matrix 1,9,14734666-14910995,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,endometrium: 34.0;epididymis: 44.5,smooth muscle: 23.2,Cell line enriched,8.0,HEL: 162.3
49,GALNT12,GalNAc-T12,ENSG00000119514,Polypeptide N-acetylgalactosaminyltransferase 12,9,98807699-98850081,"Disease related genes, Enzymes, Potential drug targets, Predicted secreted proteins",Evidence at protein level,HPA048292,Enhanced,,,,Renal cancer:3.24e-4 (favourable),Mixed,Tissue enhanced,,epididymis: 92.1,rectum: 61.4,Cell line enhanced,,U-2197: 151.4
50,GRAMD2,,ENSG00000175318,GRAM domain containing 2,15,72159807-72197785,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA029435,Uncertain,,Approved,Nucleoli<br>Nuclear speckles<br>Cytosol,Thyroid cancer:7.01e-4 (unfavourable),Mixed,Tissue enhanced,,epididymis: 43.8;placenta: 69.9,lung: 22.8,Group enriched,15.0,BEWO: 159.8;SK-BR-3: 56.9
51,GRB14,,ENSG00000115290,Growth factor receptor bound protein 14,2,164492812-164621848,Predicted intracellular proteins,Evidence at protein level,"CAB022294, HPA035052, HPA035053",Uncertain,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,epididymis: 6.1;kidney: 6.2;liver: 6.6,testis: 4.3,Cell line enhanced,,HUVEC TERT2: 7.9;RPTEC TERT1: 5.9;TIME: 9.9
52,HDC,,ENSG00000140287,Histidine decarboxylase,15,50241947-50266026,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA038891,Approved,,,,,Mixed,Tissue enhanced,,epididymis: 53.2,gallbladder: 17.3,Group enriched,6.0,HEL: 392.3;HMC-1: 885.1
53,HOPX,"HOP, LAGY, NECC1, OB1, SMAP31",ENSG00000171476,HOP homeobox,4,56647988-56681899,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB018632, HPA030180",Enhanced,,,,,Mixed,Tissue enhanced,,epididymis: 658.1;skin: 839.4,esophagus: 525.5,Cell line enhanced,,HDLM-2: 28.9;HUVEC TERT2: 55.7;RT4: 40.2;TIME: 62.0
54,HOXA5,"HOX1, HOX1C",ENSG00000106004,Homeobox A5,7,27141052-27143668,"Cancer-related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,Endometrial cancer:2.28e-4 (unfavourable),Mixed,Tissue enhanced,,adrenal gland: 109.7;epididymis: 60.1,fallopian tube: 44.1,Cell line enhanced,,AN3-CA: 86.9;HEK93: 146.8
55,HOXB2,"HOX2, HOX2H",ENSG00000173917,Homeobox B2,17,48540894-48544989,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA047857,,,Supported,Nucleus,Glioma:3.01e-4 (unfavourable),Expressed in all,Tissue enhanced,,epididymis: 56.6,"cervix, uterine: 24.4",Cell line enhanced,,AF22: 58.1;HEK93: 59.6;HMC-1: 112.4;WM-115: 56.1
56,HOXB3,"HOX2, HOX2G",ENSG00000120093,Homeobox B3,17,48548870-48604912,"Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,CAB009860,Approved,,,,Urothelial cancer:8.45e-6 (favourable),Mixed,Tissue enhanced,,epididymis: 79.4,fallopian tube: 38.7,Cell line enhanced,,CAPAN-2: 35.1;HEK93: 38.6
57,HOXB4,"HOX2, HOX2F",ENSG00000182742,Homeobox B4,17,48575513-48580111,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA057432,Uncertain,,Supported,Nucleus<br>Centrosome,Ovarian cancer:2.23e-4 (unfavourable),Mixed,Tissue enhanced,,epididymis: 16.1,fallopian tube: 12.5,Cell line enhanced,,EFO-21: 30.9;HMC-1: 17.8
58,HOXB5,"HOX2, HOX2A",ENSG00000120075,Homeobox B5,17,48591257-48593961,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA043851, HPA074454",,,Enhanced,Nucleus,"Urothelial cancer:8.59e-5 (favourable), Lung cancer:4.61e-4 (unfavourable), Endometrial cancer:6.28e-4 (favourable)",Tissue enhanced,Tissue enhanced,,epididymis: 20.2,fallopian tube: 10.7,Cell line enhanced,,HEK93: 24.1;RPTEC TERT1: 14.7
59,HOXB6,"HOX2, HOX2B",ENSG00000108511,Homeobox B6,17,48595751-48604992,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA042063,,,Approved,Nucleus<br>Golgi apparatus,Endometrial cancer:2.46e-4 (favourable),Tissue enhanced,Tissue enhanced,,epididymis: 48.7;seminal vesicle: 30.1,"cervix, uterine: 26.4",Cell line enhanced,,HEK93: 71.9;RPTEC TERT1: 39.9
60,HOXB8,"HOX2, HOX2D",ENSG00000120068,Homeobox B8,17,48611377-48614939,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA075905,,,Supported,Nucleoplasm,Renal cancer:1.30e-7 (favourable),Tissue enhanced,Tissue enhanced,,epididymis: 68.0;seminal vesicle: 32.7,"cervix, uterine: 16.9",Cell line enhanced,,EFO-21: 33.5;HDLM-2: 15.7;HEK93: 34.4;LHCN-M2: 15.9;RPTEC TERT1: 29.7
61,HOXB9,"HOX2, HOX2E",ENSG00000170689,Homeobox B9,17,48621159-48626356,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA031463,,,Approved,Nucleoplasm<br>Mitochondria,"Head and neck cancer:6.64e-5 (unfavourable), Endometrial cancer:4.47e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,epididymis: 107.2,colon: 26.1,Cell line enhanced,,HDLM-2: 315.3;HEK93: 116.2;HMC-1: 112.5;K-562: 130.4
62,HOXC8,"HOX3, HOX3A",ENSG00000037965,Homeobox C8,12,54009106-54012362,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA028911, CAB037020",Uncertain,,Approved,Nucleoplasm<br>Microtubules,Renal cancer:1.47e-5 (unfavourable),Mixed,Tissue enhanced,,epididymis: 21.1;smooth muscle: 12.6,adrenal gland: 7.7,Cell line enhanced,,ASC diff: 33.3;fHDF/TERT166: 46.1;HSkMC: 28.1;LHCN-M2: 36.5
63,HOXD1,"HOX4, HOX4G",ENSG00000128645,Homeobox D1,2,176188579-176190907,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA040062, HPA056900",,,Supported,Nucleoplasm,,Tissue enhanced,Tissue enhanced,,epididymis: 8.7;fallopian tube: 7.3,lung: 4.5,Cell line enhanced,,EFO-21: 5.9;RPTEC TERT1: 15.3;RT4: 12.7;SCLC-21H: 6.3
64,HOXD4,"HOX4, HOX4B",ENSG00000170166,Homeobox D4,2,176151222-176153226,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA054383, HPA070349",Approved,,Enhanced,Nucleus<br>Cell Junctions,,Tissue enhanced,Tissue enhanced,,endometrium: 23.6;epididymis: 22.9,fallopian tube: 15.5,Cell line enhanced,,EFO-21: 11.0;HEK93: 25.9;RPTEC TERT1: 15.6
65,HOXD8,"HOX4, HOX4E",ENSG00000175879,Homeobox D8,2,176129694-176132695,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,,,,,,Lung cancer:3.78e-4 (unfavourable),Mixed,Tissue enhanced,,epididymis: 122.0;kidney: 83.6,ovary: 43.1,Cell line enhanced,,RPTEC TERT1: 56.9
66,IFNE,IFNE1,ENSG00000184995,Interferon epsilon,9,21480839-21482313,Predicted secreted proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,epididymis: 1.1,urinary bladder: 0.8,Cell line enhanced,,BJ: 2.7;HeLa: 5.5
