,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,ISM2,"FLJ32147, TAIL1, THSD3",ENSG00000100593,Isthmin 2,14,77474394-77498850,Predicted secreted proteins,Evidence at protein level,"HPA039314, HPA039742",Supported,,Supported,Nucleoplasm,,Mixed,Tissue enriched,112,placenta: 274.5,epididymis: 2.4,Cell line enriched,21.0,BEWO: 345.7
11,PSG5,"FL-NCA-3, PSG",ENSG00000204941,Pregnancy specific beta-1-glycoprotein 5,19,43166256-43186536,Predicted secreted proteins,Evidence at protein level,HPA046327,Approved,,,,,Mixed,Tissue enriched,108,placenta: 157.6,smooth muscle: 1.4,Group enriched,8.0,BJ: 363.6;fHDF/TERT166: 1157.5
12,ERVV-2,,ENSG00000268964,Endogenous retrovirus group V member 2,19,53044738-53051076,Predicted membrane proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enriched,101,placenta: 13.6,"kidney,testis,thyroid gland: 0.1",Group enriched,5.0,BEWO: 18.5;T-47d: 5.1
13,CGB8,,ENSG00000213030,Chorionic gonadotropin beta subunit 8,19,49047638-49049106,Predicted secreted proteins,Evidence at protein level,"HPA038925, HPA038934",Supported,,Approved,Cytosol,,Tissue enhanced,Tissue enriched,90,placenta: 29.2,parathyroid gland: 0.3,Group enriched,8.0,BEWO: 167.1;U-251 MG: 51.5
14,KISS1,,ENSG00000170498,KiSS-1 metastasis-suppressor,1,204190341-204196486,"Cancer-related genes, Disease related genes, Predicted secreted proteins",Evidence at protein level,"CAB017775, HPA035542",Enhanced,,Approved,Vesicles,Urothelial cancer:6.29e-6 (favourable),Tissue enhanced,Tissue enriched,87,placenta: 328.1,stomach: 3.7,Group enriched,21.0,BJ: 123.9;U-2 OS: 60.5
15,PSG11,"MGC22484, PSG13, PSG14",ENSG00000243130,Pregnancy specific beta-1-glycoprotein 11,19,43007656-43026512,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA042240, HPA046327",Enhanced,,,,,Not detected,Tissue enriched,77,placenta: 74.1,smooth muscle: 0.9,Cell line enriched,29.0,U-2197: 15.6
16,PSG6,,ENSG00000170848,Pregnancy specific beta-1-glycoprotein 6,19,42902079-42919563,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA046327,Approved,,,,,Not detected,Tissue enriched,75,placenta: 70.2,bone marrow: 0.9,Cell line enriched,18.0,U-2197: 134.3
17,CGB5,HCG,ENSG00000189052,Chorionic gonadotropin beta subunit 5,19,49043884-49045311,Predicted secreted proteins,Evidence at protein level,"HPA038925, HPA038934",Supported,,Approved,Cytosol,"Stomach cancer:1.18e-5 (unfavourable), Urothelial cancer:9.47e-4 (unfavourable)",Tissue enhanced,Tissue enriched,68,placenta: 31.7,"pancreas,skin,testis: 0.4",Group enriched,24.0,BEWO: 99.4;U-251 MG: 40.1
18,ERVV-1,"ENVV1, FLJ32214, HERV-V1",ENSG00000269526,Endogenous retrovirus group V member 1,19,53013921-53016122,Predicted membrane proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enriched,68,placenta: 22.1,"prostate,urinary bladder: 0.3",Cell line enriched,8.0,BEWO: 7.4
19,HBG1,HBG-T2,ENSG00000213934,Hemoglobin subunit gamma 1,11,5248083-5249892,Predicted intracellular proteins,Evidence at protein level,HPA043234,Approved,,Approved,Vesicles,,Not detected,Tissue enriched,66,placenta: 1087.7,bone marrow: 16.4,Group enriched,298.0,HEL: 988.4;K-562: 1948.2
20,LGALS14,"CLC2, PPL13",ENSG00000006659,Galectin 14,19,39704306-39709444,Predicted intracellular proteins,Evidence at protein level,,,,,,,Tissue enriched,Tissue enriched,57,placenta: 69.0,skin: 1.2,Cell line enhanced,,EFO-21: 3.0;U-266/70: 5.8
21,NOTUM,,ENSG00000185269,"NOTUM, palmitoleoyl-protein carboxylesterase",17,81952507-81961840,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Mixed,Tissue enriched,56,placenta: 192.5,liver: 3.4,Cell line enriched,16.0,Hep G2: 284.8
22,LGALS16,,ENSG00000249861,Galectin 16,19,39655894-39660647,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Tissue enriched,Tissue enriched,54,placenta: 7.7,testis: 0.1,Cell line enriched,39.0,BEWO: 3.9
23,FAM26D,"C6orf78, FLJ32239",ENSG00000164451,Family with sequence similarity 26 member D,6,116529013-116558868,"Predicted membrane proteins, Predicted secreted proteins, Transporters",Evidence at protein level,,,,,,,Not detected,Tissue enriched,46,placenta: 33.8,testis: 0.7,Not detected,,
24,XAGE2,"CT12.2, GAGED3, XAGE-2, XAGE2B",ENSG00000155622,X antigen family member 2,X,52369030-52375680,Predicted intracellular proteins,Evidence at protein level,"HPA052507, HPA060900",Supported,,,,,Mixed,Tissue enriched,35,placenta: 294.4,lung: 8.4,Cell line enhanced,,BEWO: 95.0;SK-BR-3: 17.4;T-47d: 19.2
25,EGFL6,MAEG,ENSG00000198759,EGF like domain multiple 6,X,13569605-13633575,Predicted secreted proteins,Evidence at protein level,HPA001838,Enhanced,,,,"Ovarian cancer:4.95e-4 (favourable), Head and neck cancer:9.73e-4 (favourable)",Mixed,Tissue enriched,34,placenta: 921.8,lung: 26.8,Group enriched,5.0,BJ hTERT+: 3.5;NTERA-2: 1.7
26,LGALS13,"PLAC8, PP13",ENSG00000105198,Galectin 13,19,39602501-39607476,Predicted intracellular proteins,Evidence at protein level,,,,,,,Tissue enhanced,Tissue enriched,34,placenta: 16.6,testis: 0.4,Not detected,,
27,PRG2,"BMPG, MBP, proMBP",ENSG00000186652,"Proteoglycan 2, pro eosinophil major basic protein",11,57386794-57390657,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA038515,Supported,,,,,Not detected,Tissue enriched,30,placenta: 3880.8,bone marrow: 130.2,Group enriched,50.0,HL-60: 2682.8;HMC-1: 4472.2;NB-4: 6716.6
28,SIGLEC6,"CD327, CD33L, CD33L1, OB-BP1, SIGLEC-6",ENSG00000105492,Sialic acid binding Ig like lectin 6,19,51519525-51531856,"CD markers, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA009084, HPA018198",Enhanced,,,,,Tissue enhanced,Tissue enriched,25,placenta: 147.9,lung: 6.0,Cell line enriched,7.0,HMC-1: 401.5
29,HLA-G,,ENSG00000204632,"Major histocompatibility complex, class I, G",6,29826967-29831125,"Cancer-related genes, Predicted membrane proteins",Evidence at protein level,CAB016158,Enhanced,,,,Melanoma:3.91e-5 (favourable),Expressed in all,Tissue enriched,23,placenta: 14.9,"duodenum,testis: 0.6",Not detected,,
30,TAC3,"NKB, NKNB, ZNEUROK1",ENSG00000166863,Tachykinin 3,12,57010000-57028883,"Disease related genes, Predicted secreted proteins",Evidence at protein level,HPA045919,Supported,Approved,Approved,Vesicles,,Tissue enriched,Tissue enriched,23,placenta: 617.0,cerebral cortex: 27.2,Cell line enhanced,,K-562: 13.1;SCLC-21H: 2.7
31,TFPI2,"PP5, REF1, TFPI-2",ENSG00000105825,Tissue factor pathway inhibitor 2,7,93885397-93890991,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB010142, HPA049158",Enhanced,,,,"Breast cancer:8.33e-7 (favourable), Endometrial cancer:5.42e-4 (favourable), Renal cancer:8.53e-4 (unfavourable)",Expressed in all,Tissue enriched,23,placenta: 1208.2,ovary: 52.0,Cell line enhanced,,EFO-21: 1987.5;hTEC/SVTERT24-B: 1055.6;U-138 MG: 999.0;U-2197: 850.7;U-87 MG: 1680.0
32,CGA,"FSHA, GPHa, GPHA1, HCG, LHA, TSHA",ENSG00000135346,"Glycoprotein hormones, alpha polypeptide",6,87085498-87095406,"Cancer-related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB023350, HPA029698",Enhanced,,,,,Tissue enhanced,Tissue enriched,22,placenta: 654.5,stomach: 29.1,Cell line enriched,26.0,BEWO: 481.2
33,CGB3,CGB,ENSG00000104827,Chorionic gonadotropin beta subunit 3,19,49022869-49024333,Predicted secreted proteins,Evidence at protein level,"CAB000042, CAB010884, HPA038925, HPA038934",Enhanced,,Approved,Cytosol,,Tissue enhanced,Tissue enriched,21,placenta: 14.9,testis: 0.7,Cell line enriched,23.0,BEWO: 65.1
34,GCM1,"GCMA, hGCMa",ENSG00000137270,Glial cells missing homolog 1,6,53126964-53148829,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA011343,Enhanced,,Approved,Vesicles,,Not detected,Tissue enriched,21,placenta: 29.1,kidney: 1.3,Cell line enriched,25.0,BEWO: 38.0
35,PLAC1,"CT92, OOSP2L",ENSG00000170965,Placenta specific 1,X,134565838-134764322,Predicted secreted proteins,Evidence at protein level,HPA063425,Enhanced,,,,,Mixed,Tissue enriched,21,placenta: 37.7,testis: 1.7,Cell line enhanced,,HEK93: 18.2;hTCEpi: 11.1
36,HTRA4,FLJ90724,ENSG00000169495,HtrA serine peptidase 4,8,38974164-38988662,"Enzymes, Predicted secreted proteins",Evidence at protein level,HPA045402,Enhanced,,,,,Tissue enhanced,Tissue enriched,20,placenta: 94.9,bone marrow: 4.7,Cell line enriched,160.0,BEWO: 219.1
37,KRTAP26-1,,ENSG00000197683,Keratin associated protein 26-1,21,30319124-30320316,Predicted intracellular proteins,Evidence at protein level,,,,,,,Not detected,Tissue enriched,19,placenta: 1.9,testis: 0.1,Not detected,,
38,IGF2,"C11orf43, FLJ44734, IGF-II",ENSG00000167244,Insulin like growth factor 2,11,2129112-2141238,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA007556, HPA007993",Enhanced,,Approved,Nucleoplasm<br>Vesicles,Liver cancer:7.12e-4 (favourable),Group enriched,Tissue enriched,18,placenta: 3962.9,fallopian tube: 217.6,Cell line enhanced,,CACO-2: 711.5;Hep G2: 406.1;LHCN-M2: 277.7;RH-30: 396.9;SH-SY5Y: 525.9
39,TRIM64B,,ENSG00000189253,Tripartite motif containing 64B,11,89869282-89876017,Predicted intracellular proteins,Evidence at transcript level,HPA045370,Approved,,,,,Not detected,Tissue enriched,18,placenta: 3.1,"testis,thyroid gland: 0.1",Not detected,,
40,ADAMTS18,ADAMTS21,ENSG00000140873,ADAM metallopeptidase with thrombospondin type 1 motif 18,16,77247813-77435114,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA044326,Uncertain,,,,,Mixed,Tissue enriched,16,placenta: 29.1,"cervix, uterine: 1.8",Group enriched,7.0,HUVEC TERT2: 6.7;TIME: 2.0;U-87 MG: 4.7
41,FCGR2B,"CD32, CD32B, FCG2, FCGR2",ENSG00000072694,Fc fragment of IgG receptor IIb,1,161663147-161678654,"Cancer-related genes, CD markers, Disease related genes, FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,"CAB007796, HPA014730",Enhanced,,,,Renal cancer:8.82e-4 (unfavourable),Mixed,Tissue enriched,16,placenta: 576.7,adipose tissue: 36.6,Cell line enhanced,,Daudi: 18.5;HMC-1: 27.5;RPMI-8226: 8.1
42,HGF,"DFNB39, F-TCF, HGFB, HPTA, SF",ENSG00000019991,Hepatocyte growth factor,7,81699006-81770438,"Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,"CAB010333, HPA040360, HPA044088",Approved,,Approved,Centrosome<br>Cytosol,Renal cancer:5.59e-4 (unfavourable),Mixed,Tissue enriched,16,placenta: 438.8,gallbladder: 27.5,Cell line enhanced,,ASC TERT1: 118.1;HHSteC: 111.7;HL-60: 63.0;hTEC/SVTERT24-B: 86.9;Karpas-707: 174.5;U-87 MG: 60.7
43,CYP19A1,"ARO, ARO1, aromatase, CPV1, CYAR, CYP19, P-450AROM",ENSG00000137869,Cytochrome P450 family 19 subfamily A member 1,15,51208057-51338610,"Cancer-related genes, Disease related genes, Enzymes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB000355, HPA051194",Enhanced,,Approved,Mitochondria,,Mixed,Tissue enriched,15,placenta: 174.5,adrenal gland: 11.9,Group enriched,6.0,ASC TERT1: 65.0;HDLM-2: 16.2;HSkMC: 22.8
44,HSD17B1,"EDH17B2, EDHB17, HSD17, MGC138140, SDR28C1",ENSG00000108786,Hydroxysteroid 17-beta dehydrogenase 1,17,42549214-42555213,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA021032, HPA065296",Enhanced,,Supported,Cytosol,,Mixed,Tissue enriched,14,placenta: 98.3,cerebral cortex: 7.1,Cell line enriched,8.0,BEWO: 331.8
45,VGLL1,"TDU, TONDU",ENSG00000102243,Vestigial like family member 1,X,136532152-136556807,Predicted intracellular proteins,Evidence at protein level,"HPA042403, HPA064616",Supported,,Supported,Nucleus,Endometrial cancer:4.54e-4 (unfavourable),Tissue enhanced,Tissue enriched,14,placenta: 257.6,urinary bladder: 18.3,Group enriched,11.0,A-431: 102.6;BEWO: 166.1;CAPAN-2: 56.3;RT4: 243.2;SK-BR-3: 219.4
46,HSD3B1,"HSD3B, HSDB3, SDR11E1",ENSG00000203857,"Hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1",1,119507198-119515054,"Enzymes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA043261, HPA043264, HPA044028",Supported,,,,Urothelial cancer:4.59e-5 (favourable),Tissue enhanced,Tissue enriched,13,placenta: 110.5,small intestine: 8.7,Cell line enriched,7.0,CACO-2: 52.9
47,C4orf26,"AI2A4, FLJ23657",ENSG00000174792,Chromosome 4 open reading frame 26,4,75556048-75565885,"Disease related genes, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enriched,12,placenta: 5.9,cerebral cortex: 0.5,Cell line enriched,7.0,HDLM-2: 40.8
48,ERVW-1,"ERVWE1, HERV-7q, HERV-W, HERV-W-ENV, HERVW",ENSG00000242950,Endogenous retrovirus group W member 1,7,92468380-92477986,"Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Tissue enriched,Tissue enriched,12,placenta: 77.2,testis: 6.5,Cell line enriched,48.0,BEWO: 81.7
49,IL1RL1,"DER4, FIT-1, IL33R, ST2, ST2L, ST2V, T1",ENSG00000115602,Interleukin 1 receptor like 1,2,102311502-102352037,"Candidate cardiovascular disease genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA007406, HPA007917",Uncertain,,Approved,Vesicles,,Tissue enhanced,Tissue enriched,12,placenta: 289.6,gallbladder: 23.7,Group enriched,6.0,HHSteC: 206.0;HMC-1: 327.3;HUVEC TERT2: 154.2
50,INSL4,EPIL,ENSG00000120211,Insulin like 4,9,5231419-5235304,Predicted secreted proteins,Evidence at protein level,,,,,,,Tissue enhanced,Tissue enriched,12,placenta: 22.2,epididymis: 1.8,Cell line enriched,10.0,A549: 22.2
51,LIN28B,"CSDD2, FLJ16517",ENSG00000187772,Lin-28 homolog B,6,104936616-105083332,Predicted intracellular proteins,Evidence at protein level,"HPA036630, HPA061745",Enhanced,,Supported,Nucleus<br>Nucleoli<br>Cytosol,,Tissue enriched,Tissue enriched,12,placenta: 93.5,testis: 7.7,Cell line enhanced,,BEWO: 241.5;K-562: 76.8
52,PSG8,,ENSG00000124467,Pregnancy specific beta-1-glycoprotein 8,19,42752686-42855691,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA046327,Approved,,,,,Tissue enriched,Tissue enriched,12,placenta: 9.1,parathyroid gland: 0.7,Not detected,,
53,TRIM64,"C11orf28, TRIM64A",ENSG00000204450,Tripartite motif containing 64,11,89968502-89975228,Predicted intracellular proteins,Evidence at transcript level,HPA045370,Approved,,,,,Not detected,Tissue enriched,11,placenta: 1.1,all non-specific tissues: 0.0,Not detected,,
54,SLC13A4,"SUT-1, SUT1",ENSG00000164707,Solute carrier family 13 member 4,7,135681237-135729258,"Predicted membrane proteins, Transporters",Evidence at transcript level,HPA048582,Approved,,,,,Mixed,Tissue enriched,10,placenta: 76.8,testis: 7.4,Cell line enriched,6.0,HDLM-2: 28.0
55,FBN2,"CCA, DA9",ENSG00000138829,Fibrillin 2,5,128257909-128659185,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA012853, CAB026401",Enhanced,,Approved,Nucleoplasm<br>Cytosol,Urothelial cancer:7.41e-5 (unfavourable),Mixed,Tissue enriched,9,placenta: 118.4,testis: 13.8,Cell line enhanced,,HHSteC: 116.8;hTERT-HME1: 171.2;HUVEC TERT2: 107.0
56,FOXI3,,ENSG00000214336,Forkhead box I3,2,88446787-88452656,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enriched,9,placenta: 7.4,testis: 0.8,Cell line enhanced,,BEWO: 42.3;HAP1: 6.2;NTERA-2: 11.0
57,MAGEA8,"CT1.8, MAGE8, MGC2182",ENSG00000156009,MAGE family member A8,X,149881141-149885835,Predicted intracellular proteins,Evidence at protein level,HPA003998,Enhanced,,,,,Mixed,Tissue enriched,9,placenta: 19.0,testis: 2.0,Group enriched,27.0,U-2 OS: 35.5;U-266/70: 48.5
58,ADAM12,"MCMPMltna, MLTN",ENSG00000148848,ADAM metallopeptidase domain 12,10,126012381-126388455,"Predicted membrane proteins, Predicted secreted proteins, Transporters",Evidence at protein level,"HPA030866, HPA030867, HPA030868",Enhanced,,Supported,Plasma membrane,Renal cancer:2.39e-14 (unfavourable),Mixed,Tissue enriched,8,placenta: 237.2,"cervix, uterine: 29.7",Cell line enhanced,,fHDF/TERT166: 119.5;hTEC/SVTERT24-B: 94.3;U-2197: 86.6;U-251 MG: 71.0
59,CHAT,,ENSG00000070748,Choline O-acetyltransferase,10,49609095-49665104,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB002313, HPA048547",Supported,,,,,Not detected,Tissue enriched,8,placenta: 7.2,duodenum: 0.8,Cell line enriched,9.0,NB-4: 7.2
60,EBI3,"IL27B, IL35B",ENSG00000105246,Epstein-Barr virus induced 3,19,4229498-4237531,Predicted secreted proteins,Evidence at protein level,HPA046635,Enhanced,,,,Renal cancer:1.04e-8 (unfavourable),Expressed in all,Tissue enriched,8,placenta: 209.2,spleen: 26.1,Cell line enriched,13.0,HDLM-2: 197.3
61,FLT1,"FLT, VEGFR1",ENSG00000102755,Fms related tyrosine kinase 1,13,28300344-28495145,"Cancer-related genes, Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,"HPA011740, HPA014290, CAB068189, CAB068190",Enhanced,,Supported,Plasma membrane<br>Actin filaments,Renal cancer:2.19e-4 (unfavourable),Expressed in all,Tissue enriched,8,placenta: 622.5,thyroid gland: 81.9,Cell line enhanced,,BJ: 61.1;HMC-1: 308.1;WM-115: 126.2
62,HAPLN1,CRTL1,ENSG00000145681,Hyaluronan and proteoglycan link protein 1,5,83637805-83721613,Predicted secreted proteins,Evidence at protein level,"HPA019105, HPA019482, HPA025238",Enhanced,Approved,Supported,Vesicles,Renal cancer:4.81e-9 (unfavourable),Mixed,Tissue enriched,8,placenta: 103.4,cerebral cortex: 12.8,Group enriched,35.0,PC-3: 130.7;TIME: 73.5;U-2 OS: 149.3
63,MEST,PEG1,ENSG00000106484,Mesoderm specific transcript,7,130486171-130506296,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA005623,,,Approved,Golgi apparatus<br>Cytosol,Renal cancer:6.20e-5 (unfavourable),Expressed in all,Tissue enriched,8,placenta: 1087.6,adipose tissue: 131.8,Cell line enriched,5.0,AN3-CA: 10976.9
64,PAPPA2,"PAPP-A2, PAPPE, PLAC3",ENSG00000116183,Pappalysin 2,1,176463171-176845605,"Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA018412, HPA018430",Enhanced,,Approved,Endoplasmic reticulum<br>Vesicles,,Mixed,Tissue enriched,8,placenta: 82.7,"cervix, uterine: 10.8",Cell line enriched,6.0,U-87 MG: 19.4
65,PHLDA2,"BWR1C, HLDA2, IPL, TSSC3",ENSG00000181649,Pleckstrin homology like domain family A member 2,11,2928273-2929455,Predicted intracellular proteins,Evidence at protein level,HPA003994,,,Uncertain,Nucleoli,"Renal cancer:2.63e-6 (unfavourable), Liver cancer:4.22e-5 (unfavourable)",Expressed in all,Tissue enriched,8,placenta: 54.3,stomach: 6.6,Cell line enhanced,,HDLM-2: 185.5;PC-3: 149.3;SK-MEL-30: 101.3;WM-115: 170.7
66,NFE4,NF-E4,ENSG00000230257,"Nuclear factor, erythroid 4",7,102973437-102988856,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enriched,7,placenta: 25.4,testis: 3.7,Cell line enhanced,,BEWO: 36.5;HUVEC TERT2: 39.4
67,PAPPA,"ASBABP2, DIPLA1, IGFBP-4ase, PAPA, PAPP-A, PAPPA1",ENSG00000182752,Pappalysin 1,9,116153804-116402322,"Cancer-related genes, Candidate cardiovascular disease genes, Enzymes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA001667, CAB016724",Enhanced,,Uncertain,Plasma membrane<br>Cytosol,,Mixed,Tissue enriched,7,placenta: 104.5,parathyroid gland: 14.8,Cell line enhanced,,ASC diff: 34.3;HSkMC: 99.9;U-138 MG: 35.8
68,SERPINE2,"GDN, nexin, PI7, PN1, PNI",ENSG00000135919,Serpin family E member 2,2,223975112-224039319,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Urothelial cancer:6.48e-5 (unfavourable),Tissue enriched,Tissue enriched,7,placenta: 1628.0,cerebral cortex: 235.8,Cell line enhanced,,fHDF/TERT166: 5130.1;SK-MEL-30: 2298.5;WM-115: 2211.8
69,COL11A1,"CO11A1, COLL6, STL2",ENSG00000060718,Collagen type XI alpha 1 chain,1,102876467-103108496,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA058335,,,Approved,Endoplasmic reticulum,,Mixed,Tissue enriched,6,placenta: 27.9,gallbladder: 4.7,Cell line enhanced,,AF22: 113.0;BJ hTERT+ SV40 Large T+ RasG12V: 78.6;HBF TERT88: 46.0;HSkMC: 101.5
70,EPYC,"DSPG3, Pg-Lb, SLRR3B",ENSG00000083782,Epiphycan,12,90963679-91005026,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA038212, HPA045455",Approved,,,,Pancreatic cancer:1.85e-4 (unfavourable),Tissue enhanced,Tissue enriched,6,placenta: 8.9,endometrium: 1.5,Not detected,,
71,GNGT1,GNG1,ENSG00000127928,G protein subunit gamma transducin 1,7,93591573-93911265,"Predicted intracellular proteins, RAS pathway related proteins",Evidence at protein level,HPA042721,Supported,,,,,Mixed,Tissue enriched,6,placenta: 3.9,urinary bladder: 0.6,Cell line enhanced,,EFO-21: 8.7;SCLC-21H: 3.1;T-47d: 4.8
