,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
13,DCSTAMP,"DC-STAMP, FIND, TM7SF4",ENSG00000164935,Dendrocyte expressed seven transmembrane protein,8,104339087-104356689,"Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Tissue enriched,Group enriched,10,epididymis: 2.4;lung: 5.6,"cerebral cortex,cervix, uterine,lymph node,urinary bladder: 0.3",Not detected,,
14,SLC6A4,"5-HTT, HTT, OCD1, SERT1",ENSG00000108576,Solute carrier family 6 member 4,17,30194319-30236002,"FDA approved drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA071354, HPA074728",,Supported,Supported,Golgi apparatus<br>Vesicles,,Tissue enhanced,Group enriched,10,duodenum: 10.4;lung: 44.2;placenta: 26.4;small intestine: 45.3,esophagus: 3.1,Cell line enhanced,,BEWO: 1.9;CACO-2: 3.2;Hep G2: 7.1
15,MCEMP1,"C19orf59, MGC132456",ENSG00000183019,Mast cell expressed membrane protein 1,19,7676628-7679826,Predicted membrane proteins,Evidence at protein level,HPA014731,Enhanced,,,,,Mixed,Group enriched,9,appendix: 27.9;bone marrow: 43.9;lung: 110.4,smooth muscle: 7.0,Group enriched,5.0,THP-1: 36.2;U-937: 130.3
16,MSLN,"CAK1, MPF",ENSG00000102854,Mesothelin,16,760762-768865,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"CAB002216, HPA017172",Enhanced,,Approved,Nucleoplasm<br>Vesicles,"Renal cancer:5.91e-4 (favourable), Pancreatic cancer:6.66e-4 (unfavourable)",Tissue enhanced,Group enriched,9,fallopian tube: 445.8;lung: 105.4,epididymis: 29.1,Cell line enhanced,,CAPAN-2: 448.3;EFO-21: 72.6;HeLa: 104.4;hTCEpi: 80.2
17,BPIFA1,"bA49G10.5, LUNX, PLUNC, SPLUNC1",ENSG00000198183,BPI fold containing family A member 1,20,33235995-33243311,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,CAB025669,Supported,,,,,Tissue enriched,Group enriched,8,"cervix, uterine: 9.8;lung: 26.5",urinary bladder: 2.2,Not detected,,
18,CYP2F1,CYP2F,ENSG00000197446,Cytochrome P450 family 2 subfamily F member 1,19,41114432-41128366,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,8,lung: 2.4;testis: 1.9,"bone marrow,esophagus,tonsil: 0.2",Group enriched,16.0,HMC-1: 4.7;K-562: 4.5
19,SEC14L4,"dJ130H16.5, TAP3",ENSG00000133488,SEC14 like lipid binding 4,22,30488913-30505711,Predicted intracellular proteins,Evidence at protein level,HPA069748,,,Approved,Centrosome,,Tissue enhanced,Group enriched,8,bone marrow: 5.0;liver: 10.3;lung: 6.9;parathyroid gland: 10.5;testis: 7.1,adrenal gland: 0.9,Cell line enhanced,,A549: 6.7;BEWO: 36.9;SiHa: 9.8
20,CES1,"CEH, CES1A1, CES1A2, CES2, HMSE, HMSE1, SES1",ENSG00000198848,Carboxylesterase 1,16,55802851-55833337,"Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA012023, HPA046717",Enhanced,,Enhanced,Endoplasmic reticulum,Urothelial cancer:9.92e-4 (unfavourable),Tissue enriched,Group enriched,7,gallbladder: 399.2;liver: 1099.9;lung: 229.9,adipose tissue: 79.7,Group enriched,5.0,Hep G2: 414.0;THP-1: 439.1;U-937: 102.6
21,LGI3,,ENSG00000168481,Leucine rich repeat LGI family member 3,8,22146825-22157084,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA024826,,,Approved,Cytosol,,Tissue enhanced,Group enriched,7,cerebral cortex: 76.0;lung: 23.9;skin: 17.3;thyroid gland: 21.6,esophagus: 5.2,Cell line enhanced,,A549: 1.0;SCLC-21H: 1.9;SK-MEL-30: 1.3;WM-115: 1.0
22,MROH9,"ARMC11, C1orf129, FLJ23550",ENSG00000117501,Maestro heat like repeat family member 9,1,170935471-171064765,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Group enriched,7,fallopian tube: 3.9;lung: 1.2;testis: 2.7,endometrium: 0.3,Not detected,,
23,RS1,"RS, XLRS1",ENSG00000102104,Retinoschisin 1,X,18639910-18672109,"Disease related genes, Predicted secreted proteins",Evidence at protein level,HPA059546,Supported,,,,,Not detected,Group enriched,7,cerebral cortex: 1.1;lung: 1.6,"lymph node,spleen,thyroid gland: 0.1",Not detected,,
24,ACOXL,FLJ11042,ENSG00000153093,Acyl-CoA oxidase-like,2,110732573-111118222,Predicted intracellular proteins,Evidence at protein level,"HPA035392, HPA035393",,,Supported,Nucleoli<br>Cytosol,Urothelial cancer:6.48e-4 (favourable),Group enriched,Group enriched,6,epididymis: 9.2;lung: 14.5;parathyroid gland: 6.9;prostate: 5.2;testis: 5.2;urinary bladder: 7.6,thyroid gland: 1.3,Cell line enhanced,,A-431: 11.1;RPMI-8226: 15.9;RT4: 23.3;U-266/70: 14.6
25,AGTR2,"AT2, MRX88",ENSG00000180772,Angiotensin II receptor type 2,X,116170722-116174972,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,,,,,,,Group enriched,Group enriched,6,"cervix, uterine: 6.8;endometrium: 13.9;fallopian tube: 3.8;lung: 12.6;smooth muscle: 17.6",adrenal gland: 1.9,Not detected,,
26,CEACAM6,"CD66c, NCA",ENSG00000086548,Carcinoembryonic antigen related cell adhesion molecule 6,19,41750977-41772208,"Cancer-related genes, CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB008370, HPA011041",Enhanced,,,,,Mixed,Group enriched,6,bone marrow: 110.7;colon: 180.6;esophagus: 173.5;gallbladder: 189.0;lung: 405.6;rectum: 233.8,appendix: 37.6,Cell line enriched,9.0,A549: 140.1
27,COL6A5,"COL29A1, FLJ35880, VWA4",ENSG00000172752,Collagen type VI alpha 5 chain,3,130345516-130484844,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,HPA043138,Uncertain,,,,,Not detected,Group enriched,6,lung: 3.8;skin: 7.4,"duodenum,stomach: 0.9",Cell line enriched,73.0,HDLM-2: 14.7
28,FCN3,"FCNH, HAKA1",ENSG00000142748,Ficolin 3,1,27369112-27374824,"Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,CAB025945,Approved,,,,,Mixed,Group enriched,6,liver: 144.1;lung: 266.5,placenta: 33.0,Not detected,,
29,FHAD1,KIAA1937,ENSG00000142621,Forkhead associated phosphopeptide binding domain 1,1,15247272-15400283,Predicted intracellular proteins,Evidence at protein level,HPA054284,Enhanced,,,,,Mixed,Group enriched,6,fallopian tube: 24.1;lung: 5.2;testis: 24.7,"cervix, uterine: 3.1",Group enriched,5.0,HDLM-2: 27.2;HMC-1: 70.7;K-562: 16.4;U-87 MG: 42.0
30,GPIHBP1,"GPI-HBP1, LOC338328",ENSG00000277494,Glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1,8,143213193-143217170,"Disease related genes, Predicted secreted proteins",Evidence at protein level,HPA066302,Enhanced,,,,,Mixed,Group enriched,6,adipose tissue: 94.2;lung: 33.0,skeletal muscle: 10.5,Cell line enhanced,,Karpas-707: 2.3
31,HIGD1B,"CLST11240, CLST11240-15",ENSG00000131097,HIG1 hypoxia inducible domain family member 1B,17,44846353-44850480,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,,Expressed in all,Group enriched,6,lung: 55.4;placenta: 153.8,gallbladder: 18.2,Mixed,,
32,OLR1,"CLEC8A, LOX-1, SCARE1",ENSG00000173391,Oxidized low density lipoprotein receptor 1,12,10158301-10172138,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA050798,,,Supported,Nucleoplasm<br>Vesicles<br>Plasma membrane,Head and neck cancer:8.24e-5 (unfavourable),Expressed in all,Group enriched,6,appendix: 41.3;cerebral cortex: 32.7;lung: 146.3;placenta: 160.9,bone marrow: 15.8,Cell line enhanced,,CACO-2: 102.6;HHSteC: 104.1;SiHa: 261.9;SK-BR-3: 72.4
33,SCGB3A1,"HIN-1, HIN1, LU105, PnSP-2, UGRP2",ENSG00000161055,Secretoglobin family 3A member 1,5,180590103-180591540,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Group enriched,Group enriched,6,"breast: 125.3;cervix, uterine: 345.8;lung: 301.1;salivary gland: 193.1",stomach: 40.9,Cell line enhanced,,NB-4: 1.3
34,SDR16C5,"EPHD-2, RDH-E2, RDHE2",ENSG00000170786,Short chain dehydrogenase/reductase family 16C member 5,8,56300010-56320776,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA025224,Enhanced,,,,Head and neck cancer:7.88e-4 (favourable),Mixed,Group enriched,6,breast: 15.2;esophagus: 36.3;lung: 40.3;skin: 72.9;small intestine: 21.7;stomach: 21.0;tonsil: 25.3,"cervix, uterine: 5.6",Cell line enhanced,,CAPAN-2: 22.6;HaCaT: 11.3;hTCEpi: 15.1;T-47d: 9.2
35,SLC46A2,"Ly110, TSCOT",ENSG00000119457,Solute carrier family 46 member 2,9,112878920-112890913,"Predicted membrane proteins, Transporters",Evidence at transcript level,HPA020098,Approved,,,,,Tissue enhanced,Group enriched,6,"cervix, uterine: 23.3;endometrium: 5.5;epididymis: 5.7;lung: 15.1;skin: 11.3",seminal vesicle: 2.1,Not detected,,
36,TBX4,,ENSG00000121075,T-box 4,17,61452404-61485110,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB032413, HPA044457",Uncertain,,Approved,Vesicles,,Mixed,Group enriched,6,lung: 43.6;placenta: 29.8;prostate: 14.9,urinary bladder: 4.8,Cell line enhanced,,BJ: 2.4;THP-1: 3.9
37,TBX5,HOS,ENSG00000089225,T-box 5,12,114353931-114408442,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA008786, HPA064683",Uncertain,,Approved,Nucleoplasm,,Mixed,Group enriched,6,heart muscle: 40.0;lung: 18.0;placenta: 46.8,prostate: 6.2,Cell line enhanced,,BJ: 17.0;BJ hTERT+: 36.2;BJ hTERT+ SV40 Large T+: 9.5;BJ hTERT+ SV40 Large T+ RasG12V: 12.1;HAP1: 18.0
38,ANOS1,"ADMLX, KAL, KAL1, KALIG-1, WFDC19",ENSG00000011201,Anosmin 1,X,8528874-8732186,"Disease related genes, Predicted secreted proteins",Evidence at protein level,,,,,,,Mixed,Group enriched,5,cerebral cortex: 32.3;lung: 64.7;parathyroid gland: 48.5;thyroid gland: 15.5,testis: 7.3,Group enriched,5.0,NTERA-2: 36.7;U-2 OS: 18.3
39,COX4I2,"COX4-2, COX4B, COX4L2, COXIV-2, dJ857M17.2",ENSG00000131055,Cytochrome c oxidase subunit 4I2,20,31637888-31645006,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,"Head and neck cancer:6.04e-5 (favourable), Renal cancer:9.78e-4 (unfavourable)",Expressed in all,Group enriched,5,lung: 42.8;placenta: 157.5,thyroid gland: 19.3,Cell line enriched,5.0,SH-SY5Y: 1.8
40,LILRB3,"CD85a, HL9, ILT5, LIR-3, LIR3, PIR-B, PIRB",ENSG00000204577,Leukocyte immunoglobulin like receptor B3,19,54216278-54223506,"CD markers, Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,,,,,,,Mixed,Group enriched,5,adipose tissue: 5.4;appendix: 11.3;bone marrow: 9.9;lung: 9.2;spleen: 11.1;urinary bladder: 6.8,placenta: 1.7,Not detected,,
41,OVCH1,OVCH,ENSG00000187950,Ovochymase 1,12,29412474-29497686,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,HPA040253,Uncertain,,,,,Not detected,Group enriched,5,lung: 6.8;testis: 4.3;thyroid gland: 1.7,spleen: 0.8,Group enriched,6.0,Daudi: 3.9;HEL: 1.0
42,SLC26A9,,ENSG00000174502,Solute carrier family 26 member 9,1,205913048-205943460,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA051485,Enhanced,,Approved,Nucleus<br>Cell Junctions,Head and neck cancer:8.55e-5 (favourable),Tissue enhanced,Group enriched,5,lung: 11.4;salivary gland: 31.5;stomach: 30.8,tonsil: 4.8,Group enriched,12.0,CAPAN-2: 11.8;Hep G2: 3.4
43,TUBB1,dJ543J19.4,ENSG00000101162,Tubulin beta 1 class VI,20,59019254-59026654,"Disease related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB004286, HPA043640, HPA046280",Approved,,,,,Not detected,Group enriched,5,bone marrow: 4.8;lung: 2.1;placenta: 1.5;spleen: 5.6;testis: 1.5,gallbladder: 0.5,Cell line enriched,20.0,HEL: 24.9
