,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
29,TRIM63,"IRF, MURF-1, RNF28, SMRZ",ENSG00000158022,Tripartite motif containing 63,1,26051304-26068436,"Enzymes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Tissue enriched,Group enriched,16,heart muscle: 101.2;skeletal muscle: 139.3,esophagus: 7.6,Group enriched,35.0,ASC diff: 11.0;SK-MEL-30: 42.2
30,DUSP27,,ENSG00000198842,Dual specificity phosphatase 27 (putative),1,167094045-167129165,Predicted intracellular proteins,Evidence at protein level,"HPA012608, HPA012912",Uncertain,,Approved,Nucleoplasm,,Group enriched,Group enriched,15,heart muscle: 41.9;skeletal muscle: 39.7,"placenta,prostate: 2.6",Cell line enriched,11.0,RH-30: 13.7
31,FITM1,FIT1,ENSG00000139914,Fat storage inducing transmembrane protein 1,14,24131275-24132849,Predicted membrane proteins,Evidence at protein level,HPA019842,Uncertain,,,,Liver cancer:1.00e-3 (favourable),Mixed,Group enriched,15,heart muscle: 45.8;skeletal muscle: 113.0,spleen: 5.4,Cell line enriched,23.0,RH-30: 60.8
32,HFE2,"haemojuvelin, hemojuvelin, HFE2A, HJV, JH, RGMC",ENSG00000168509,Hemochromatosis type 2 (juvenile),1,146017468-146036746,"Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enriched,Group enriched,15,heart muscle: 45.4;liver: 123.4;skeletal muscle: 212.6,esophagus: 8.6,Cell line enhanced,,HSkMC: 1.1;K-562: 1.4
33,KLHL38,C8ORFK36,ENSG00000175946,Kelch like family member 38,8,123645527-123652950,Predicted intracellular proteins,Evidence at protein level,"HPA024770, HPA027115",Uncertain,,Uncertain,Nucleoplasm<br>Vesicles,,Tissue enhanced,Group enriched,15,heart muscle: 35.8;skeletal muscle: 91.2,smooth muscle: 4.3,Cell line enhanced,,BJ hTERT+: 1.4;SK-BR-3: 2.1;U-2197: 4.6
34,PERM1,"C1orf170, MGC13275, Perm1, RP11-54O7.8",ENSG00000187642,"PPARGC1 and ESRR induced regulator, muscle 1",1,975204-982093,Predicted intracellular proteins,Evidence at protein level,"HPA031711, HPA031712",Enhanced,,,,Renal cancer:1.95e-4 (unfavourable),Mixed,Group enriched,15,heart muscle: 20.7;skeletal muscle: 68.1,esophagus: 3.0,Cell line enhanced,,HaCaT: 1.3;SK-BR-3: 1.2
35,SMCO1,"C3orf43, DKFZp313B0440, FLJ41923",ENSG00000214097,Single-pass membrane protein with coiled-coil domains 1,3,196506877-196515366,Predicted intracellular proteins,Evidence at transcript level,HPA061937,Uncertain,,,,,Not detected,Group enriched,15,heart muscle: 24.2;skeletal muscle: 51.1,esophagus: 2.5,Not detected,,
36,ADPRHL1,ARH2,ENSG00000153531,ADP-ribosylhydrolase like 1,13,113399610-113453524,Predicted intracellular proteins,Evidence at protein level,HPA066478,Enhanced,,Approved,Nucleoplasm,"Liver cancer:2.55e-5 (unfavourable), Head and neck cancer:4.88e-4 (unfavourable)",Mixed,Group enriched,14,heart muscle: 258.3;skeletal muscle: 114.3,fallopian tube: 13.2,Cell line enhanced,,SCLC-21H: 24.5;T-47d: 35.4
37,ANKRD2,ARPP,ENSG00000165887,Ankyrin repeat domain 2,10,97572499-97583884,Predicted intracellular proteins,Evidence at protein level,"HPA040842, HPA040884",Enhanced,,Enhanced,Vesicles,,Tissue enhanced,Group enriched,14,heart muscle: 35.9;skeletal muscle: 119.4,kidney: 5.6,Cell line enhanced,,A-431: 14.1;HaCaT: 11.0;RPTEC TERT1: 10.3
38,XIRP1,"CMYA1, DKFZp451D042, Xin",ENSG00000168334,Xin actin binding repeat containing 1,3,39183210-39192596,Predicted intracellular proteins,Evidence at protein level,"HPA016750, HPA018458, CAB026391",Enhanced,,Approved,Nucleus<br>Actin filaments,,Tissue enhanced,Group enriched,14,heart muscle: 113.0;skeletal muscle: 58.4,esophagus: 5.9,Cell line enhanced,,HSkMC: 3.2;RH-30: 2.9
39,APOBEC2,"ARCD1, ARP1",ENSG00000124701,Apolipoprotein B mRNA editing enzyme catalytic subunit 2,6,41053304-41064511,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA014252, HPA017957",Enhanced,,,,,Tissue enhanced,Group enriched,13,heart muscle: 120.7;skeletal muscle: 403.8,esophagus: 19.5,Cell line enhanced,,CACO-2: 3.3
40,GPR22,,ENSG00000172209,G protein-coupled receptor 22,7,107470018-107475659,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,,,,,,,Not detected,Group enriched,13,"adrenal gland: 1.2;cerebral cortex: 4.7;cervix, uterine: 3.2;endometrium: 2.5;heart muscle: 5.4",smooth muscle: 0.2,Cell line enriched,29.0,SH-SY5Y: 2.9
41,LDB3,"CMD1C, KIAA0613, PDLIM6, ZASP",ENSG00000122367,LIM domain binding 3,10,86668449-86736068,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA048955,Enhanced,,Supported,Nucleoplasm<br>Focal adhesion sites<br>Cytosol,,Mixed,Group enriched,13,heart muscle: 568.8;skeletal muscle: 1039.8,prostate: 60.3,Cell line enhanced,,HSkMC: 2.3;SCLC-21H: 6.3;SK-MEL-30: 2.1
42,MYOM1,,ENSG00000101605,Myomesin 1,18,3066807-3220108,Predicted intracellular proteins,Evidence at protein level,"HPA014305, HPA049193",Enhanced,,,,,Tissue enhanced,Group enriched,13,heart muscle: 278.1;skeletal muscle: 299.1,gallbladder: 22.9,Group enriched,12.0,HAP1: 13.8;HMC-1: 3.1;HSkMC: 4.5
43,MB,PVALB,ENSG00000198125,Myoglobin,22,35606764-35637951,"Candidate cardiovascular disease genes, Plasma proteins, Predicted intracellular proteins, Transporters",Evidence at protein level,"CAB000060, HPA003123",Enhanced,,,,,Group enriched,Group enriched,12,heart muscle: 6603.8;skeletal muscle: 12284.0,esophagus: 762.7,Cell line enhanced,,SiHa: 20.1;SK-BR-3: 131.2;T-47d: 36.7
44,SYNPO2L,FLJ12921,ENSG00000166317,Synaptopodin 2 like,10,73644881-73663803,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA055192, HPA057142",Enhanced,,Approved,Nuclear speckles<br>Cell Junctions<br>Cytosol,,Group enriched,Group enriched,12,heart muscle: 168.4;skeletal muscle: 95.9,esophagus: 11.1,Cell line enhanced,,CACO-2: 3.4;HSkMC: 2.3;RH-30: 3.0;SK-BR-3: 2.5
45,MYH7B,"dJ756N5.1, KIAA1512, MHC14, MYH14",ENSG00000078814,Myosin heavy chain 7B,20,34975403-35002437,Predicted intracellular proteins,Evidence at protein level,,,,,,Urothelial cancer:8.44e-5 (favourable),Mixed,Group enriched,11,heart muscle: 46.9;skeletal muscle: 55.9;testis: 11.7,"cerebral cortex,prostate: 3.3",Cell line enhanced,,U-138 MG: 1.5
46,MYL3,"CMH8, MLC1SB, MLC1V, VLC1",ENSG00000160808,Myosin light chain 3,3,46857872-46882169,"Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA016564, CAB018662, HPA046859, HPA063034",Enhanced,,Approved,Nucleoli<br>Mitochondria,Renal cancer:1.22e-8 (favourable),Tissue enhanced,Group enriched,11,heart muscle: 1578.0;skeletal muscle: 1730.1,esophagus: 157.4,Cell line enhanced,,CACO-2: 6.4;HSkMC: 5.6;RPTEC TERT1: 27.5
47,HSPB3,HSPL27,ENSG00000169271,Heat shock protein family B (small) member 3,5,54455601-54456384,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Tissue enriched,Group enriched,10,heart muscle: 212.2;skeletal muscle: 64.3,esophagus: 14.0,Cell line enhanced,,BJ hTERT+: 56.3;fHDF/TERT166: 24.5;HSkMC: 9.6
48,LRRC39,MGC14816,ENSG00000122477,Leucine rich repeat containing 39,1,100148449-100178273,Predicted intracellular proteins,Evidence at protein level,HPA077159,Enhanced,,,,,Mixed,Group enriched,10,heart muscle: 81.3;skeletal muscle: 175.6,testis: 12.3,Cell line enhanced,,SK-MEL-30: 5.8
49,ABRA,STARS,ENSG00000174429,Actin binding Rho activating protein,8,106759483-106770245,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Group enriched,9,heart muscle: 11.0;skeletal muscle: 49.8,esophagus: 3.3,Not detected,,
50,KBTBD12,"FLJ46299, KLHDC6",ENSG00000187715,Kelch repeat and BTB domain containing 12,3,127915232-127987671,Predicted intracellular proteins,Evidence at protein level,,,,,,,Mixed,Group enriched,9,heart muscle: 9.2;skeletal muscle: 20.3,stomach: 1.5,Not detected,,
51,KCNIP2,KCHIP2,ENSG00000120049,Potassium voltage-gated channel interacting protein 2,10,101825974-101843920,Predicted intracellular proteins,Evidence at protein level,,,,,,,Mixed,Group enriched,9,adipose tissue: 238.6;cerebral cortex: 81.4;heart muscle: 108.2,breast: 16.6,Cell line enhanced,,HEL: 13.8;HMC-1: 9.2
52,MURC,"cavin-4, CAVIN4",ENSG00000170681,Muscle related coiled-coil protein,9,100578079-100587906,Predicted intracellular proteins,Evidence at protein level,"HPA020973, HPA020987, HPA021021",Enhanced,,Supported,Nucleoplasm<br>Golgi apparatus<br>Plasma membrane,,Tissue enhanced,Group enriched,9,heart muscle: 34.8;skeletal muscle: 103.8,prostate: 7.4,Cell line enhanced,,NTERA-2: 9.6;SCLC-21H: 17.1
53,SCN2B,,ENSG00000149575,Sodium voltage-gated channel beta subunit 2,11,118161951-118176673,"Disease related genes, FDA approved drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Mixed,Group enriched,9,cerebral cortex: 34.7;heart muscle: 7.1,smooth muscle: 2.4,Cell line enhanced,,U-2197: 1.6
54,SMYD1,"BOP, KMT3D, ZMYND22",ENSG00000115593,SET and MYND domain containing 1,2,88067780-88113387,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA062282,Enhanced,,,,,Tissue enhanced,Group enriched,9,heart muscle: 107.0;skeletal muscle: 170.8;smooth muscle: 38.5,parathyroid gland: 11.6,Not detected,,
55,TMEM182,FLJ30294,ENSG00000170417,Transmembrane protein 182,2,102736905-103019900,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA045861,Uncertain,,Approved,Nucleoplasm<br>Vesicles,,Expressed in all,Group enriched,9,heart muscle: 56.8;skeletal muscle: 44.4,prostate: 5.8,Mixed,,
56,ASB18,,ENSG00000182177,Ankyrin repeat and SOCS box containing 18,2,236194872-236264409,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA068447,Approved,,,,,Not detected,Group enriched,8,heart muscle: 4.3;skeletal muscle: 3.6;testis: 1.0,cerebral cortex: 0.4,Not detected,,
57,CMYA5,"C5orf10, DKFZp451G223, myospryn, SPRYD2, TRIM76",ENSG00000164309,Cardiomyopathy associated 5,5,79689877-79800240,Predicted intracellular proteins,Evidence at protein level,,,,,,,Mixed,Group enriched,8,heart muscle: 102.2;skeletal muscle: 172.4,ovary: 18.2,Cell line enhanced,,RT4: 1.2;THP-1: 3.6
58,CTAG2,"CAMEL, CT6.2a, CT6.2b, ESO2, LAGE-1, LAGE-1a, LAGE-1b, LAGE1, MGC138724, MGC3803",ENSG00000126890,Cancer/testis antigen 2,X,154651972-154653579,"Cancer-related genes, Predicted intracellular proteins",Evidence at protein level,HPA071467,Enhanced,,,,Liver cancer:2.35e-4 (unfavourable),Mixed,Group enriched,8,fallopian tube: 2.6;heart muscle: 3.2;placenta: 3.6;skeletal muscle: 1.2;testis: 6.0,pancreas: 0.4,Group enriched,29.0,K-562: 126.4;RPMI-8226: 215.0;SK-BR-3: 146.5;U-266/84: 251.9
59,MYO18B,BK125H2.1,ENSG00000133454,Myosin XVIIIB,22,25742144-26031041,Predicted intracellular proteins,Evidence at protein level,HPA000953,Uncertain,,Supported,Nucleoplasm<br>Centrosome,,Mixed,Group enriched,8,heart muscle: 47.3;skeletal muscle: 52.5,testis: 5.8,Cell line enhanced,,HDLM-2: 9.7;REH: 13.6;RH-30: 29.4;U-2 OS: 13.9;U-266/70: 7.2
60,PGAM2,PGAM-M,ENSG00000164708,Phosphoglycerate mutase 2,7,44062727-44065587,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA050314, HPA060173",Enhanced,,Approved,Nucleoplasm<br>Cytosol,,Not detected,Group enriched,8,heart muscle: 521.3;skeletal muscle: 1459.5,testis: 126.6,Cell line enriched,10.0,SCLC-21H: 77.0
61,PXDNL,"FLJ25471, PMR1",ENSG00000147485,Peroxidasin like,8,51319578-51809445,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA007919,,,Approved,Nucleoplasm<br>Cytosol,Breast cancer:3.27e-5 (unfavourable),Mixed,Group enriched,8,epididymis: 11.5;heart muscle: 24.1;testis: 9.0,adipose tissue: 1.8,Group enriched,7.0,AF22: 7.6;Daudi: 4.2;SH-SY5Y: 6.5
62,ESRRB,"DFNB35, ERR2, ERRb, ERRbeta, ESRL2, NR3B2",ENSG00000119715,Estrogen related receptor beta,14,76310614-76501841,"Disease related genes, Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,,Mixed,Group enriched,7,heart muscle: 2.3;kidney: 5.2;skeletal muscle: 1.7;stomach: 1.5;testis: 1.4,breast: 0.3,Cell line enhanced,,HMC-1: 1.0;K-562: 3.3;U-266/70: 1.2
63,POPDC3,"bA355M14.1, MGC22671, POP3",ENSG00000132429,Popeye domain containing 3,6,105158280-105179995,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA012514,,,Approved,Nucleoli<br>Cytosol,"Head and neck cancer:4.43e-4 (unfavourable), Lung cancer:5.79e-4 (unfavourable)",Mixed,Group enriched,7,cerebral cortex: 8.8;heart muscle: 19.8;skeletal muscle: 41.8;testis: 9.1,epididymis: 2.9,Cell line enhanced,,RH-30: 20.5
64,SPHKAP,SKIP,ENSG00000153820,"SPHK1 interactor, AKAP domain containing",2,227979950-228181645,Predicted intracellular proteins,Evidence at protein level,"HPA042499, HPA048168",Enhanced,,,,,Not detected,Group enriched,7,cerebral cortex: 19.4;heart muscle: 19.0,ovary: 2.7,Cell line enriched,17.0,BJ hTERT+: 37.3
65,ASB11,DKFZp779E2460,ENSG00000165192,Ankyrin repeat and SOCS box containing 11,X,15281697-15315656,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA000238,Uncertain,,,,,Tissue enriched,Group enriched,6,heart muscle: 30.6;skeletal muscle: 42.1,stomach: 5.8,Not detected,,
66,CAV3,"LGMD1C, LQT9, VIP-21, VIP21",ENSG00000182533,Caveolin 3,3,8733800-8841808,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"CAB017518, CAB018557, HPA054488",Enhanced,,Supported,Vesicles<br>Plasma membrane,,Tissue enhanced,Group enriched,6,heart muscle: 14.0;skeletal muscle: 63.3,esophagus: 6.0,Group enriched,15.0,LHCN-M2: 19.0;RH-30: 91.1
67,CFAP61,"C20orf26, CaM-IP3, dJ1002M8.3, DKFZP434K156",ENSG00000089101,Cilia and flagella associated protein 61,20,20052514-20360702,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA009079,Uncertain,,,,,Mixed,Group enriched,6,fallopian tube: 20.3;heart muscle: 8.5;testis: 29.5,skeletal muscle: 3.3,Cell line enhanced,,HMC-1: 2.1;SCLC-21H: 6.6;U-87 MG: 4.1
68,COX7A1,"COX7A, COX7AH",ENSG00000161281,Cytochrome c oxidase subunit 7A1,19,36150922-36152869,"Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Expressed in all,Group enriched,6,heart muscle: 357.0;skeletal muscle: 1077.7,adipose tissue: 117.8,Cell line enhanced,,ASC diff: 34.1;ASC TERT1: 25.4;BJ: 29.4;BJ hTERT+: 23.3;fHDF/TERT166: 41.5;HHSteC: 27.7;HSkMC: 24.9
