,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,DEFB107A,"DEFB-7, DEFB107",ENSG00000186572,Defensin beta 107A,8,7811720-7815716,Predicted secreted proteins,Evidence at transcript level,HPA045626,Approved,,,,,Not detected,Tissue enriched,2828,epididymis: 488.6,endometrium: 0.1,Not detected,,
11,DEFB107B,HsT21816,ENSG00000198129,Defensin beta 107B,8,7495846-7509311,Predicted secreted proteins,Evidence at transcript level,HPA045626,Approved,,,,,Not detected,Tissue enriched,2828,epididymis: 488.6,endometrium: 0.1,Not detected,,
12,ELSPBP1,"E12, EDDM12, HE12",ENSG00000169393,Epididymal sperm binding protein 1,19,47994651-48025153,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA044256, HPA050341",Enhanced,,,,,Tissue enhanced,Tissue enriched,2038,epididymis: 3638.2,testis: 1.7,Cell line enhanced,,BEWO: 1.5;HMC-1: 9.1;NB-4: 3.7
13,SPINT4,"C20orf137, dJ601O1.1",ENSG00000149651,"Serine peptidase inhibitor, Kunitz type 4",20,45722351-45725830,Predicted secreted proteins,Evidence at protein level,HPA046703,Enhanced,,,,,Not detected,Tissue enriched,1619,epididymis: 347.0,seminal vesicle: 0.2,Not detected,,
14,NPFF,FMRFAL,ENSG00000139574,Neuropeptide FF-amide peptide precursor,12,53506690-53507638,Predicted secreted proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,1231,epididymis: 1000.1,duodenum: 0.8,Cell line enriched,6.0,HHSteC: 11.2
15,RNASE9,"h461, RAK1",ENSG00000188655,Ribonuclease A family member 9 (inactive),14,20556093-20560931,Predicted secreted proteins,Evidence at protein level,,,,,,,Not detected,Tissue enriched,1199,epididymis: 119.9,all non-specific tissues: 0.0,Not detected,,
16,DEFB127,"bA530N10.2, C20orf73, DEF-27",ENSG00000088782,Defensin beta 127,20,157470-159163,Predicted secreted proteins,Evidence at protein level,,,,,,,Not detected,Tissue enriched,1015,epididymis: 1399.7,seminal vesicle: 1.3,Not detected,,
17,DEFB114,DEFB-14,ENSG00000177684,Defensin beta 114,6,49960249-49964105,Predicted secreted proteins,Evidence at protein level,,,,,,,Not detected,Tissue enriched,734,epididymis: 73.3,all non-specific tissues: 0.0,Not detected,,
18,CLPSL2,"C6orf126, dJ510O8.5, UNQ3045",ENSG00000196748,Colipase like 2,6,35776594-35779552,Predicted secreted proteins,Evidence at protein level,"HPA043460, HPA051655",Approved,,Uncertain,Vesicles,,Tissue enhanced,Tissue enriched,703,epididymis: 713.1,seminal vesicle: 1.0,Cell line enriched,6.0,T-47d: 6.6
19,AC006116.20,,ENSG00000267710,,19,56272769-56310450,Predicted secreted proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enriched,699,epididymis: 120.3,"ovary,thyroid gland: 0.1",Not detected,,
20,DEFB104A,"DEFB-4, DEFB104, DEFB4",ENSG00000176782,Defensin beta 104A,8,7836471-7841242,Predicted secreted proteins,Evidence at protein level,HPA045292,Supported,,,,,Not detected,Tissue enriched,609,epididymis: 581.5,esophagus: 0.9,Not detected,,
21,DEFB104B,,ENSG00000177023,Defensin beta 104B,8,7470308-7475082,Predicted secreted proteins,Evidence at protein level,HPA045292,Supported,,,,,Not detected,Tissue enriched,609,epididymis: 581.5,esophagus: 0.9,Not detected,,
22,DEFB113,DEFB-13,ENSG00000214642,Defensin beta 113,6,49968677-49969625,Predicted secreted proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,568,epididymis: 56.8,all non-specific tissues: 0.0,Not detected,,
23,DEFB129,"bA530N10.3, C20orf87, DEFB-29",ENSG00000125903,Defensin beta 129,20,227258-229886,Predicted secreted proteins,Evidence at protein level,HPA014581,Supported,,,,,Not detected,Tissue enriched,494,epididymis: 2368.3,seminal vesicle: 4.7,Cell line enhanced,,NB-4: 1.7;SH-SY5Y: 1.3
24,TEDDM1,"EDDM9, Epdd1, HE9, TMEM45C",ENSG00000203730,Transmembrane epididymal protein 1,1,182398117-182400616,Predicted membrane proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,447,epididymis: 716.9,seminal vesicle: 1.6,Not detected,,
25,WFDC8,"C20orf170, dJ461P17.1, WAP8",ENSG00000158901,WAP four-disulfide core domain 8,20,45551153-45579326,Predicted secreted proteins,Evidence at protein level,"HPA042710, HPA071119",Enhanced,,,,,Not detected,Tissue enriched,436,epididymis: 487.6,seminal vesicle: 1.1,Cell line enriched,6.0,U-87 MG: 2.6
26,WFDC9,"dJ688G8.2, WAP9",ENSG00000180205,WAP four-disulfide core domain 9,20,45607939-45631268,Predicted intracellular proteins,Evidence at protein level,,,,,,,Not detected,Tissue enriched,405,epididymis: 1257.7,seminal vesicle: 3.1,Not detected,,
27,WFDC10A,"C20orf146, dJ688G8.3, WAP10",ENSG00000180305,WAP four-disulfide core domain 10A,20,45629526-45631196,Predicted secreted proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,354,epididymis: 175.8,seminal vesicle: 0.4,Not detected,,
28,WFDC13,"C20orf138, dJ601O1.3, WAP13",ENSG00000168634,WAP four-disulfide core domain 13,20,45702016-45708817,Predicted secreted proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,319,epididymis: 106.6,seminal vesicle: 0.3,Not detected,,
29,CST11,"CST8L, CTES2, dJ322G13.6",ENSG00000125831,Cystatin 11,20,23450403-23452857,Predicted secreted proteins,Evidence at protein level,HPA053399,Enhanced,,,,,Not detected,Tissue enriched,299,epididymis: 266.6,testis: 0.8,Not detected,,
30,RNASE12,RAI1,ENSG00000258436,Ribonuclease A family member 12 (inactive),14,20590193-20590823,Predicted secreted proteins,Evidence at protein level,"HPA044175, HPA059465",Enhanced,,Uncertain,Vesicles<br>Microtubules,,Not detected,Tissue enriched,252,epididymis: 1052.1,seminal vesicle: 4.1,Not detected,,
31,RNASE13,RAL1,ENSG00000206150,Ribonuclease A family member 13 (inactive),14,21032820-21034785,Predicted secreted proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,248,epididymis: 380.3,salivary gland: 1.5,Not detected,,
32,DEFB126,"bA530N10.1, C20orf8, DEFB-26",ENSG00000125788,Defensin beta 126,20,142369-145751,"Disease related genes, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enriched,234,epididymis: 663.6,seminal vesicle: 2.8,Not detected,,
33,EDDM3B,"FAM12B, HE3-BETA",ENSG00000181552,Epididymal protein 3B,14,20768427-20770948,Predicted secreted proteins,Evidence at protein level,HPA001323,Supported,,,,,Not detected,Tissue enriched,234,epididymis: 3239.8,seminal vesicle: 13.8,Cell line enhanced,,BEWO: 1.3;NB-4: 1.7
34,LCN6,,ENSG00000267206,Lipocalin 6,9,136744011-136748528,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enriched,Tissue enriched,234,epididymis: 1881.6,smooth muscle: 8.0,Group enriched,5.0,NB-4: 2.1;REH: 9.6
35,LCN8,LCN5,ENSG00000204001,Lipocalin 8,9,136754386-136758543,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enriched,233,epididymis: 102.0,"lymph node,thyroid gland: 0.4",Cell line enriched,9.0,REH: 2.1
36,ADAM7,"EAPI, GP-83",ENSG00000069206,ADAM metallopeptidase domain 7,8,24440930-24526970,"Disease related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA008879,Enhanced,,,,,Group enriched,Tissue enriched,199,epididymis: 4534.6,seminal vesicle: 22.7,Group enriched,23.0,BEWO: 2.3;NB-4: 3.9;RPMI-8226: 1.1;SH-SY5Y: 1.9
37,DEFB135,,ENSG00000205883,Defensin beta 135,8,11982321-11984590,Predicted secreted proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,189,epididymis: 84.8,"gallbladder,testis: 0.4",Cell line enhanced,,HEK93: 1.1;MCF7: 3.5
38,DEFB133,,ENSG00000214643,Defensin beta 133,6,49946021-49950265,Predicted secreted proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,158,epididymis: 15.7,all non-specific tissues: 0.0,Not detected,,
39,LIPI,"CT17, LPDL, mPA-PLA1beta, PLA1C, PRED5",ENSG00000188992,Lipase I,21,14108813-14210891,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Tissue enriched,Tissue enriched,120,epididymis: 577.5,thyroid gland: 4.8,Not detected,,
40,LRCOL1,,ENSG00000204583,Leucine rich colipase like 1,12,132603150-132610543,Predicted secreted proteins,Evidence at transcript level,,,,,,Liver cancer:7.04e-4 (favourable),Tissue enhanced,Tissue enriched,62,epididymis: 54.5,lung: 0.8,Not detected,,
41,PRR23D1,,ENSG00000255251,Proline rich 23 domain containing 1,8,7539628-7542450,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,54,epididymis: 75.6,testis: 1.3,Not detected,,
42,PRR23D2,,ENSG00000255378,Proline rich 23 domain containing 2,8,7778591-7781413,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,54,epididymis: 75.6,testis: 1.3,Not detected,,
43,DEFB112,DEFB-12,ENSG00000180872,Defensin beta 112,6,50043575-50048651,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,53,epididymis: 172.5,seminal vesicle: 3.2,Not detected,,
44,DEFB130,"DEFB-30, DEFB30",ENSG00000232948,Defensin beta 130,8,12310962-12318316,Predicted secreted proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,47,epididymis: 4.7,all non-specific tissues: 0.0,Not detected,,
45,RP11-1236K1.1,,ENSG00000233050,,8,12064389-12071747,Predicted secreted proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,47,epididymis: 4.7,all non-specific tissues: 0.0,Not detected,,
46,CES5A,"CAUXIN, CES4C1, CES5, CES7, FLJ31547",ENSG00000159398,Carboxylesterase 5A,16,55846154-55956031,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA047635,Uncertain,,,,,Tissue enhanced,Tissue enriched,40,epididymis: 79.9,liver: 1.9,Cell line enriched,29.0,U-266/70: 5.8
47,CLPSL1,"C6orf127, dJ510O8.6",ENSG00000204140,Colipase like 1,6,35781017-35793675,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA073155,Enhanced,,,,,Group enriched,Tissue enriched,38,epididymis: 733.4,pancreas: 19.3,Cell line enriched,25.0,T-47d: 7.9
48,CD52,CDW52,ENSG00000169442,CD52 molecule,1,26317957-26320523,"Cancer-related genes, CD markers, FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,,,,,,"Breast cancer:1.85e-5 (favourable), Endometrial cancer:2.06e-4 (favourable), Head and neck cancer:4.45e-4 (favourable), Renal cancer:5.85e-4 (unfavourable)",Expressed in all,Tissue enriched,35,epididymis: 43887.5,lymph node: 1251.0,Group enriched,8.0,Daudi: 505.6;REH: 946.6;U-266/84: 745.1;U-698: 783.6
49,BRS3,"BB3, BB3R",ENSG00000102239,Bombesin receptor subtype 3,X,136487887-136493780,"G-protein coupled receptors, Plasma proteins, Predicted membrane proteins",Evidence at protein level,,,,,,,Not detected,Tissue enriched,33,epididymis: 30.5,ovary: 0.9,Not detected,,
50,LCN12,MGC48935,ENSG00000184925,Lipocalin 12,9,136949551-136955497,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enriched,31,epididymis: 45.4,thyroid gland: 1.4,Not detected,,
51,GPX5,,ENSG00000224586,Glutathione peroxidase 5,6,28525925-28534952,"Enzymes, Predicted secreted proteins",Evidence at protein level,,,,,,,Not detected,Tissue enriched,30,epididymis: 12.2,seminal vesicle: 0.4,Not detected,,
52,PATE3,"HEL-127, PATE-DJ",ENSG00000236027,Prostate and testis expressed 3,11,125788111-125791600,Predicted secreted proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,29,epididymis: 189.9,seminal vesicle: 6.4,Not detected,,
53,MMP21,,ENSG00000154485,Matrix metallopeptidase 21,10,125766453-125775821,"Disease related genes, Enzymes, FDA approved drug targets, Predicted secreted proteins",Evidence at protein level,,,,,,,Not detected,Tissue enriched,27,epididymis: 59.2,ovary: 2.1,Not detected,,
54,OVCH2,OVTN,ENSG00000183378,Ovochymase 2 (gene/pseudogene),11,7689438-7706421,Predicted secreted proteins,Evidence at protein level,,,,,,,Mixed,Tissue enriched,22,epididymis: 205.6,skin: 9.5,Cell line enriched,7.0,REH: 20.7
55,CRISP1,"AEGL1, ARP, CRISP-1, HSCRISP1D, HSCRISP1G, HUMARP",ENSG00000124812,Cysteine rich secretory protein 1,6,49834257-49877096,Predicted secreted proteins,Evidence at protein level,"HPA028445, HPA030534",Enhanced,,,,,Not detected,Tissue enriched,20,epididymis: 1915.6,seminal vesicle: 96.7,Cell line enhanced,,NB-4: 1.7
56,NPC2,"EDDM1, HE1, NP-C2",ENSG00000119655,NPC intracellular cholesterol transporter 2,14,74476192-74494177,"Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins, Transporters",Evidence at protein level,HPA000835,Enhanced,,,,"Colorectal cancer:4.83e-5 (unfavourable), Stomach cancer:2.66e-4 (unfavourable), Liver cancer:3.13e-4 (unfavourable), Thyroid cancer:6.55e-4 (favourable)",Expressed in all,Tissue enriched,19,epididymis: 16336.0,lung: 849.0,Expressed in all,,
57,BMX,"ETK, PSCTK3",ENSG00000102010,BMX non-receptor tyrosine kinase,X,15464246-15556529,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA001048, CAB032495",Enhanced,,Supported,Nucleoplasm<br>Plasma membrane,,Mixed,Tissue enriched,18,epididymis: 125.0,placenta: 6.9,Cell line enriched,125.0,HUVEC TERT2: 295.8
58,MUC15,,ENSG00000169550,"Mucin 15, cell surface associated",11,26559033-26572233,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA026110,Approved,,,,,Tissue enriched,Tissue enriched,18,epididymis: 2826.7,thyroid gland: 159.3,Cell line enhanced,,BEWO: 9.4;K-562: 11.5;SK-BR-3: 15.6;U-266/70: 6.2;U-266/84: 16.2
59,TP53TG3B,,ENSG00000261509,TP53 target 3B,16,33360274-33363478,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,18,epididymis: 22.3,testis: 1.2,Not detected,,
60,RBM11,,ENSG00000185272,RNA binding motif protein 11,21,14216130-14228372,Predicted intracellular proteins,Evidence at protein level,HPA045885,,,Supported,Nucleoplasm,,Mixed,Tissue enriched,17,epididymis: 56.5,cerebral cortex: 3.2,Cell line enhanced,,HEL: 1.1
61,EDDM3A,"FAM12A, HE3-ALPHA",ENSG00000181562,Epididymal protein 3A,14,20745892-20748380,Predicted secreted proteins,Evidence at protein level,HPA049952,Approved,,,,,Not detected,Tissue enriched,15,epididymis: 780.6,seminal vesicle: 50.6,Not detected,,
62,SPINK2,HUSI-II,ENSG00000128040,"Serine peptidase inhibitor, Kazal type 2",4,56809860-56821742,Predicted secreted proteins,Evidence at protein level,"CAB020824, HPA026813",Enhanced,,,,Lung cancer:2.82e-4 (favourable),Group enriched,Tissue enriched,15,epididymis: 6416.1,testis: 428.6,Cell line enhanced,,Daudi: 15.0;NB-4: 11.4;U-266/70: 67.9
63,DEFB115,DEFB-15,ENSG00000215547,Defensin beta 115,20,31257664-31259632,Predicted secreted proteins,Evidence at transcript level,HPA053160,Uncertain,,,,,Not detected,Tissue enriched,14,epididymis: 1.3,all non-specific tissues: 0.0,Cell line enriched,16.0,U-2 OS: 1.6
64,WFDC11,WAP11,ENSG00000180083,WAP four-disulfide core domain 11,20,45648563-45670270,Predicted secreted proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,14,epididymis: 115.8,testis: 8.5,Group enriched,6.0,HeLa: 5.5;RPMI-8226: 3.6;U-937: 1.1
65,CTD-2313N18.7,,ENSG00000225805,,11,71878453-71884561,Predicted secreted proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enriched,13,epididymis: 86.1,thyroid gland: 6.4,Cell line enhanced,,RH-30: 16.4
66,METTL21C,"C13orf39, LOC196541",ENSG00000139780,Methyltransferase like 21C,13,102685744-102694504,Predicted intracellular proteins,Evidence at protein level,,,,,,,Not detected,Tissue enriched,13,epididymis: 42.2,seminal vesicle: 3.1,Not detected,,
67,GPX6,GPXP3,ENSG00000198704,Glutathione peroxidase 6,6,28503296-28528215,"Enzymes, Predicted secreted proteins",Evidence at transcript level,,,,,,,Not detected,Tissue enriched,12,epididymis: 4.0,testis: 0.3,Not detected,,
68,WFDC10B,WAP12,ENSG00000182931,WAP four-disulfide core domain 10B,20,45684653-45705019,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enriched,12,epididymis: 33.3,testis: 2.7,Cell line enhanced,,PC-3: 1.8
69,DEFB132,"DEFB32, RP5-1103G7.6",ENSG00000186458,Defensin beta 132,20,257736-261096,Predicted secreted proteins,Evidence at transcript level,HPA046399,Approved,,,,,Tissue enhanced,Tissue enriched,11,epididymis: 332.3,seminal vesicle: 29.0,Not detected,,
70,PATE2,"C11orf38, LVLF3112, PATE-M, UNQ3112",ENSG00000196844,Prostate and testis expressed 2,11,125776113-125778819,Predicted secreted proteins,Evidence at protein level,,,,,,,Not detected,Tissue enriched,11,epididymis: 550.7,seminal vesicle: 50.7,Not detected,,
71,DEFB131,DEFB-31,ENSG00000186146,Defensin beta 131,4,9444534-9450514,Predicted secreted proteins,Evidence at transcript level,,,,,,,Tissue enriched,Tissue enriched,10,epididymis: 207.2,seminal vesicle: 21.0,Cell line enriched,6.0,TIME: 1.7
72,SYNDIG1L,"capucin, IFITMD4, TMEM90A",ENSG00000183379,Synapse differentiation inducing 1 like,14,74405893-74426102,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,"HPA042594, HPA048487",Uncertain,,,,,Mixed,Tissue enriched,10,epididymis: 13.4,lung: 1.3,Not detected,,
73,DEFB136,DEFB137,ENSG00000205884,Defensin beta 136,8,11973937-11974599,Predicted secreted proteins,Evidence at protein level,HPA068255,Enhanced,,,,,Not detected,Tissue enriched,9,epididymis: 3.8,seminal vesicle: 0.4,Cell line enhanced,,HEK93: 1.0
74,DEFB134,,ENSG00000205882,Defensin beta 134,8,11993174-11996312,Predicted secreted proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enriched,8,epididymis: 36.9,testis: 4.6,Not detected,,
75,PATE1,PATE,ENSG00000171053,Prostate and testis expressed 1,11,125746293-125749867,Predicted secreted proteins,Evidence at protein level,HPA076587,Uncertain,,,,,Not detected,Tissue enriched,8,epididymis: 2299.3,seminal vesicle: 297.8,Cell line enhanced,,BEWO: 1.3;NB-4: 1.5
76,PDE6A,"PDEA, RP43",ENSG00000132915,Phosphodiesterase 6A,5,149857955-149944793,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA016970, HPA074677",Enhanced,,,,,Not detected,Tissue enriched,8,epididymis: 20.2,testis: 2.4,Cell line enhanced,,CACO-2: 2.1
77,SPINK13,"HESPINTOR, LiESP6, MGC149260, SPINK5L3",ENSG00000214510,"Serine peptidase inhibitor, Kazal type 13 (putative)",5,148268180-148286254,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,HPA036456,Uncertain,,Approved,Nucleus<br>Plasma membrane,Renal cancer:4.03e-10 (unfavourable),Group enriched,Tissue enriched,8,epididymis: 309.7,seminal vesicle: 37.3,Cell line enriched,13.0,HeLa: 304.5
78,ABCB5,"ABCB5alpha, ABCB5beta, EST422562",ENSG00000004846,ATP binding cassette subfamily B member 5,7,20615207-20777038,"Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Tissue enriched,Tissue enriched,7,epididymis: 32.3,gallbladder: 4.3,Cell line enriched,6.0,SK-MEL-30: 37.0
79,AP1S2,"MRX59, MRXS5, PGS, SIGMA1B",ENSG00000182287,Adaptor related protein complex 1 sigma 2 subunit,X,15825806-15855014,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA049894, HPA060945",Enhanced,,Supported,Golgi apparatus<br>Vesicles,"Ovarian cancer:5.53e-6 (favourable), Breast cancer:9.86e-4 (favourable)",Expressed in all,Tissue enriched,7,epididymis: 920.5,smooth muscle: 126.9,Expressed in all,,
80,CITED1,MSG1,ENSG00000125931,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1,X,72301638-72307187,Predicted intracellular proteins,Evidence at protein level,HPA049051,Enhanced,,Supported,Nucleoplasm<br>Cytosol,"Thyroid cancer:3.95e-4 (favourable), Testis cancer:6.10e-4 (favourable)",Tissue enriched,Tissue enriched,7,epididymis: 1798.6,testis: 258.7,Cell line enhanced,,AN3-CA: 52.8;SCLC-21H: 30.2;SK-MEL-30: 179.8
81,MC5R,,ENSG00000176136,Melanocortin 5 receptor,18,13824149-13827323,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA042365,Approved,,,,,Not detected,Tissue enriched,7,epididymis: 3.0,"esophagus,testis: 0.4",Cell line enhanced,,U-138 MG: 1.8
82,RNASE11,"C14orf6, RAJ1",ENSG00000173464,Ribonuclease A family member 11 (inactive),14,20583559-20609884,Predicted secreted proteins,Evidence at protein level,HPA003724,Uncertain,,,,,Not detected,Tissue enriched,7,epididymis: 541.2,testis: 82.0,Not detected,,
83,USP51,,ENSG00000247746,Ubiquitin specific peptidase 51,X,55484616-55489202,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA001942,Uncertain,,Approved,Nucleoli fibrillar center<br>Cytosol,"Renal cancer:2.63e-5 (favourable), Ovarian cancer:5.70e-4 (favourable)",Mixed,Tissue enriched,7,epididymis: 62.9,parathyroid gland: 9.3,Mixed,,
84,ADGRG2,"EDDM6, GPR64, HE6, TM7LN2",ENSG00000173698,Adhesion G protein-coupled receptor G2,X,18989309-19122637,"Disease related genes, G-protein coupled receptors, Plasma proteins, Potential drug targets, Predicted membrane proteins",Evidence at protein level,"HPA001478, HPA050029",Enhanced,,Approved,Plasma membrane<br>Cytosol,,Tissue enhanced,Tissue enriched,6,epididymis: 1494.8,parathyroid gland: 240.0,Cell line enhanced,,A549: 5.4;BEWO: 7.0;NTERA-2: 6.3;SH-SY5Y: 6.9;U-2197: 13.5
85,ANO3,"C11orf25, DYT23, GENX-3947, TMEM16C",ENSG00000134343,Anoctamin 3,11,26309599-26663288,"Disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,HPA041629,Uncertain,,,,,Not detected,Tissue enriched,6,epididymis: 62.2,cerebral cortex: 10.5,Cell line enhanced,,HDLM-2: 5.9;U-2 OS: 1.7;U-2197: 4.2
86,CER1,DAND4,ENSG00000147869,"Cerberus 1, DAN family BMP antagonist",9,14719724-14722717,Predicted secreted proteins,Evidence at protein level,HPA019917,Uncertain,,,,,Tissue enriched,Tissue enriched,6,epididymis: 1.3,endometrium: 0.2,Group enriched,10.0,HEL: 3.6;NTERA-2: 7.1;SCLC-21H: 3.2
87,HOXD3,"HOX1D, HOX4, HOX4A",ENSG00000128652,Homeobox D3,2,176136612-176173102,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA051831, HPA063671",,,Enhanced,Nucleoplasm<br>Nuclear bodies,,Tissue enhanced,Tissue enriched,6,epididymis: 46.7,fallopian tube: 8.0,Cell line enhanced,,EFO-21: 7.4;HSkMC: 6.6;RPTEC TERT1: 7.3;SCLC-21H: 16.3;SH-SY5Y: 9.8
88,KRT74,"K6IRS4, KRT5C, KRT6IRS4",ENSG00000170484,Keratin 74,12,52565782-52573825,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA048596,Supported,,,,,Not detected,Tissue enriched,6,epididymis: 6.9,breast: 1.1,Not detected,,
89,LCN10,,ENSG00000187922,Lipocalin 10,9,136738167-136743356,Predicted secreted proteins,Evidence at protein level,HPA055919,Approved,,,,,Tissue enriched,Tissue enriched,6,epididymis: 18.9,endometrium: 3.3,Not detected,,
