,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,ATP6V1B1,"ATP6B1, RTA1B, VATB, Vma2, VPP3",ENSG00000116039,ATPase H+ transporting V1 subunit B1,2,70935882-70965406,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"CAB009523, HPA031847",Enhanced,,Approved,Nucleus<br>Nuclear membrane,,Group enriched,Group enriched,10,"breast: 16.1;cervix, uterine: 47.9;fallopian tube: 21.1;kidney: 64.8;placenta: 27.8;salivary gland: 66.5",skin: 4.2,Group enriched,6.0,BEWO: 20.0;HaCaT: 17.4;SK-BR-3: 34.9
11,C6orf223,MGC45491,ENSG00000181577,Chromosome 6 open reading frame 223,6,44000580-44005958,Predicted intracellular proteins,Evidence at transcript level,"HPA035765, HPA046117",Uncertain,,Approved,Nucleoli fibrillar center,"Renal cancer:9.38e-5 (unfavourable), Liver cancer:4.59e-4 (unfavourable)",Mixed,Group enriched,10,breast: 22.7;lung: 5.6,duodenum: 1.3,Cell line enhanced,,A-431: 21.4;RPTEC TERT1: 25.1;THP-1: 9.6
12,OPRPN,"BPLP, PRL1, PROL1",ENSG00000171199,Opiorphin prepropeptide,4,70397882-70410194,Predicted secreted proteins,Evidence at protein level,HPA065711,Approved,,,,,Tissue enhanced,Group enriched,10,breast: 33.1;salivary gland: 18.9,epididymis: 2.5,Not detected,,
13,DHRS2,"HEP27, SDR25C1",ENSG00000100867,Dehydrogenase/reductase 2,14,23630115-23645639,Predicted intracellular proteins,Evidence at protein level,"HPA053915, HPA069551",Enhanced,,Enhanced,Nucleus<br>Mitochondria,"Renal cancer:3.75e-5 (unfavourable), Endometrial cancer:3.23e-4 (unfavourable), Urothelial cancer:6.45e-4 (favourable)",Tissue enriched,Group enriched,9,breast: 436.3;urinary bladder: 339.0,salivary gland: 40.8,Cell line enhanced,,Hep G2: 476.9;RT4: 659.6;SK-BR-3: 2967.1;U-2 OS: 1332.4
14,KRT79,"K6L, KRT6L",ENSG00000185640,Keratin 79,12,52821410-52834295,Predicted intracellular proteins,Evidence at protein level,HPA059347,Enhanced,,,,,Group enriched,Group enriched,9,breast: 4.0;skin: 17.1,esophagus: 1.1,Cell line enriched,18.0,HMC-1: 375.1
15,SCGB1D2,"LIPB, LPHB",ENSG00000124935,Secretoglobin family 1D member 2,11,62242210-62244808,"Cancer-related genes, Predicted secreted proteins",Evidence at protein level,HPA035318,Approved,,,,"Endometrial cancer:3.46e-6 (favourable), Renal cancer:8.03e-6 (favourable)",Group enriched,Group enriched,9,"breast: 1446.3;cervix, uterine: 5193.3",epididymis: 385.3,Cell line enriched,7.0,SCLC-21H: 11.2
16,C5orf46,"MGC23985, SSSP1",ENSG00000178776,Chromosome 5 open reading frame 46,5,147880726-147906538,Predicted secreted proteins,Evidence at transcript level,HPA058999,,,Approved,Nuclear speckles<br>Mitochondria,"Renal cancer:1.75e-9 (unfavourable), Cervical cancer:3.98e-4 (unfavourable)",Tissue enhanced,Group enriched,8,breast: 17.6;salivary gland: 77.2;skin: 62.4;testis: 19.9,heart muscle: 5.8,Cell line enhanced,,PC-3: 83.2;SiHa: 21.5;U-2 OS: 59.9;U-251 MG: 19.3
17,ESR1,"Era, ESR, NR3A1",ENSG00000091831,Estrogen receptor 1,6,151656691-152129619,"Cancer-related genes, Disease related genes, FDA approved drug targets, Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB000037, HPA000449, HPA000450, CAB055099, CAB072858",Enhanced,,Approved,Nucleus<br>Vesicles,Endometrial cancer:5.47e-7 (favourable),Group enriched,Group enriched,8,"breast: 37.6;cervix, uterine: 127.8;endometrium: 180.8;fallopian tube: 106.4;smooth muscle: 76.5",seminal vesicle: 13.5,Group enriched,11.0,MCF7: 34.7;T-47d: 53.2
18,PAX3,"HUP2, WS1",ENSG00000135903,Paired box 3,2,222199888-222298996,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA063659, HPA069000",Approved,,Supported,Nucleoplasm,,Tissue enriched,Group enriched,8,breast: 1.2;skeletal muscle: 1.1;skin: 3.2;testis: 2.4,prostate: 0.2,Cell line enhanced,,BJ hTERT+ SV40 Large T+: 9.6;BJ hTERT+ SV40 Large T+ RasG12V: 11.6;RH-30: 16.2;SK-MEL-30: 24.6
19,SYCP2,SCP2,ENSG00000196074,Synaptonemal complex protein 2,20,59863563-59933655,Predicted intracellular proteins,Evidence at protein level,"HPA062401, HPA065613",,,Supported,Nucleoplasm<br>Plasma membrane<br>Cytosol,,Group enriched,Group enriched,8,breast: 17.7;testis: 76.9,prostate: 6.0,Cell line enhanced,,MOLT-4: 43.5;SiHa: 97.9;T-47d: 77.3
20,AP000322.53,,ENSG00000243627,,21,34418715-34423966,Predicted membrane proteins,Evidence at transcript level,HPA029085,Uncertain,,,,,Not detected,Group enriched,7,breast: 1.5;fallopian tube: 1.4;kidney: 4.3,skin: 0.3,Not detected,,
21,ARHGAP40,"C20orf95, dJ1100H13.4",ENSG00000124143,Rho GTPase activating protein 40,20,38601934-38651035,Predicted intracellular proteins,Evidence at protein level,"HPA042636, HPA042840",Uncertain,,Supported,Nucleoplasm<br>Plasma membrane<br>Centrosome<br>Cytosol,Renal cancer:2.89e-4 (unfavourable),Mixed,Group enriched,7,breast: 38.1;epididymis: 43.7;esophagus: 12.6;seminal vesicle: 11.3;skin: 53.8,prostate: 4.4,Cell line enhanced,,BEWO: 8.0;HBEC3-KT: 9.7;RPTEC TERT1: 8.8;SK-BR-3: 9.5;T-47d: 14.4
22,CARD18,"ICEBERG, pseudo-ICE, UNQ5804",ENSG00000255501,Caspase recruitment domain family member 18,11,105137721-105139726,Predicted intracellular proteins,Evidence at protein level,HPA038582,Approved,,,,,Tissue enhanced,Group enriched,7,breast: 10.6;skin: 29.7,esophagus: 3.0,Cell line enhanced,,BEWO: 3.0;hTCEpi: 1.9;U-2 OS: 2.9
23,CH507-396I9.3,,ENSG00000278961,,21,7788703-7793954,Predicted membrane proteins,Evidence at transcript level,HPA029085,Uncertain,,,,,Not detected,Group enriched,7,breast: 1.5;fallopian tube: 1.4;kidney: 4.3,skin: 0.3,Not detected,,
24,KRT15,"CK15, K15, K1CO",ENSG00000171346,Keratin 15,17,41513743-41522529,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA023910, HPA024554",Enhanced,,Supported,Nucleoplasm<br>Intermediate filaments,Breast cancer:4.50e-4 (favourable),Tissue enhanced,Group enriched,7,breast: 321.5;esophagus: 784.4;skin: 1010.3,prostate: 94.7,Group enriched,12.0,HaCaT: 732.6;hTCEpi: 454.1
25,KRTAP21-1,KAP21.1,ENSG00000187005,Keratin associated protein 21-1,21,30754830-30755428,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Group enriched,7,breast: 13.5;testis: 6.0,seminal vesicle: 1.3,Cell line enhanced,,SK-MEL-30: 1.2
26,TBX15,TBX14,ENSG00000092607,T-box 15,1,118883046-118989556,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA052245, HPA053713",Uncertain,,Approved,Nucleoplasm<br>Centrosome,Renal cancer:5.57e-8 (unfavourable),Mixed,Group enriched,7,adipose tissue: 17.0;breast: 8.9;liver: 24.1;skeletal muscle: 42.2,lymph node: 3.1,Cell line enhanced,,ASC diff: 36.8;BJ hTERT+ SV40 Large T+ RasG12V: 20.9;fHDF/TERT166: 22.5;HSkMC: 28.3;RH-30: 29.4;U-2197: 26.3
27,ABCA12,"DKFZP434G232, ICR2B, LI2",ENSG00000144452,ATP binding cassette subfamily A member 12,2,214931542-215138428,"Disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA078239,,,Approved,Nucleoli<br>Vesicles<br>Plasma membrane<br>Cytosol,,Mixed,Group enriched,6,breast: 7.7;skin: 25.2,tonsil: 2.5,Group enriched,6.0,hTCEpi: 28.4;SK-BR-3: 13.8;T-47d: 9.1
28,ALDH3B2,ALDH8,ENSG00000132746,Aldehyde dehydrogenase 3 family member B2,11,67662162-67681200,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA045132,Enhanced,,,,,Mixed,Group enriched,6,breast: 89.9;esophagus: 103.4;skin: 122.2,tonsil: 19.0,Cell line enhanced,,MCF7: 49.6;SK-BR-3: 48.3;T-47d: 12.2
29,GLRA3,,ENSG00000145451,Glycine receptor alpha 3,4,174636914-174829314,"FDA approved drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,6,breast: 2.6;cerebral cortex: 9.1,adrenal gland: 1.0,Cell line enhanced,,Karpas-707: 1.4
30,GLYATL1P3,,ENSG00000255151,Glycine-N-acyltransferase like 1 pseudogene 3,11,59086307-59094786,Predicted intracellular proteins,Evidence at protein level,HPA039501,Uncertain,,Uncertain,Golgi apparatus<br>Cytosol,,Tissue enhanced,Group enriched,6,breast: 9.7;lymph node: 3.4,"appendix,prostate: 1.1",Cell line enhanced,,Daudi: 1.3;T-47d: 1.1;U-266/70: 1.4
31,GLYATL2,"BXMAS2-10, MGC24009",ENSG00000156689,Glycine-N-acyltransferase like 2,11,58834065-58904215,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA060292, HPA065454",Uncertain,,Approved,Mitochondria,Endometrial cancer:9.05e-7 (favourable),Tissue enhanced,Group enriched,6,"breast: 14.3;cervix, uterine: 27.5;gallbladder: 11.0",salivary gland: 3.0,Cell line enhanced,,BJ hTERT+: 4.1;HAP1: 5.9;SK-BR-3: 10.2;U-2197: 6.0
32,GSTM5,,ENSG00000134201,Glutathione S-transferase mu 5,1,109712255-109775428,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA048652, HPA055972, HPA055973",Approved,,Approved,Cytokinetic bridge<br>Cytosol,,Mixed,Group enriched,6,breast: 845.2;ovary: 221.0,fallopian tube: 84.6,Group enriched,8.0,fHDF/TERT166: 12.9;HHSteC: 5.7;HSkMC: 5.3
33,LGALS7,"GAL7, LGALS7A, PIG1, TP53I1",ENSG00000205076,Galectin 7,19,38770971-38773492,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA001549, CAB032606",Enhanced,,,,,Group enriched,Group enriched,6,breast: 18.1;esophagus: 24.3;skin: 27.7,skeletal muscle: 3.6,Cell line enhanced,,HaCaT: 6.2;SCLC-21H: 1.2
34,SCGB3A1,"HIN-1, HIN1, LU105, PnSP-2, UGRP2",ENSG00000161055,Secretoglobin family 3A member 1,5,180590103-180591540,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Group enriched,Group enriched,6,"breast: 125.3;cervix, uterine: 345.8;lung: 301.1;salivary gland: 193.1",stomach: 40.9,Cell line enhanced,,NB-4: 1.3
35,SDR16C5,"EPHD-2, RDH-E2, RDHE2",ENSG00000170786,Short chain dehydrogenase/reductase family 16C member 5,8,56300010-56320776,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA025224,Enhanced,,,,Head and neck cancer:7.88e-4 (favourable),Mixed,Group enriched,6,breast: 15.2;esophagus: 36.3;lung: 40.3;skin: 72.9;small intestine: 21.7;stomach: 21.0;tonsil: 25.3,"cervix, uterine: 5.6",Cell line enhanced,,CAPAN-2: 22.6;HaCaT: 11.3;hTCEpi: 15.1;T-47d: 9.2
36,STAC2,24b2,ENSG00000141750,SH3 and cysteine rich domain 2,17,39210536-39225872,Predicted intracellular proteins,Evidence at protein level,HPA017288,,,Approved,Nucleoplasm<br>Vesicles,"Endometrial cancer:4.05e-5 (unfavourable), Glioma:5.04e-4 (unfavourable), Ovarian cancer:6.66e-4 (unfavourable)",Group enriched,Group enriched,6,breast: 32.0;cerebral cortex: 30.1;epididymis: 13.8;seminal vesicle: 35.6,skin: 4.5,Cell line enhanced,,HeLa: 22.2;hTEC/SVTERT24-B: 4.8;U-87 MG: 14.4
37,TTC6,"C14orf25, NCRNA00291",ENSG00000139865,Tetratricopeptide repeat domain 6,14,37595847-38041442,Predicted intracellular proteins,Evidence at protein level,HPA069293,,,Approved,Centrosome,,Group enriched,Group enriched,6,breast: 10.5;prostate: 28.3;testis: 10.4,stomach: 2.6,Cell line enhanced,,Hep G2: 5.7;MCF7: 9.4;RT4: 6.7;T-47d: 21.4
38,AKR1C2,"BABP, DD, DD2, DDH2, HAKRD, MCDR2, TDD",ENSG00000151632,Aldo-keto reductase family 1 member C2,10,4987400-5018031,"Disease related genes, Enzymes, FDA approved drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB047304, HPA068265",Enhanced,,Approved,Nucleus<br>Nucleoli fibrillar center<br>Endoplasmic reticulum<br>Cytosol,,Group enriched,Group enriched,5,adipose tissue: 330.4;breast: 105.2;esophagus: 94.9;gallbladder: 151.9;liver: 161.4;stomach: 126.5;urinary bladder: 143.0,duodenum: 29.8,Cell line enhanced,,A549: 1864.0;ASC diff: 1674.9;Hep G2: 2661.0;RT4: 940.6
39,MMP27,,ENSG00000137675,Matrix metallopeptidase 27,11,102691487-102705806,"Enzymes, FDA approved drug targets, Predicted secreted proteins",Evidence at protein level,HPA069097,Approved,,,,,Not detected,Group enriched,5,breast: 6.0;skin: 2.8,bone marrow: 0.8,Not detected,,
40,MYEOV,OCIM,ENSG00000172927,Myeloma overexpressed,11,69294138-69367726,Predicted membrane proteins,Evidence at transcript level,HPA012949,Uncertain,,Approved,Nucleus<br>Vesicles,"Pancreatic cancer:1.54e-7 (unfavourable), Renal cancer:1.48e-5 (unfavourable), Lung cancer:2.00e-4 (unfavourable)",Mixed,Group enriched,5,adipose tissue: 4.0;breast: 5.8;esophagus: 9.2;skin: 1.8;stomach: 6.8,appendix: 1.0,Cell line enhanced,,A-431: 154.1;A549: 74.9;U-2 OS: 38.7
