,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
36,CXorf67,,ENSG00000187690,Chromosome X open reading frame 67,X,51406915-51408843,Predicted intracellular proteins,Evidence at protein level,"HPA004003, HPA006128",Enhanced,,Enhanced,Nucleoplasm,,Tissue enriched,Group enriched,21,placenta: 1.3;testis: 4.7,"cerebral cortex,epididymis,ovary,prostate,spleen: 0.1",Cell line enriched,63.0,U-2 OS: 34.0
37,NXF2,"CT39, TAPL-2",ENSG00000269405,Nuclear RNA export factor 2,X,102247161-102326719,Predicted intracellular proteins,Evidence at protein level,HPA002079,Uncertain,,,,,Not detected,Group enriched,21,epididymis: 18.6;testis: 23.3,fallopian tube: 0.9,Cell line enriched,38.0,U-266/84: 24.8
38,PFN3,,ENSG00000196570,Profilin 3,5,177400107-177400636,Predicted intracellular proteins,Evidence at protein level,,,,,,,Not detected,Group enriched,21,kidney: 1.0;testis: 3.2,all non-specific tissues: 0.0,Not detected,,
39,SLC24A5,"JSX, OCA6",ENSG00000188467,Solute carrier family 24 member 5,15,48120972-48142672,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Tissue enriched,Group enriched,21,skin: 9.6;testis: 2.9,breast: 0.3,Cell line enriched,760.0,SK-MEL-30: 193.4
40,KRTAP21-2,KAP21.2,ENSG00000187026,Keratin associated protein 21-2,21,30746794-30747233,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Group enriched,20,skin: 1.1;testis: 2.9,all non-specific tissues: 0.0,Cell line enriched,12.0,HEK93: 1.7
41,PNMA5,KIAA1934,ENSG00000198883,Paraneoplastic Ma antigen family member 5,X,152988824-152994127,Predicted intracellular proteins,Evidence at protein level,HPA044690,Enhanced,,,,"Colorectal cancer:2.25e-4 (unfavourable), Lung cancer:3.16e-4 (favourable)",Mixed,Group enriched,20,cerebral cortex: 8.1;testis: 16.3,"skin,spleen: 0.5",Group enriched,495.0,HMC-1: 311.7;U-266/70: 426.0;U-266/84: 249.2
42,PPP1R42,"dtr, LRRC67, TLLR",ENSG00000178125,Protein phosphatase 1 regulatory subunit 42,8,66964099-67056604,Predicted intracellular proteins,Evidence at transcript level,"HPA024313, HPA027983, HPA028628",Uncertain,,,,,Mixed,Group enriched,20,fallopian tube: 7.9;testis: 15.6,lung: 0.6,Not detected,,
43,RNF212B,C14orf164,ENSG00000215277,Ring finger protein 212B,14,23185316-23273477,Predicted intracellular proteins,Evidence at transcript level,HPA053574,Uncertain,,,,,Not detected,Group enriched,20,kidney: 27.7;testis: 10.4,thyroid gland: 0.9,Not detected,,
44,DNAAF1,"CILD13, FLJ25330, LRRC50, ODA7, swt",ENSG00000154099,Dynein axonemal assembly factor 1,16,84145287-84178767,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA041166, HPA074239",Enhanced,,Approved,Nuclear speckles<br>Plasma membrane<br>Cytosol,Endometrial cancer:2.14e-4 (favourable),Tissue enhanced,Group enriched,19,fallopian tube: 36.3;testis: 82.6,lung: 3.0,Cell line enhanced,,Hep G2: 1.4;Karpas-707: 3.6;PC-3: 1.4;U-266/70: 3.1;U-266/84: 2.0
45,OBP2A,"hOBPIIa, LCN13, OBP",ENSG00000122136,Odorant binding protein 2A,9,135546139-135549969,Predicted secreted proteins,Evidence at protein level,HPA055955,Uncertain,,,,,Tissue enriched,Group enriched,19,fallopian tube: 35.5;testis: 7.6,skin: 1.1,Group enriched,8.0,U-266/70: 1.0;U-266/84: 3.7
46,TBX22,"CLPA, CPX",ENSG00000122145,T-box 22,X,80014756-80031769,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,,Not detected,Group enriched,19,testis: 10.4;thyroid gland: 3.5,seminal vesicle: 0.3,Cell line enriched,6.0,HDLM-2: 1.6
47,DRC7,"C16orf50, CCDC135, CFAP50, DKFZp434I099, FAP50",ENSG00000159625,Dynein regulatory complex subunit 7,16,57694793-57731805,Predicted intracellular proteins,Evidence at protein level,,,,,,Endometrial cancer:3.61e-4 (favourable),Tissue enhanced,Group enriched,18,fallopian tube: 32.4;testis: 81.2,parathyroid gland: 3.2,Cell line enhanced,,Hep G2: 2.0
48,DSCR4,DCRB,ENSG00000184029,Down syndrome critical region 4,21,37951425-38121360,Predicted intracellular proteins,Evidence at transcript level,HPA018460,Uncertain,,,,,Tissue enriched,Group enriched,18,placenta: 2.0;testis: 1.4,all non-specific tissues: 0.0,Cell line enhanced,,BEWO: 5.8;K-562: 9.1;RPMI-8226: 3.0;U-266/70: 5.5;U-266/84: 3.9
49,IGLL1,"14.1, CD179B, IGL5, IGLL, IGVPB",ENSG00000128322,Immunoglobulin lambda like polypeptide 1,22,23573125-23580308,"CD markers, Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA051134, HPA071406",Enhanced,,Approved,Endoplasmic reticulum,,Tissue enhanced,Group enriched,18,bone marrow: 44.2;testis: 15.8,tonsil: 1.6,Cell line enriched,39.0,REH: 687.9
50,SPRR2B,,ENSG00000196805,Small proline rich protein 2B,1,153070224-153070840,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Tissue enriched,Group enriched,18,esophagus: 30.3;skin: 17.1;testis: 8.2;tonsil: 14.1,ovary: 0.9,Not detected,,
51,C16orf71,"DKFZp686H2240, FLJ43261",ENSG00000166246,Chromosome 16 open reading frame 71,16,4734272-4749396,Predicted intracellular proteins,Evidence at protein level,HPA049468,Enhanced,,Uncertain,Nuclear speckles,Endometrial cancer:7.49e-4 (favourable),Mixed,Group enriched,17,fallopian tube: 35.8;testis: 113.1,lung: 4.3,Mixed,,
52,CCDC33,"CT61, FLJ32855",ENSG00000140481,Coiled-coil domain containing 33,15,74202705-74336472,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,17,fallopian tube: 75.4;testis: 22.5,lung: 2.8,Group enriched,5.0,CAPAN-2: 7.8;SCLC-21H: 5.8;SH-SY5Y: 6.3
53,C1orf189,,ENSG00000163263,Chromosome 1 open reading frame 189,1,154199372-154206333,Predicted intracellular proteins,Evidence at protein level,HPA045779,Uncertain,,,,,Tissue enhanced,Group enriched,16,fallopian tube: 127.5;testis: 69.2,"cervix, uterine: 6.0",Mixed,,
54,LEMD1,"CT50, LEMP-1",ENSG00000186007,LEM domain containing 1,1,205381378-205457091,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA045425,,,Approved,Nucleoli<br>Cytosol,"Ovarian cancer:1.26e-4 (favourable), Pancreatic cancer:1.70e-4 (unfavourable)",Tissue enhanced,Group enriched,16,epididymis: 18.1;testis: 71.4,fallopian tube: 2.7,Group enriched,6.0,CAPAN-2: 34.9;NTERA-2: 7.0
55,POTEI,POTE2beta,ENSG00000196834,POTE ankyrin domain family member I,2,130459455-130509666,Predicted intracellular proteins,Evidence at protein level,"HPA041264, HPA041271, HPA042822, HPA043260",Uncertain,,,,,Not detected,Group enriched,16,prostate: 17.4;testis: 10.3,breast: 0.8,Cell line enhanced,,AN3-CA: 2.5;BEWO: 3.2;K-562: 3.0;U-2 OS: 7.5
56,WFDC6,"C20orf171, dJ461P17.11, WAP6",ENSG00000243543,WAP four-disulfide core domain 6,20,45534196-45539495,Predicted secreted proteins,Evidence at transcript level,,,,,,,Tissue enhanced,Group enriched,16,epididymis: 323.7;testis: 83.8,fallopian tube: 12.5,Cell line enriched,7.0,U-87 MG: 2.6
57,ZMYND10,"BLU, CILD22",ENSG00000004838,Zinc finger MYND-type containing 10,3,50341110-50346852,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA035255,,,Approved,Plasma membrane<br>Cytosol,Renal cancer:6.75e-5 (favourable),Tissue enhanced,Group enriched,16,fallopian tube: 231.5;testis: 284.6,lung: 15.8,Cell line enhanced,,T-47d: 6.1;U-87 MG: 4.3
58,C1orf158,MGC35194,ENSG00000157330,Chromosome 1 open reading frame 158,1,12746215-12763699,Predicted intracellular proteins,Evidence at transcript level,HPA028396,,,Uncertain,Cytosol,,Group enriched,Group enriched,15,fallopian tube: 42.6;testis: 47.5,lung: 2.9,Not detected,,
59,FAM19A3,"TAFA-3, TAFA3",ENSG00000184599,"Family with sequence similarity 19 member A3, C-C motif chemokine like",1,112720419-112727235,Predicted secreted proteins,Evidence at transcript level,HPA055927,Approved,,,,Glioma:8.24e-4 (unfavourable),Mixed,Group enriched,15,adrenal gland: 19.9;testis: 8.7,epididymis: 0.9,Cell line enhanced,,BJ hTERT+: 3.7;HEL: 1.6;U-87 MG: 1.7
60,KRT25,KRT25A,ENSG00000204897,Keratin 25,17,40748021-40755332,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA053977, HPA058943",Enhanced,,Approved,Vesicles,,Not detected,Group enriched,15,breast: 3.6;testis: 1.6,smooth muscle: 0.1,Cell line enriched,5.0,RPTEC TERT1: 1.0
61,KRT33A,"Ha-3I, Krt1-3, KRTHA3A",ENSG00000006059,Keratin 33A,17,41346092-41350812,Predicted intracellular proteins,Evidence at protein level,HPA055194,Supported,,,,,Tissue enhanced,Group enriched,15,esophagus: 1.4;testis: 1.6,all non-specific tissues: 0.0,Cell line enhanced,,RT4: 1.1
62,MAGEA11,"CT1.11, MAGE-11, MAGE11, MAGEA-11, MGC10511",ENSG00000185247,MAGE family member A11,X,149688228-149717266,Predicted intracellular proteins,Evidence at protein level,HPA052687,,,Supported,Nucleoplasm<br>Nuclear bodies<br>Cytosol,,Mixed,Group enriched,15,epididymis: 25.8;testis: 6.9,placenta: 1.0,Cell line enhanced,,PC-3: 5.2;U-2 OS: 25.0;U-2197: 3.2
63,MDGA2,MAMDC1,ENSG00000139915,MAM domain containing glycosylphosphatidylinositol anchor 2,14,46839629-47674954,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA003084,Uncertain,,,,,Tissue enhanced,Group enriched,15,cerebral cortex: 6.2;testis: 6.9,skin: 0.4,Cell line enhanced,,AF22: 5.0;T-47d: 2.4;U-138 MG: 5.6;U-2 OS: 4.3;WM-115: 3.4
64,REG3G,"LPPM429, PAP1B, UNQ429",ENSG00000143954,Regenerating family member 3 gamma,2,79025686-79028505,Predicted secreted proteins,Evidence at protein level,"HPA047894, HPA048334, HPA060705",Uncertain,,Approved,Cytosol,,Tissue enriched,Group enriched,15,epididymis: 201.5;testis: 107.2,pancreas: 10.0,Not detected,,
65,TEKT4,MGC27019,ENSG00000163060,Tektin 4,2,94871433-94876829,Predicted intracellular proteins,Evidence at protein level,"HPA048600, HPA053929",Uncertain,,Uncertain,Intermediate filaments,Endometrial cancer:1.29e-4 (favourable),Tissue enriched,Group enriched,15,fallopian tube: 4.2;testis: 5.2,lung: 0.3,Not detected,,
66,UNC13C,"DKFZp547H074, Munc13-3",ENSG00000137766,Unc-13 homolog C,15,54012904-54633414,Predicted intracellular proteins,Evidence at protein level,HPA041516,Uncertain,,,,,Not detected,Group enriched,15,cerebral cortex: 17.4;testis: 15.3,"ovary,thyroid gland: 1.1",Group enriched,9.0,Karpas-707: 52.9;U-266/70: 74.2
67,AKAP14,AKAP28,ENSG00000186471,A-kinase anchoring protein 14,X,119895837-119920716,Predicted intracellular proteins,Evidence at protein level,HPA060999,Enhanced,,,,,Tissue enhanced,Group enriched,14,fallopian tube: 67.8;testis: 73.2,lung: 4.8,Cell line enhanced,,SCLC-21H: 2.9
68,CCDC96,FLJ90575,ENSG00000173013,Coiled-coil domain containing 96,4,7040849-7042939,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA047546,Enhanced,,,,"Renal cancer:3.80e-5 (favourable), Endometrial cancer:4.05e-4 (favourable), Pancreatic cancer:4.87e-4 (favourable)",Expressed in all,Group enriched,14,fallopian tube: 17.7;testis: 61.7,"cerebral cortex,lung: 2.7",Mixed,,
69,DAW1,"FLJ25955, ODA16, WDR69",ENSG00000123977,Dynein assembly factor with WD repeats 1,2,227871054-227924344,Predicted intracellular proteins,Evidence at protein level,HPA046118,Approved,,Approved,Nucleoplasm<br>Nuclear bodies,,Mixed,Group enriched,14,fallopian tube: 51.4;testis: 92.1,lung: 4.9,Cell line enhanced,,HUVEC TERT2: 18.4;U-2197: 40.4
70,DISP3,"KIAA1337, PTCHD2",ENSG00000204624,Dispatched RND transporter family member 3,1,11479166-11537584,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA054579,Uncertain,,Uncertain,Nucleoplasm<br>Cytosol,,Tissue enhanced,Group enriched,14,cerebral cortex: 8.6;testis: 4.3,"adrenal gland,prostate: 0.4",Cell line enhanced,,AF22: 4.8;NTERA-2: 2.1;SCLC-21H: 2.3;SH-SY5Y: 7.2
71,GGTLC1,"dJ831C21.1, dJ831C21.2, GGTLA3, GGTLA4",ENSG00000149435,Gamma-glutamyltransferase light chain 1,20,23985050-23988779,Predicted intracellular proteins,Evidence at protein level,"HPA045635, HPA047534",Uncertain,,,,,Tissue enriched,Group enriched,14,lung: 38.7;testis: 15.8,thyroid gland: 1.9,Not detected,,
72,GOLGA6B,,ENSG00000215186,Golgin A6 family member B,15,72654738-72666394,Predicted intracellular proteins,Evidence at protein level,"HPA044978, HPA050087",Supported,,,,,Not detected,Group enriched,14,liver: 1.9;testis: 5.3,cerebral cortex: 0.2,Not detected,,
73,HEMGN,"CT155, EDAG, NDR",ENSG00000136929,Hemogen,9,97926791-97944856,Predicted intracellular proteins,Evidence at protein level,"HPA019572, HPA019604, HPA019606",Enhanced,,,,,Not detected,Group enriched,14,bone marrow: 141.7;testis: 88.2,placenta: 8.1,Group enriched,7.0,HEL: 54.8;K-562: 247.2
74,NME8,"CILD6, NM23-H8, SPTRX2, TXNDC3",ENSG00000086288,NME/NM23 family member 8,7,37848597-37900401,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"CAB016416, HPA019259",Supported,,,,,Mixed,Group enriched,14,bone marrow: 8.2;testis: 18.4,"appendix,spleen: 0.9",Cell line enhanced,,HMC-1: 1.1;NB-4: 1.2;NTERA-2: 1.7;THP-1: 1.1;U-937: 4.1
75,TP53TG3F,,ENSG00000278848,TP53 target 3 family member F,16,33459045-33462249,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Group enriched,14,epididymis: 7.4;testis: 4.2,placenta: 0.4,Cell line enhanced,,HEL: 1.0
76,C1orf141,,ENSG00000203963,Chromosome 1 open reading frame 141,1,67092165-67231853,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Group enriched,13,fallopian tube: 15.5;testis: 28.2,lung: 1.6,Cell line enriched,39.0,HEL: 13.1
77,CERS1,"LAG1, LASS1, UOG1",ENSG00000223802,Ceramide synthase 1,19,18868545-18896727,"Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA045724,Approved,,Approved,Endoplasmic reticulum,,Tissue enhanced,Group enriched,13,cerebral cortex: 136.3;testis: 28.0,skeletal muscle: 6.5,Cell line enhanced,,AN3-CA: 28.0;HEK93: 28.4
