,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
14,AFF2,"FMR2, FRAXE",ENSG00000155966,AF4/FMR2 family member 2,X,148500619-149000663,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA003139,Approved,,,,,Mixed,Tissue enhanced,,epididymis: 14.5;placenta: 21.1,bone marrow: 8.3,Cell line enhanced,,Daudi: 52.9;HL-60: 25.2;U-698: 74.2;U-937: 18.0
15,AGTR1,"AG2S, AGTR1A, AGTR1B, AT1, AT1B, AT2R1, AT2R1A, AT2R1B, HAT1R",ENSG00000144891,Angiotensin II receptor type 1,3,148697784-148743008,"Disease related genes, FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at protein level,HPA003596,Enhanced,,Uncertain,Vesicles,,Group enriched,Tissue enhanced,,placenta: 214.0,liver: 50.9,Cell line enhanced,,ASC diff: 127.9;BJ hTERT+ SV40 Large T+: 33.9;HBF TERT88: 54.9;HSkMC: 24.7
16,AIM1,"CRYBG1, ST4",ENSG00000112297,Absent in melanoma 1,6,106360808-106571978,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB026378, HPA030948, HPA030949",Approved,,Approved,Nucleus<br>Microtubules<br>Cytosol,,Expressed in all,Tissue enhanced,,placenta: 107.4,esophagus: 71.3,Mixed,,
17,ANGPTL1,"ANG3, ANGPT3, AngY, ARP1",ENSG00000116194,Angiopoietin like 1,1,178849705-178871052,Predicted secreted proteins,Evidence at protein level,HPA009976,Approved,,,,"Renal cancer:5.11e-4 (favourable), Liver cancer:8.73e-4 (favourable)",Mixed,Tissue enhanced,,placenta: 190.2,smooth muscle: 96.7,Group enriched,18.0,ASC diff: 102.1;ASC TERT1: 41.7;HHSteC: 54.1;HSkMC: 106.7
18,AOC1,"ABP1, DAO",ENSG00000002726,"Amine oxidase, copper containing 1",7,150824627-150861504,"Enzymes, Predicted secreted proteins",Evidence at protein level,"HPA031032, HPA031033",Approved,,,,Prostate cancer:1.71e-4 (favourable),Group enriched,Tissue enhanced,,placenta: 716.9;small intestine: 247.6,duodenum: 183.2,Cell line enhanced,,CAPAN-2: 17.4;HaCaT: 5.4;THP-1: 17.8
19,APLN,"apelin, XNPEP2",ENSG00000171388,Apelin,X,129645259-129654937,Predicted secreted proteins,Evidence at transcript level,,,,,,"Renal cancer:9.61e-5 (unfavourable), Cervical cancer:2.92e-4 (unfavourable), Lung cancer:6.09e-4 (unfavourable), Liver cancer:9.32e-4 (unfavourable)",Group enriched,Tissue enhanced,,placenta: 79.6,lung: 20.8,Cell line enriched,6.0,HUVEC TERT2: 421.2
20,AREG,"AREGB, SDGF",ENSG00000109321,Amphiregulin,4,74445134-74455009,"Cancer-related genes, Predicted membrane proteins",Evidence at protein level,"HPA008720, CAB023519",Approved,,Approved,Mitochondria,"Lung cancer:1.05e-5 (unfavourable), Head and neck cancer:2.61e-5 (unfavourable), Pancreatic cancer:8.32e-5 (unfavourable)",Expressed in all,Tissue enhanced,,placenta: 463.5,gallbladder: 119.8,Cell line enhanced,,CACO-2: 310.7;HBEC3-KT: 461.5;hTCEpi: 463.0;hTERT-HME1: 1044.5;MCF7: 315.9
21,ARID3A,"BRIGHT, DRIL1",ENSG00000116017,AT-rich interaction domain 3A,19,925781-975934,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA004793, HPA076330",Enhanced,,Supported,Nucleoplasm<br>Vesicles<br>Cytosol,"Pancreatic cancer:1.95e-5 (favourable), Renal cancer:3.22e-4 (unfavourable)",Expressed in all,Tissue enhanced,,placenta: 33.4,testis: 9.7,Cell line enhanced,,BEWO: 199.1;K-562: 85.1
22,ARMS2,"ARMD8, LOC387715",ENSG00000254636,Age-related maculopathy susceptibility 2,10,122454653-122457352,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA067225,Enhanced,,,,,Not detected,Tissue enhanced,,placenta: 2.0;testis: 2.9,ovary: 0.9,Not detected,,
23,ATG9B,"APG9L2, FLJ14885, NOS3AS, SONE",ENSG00000181652,Autophagy related 9B,7,151012209-151024499,Predicted membrane proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,esophagus: 9.2;placenta: 5.8;skin: 13.5,testis: 3.8,Cell line enhanced,,BEWO: 12.5;CAPAN-2: 3.7
24,ATP12A,"#945, 2, ATP1AL1, HK",ENSG00000075673,ATPase H+/K+ transporting non-gastric alpha2 subunit,13,24680411-24712493,"Enzymes, Plasma proteins, Predicted membrane proteins, Transporters",Evidence at protein level,HPA039526,Approved,,,,,Tissue enhanced,Tissue enhanced,,esophagus: 12.7;placenta: 8.2;tonsil: 14.1,skin: 7.1,Not detected,,
25,ATP1A4,ATP1AL2,ENSG00000132681,ATPase Na+/K+ transporting subunit alpha 4,1,160151570-160186977,"Enzymes, Predicted membrane proteins",Evidence at protein level,,,,,,Urothelial cancer:2.20e-4 (favourable),Group enriched,Tissue enhanced,,placenta: 10.2;testis: 18.2;urinary bladder: 8.6,lymph node: 4.1,Group enriched,11.0,BEWO: 19.2;HDLM-2: 48.0;RT4: 49.0
26,BIRC7,"KIAP, ML-IAP, mliap, RNF50",ENSG00000101197,Baculoviral IAP repeat containing 7,20,63235883-63240507,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA047850,,,Supported,Nucleus<br>Microtubule organizing center<br>Cytosol,,Tissue enriched,Tissue enhanced,,placenta: 9.2,skin: 2.7,Cell line enhanced,,REH: 32.5;SK-MEL-30: 145.1;U-937: 33.0
27,BMP1,PCOLC,ENSG00000168487,Bone morphogenetic protein 1,8,22164736-22212326,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted secreted proteins",Evidence at protein level,HPA014572,Enhanced,,,,Renal cancer:3.37e-9 (unfavourable),Expressed in all,Tissue enhanced,,placenta: 21.1,smooth muscle: 10.5,Mixed,,
28,BMP5,,ENSG00000112175,Bone morphogenetic protein 5,6,55753645-55875564,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,placenta: 102.6,prostate: 24.1,Group enriched,9.0,AF22: 27.4;U-2 OS: 22.4
29,BMP6,"VGR, VGR1",ENSG00000153162,Bone morphogenetic protein 6,6,7726797-7881422,Predicted secreted proteins,Evidence at protein level,"CAB002773, HPA062683",Approved,,Approved,Mitochondria,Breast cancer:6.45e-4 (favourable),Expressed in all,Tissue enhanced,,placenta: 33.4,lung: 10.4,Cell line enhanced,,HUVEC TERT2: 162.0;Karpas-707: 72.0;SiHa: 90.3;TIME: 73.2
30,C17orf58,,ENSG00000186665,Chromosome 17 open reading frame 58,17,67991101-67996431,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,HPA023036,Uncertain,,Approved,Plasma membrane<br>Cytosol,"Renal cancer:1.31e-10 (unfavourable), Liver cancer:8.99e-4 (unfavourable)",Expressed in all,Tissue enhanced,,placenta: 50.5,"cervix, uterine: 42.4",Expressed in all,,
31,C1QTNF6,"CTRP6, ZACRP6",ENSG00000133466,C1q and tumor necrosis factor related protein 6,22,37180167-37199385,Predicted intracellular proteins,Evidence at protein level,HPA002042,Enhanced,,Approved,Nucleus,"Renal cancer:0.00e+0 (unfavourable), Lung cancer:9.60e-6 (unfavourable)",Expressed in all,Tissue enhanced,,endometrium: 52.3;placenta: 41.4,gallbladder: 13.5,Cell line enhanced,,MCF7: 83.4;RT4: 39.7
32,C20orf202,,ENSG00000215595,Chromosome 20 open reading frame 202,20,1203454-1208274,Predicted intracellular proteins,Evidence at transcript level,HPA042786,Uncertain,,,,,Mixed,Tissue enhanced,,placenta: 4.9,lung: 1.9,Not detected,,
33,C2orf83,DKFZp547H025,ENSG00000042304,Chromosome 2 open reading frame 83,2,227610090-227633320,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA030319,Approved,,,,,Not detected,Tissue enhanced,,placenta: 2.9,testis: 0.9,Cell line enhanced,,U-2197: 1.4
34,CADM3,"BIgR, FLJ10698, IGSF4B, Necl-1, NECL1, SynCAM3, TSLL1",ENSG00000162706,Cell adhesion molecule 3,1,159171609-159203313,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA002981, CAB025746",Enhanced,,,,"Renal cancer:1.03e-5 (unfavourable), Urothelial cancer:5.75e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,cerebral cortex: 278.5;placenta: 113.9,"cervix, uterine: 44.7",Group enriched,7.0,HHSteC: 54.6;HSkMC: 158.9;hTERT-HME1: 91.2;U-2 OS: 34.5;WM-115: 59.5
35,CAPN6,"CalpM, CANPX, CAPNX",ENSG00000077274,Calpain 6,X,111245103-111270523,"Cancer-related genes, Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA040383,,,Uncertain,Cytosol,,Tissue enhanced,Tissue enhanced,,epididymis: 255.9;placenta: 117.0;seminal vesicle: 100.4,endometrium: 37.2,Group enriched,9.0,HAP1: 3.4;HDLM-2: 9.9;NTERA-2: 16.1
36,CCDC102B,"ACY1L, AN, C18orf14, FLJ23594, HsT1731",ENSG00000150636,Coiled-coil domain containing 102B,18,68715209-69055189,Predicted intracellular proteins,Evidence at protein level,"HPA040623, HPA048194",Approved,,Approved,Mitochondria<br>Cytosol,Renal cancer:2.90e-6 (unfavourable),Mixed,Tissue enhanced,,placenta: 41.0,gallbladder: 21.6,Cell line enhanced,,ASC TERT1: 10.0;BJ hTERT+: 23.3;fHDF/TERT166: 20.3;HSkMC: 11.2
37,CCDC68,SE57-1,ENSG00000166510,Coiled-coil domain containing 68,18,54901509-54959508,Predicted intracellular proteins,Evidence at protein level,"HPA040865, HPA048197",Supported,,Approved,Golgi apparatus<br>Cytosol,"Cervical cancer:4.50e-4 (unfavourable), Renal cancer:5.28e-4 (favourable)",Mixed,Tissue enhanced,,placenta: 46.2,small intestine: 27.3,Cell line enhanced,,HHSteC: 11.3;HSkMC: 10.8;TIME: 22.8
38,CCNE1,CCNE,ENSG00000105173,Cyclin E1,19,29811898-29824308,"Cancer-related genes, Predicted intracellular proteins",Evidence at protein level,"CAB000308, CAB016682, HPA018169",Approved,,Enhanced,Nucleoplasm,"Endometrial cancer:6.35e-6 (unfavourable), Liver cancer:3.89e-5 (unfavourable), Ovarian cancer:2.97e-4 (unfavourable)",Expressed in all,Tissue enhanced,,placenta: 44.6,testis: 22.5,Expressed in all,,
39,CD28,,ENSG00000178562,CD28 molecule,2,203706475-203738912,"CD markers, Predicted membrane proteins",Evidence at protein level,HPA070003,Enhanced,,,,,Mixed,Tissue enhanced,,lymph node: 32.4;placenta: 20.9,appendix: 18.6,Group enriched,12.0,Karpas-707: 257.5;RPMI-8226: 118.2;U-266/70: 222.7;U-266/84: 196.1
40,CDH5,"7B4, CD144",ENSG00000179776,Cadherin 5,16,66366622-66404786,"Cancer-related genes, CD markers, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,CAB028366,Approved,,,,Renal cancer:5.14e-4 (unfavourable),Expressed in all,Tissue enhanced,,placenta: 335.1,lung: 120.5,Group enriched,5.0,HUVEC TERT2: 616.7;TIME: 522.0
41,CDKN1C,"BWCR, BWS, KIP2, P57",ENSG00000129757,Cyclin dependent kinase inhibitor 1C,11,2883213-2885881,"Cancer-related genes, Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA002924,Enhanced,,Approved,Nucleoplasm<br>Nuclear bodies<br>Cytosol,,Expressed in all,Tissue enhanced,,placenta: 202.5,adipose tissue: 62.5,Cell line enhanced,,HeLa: 21.7;SH-SY5Y: 31.6;SiHa: 21.0
42,CLDN6,,ENSG00000184697,Claudin 6,16,3014712-3020071,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,"Endometrial cancer:2.42e-6 (unfavourable), Urothelial cancer:1.78e-4 (unfavourable)",Group enriched,Tissue enhanced,,placenta: 1.0;testis: 1.7,"cerebral cortex,lung: 0.3",Group enriched,8.0,BEWO: 460.1;CACO-2: 110.7;NTERA-2: 441.6
43,CNTN5,"hNB-2, NB-2",ENSG00000149972,Contactin 5,11,99020953-100358885,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA039492, HPA041223",Approved,,Supported,Cytosol,,Not detected,Tissue enhanced,,cerebral cortex: 2.6;placenta: 3.4;thyroid gland: 3.0,fallopian tube: 1.8,Not detected,,
44,COL15A1,,ENSG00000204291,Collagen type XV alpha 1 chain,9,98943179-99070792,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA017913, HPA017915",Enhanced,,Approved,Endoplasmic reticulum,"Urothelial cancer:3.08e-4 (unfavourable), Liver cancer:5.47e-4 (favourable)",Expressed in all,Tissue enhanced,,placenta: 312.1,smooth muscle: 146.2,Cell line enhanced,,BJ: 21.5;BJ hTERT+: 42.8;HDLM-2: 21.5;U-2197: 40.3;WM-115: 29.2
45,COL21A1,,ENSG00000124749,Collagen type XXI alpha 1 chain,6,56056590-56394094,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA031212,,,Supported,Cytosol,,Mixed,Tissue enhanced,,"cervix, uterine: 36.7;placenta: 39.0",endometrium: 19.6,Cell line enhanced,,ASC TERT1: 15.7;BEWO: 7.2;HSkMC: 16.7
46,COL4A1,,ENSG00000187498,Collagen type IV alpha 1 chain,13,110148963-110307149,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB001695, HPA054039",Approved,,Uncertain,Nucleoplasm<br>Cytosol,"Renal cancer:1.30e-7 (unfavourable), Cervical cancer:4.67e-4 (unfavourable)",Expressed in all,Tissue enhanced,,placenta: 1237.0,smooth muscle: 436.3,Cell line enhanced,,ASC diff: 355.1;EFO-21: 845.9
47,COL4A2,"DKFZp686I14213, FLJ22259",ENSG00000134871,Collagen type IV alpha 2 chain,13,110305812-110513027,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB010751, HPA029118",Enhanced,,Supported,Vesicles,"Renal cancer:3.49e-5 (unfavourable), Urothelial cancer:9.25e-4 (unfavourable)",Expressed in all,Tissue enhanced,,placenta: 829.9,smooth muscle: 401.0,Cell line enhanced,,EFO-21: 1032.9;WM-115: 470.6
48,COL5A3,,ENSG00000080573,Collagen type V alpha 3 chain,19,9959561-10010471,"Cancer-related genes, Predicted secreted proteins",Evidence at protein level,HPA048256,Approved,,,,"Renal cancer:7.17e-8 (unfavourable), Urothelial cancer:6.87e-5 (unfavourable)",Expressed in all,Tissue enhanced,,placenta: 47.7,adipose tissue: 30.9,Cell line enhanced,,ASC TERT1: 27.4;BJ: 20.0;BJ hTERT+: 21.4;HSkMC: 20.6;WM-115: 25.9
49,COLEC12,"CL-P1, SCARA4, SRCL",ENSG00000158270,Collectin subfamily member 12,18,316740-500722,Predicted membrane proteins,Evidence at protein level,"HPA047917, HPA071056",Enhanced,,Approved,Golgi apparatus<br>Vesicles<br>Cell Junctions,Thyroid cancer:8.10e-4 (unfavourable),Expressed in all,Tissue enhanced,,placenta: 28.2,lung: 16.7,Cell line enhanced,,ASC TERT1: 16.8;BJ: 10.3;HSkMC: 14.5;U-2197: 29.2
50,CRH,"CRF, CRH1",ENSG00000147571,Corticotropin releasing hormone,8,66176382-66178725,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA046846, HPA062111",Uncertain,Supported,,,,Tissue enriched,Tissue enhanced,,cerebral cortex: 2.1;placenta: 8.0,adipose tissue: 1.2,Not detected,,
51,CRLF1,"CISS, CISS1, CLF, CLF-1",ENSG00000006016,Cytokine receptor like factor 1,19,18572220-18607741,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA041493, HPA041793",Approved,,,,Renal cancer:3.96e-4 (unfavourable),Expressed in all,Tissue enhanced,,cerebral cortex: 17.2;placenta: 16.8,adipose tissue: 10.1,Group enriched,8.0,ASC diff: 706.3;Hep G2: 309.6
52,CSF2RA,"CD116, CSF2R",ENSG00000198223,Colony stimulating factor 2 receptor alpha subunit,X,1268800-1310381,"Cancer-related genes, CD markers, Disease related genes, FDA approved drug targets, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,CAB016148,Uncertain,,,,"Cervical cancer:2.38e-5 (favourable), Head and neck cancer:2.81e-4 (favourable), Testis cancer:5.53e-4 (unfavourable)",Expressed in all,Tissue enhanced,,placenta: 93.3,appendix: 34.6,Group enriched,8.0,BEWO: 187.1;HMC-1: 51.2;SK-MEL-30: 109.5
53,CSF3R,"CD114, GCSFR",ENSG00000119535,Colony stimulating factor 3 receptor,1,36466043-36483278,"Cancer-related genes, CD markers, Disease related genes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB017116, HPA048086",Enhanced,,,,"Testis cancer:3.79e-4 (unfavourable), Renal cancer:5.72e-4 (unfavourable)",Mixed,Tissue enhanced,,appendix: 211.2;bone marrow: 243.4;placenta: 147.9,spleen: 96.5,Cell line enhanced,,BEWO: 68.2;NB-4: 12.7;THP-1: 32.4;U-937: 36.3
54,CTHRC1,,ENSG00000164932,Collagen triple helix repeat containing 1,8,103371515-103382997,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA059806, HPA061896",Approved,,Approved,Nucleoplasm,"Renal cancer:1.22e-14 (unfavourable), Liver cancer:1.67e-4 (unfavourable)",Expressed in all,Tissue enhanced,,gallbladder: 137.8;placenta: 125.5;urinary bladder: 100.0,breast: 49.2,Cell line enhanced,,ASC TERT1: 202.9;HHSteC: 162.6;HSkMC: 291.0;WM-115: 375.8
55,CXorf36,"DIA1R, FLJ14103",ENSG00000147113,Chromosome X open reading frame 36,X,45148374-45200901,"Disease related genes, Predicted secreted proteins",Evidence at transcript level,HPA002806,Uncertain,,,,,Expressed in all,Tissue enhanced,,placenta: 58.4,adipose tissue: 36.3,Cell line enriched,145.0,HUVEC TERT2: 67.8
56,CYSLTR2,"CysLT(2), CYSLT2R",ENSG00000152207,Cysteinyl leukotriene receptor 2,13,48653711-48711226,"FDA approved drug targets, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA046528,Uncertain,,,,,Group enriched,Tissue enhanced,,placenta: 36.7;seminal vesicle: 25.0,spleen: 11.4,Cell line enriched,64.0,HDLM-2: 83.3
57,CYTL1,"C17, C4orf4",ENSG00000170891,Cytokine like 1,4,5014586-5019472,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA067201,,,Supported,Nuclear membrane<br>Endoplasmic reticulum,"Stomach cancer:3.00e-5 (unfavourable), Urothelial cancer:1.25e-4 (unfavourable), Renal cancer:7.43e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,placenta: 64.9,seminal vesicle: 19.1,Cell line enhanced,,HEL: 171.3;HUVEC TERT2: 124.6;NB-4: 237.3;WM-115: 86.9
58,DACT2,"bA503C24.7, C6orf116, DAPPER2",ENSG00000164488,Dishevelled binding antagonist of beta catenin 2,6,168292830-168319754,Predicted intracellular proteins,Evidence at transcript level,"HPA030251, HPA030252",Approved,,,,"Endometrial cancer:1.07e-5 (favourable), Renal cancer:5.76e-5 (favourable)",Tissue enhanced,Tissue enhanced,,placenta: 18.8,prostate: 7.3,Group enriched,6.0,A549: 3.0;CACO-2: 2.2;EFO-21: 1.4;Hep G2: 1.0;hTCEpi: 1.3;NTERA-2: 2.3;SCLC-21H: 3.0
59,DIO3,TXDI3,ENSG00000197406,Iodothyronine deiodinase 3,14,101561351-101563452,"Enzymes, Predicted membrane proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,"cervix, uterine: 27.8;placenta: 25.4",ovary: 6.2,Cell line enriched,37.0,AF22: 53.5
60,DKK1,"DKK-1, SK",ENSG00000107984,Dickkopf WNT signaling pathway inhibitor 1,10,52314296-52318042,Predicted secreted proteins,Evidence at protein level,,,,,,"Head and neck cancer:4.35e-8 (unfavourable), Lung cancer:7.80e-6 (unfavourable), Pancreatic cancer:1.27e-4 (unfavourable)",Mixed,Tissue enhanced,,"cervix, uterine: 56.5;placenta: 71.9",urinary bladder: 14.5,Cell line enhanced,,BJ: 975.2;CACO-2: 841.6;fHDF/TERT166: 1247.0
61,DLL4,,ENSG00000128917,Delta like canonical Notch ligand 4,15,40929340-40939072,"Disease related genes, Predicted membrane proteins",Evidence at protein level,HPA023392,Uncertain,,,,Cervical cancer:3.97e-4 (unfavourable),Expressed in all,Tissue enhanced,,placenta: 28.6,lung: 16.4,Group enriched,14.0,BJ hTERT+: 48.7;HUVEC TERT2: 13.2;SCLC-21H: 37.4
