,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
24,DHRS9,"3alpha-HSD, RDH15, RDHL, RETSDR8, SDR9C4",ENSG00000073737,Dehydrogenase/reductase 9,2,169064789-169096167,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA036491, HPA036667",Approved,,,,Pancreatic cancer:2.73e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,colon: 66.5;rectum: 48.1,esophagus: 30.1,Cell line enhanced,,NB-4: 21.6;THP-1: 66.4;TIME: 35.4;U-2197: 29.3
25,ENTPD8,"NTPDase-8, UNQ2492",ENSG00000188833,Ectonucleoside triphosphate diphosphohydrolase 8,9,137434364-137441816,"Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA021509,Enhanced,,Approved,Nucleoplasm<br>Vesicles<br>Cytosol,Stomach cancer:7.17e-4 (favourable),Mixed,Tissue enhanced,,colon: 21.7;duodenum: 28.7;small intestine: 31.6,rectum: 12.5,Cell line enhanced,,CAPAN-2: 4.8;RPMI-8226: 3.7;T-47d: 2.7
26,FAM3D,"EF7, OIT1",ENSG00000198643,Family with sequence similarity 3 member D,3,58633946-58666848,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA013844,Approved,,,,"Head and neck cancer:1.89e-4 (favourable), Breast cancer:7.51e-4 (favourable)",Tissue enhanced,Tissue enhanced,,colon: 318.5;rectum: 484.7,salivary gland: 191.6,Not detected,,
27,FCGBP,FC(GAMMA)BP,ENSG00000275395,Fc fragment of IgG binding protein,19,39863323-39934626,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA003517, HPA003564",Enhanced,,Approved,Golgi apparatus<br>Plasma membrane<br>Cytokinetic bridge,"Ovarian cancer:9.70e-6 (unfavourable), Head and neck cancer:1.28e-5 (favourable), Liver cancer:4.74e-5 (unfavourable), Thyroid cancer:4.27e-4 (unfavourable)",Expressed in all,Tissue enhanced,,colon: 166.7,"cervix, uterine: 83.5",Cell line enhanced,,A549: 2.7;RH-30: 6.8
28,FFAR4,"GPR120, GPR129, O3FAR1, PGR4",ENSG00000186188,Free fatty acid receptor 4,10,93566665-93604480,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA042563,Uncertain,,Uncertain,Plasma membrane,,Tissue enhanced,Tissue enhanced,,colon: 8.4;rectum: 12.4,lung: 5.4,Cell line enhanced,,A549: 1.2;HaCaT: 2.0;NB-4: 1.6
29,FOXD2,"FKHL17, FREAC9",ENSG00000186564,Forkhead box D2,1,47436017-47440691,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,colon: 3.4;rectum: 2.7,prostate: 1.1,Cell line enhanced,,AN3-CA: 11.3;WM-115: 17.4
30,FRMD1,"bA164L23.1, DKFZp434O0117, FLJ00181, FLJ22615, FLJ40260",ENSG00000153303,FERM domain containing 1,6,168055745-168081557,Predicted intracellular proteins,Evidence at protein level,HPA030347,Supported,,Approved,Actin filaments,,Tissue enriched,Tissue enhanced,,colon: 5.8;stomach: 6.4;testis: 5.9,rectum: 4.6,Cell line enhanced,,K-562: 2.8
31,FUT3,"CD174, LE",ENSG00000171124,Fucosyltransferase 3 (Lewis blood group),19,5842888-5851474,"Blood group antigen proteins, Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA046966,Supported,,,,"Renal cancer:8.22e-7 (favourable), Breast cancer:6.86e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,colon: 68.0;esophagus: 83.0;small intestine: 63.1,rectum: 49.4,Group enriched,5.0,A-431: 40.5;RH-30: 14.4
32,FXYD3,"MAT-8, PLML",ENSG00000089356,FXYD domain containing ion transport regulator 3,19,35115879-35124324,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA010856,Enhanced,,,,Renal cancer:1.15e-6 (unfavourable),Expressed in all,Tissue enhanced,,colon: 1455.6;rectum: 1952.1,stomach: 557.3,Cell line enhanced,,HaCaT: 792.6;hTCEpi: 1156.1;RT4: 686.4;SK-BR-3: 621.3;WM-115: 590.3
33,GCNT3,"C2/4GnT, C2GnT-M, C2GnT2",ENSG00000140297,"Glucosaminyl (N-acetyl) transferase 3, mucin type",15,59594875-59640239,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA011154,Enhanced,,Approved,Golgi apparatus<br>Vesicles,"Liver cancer:6.49e-5 (unfavourable), Endometrial cancer:1.78e-4 (favourable)",Tissue enhanced,Tissue enhanced,,colon: 142.2;gallbladder: 118.0;rectum: 134.6;small intestine: 138.4,duodenum: 97.7,Cell line enriched,6.0,A549: 133.3
34,GPR15,,ENSG00000154165,G protein-coupled receptor 15,3,98531899-98533150,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,HPA013775,Approved,,,,,Mixed,Tissue enhanced,,colon: 25.0;rectum: 46.8,urinary bladder: 18.4,Group enriched,22.0,HDLM-2: 5.6;U-266/70: 1.9
35,GUCA2B,,ENSG00000044012,Guanylate cyclase activator 2B,1,42153421-42155824,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,colon: 87.6;small intestine: 148.3,duodenum: 37.5,Group enriched,6.0,A549: 1.3;CACO-2: 3.2
36,HEPACAM2,FLJ38683,ENSG00000188175,HEPACAM family member 2,7,93188586-93226524,Predicted membrane proteins,Evidence at protein level,,,,,,Colorectal cancer:9.73e-5 (favourable),Mixed,Tissue enhanced,,colon: 64.3;rectum: 103.1;small intestine: 53.6,duodenum: 30.2,Cell line enriched,47.0,SCLC-21H: 202.2
37,HOXD12,HOX4H,ENSG00000170178,Homeobox D12,2,176099730-176101193,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA059444,Uncertain,,,,,Not detected,Tissue enhanced,,colon: 1.0;rectum: 1.1;seminal vesicle: 1.8,prostate: 0.8,Cell line enhanced,,REH: 2.3
38,HSD11B2,SDR9C3,ENSG00000176387,Hydroxysteroid 11-beta dehydrogenase 2,16,67430652-67437553,"Disease related genes, Predicted membrane proteins",Evidence at protein level,"CAB032443, HPA042186, HPA056385",Enhanced,,Approved,Vesicles,Renal cancer:9.51e-5 (favourable),Expressed in all,Tissue enhanced,,colon: 151.6;kidney: 173.3,salivary gland: 122.5,Cell line enhanced,,NTERA-2: 11.4;RPMI-8226: 9.6;RT4: 11.0;SCLC-21H: 17.5;SK-BR-3: 10.0
39,ITLN1,"FLJ20022, hIntL, HL-1, ITLN, LFR",ENSG00000179914,Intelectin 1,1,160876539-160885170,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB012652, HPA063275, HPA067326",Enhanced,,,,,Tissue enhanced,Tissue enhanced,,colon: 447.7;rectum: 1428.1;small intestine: 468.9,duodenum: 276.3,Cell line enhanced,,HEL: 2.3;HL-60: 1.5;U-937: 5.7
40,KLK15,"ACO, HSRNASPH, prostinogen",ENSG00000174562,Kallikrein related peptidase 15,19,50825289-50837213,"Cancer-related genes, Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA019802,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,colon: 3.2;salivary gland: 2.4,adrenal gland: 1.8,Cell line enriched,5.0,RPMI-8226: 1.7
41,KRT20,"CK20, K20, MGC35423",ENSG00000171431,Keratin 20,17,40875941-40885227,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB000032, HPA024309, HPA024684, HPA027236",Enhanced,,Supported,Cytosol,"Renal cancer:1.32e-4 (unfavourable), Liver cancer:7.05e-4 (unfavourable)",Group enriched,Tissue enhanced,,colon: 356.1;duodenum: 252.4;rectum: 295.3;small intestine: 499.6,stomach: 82.3,Cell line enhanced,,BEWO: 1.0;RT4: 2.3
42,LEFTY1,"LEFTB, LEFTYB",ENSG00000243709,Left-right determination factor 1,1,225886282-225911382,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,"HPA047883, HPA056210",Approved,,,,Renal cancer:2.48e-6 (unfavourable),Tissue enhanced,Tissue enhanced,,colon: 58.4;pancreas: 20.4;rectum: 35.2,appendix: 9.6,Cell line enriched,7.0,NTERA-2: 50.6
43,LGALS4,GAL4,ENSG00000171747,Galectin 4,19,38801671-38813364,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB025653, HPA031184, HPA031185, HPA031186",Enhanced,,Uncertain,Plasma membrane,"Renal cancer:2.28e-4 (unfavourable), Urothelial cancer:3.21e-4 (favourable)",Group enriched,Tissue enhanced,,colon: 736.0;duodenum: 526.9;rectum: 640.3;small intestine: 493.5,gallbladder: 138.8,Cell line enhanced,,CACO-2: 1.0;RT4: 2.2;SH-SY5Y: 1.0
44,LINC00675,,ENSG00000263429,Long intergenic non-protein coding RNA 675,17,10794913-10804099,Predicted membrane proteins,Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enhanced,,colon: 36.9;rectum: 40.8;stomach: 44.3,"duodenum,small intestine: 18.3",Cell line enriched,8.0,RT4: 3.2
45,MAB21L2,,ENSG00000181541,Mab-21 like 2,4,150581922-150584693,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA049324, HPA059864",,,Enhanced,Nucleus<br>Cytosol,,Tissue enhanced,Tissue enhanced,,colon: 18.3;smooth muscle: 26.2,small intestine: 12.4,Group enriched,20.0,HHSteC: 4.9;SH-SY5Y: 16.0
46,MUC4,,ENSG00000145113,"Mucin 4, cell surface associated",3,195746765-195812277,Predicted membrane proteins,Evidence at protein level,"HPA005895, CAB013536",Approved,,,,,Tissue enhanced,Tissue enhanced,,colon: 1.0,esophagus: 0.4,Not detected,,
47,NOXO1,"P41NOXA, P41NOXB, P41NOXC, SH3PXD5, SNX28",ENSG00000196408,NADPH oxidase organizer 1,16,1978917-1984192,"FDA approved drug targets, Predicted intracellular proteins",Evidence at protein level,HPA071540,Enhanced,,,,,Not detected,Tissue enhanced,,appendix: 6.3;colon: 7.4;rectum: 6.5,duodenum: 3.3,Cell line enhanced,,CAPAN-2: 2.4;HaCaT: 1.4;SCLC-21H: 1.6
48,NPY4R,"PP1, PPYR1, Y4",ENSG00000204174,Neuropeptide Y receptor Y4,10,46461099-46465881,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,HPA027863,Approved,,,,,Tissue enhanced,Tissue enhanced,,colon: 5.1;rectum: 6.9,skin: 3.6,Cell line enriched,5.0,A549: 26.3
49,NRARP,MGC61598,ENSG00000198435,NOTCH-regulated ankyrin repeat protein,9,137300482-137302251,Predicted intracellular proteins,Evidence at transcript level,HPA025729,Approved,,Approved,Nucleoplasm<br>Cytosol,Renal cancer:6.73e-6 (unfavourable),Expressed in all,Tissue enhanced,,colon: 38.4,rectum: 22.0,Cell line enhanced,,HaCaT: 34.8;NTERA-2: 28.5;TIME: 23.6
50,NXPE2,"FAM55B, FLJ25224",ENSG00000204361,Neurexophilin and PC-esterase domain family member 2,11,114678386-114706933,Predicted intracellular proteins,Evidence at protein level,"HPA039744, HPA039876",Enhanced,,,,Colorectal cancer:9.29e-5 (favourable),Tissue enhanced,Tissue enhanced,,colon: 9.5;epididymis: 30.3;rectum: 9.7,salivary gland: 8.2,Not detected,,
51,OTOP2,,ENSG00000183034,Otopetrin 2,17,74924275-74933912,Predicted membrane proteins,Evidence at transcript level,"HPA024524, HPA053090",Uncertain,,,,,Not detected,Tissue enhanced,,colon: 20.0;rectum: 11.4,testis: 3.9,Cell line enriched,50.0,HDLM-2: 9.6
52,PADI2,"KIAA0994, PDI2",ENSG00000117115,Peptidyl arginine deiminase 2,1,17066761-17119435,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA047735,Enhanced,,,,,Mixed,Tissue enhanced,,cerebral cortex: 85.0;colon: 89.8;rectum: 99.9;skeletal muscle: 108.6,breast: 48.8,Group enriched,5.0,A549: 10.4;RPTEC TERT1: 25.1;SK-BR-3: 38.1;T-47d: 13.1
53,PIGR,,ENSG00000162896,Polymeric immunoglobulin receptor,1,206928518-206946466,"Cancer-related genes, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"HPA006154, CAB009454, HPA012012",Enhanced,,,,"Breast cancer:1.22e-5 (favourable), Renal cancer:5.08e-5 (favourable), Endometrial cancer:2.57e-4 (favourable)",Tissue enhanced,Tissue enhanced,,colon: 1688.0;duodenum: 2659.3,rectum: 1335.9,Cell line enriched,7.0,EFO-21: 33.8
54,PIGZ,"FLJ12768, MGC52163, SMP3",ENSG00000119227,Phosphatidylinositol glycan anchor biosynthesis class Z,3,196946343-196969060,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,"HPA058599, HPA059920",Approved,,Uncertain,Vesicles,Renal cancer:5.60e-5 (unfavourable),Expressed in all,Tissue enhanced,,colon: 18.5;rectum: 18.1,cerebral cortex: 10.9,Mixed,,
55,PKIB,PRKACN2,ENSG00000135549,CAMP-dependent protein kinase inhibitor beta,6,122471917-122726373,Predicted intracellular proteins,Evidence at protein level,HPA030156,Approved,,,,"Renal cancer:2.47e-7 (favourable), Liver cancer:4.72e-7 (unfavourable)",Expressed in all,Tissue enhanced,,colon: 89.1;placenta: 85.4,parathyroid gland: 78.0,Cell line enhanced,,AF22: 71.0;PC-3: 106.9;RPTEC TERT1: 141.0;SCLC-21H: 186.3
56,PLA2G10,GXPLA2,ENSG00000069764,Phospholipase A2 group X,16,14672545-14694669,"Enzymes, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,HPA041893,Uncertain,,,,Endometrial cancer:5.74e-5 (favourable),Mixed,Tissue enhanced,,colon: 6.9;rectum: 6.5;stomach: 10.4,duodenum: 2.2,Cell line enhanced,,CAPAN-2: 1.3
57,PLA2G2A,"PLA2B, PLA2L",ENSG00000188257,Phospholipase A2 group IIA,1,19975431-19980416,"Enzymes, FDA approved drug targets, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,HPA015236,Enhanced,,Uncertain,Nucleus<br>Nucleoli,Melanoma:1.49e-4 (favourable),Expressed in all,Tissue enhanced,,colon: 108.4;rectum: 177.5;small intestine: 233.7,duodenum: 85.7,Group enriched,11.0,Hep G2: 50.2;RT4: 53.3
58,REP15,RAB15EP,ENSG00000174236,RAB15 effector protein,12,27696519-27697596,Predicted intracellular proteins,Evidence at protein level,"HPA040448, HPA059868",Approved,,,,Colorectal cancer:9.43e-5 (favourable),Mixed,Tissue enhanced,,colon: 39.7;rectum: 70.4;stomach: 82.2,small intestine: 39.4,Mixed,,
59,RETNLB,"FIZZ2, HXCP2, RELMb",ENSG00000163515,Resistin like beta,3,108743424-108757384,Predicted secreted proteins,Evidence at transcript level,HPA049152,Approved,,,,Colorectal cancer:6.86e-5 (favourable),Tissue enriched,Tissue enhanced,,colon: 73.5;rectum: 270.7,small intestine: 36.9,Not detected,,
60,RP11-599B13.6,,ENSG00000263620,,17,8150816-8162975,Predicted membrane proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,colon: 5.2;spleen: 5.1;stomach: 4.5,adipose tissue: 3.8,Cell line enhanced,,HDLM-2: 28.8;HEK93: 11.5;REH: 14.0
61,RXFP4,"GPCR142, GPR100, RLN3R2, RXFPR4",ENSG00000173080,Relaxin/insulin like family peptide receptor 4,1,155941710-155942949,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,colon: 2.0;duodenum: 1.4;rectum: 2.2,small intestine: 1.1,Not detected,,
62,SLC22A18AS,"BWR1B, BWSCR1B, ORCTL2S, p27-BWR1B, SLC22A1LS",ENSG00000254827,Solute carrier family 22 member 18 antisense,11,2887780-2903740,Predicted intracellular proteins,Evidence at protein level,HPA068288,Enhanced,,Supported,Nucleoplasm,,Mixed,Tissue enhanced,,colon: 14.4;duodenum: 13.5,small intestine: 11.0,Cell line enhanced,,A549: 8.7;CAPAN-2: 8.3;MCF7: 14.0;SK-MEL-30: 26.1;WM-115: 14.7
63,SLC26A2,"DTD, DTDST",ENSG00000155850,Solute carrier family 26 member 2,5,149960737-149993455,"Disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA041957, HPA058090",Enhanced,,Approved,Vesicles,"Renal cancer:3.27e-4 (unfavourable), Liver cancer:4.66e-4 (unfavourable), Endometrial cancer:7.29e-4 (favourable)",Expressed in all,Tissue enhanced,,colon: 213.0;rectum: 207.1,parathyroid gland: 82.7,Expressed in all,,
64,SLC26A3,"CLD, DRA",ENSG00000091138,Solute carrier family 26 member 3,7,107765467-107803225,"Cancer-related genes, Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA036055,Approved,,,,,Tissue enriched,Tissue enhanced,,colon: 1075.0;duodenum: 577.9;rectum: 961.7,seminal vesicle: 185.8,Cell line enhanced,,RPMI-8226: 1.9
65,SLC9A2,NHE2,ENSG00000115616,Solute carrier family 9 member A2,2,102619707-102711318,"Plasma proteins, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA035121, HPA035122",Approved,,Supported,Cell Junctions,,Mixed,Tissue enhanced,,colon: 20.5;rectum: 23.3;stomach: 25.7,testis: 10.7,Cell line enhanced,,A-431: 8.9;RT4: 13.9;SK-BR-3: 11.4;T-47d: 18.0
66,SLC9A3,NHE3,ENSG00000066230,Solute carrier family 9 member A3,5,473310-524332,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA036493, HPA036669",Enhanced,,Supported,Plasma membrane,Melanoma:8.49e-4 (unfavourable),Mixed,Tissue enhanced,,colon: 80.9;gallbladder: 66.1;small intestine: 72.6,kidney: 57.3,Cell line enhanced,,HDLM-2: 30.4
