,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
24,AQP4,MIWC,ENSG00000171885,Aquaporin 4,18,26852038-26865818,"Predicted membrane proteins, Transporters",Evidence at protein level,"CAB005079, HPA014784, CAB058689",Enhanced,Supported,Supported,Plasma membrane<br>Cell Junctions,,Tissue enriched,Group enriched,16,cerebral cortex: 630.0;lung: 171.9,thyroid gland: 24.4,Cell line enhanced,,AF22: 2.4;RPTEC TERT1: 1.0
25,ELMOD1,DKFZp547C176,ENSG00000110675,ELMO domain containing 1,11,107591091-107666779,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA038434, HPA038435",,,Supported,Nucleoplasm<br>Cytosol,,Tissue enriched,Group enriched,15,cerebral cortex: 71.3;skin: 36.7,"adrenal gland,fallopian tube: 3.5",Cell line enhanced,,HUVEC TERT2: 12.8;RH-30: 33.5
26,MDGA2,MAMDC1,ENSG00000139915,MAM domain containing glycosylphosphatidylinositol anchor 2,14,46839629-47674954,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA003084,Uncertain,,,,,Tissue enhanced,Group enriched,15,cerebral cortex: 6.2;testis: 6.9,skin: 0.4,Cell line enhanced,,AF22: 5.0;T-47d: 2.4;U-138 MG: 5.6;U-2 OS: 4.3;WM-115: 3.4
27,UNC13C,"DKFZp547H074, Munc13-3",ENSG00000137766,Unc-13 homolog C,15,54012904-54633414,Predicted intracellular proteins,Evidence at protein level,HPA041516,Uncertain,,,,,Not detected,Group enriched,15,cerebral cortex: 17.4;testis: 15.3,"ovary,thyroid gland: 1.1",Group enriched,9.0,Karpas-707: 52.9;U-266/70: 74.2
28,DISP3,"KIAA1337, PTCHD2",ENSG00000204624,Dispatched RND transporter family member 3,1,11479166-11537584,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA054579,Uncertain,,Uncertain,Nucleoplasm<br>Cytosol,,Tissue enhanced,Group enriched,14,cerebral cortex: 8.6;testis: 4.3,"adrenal gland,prostate: 0.4",Cell line enhanced,,AF22: 4.8;NTERA-2: 2.1;SCLC-21H: 2.3;SH-SY5Y: 7.2
29,RASGRF1,"CDC25, CDC25L, GNRP, GRF1, GRF55, H-GRF55, PP13187",ENSG00000058335,Ras protein specific guanine nucleotide releasing factor 1,15,78959947-79090773,"Predicted intracellular proteins, RAS pathway related proteins",Evidence at protein level,"CAB010413, HPA041965",Approved,,Supported,Golgi apparatus,Endometrial cancer:6.14e-6 (favourable),Mixed,Group enriched,14,cerebral cortex: 30.5;lung: 11.3,lymph node: 1.5,Cell line enhanced,,A-431: 7.3;BEWO: 7.5;Karpas-707: 7.5;RPMI-8226: 9.0;U-2 OS: 15.8
30,CALY,"CALCYON, DRD1IP, NSG3",ENSG00000130643,Calcyon neuron specific vesicular protein,10,133324072-133336935,"FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA042283,Enhanced,,,,Pancreatic cancer:3.54e-4 (favourable),Group enriched,Group enriched,13,adrenal gland: 23.5;cerebral cortex: 77.1,testis: 3.8,Not detected,,
31,CCKBR,,ENSG00000110148,Cholecystokinin B receptor,11,6259736-6272127,"Cancer-related genes, FDA approved drug targets, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enriched,Group enriched,13,cerebral cortex: 13.6;pancreas: 5.4;stomach: 16.4,prostate: 0.9,Cell line enriched,8.0,NTERA-2: 69.8
32,CERS1,"LAG1, LASS1, UOG1",ENSG00000223802,Ceramide synthase 1,19,18868545-18896727,"Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA045724,Approved,,Approved,Endoplasmic reticulum,,Tissue enhanced,Group enriched,13,cerebral cortex: 136.3;testis: 28.0,skeletal muscle: 6.5,Cell line enhanced,,AN3-CA: 28.0;HEK93: 28.4
33,FABP7,"B-FABP, BLBP",ENSG00000164434,Fatty acid binding protein 7,6,122779475-122784074,Predicted intracellular proteins,Evidence at protein level,"CAB025488, HPA028825, CAB058697",Enhanced,,,,"Renal cancer:1.65e-6 (unfavourable), Breast cancer:2.49e-4 (favourable)",Group enriched,Group enriched,13,breast: 33.1;cerebral cortex: 102.3,skin: 5.2,Group enriched,8.0,AF22: 75.1;U-251 MG: 17.6;WM-115: 45.7
34,GPR22,,ENSG00000172209,G protein-coupled receptor 22,7,107470018-107475659,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,,,,,,,Not detected,Group enriched,13,"adrenal gland: 1.2;cerebral cortex: 4.7;cervix, uterine: 3.2;endometrium: 2.5;heart muscle: 5.4",smooth muscle: 0.2,Cell line enriched,29.0,SH-SY5Y: 2.9
35,GSG1L2,,ENSG00000214978,GSG1 like 2,17,9802386-9822071,Predicted membrane proteins,Evidence at transcript level,HPA059428,Uncertain,,,,,Tissue enriched,Group enriched,13,cerebral cortex: 1.5;testis: 1.0,all non-specific tissues: 0.0,Not detected,,
36,PNMA3,"MA3, MA5, MGC132756, MGC132758",ENSG00000183837,Paraneoplastic Ma antigen 3,X,153056409-153060467,Predicted intracellular proteins,Evidence at transcript level,HPA047920,Approved,,,,Endometrial cancer:4.14e-5 (unfavourable),Mixed,Group enriched,13,cerebral cortex: 15.4;epididymis: 45.4;testis: 12.3,fallopian tube: 1.8,Cell line enhanced,,NTERA-2: 3.2;SCLC-21H: 1.2
37,C10orf90,"bA422P15.2, FATS, FLJ32938",ENSG00000154493,Chromosome 10 open reading frame 90,10,126424997-126670446,Predicted intracellular proteins,Evidence at protein level,"HPA038648, HPA057599",Uncertain,,Approved,Nucleoplasm<br>Plasma membrane<br>Cytosol,,Tissue enriched,Group enriched,12,breast: 5.6;cerebral cortex: 15.3;salivary gland: 4.3;testis: 12.1,"adipose tissue,skin: 0.7",Group enriched,9.0,SK-MEL-30: 94.3;U-2197: 33.5;U-266/84: 18.9;U-87 MG: 36.2;WM-115: 29.4
38,CNDP1,"CN1, CPGL2, HsT2308, MGC10825",ENSG00000150656,Carnosine dipeptidase 1,18,74534440-74587212,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA008933,Enhanced,,,,,Group enriched,Group enriched,12,cerebral cortex: 101.7;liver: 23.0,duodenum: 5.1,Cell line enriched,68.0,U-266/84: 57.1
39,CTNNA2,"CAP-R, CT114",ENSG00000066032,Catenin alpha 2,2,79185231-80648861,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,CAB037175,Enhanced,,,,,Group enriched,Group enriched,12,cerebral cortex: 111.6;epididymis: 81.5;testis: 32.2,adrenal gland: 6.3,Cell line enhanced,,AF22: 7.0;Karpas-707: 5.9;NTERA-2: 6.7;SCLC-21H: 4.5;SH-SY5Y: 11.4
40,DDX25,GRTH,ENSG00000109832,DEAD-box helicase 25,11,125903348-125943702,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA020137,Enhanced,,,,,Tissue enhanced,Group enriched,12,cerebral cortex: 34.6;testis: 163.8,thyroid gland: 8.0,Cell line enhanced,,NTERA-2: 10.8;SCLC-21H: 10.2
41,DLGAP3,"DAP3, SAPAP3",ENSG00000116544,DLG associated protein 3,1,34865436-34929585,Predicted intracellular proteins,Evidence at protein level,HPA026445,Enhanced,,,,,Group enriched,Group enriched,12,cerebral cortex: 21.9;testis: 5.7,spleen: 1.1,Cell line enhanced,,Daudi: 5.7;NTERA-2: 4.2;SCLC-21H: 14.7
42,FAM57B,DKFZP434I2117,ENSG00000149926,Family with sequence similarity 57 member B,16,30024427-30052978,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA030837,Uncertain,,,,,Tissue enriched,Group enriched,12,cerebral cortex: 18.6;testis: 77.0,skeletal muscle: 3.9,Cell line enhanced,,NTERA-2: 16.7;SCLC-21H: 105.0;SH-SY5Y: 35.9
43,FSD1,"MGC3213, MIR1",ENSG00000105255,Fibronectin type III and SPRY domain containing 1,19,4304600-4323843,Predicted intracellular proteins,Evidence at protein level,HPA043141,Supported,,,,Endometrial cancer:1.61e-4 (unfavourable),Group enriched,Group enriched,12,cerebral cortex: 25.4;testis: 9.1,lymph node: 1.4,Cell line enhanced,,SCLC-21H: 65.0;SH-SY5Y: 60.9
44,FUT9,Fuc-TIX,ENSG00000172461,Fucosyltransferase 9,6,96015984-96215612,Predicted membrane proteins,Evidence at protein level,HPA070923,,,Approved,Nucleoplasm<br>Microtubules<br>Cytokinetic bridge<br>Cytosol,,Tissue enhanced,Group enriched,12,cerebral cortex: 28.1;stomach: 22.4,duodenum: 2.0,Cell line enhanced,,MCF7: 2.2;RT4: 5.1;SCLC-21H: 7.5;SK-BR-3: 2.7
45,SH3GL3,"CNSA3, EEN-B2, HsT19371, SH3D2C, SH3P13",ENSG00000140600,"SH3 domain containing GRB2 like 3, endophilin A3",15,83447228-83618743,Predicted intracellular proteins,Evidence at protein level,HPA039381,Enhanced,,,,,Mixed,Group enriched,12,cerebral cortex: 29.9;testis: 38.5,lung: 2.9,Cell line enhanced,,HAP1: 30.3;HEK93: 13.3;K-562: 21.4;RH-30: 8.7
46,SLC30A3,ZNT3,ENSG00000115194,Solute carrier family 30 member 3,2,27253684-27275817,"Predicted membrane proteins, Transporters",Evidence at protein level,"HPA060505, HPA067637, CAB079044",Enhanced,Approved,Approved,Nucleus<br>Nucleoli<br>Vesicles<br>Cytosol,,Mixed,Group enriched,12,cerebral cortex: 36.6;epididymis: 55.4;testis: 43.5,heart muscle: 3.6,Cell line enhanced,,HAP1: 10.6;Hep G2: 9.5;REH: 20.7;RH-30: 11.0
47,ZIC3,"HTX, HTX1, ZNF203",ENSG00000156925,Zic family member 3,X,137566142-137577691,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA052936, HPA069523",Approved,,Supported,Nucleoplasm,,Tissue enriched,Group enriched,12,cerebral cortex: 1.6;testis: 1.3,"bone marrow,skin: 0.1",Group enriched,38.0,AF22: 39.4;NTERA-2: 44.7
48,CARNS1,"ATPGD1, KIAA1394",ENSG00000172508,Carnosine synthase 1,11,67414968-67425607,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA038569,Enhanced,,,,,Group enriched,Group enriched,11,cerebral cortex: 37.1;skeletal muscle: 25.9,heart muscle: 2.9,Cell line enriched,10.0,RPMI-8226: 5.3
49,CNTNAP2,"Caspr2, KIAA0868, NRXN4",ENSG00000174469,Contactin associated protein-like 2,7,146116002-148420998,"Disease related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA002739,Enhanced,,,,,Tissue enhanced,Group enriched,11,cerebral cortex: 17.9;prostate: 6.0,fallopian tube: 1.0,Cell line enhanced,,AF22: 7.9;CACO-2: 5.7;NTERA-2: 11.9;SCLC-21H: 28.5
50,DGKI,DGK-IOTA,ENSG00000157680,Diacylglycerol kinase iota,7,137381037-137847092,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA021924,,,Approved,Nucleoplasm,,Mixed,Group enriched,11,cerebral cortex: 9.3;thyroid gland: 33.0,"heart muscle,smooth muscle: 1.8",Cell line enhanced,,SCLC-21H: 7.5;U-2197: 16.4;U-87 MG: 6.3
51,FSTL5,"DKFZp566D234, KIAA1263",ENSG00000168843,Follistatin like 5,4,161383897-162164035,Predicted secreted proteins,Evidence at protein level,,,,,,,Tissue enriched,Group enriched,11,adrenal gland: 7.8;cerebral cortex: 16.2,testis: 1.1,Cell line enhanced,,HL-60: 9.8;HUVEC TERT2: 9.0;Karpas-707: 53.8;SH-SY5Y: 11.3;U-2197: 15.1
52,GPR88,,ENSG00000181656,G protein-coupled receptor 88,1,100538137-100542018,"Disease related genes, G-protein coupled receptors, Potential drug targets, Predicted membrane proteins",Evidence at transcript level,HPA007488,,Approved,,,,Tissue enriched,Group enriched,11,breast: 9.4;cerebral cortex: 3.1;liver: 4.9;ovary: 3.1;parathyroid gland: 4.9;spleen: 14.4,prostate: 0.6,Group enriched,8.0,HSkMC: 1.1;SCLC-21H: 2.3
53,LRIT2,"AC022389.4, LRRC22",ENSG00000204033,"Leucine rich repeat, Ig-like and transmembrane domains 2",10,84220495-84225589,Predicted membrane proteins,Evidence at protein level,HPA037788,Supported,,,,,Not detected,Group enriched,11,cerebral cortex: 1.0;skin: 3.1,"colon,esophagus,small intestine,spleen,testis: 0.1",Not detected,,
54,MCF2,"ARHGEF21, DBL",ENSG00000101977,MCF.2 cell line derived transforming sequence,X,139581770-139708227,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,,,,,,,Not detected,Group enriched,11,adrenal gland: 38.3;cerebral cortex: 8.7;epididymis: 15.0;ovary: 12.9;seminal vesicle: 24.0;testis: 34.6,prostate: 2.0,Cell line enriched,12.0,U-251 MG: 30.6
55,PLPPR5,"LPPR5, PAP2, PAP2D, PRG5",ENSG00000117598,Phospholipid phosphatase related 5,1,98890245-99005032,Predicted membrane proteins,Evidence at transcript level,"HPA018072, HPA059085",Uncertain,,Approved,Plasma membrane<br>Cytosol,Renal cancer:6.22e-4 (unfavourable),Group enriched,Group enriched,11,cerebral cortex: 12.0;testis: 4.0,adrenal gland: 0.7,Group enriched,7.0,PC-3: 12.4;SH-SY5Y: 25.0
56,ADD2,ADDB,ENSG00000075340,Adducin 2,2,70607618-70768225,Predicted intracellular proteins,Evidence at protein level,"CAB009796, HPA034509, HPA034510",Enhanced,,Approved,Nucleoplasm<br>Plasma membrane<br>Cytosol,,Tissue enhanced,Group enriched,10,bone marrow: 40.2;cerebral cortex: 44.7,testis: 4.2,Cell line enhanced,,K-562: 41.5;NTERA-2: 86.7;SCLC-21H: 50.4;U-251 MG: 38.9
57,BRINP2,"DBCCR1L2, FAM5B",ENSG00000198797,BMP/retinoic acid inducible neural specific 2,1,177171497-177282422,"Predicted secreted proteins, Transporters",Evidence at transcript level,"HPA050681, HPA061920",Uncertain,,Approved,Nucleoli<br>Vesicles,,Tissue enriched,Group enriched,10,adrenal gland: 11.5;cerebral cortex: 35.4,testis: 2.3,Group enriched,5.0,HDLM-2: 6.7;PC-3: 1.6;REH: 1.8;SCLC-21H: 7.3;SH-SY5Y: 1.4
58,CRB1,"LCA8, RP12",ENSG00000134376,"Crumbs 1, cell polarity complex component",1,197268204-197478455,"Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA061250, HPA063127",Approved,,Uncertain,Vesicles,,Tissue enriched,Group enriched,10,cerebral cortex: 12.2;testis: 5.0,ovary: 0.8,Cell line enriched,5.0,HeLa: 9.0
59,DDN,KIAA0749,ENSG00000181418,Dendrin,12,48995149-48999309,Predicted intracellular proteins,Evidence at protein level,HPA060952,Uncertain,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Group enriched,10,cerebral cortex: 96.0;skeletal muscle: 46.6,kidney: 6.9,Cell line enhanced,,HAP1: 12.6;RPMI-8226: 16.5;SCLC-21H: 14.1
60,DLGAP2,DAP-2,ENSG00000198010,DLG associated protein 2,8,737596-1708474,"Nuclear receptors, Predicted intracellular proteins",Evidence at protein level,HPA030320,Uncertain,,,,,Not detected,Group enriched,10,cerebral cortex: 2.0;testis: 6.1,thyroid gland: 0.4,Not detected,,
61,GLRA2,GLR,ENSG00000101958,Glycine receptor alpha 2,X,14529298-14731812,"FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,CAB070422,Approved,,,,,Mixed,Group enriched,10,cerebral cortex: 6.1;colon: 1.4;rectum: 4.3,testis: 0.3,Cell line enriched,41.0,AN3-CA: 16.1
62,HTR1A,"5-HT1A, ADRB2RL1, ADRBRL1",ENSG00000178394,5-hydroxytryptamine receptor 1A,5,63960356-63962507,"Disease related genes, FDA approved drug targets, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA018073,Uncertain,,,,,Not detected,Group enriched,10,cerebral cortex: 1.9;ovary: 3.9,testis: 0.2,Group enriched,16.0,NTERA-2: 1.6;SCLC-21H: 1.5
63,KCTD4,bA321C24.3,ENSG00000180332,Potassium channel tetramerization domain containing 4,13,45192853-45194717,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA040734,Uncertain,,Approved,Microtubule organizing center,,Group enriched,Group enriched,10,cerebral cortex: 17.7;skin: 3.7,gallbladder: 1.1,Cell line enhanced,,RPTEC TERT1: 8.8;U-138 MG: 13.7;U-87 MG: 27.1
64,MC4R,,ENSG00000166603,Melanocortin 4 receptor,18,60371110-60372775,"Disease related genes, G-protein coupled receptors, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA016719,Uncertain,,,,,Tissue enhanced,Group enriched,10,cerebral cortex: 2.9;fallopian tube: 5.0,epididymis: 0.4,Cell line enriched,64.0,fHDF/TERT166: 75.8
65,SRRM3,FLJ37078,ENSG00000177679,Serine/arginine repetitive matrix 3,7,76201900-76287288,Predicted intracellular proteins,Evidence at protein level,HPA019337,Uncertain,,Approved,Plasma membrane<br>Intermediate filaments<br>Microtubules,,Mixed,Group enriched,10,adrenal gland: 2.7;cerebral cortex: 8.5;testis: 1.8,stomach: 0.4,Group enriched,12.0,SCLC-21H: 12.8;SH-SY5Y: 8.5
66,CLEC2L,FLJ32986,ENSG00000236279,C-type lectin domain family 2 member L,7,139523856-139544984,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA045050,Enhanced,,,,,Mixed,Group enriched,9,cerebral cortex: 21.0;parathyroid gland: 13.7,endometrium: 1.9,Cell line enhanced,,NTERA-2: 1.3;U-266/70: 2.4;U-266/84: 8.8
67,DOC2A,,ENSG00000149927,Double C2 domain alpha,16,30005509-30023270,Predicted intracellular proteins,Evidence at protein level,HPA065676,,,Uncertain,Nucleus<br>Nucleoli<br>Cell Junctions,,Tissue enhanced,Group enriched,9,cerebral cortex: 69.7;testis: 21.0,ovary: 5.2,Cell line enhanced,,BEWO: 12.9;SCLC-21H: 42.7;U-937: 14.1
