,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,AGMO,"FLJ16237, TMEM195",ENSG00000187546,Alkylglycerol monooxygenase,7,15200318-15562015,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA057900,,,Uncertain,Vesicles,,Tissue enriched,Tissue enhanced,,liver: 63.7,epididymis: 17.6,Cell line enhanced,,Karpas-707: 5.6;SCLC-21H: 3.8;WM-115: 15.2
11,AGT,SERPINA8,ENSG00000135744,Angiotensinogen,1,230702523-230714297,"Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA001557, CAB025798",Supported,,,,,Group enriched,Tissue enhanced,,cerebral cortex: 226.5;liver: 649.6,gallbladder: 133.7,Cell line enhanced,,CACO-2: 60.4;Hep G2: 401.1;THP-1: 150.6
12,ALDH1L1,"10-fTHF, FTHFD",ENSG00000144908,Aldehyde dehydrogenase 1 family member L1,3,126103562-126197994,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA036900, HPA050139",Enhanced,Supported,Supported,Cytosol,Renal cancer:2.42e-8 (favourable),Tissue enhanced,Tissue enhanced,,kidney: 121.2;liver: 190.4,adipose tissue: 80.9,Cell line enhanced,,Hep G2: 54.9;Karpas-707: 57.9;RT4: 174.8
13,ALDH4A1,"ALDH4, P5CDh",ENSG00000159423,Aldehyde dehydrogenase 4 family member A1,1,18871430-18902781,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB004645, HPA006401",Enhanced,,,,Cervical cancer:5.06e-4 (favourable),Expressed in all,Tissue enhanced,,kidney: 185.7;liver: 108.1,adipose tissue: 63.8,Expressed in all,,
14,ANGPTL6,"AGF, ARP5",ENSG00000130812,Angiopoietin like 6,19,10092338-10102796,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,liver: 11.0,lymph node: 3.9,Cell line enriched,9.0,HMC-1: 51.7
15,APOA1,,ENSG00000118137,Apolipoprotein A1,11,116835751-116837950,"Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB016778, HPA046715",Supported,,Approved,Vesicles<br>Cytosol,"Renal cancer:1.67e-8 (unfavourable), Liver cancer:5.05e-4 (favourable)",Tissue enriched,Tissue enhanced,,liver: 8458.6;small intestine: 4128.6,duodenum: 1609.4,Cell line enriched,15.0,Hep G2: 1951.8
16,AQP9,"HsT17287, SSC1",ENSG00000103569,Aquaporin 9,15,58138169-58185911,Predicted membrane proteins,Evidence at protein level,"HPA074762, CAB075684",Enhanced,,,,Renal cancer:5.72e-11 (unfavourable),Tissue enriched,Tissue enhanced,,appendix: 102.4;liver: 353.0,epididymis: 50.3,Cell line enriched,37.0,U-87 MG: 27.9
17,ARG1,,ENSG00000118520,Arginase 1,6,131573144-131584332,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA003595, CAB009434, HPA024006, CAB056159",Enhanced,,,,,Tissue enriched,Tissue enhanced,,bone marrow: 171.2;liver: 566.2,skin: 78.2,Not detected,,
18,ARSE,"CDPX, CDPX1",ENSG00000157399,Arylsulfatase E (chondrodysplasia punctata 1),X,2934632-2968310,"Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA060518, HPA070651",Approved,,Supported,Golgi apparatus,Colorectal cancer:8.95e-4 (favourable),Mixed,Tissue enhanced,,kidney: 41.3;liver: 49.3,pancreas: 23.9,Cell line enhanced,,A549: 65.1;CACO-2: 37.1;Hep G2: 46.2;NTERA-2: 32.8
19,ART4,"CD297, DO, DOK1",ENSG00000111339,ADP-ribosyltransferase 4 (Dombrock blood group),12,14825569-14843495,"Blood group antigen proteins, CD markers, Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA075664,,,Approved,Rods & Rings,,Tissue enhanced,Tissue enhanced,,liver: 27.2;spleen: 26.9,gallbladder: 15.1,Cell line enhanced,,AN3-CA: 5.6;HEL: 10.9;Hep G2: 4.9;HUVEC TERT2: 22.5
20,ASPDH,,ENSG00000204653,Aspartate dehydrogenase domain containing,19,50511600-50514690,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA042631, HPA042654",Approved,,,,,Tissue enriched,Tissue enhanced,,cerebral cortex: 17.9;kidney: 27.9;liver: 34.6,duodenum: 6.9,Cell line enhanced,,HEK93: 12.4;MOLT-4: 13.3;SH-SY5Y: 9.8
21,ASPG,C14orf76,ENSG00000166183,Asparaginase,14,104085679-104115581,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA069761,Enhanced,,,,,Tissue enhanced,Tissue enhanced,,liver: 29.5,esophagus: 13.9,Not detected,,
22,ASS1,"ASS, CTLN1",ENSG00000130707,Argininosuccinate synthase 1,9,130444929-130501274,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA020896, HPA020934",Enhanced,,Approved,Nucleoplasm<br>Cytosol,Endometrial cancer:8.14e-9 (unfavourable),Expressed in all,Tissue enhanced,,kidney: 1259.9;liver: 1027.3,fallopian tube: 261.5,Cell line enhanced,,BJ hTERT+: 709.0;HaCaT: 734.6;RPMI-8226: 956.8;THP-1: 690.3
23,AZGP1,"ZA2G, ZAG",ENSG00000160862,"Alpha-2-glycoprotein 1, zinc-binding",7,99966720-99976157,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA012582, CAB016087, CAB032276",Enhanced,,,,"Renal cancer:1.53e-4 (favourable), Liver cancer:2.90e-4 (favourable)",Group enriched,Tissue enhanced,,breast: 1201.5;liver: 1272.1;prostate: 1490.2;salivary gland: 1423.5,kidney: 294.4,Cell line enhanced,,Hep G2: 33.7;RPMI-8226: 79.5;T-47d: 35.0
24,BCHE,"CHE1, CHE2, E1",ENSG00000114200,Butyrylcholinesterase,3,165772904-165837472,"Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA001560,Approved,,,,Head and neck cancer:1.06e-4 (unfavourable),Group enriched,Tissue enhanced,,liver: 265.5,endometrium: 67.7,Cell line enriched,7.0,Karpas-707: 542.1
25,BCO2,"B-DIOX-II, BCDO2, FLJ34464",ENSG00000197580,Beta-carotene oxygenase 2,11,112175467-112224699,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA039825, HPA040695",Uncertain,,,,,Mixed,Tissue enhanced,,heart muscle: 21.7;liver: 25.7,adrenal gland: 16.9,Cell line enhanced,,CAPAN-2: 5.2;HHSteC: 10.3
26,C1orf168,"FLJ43208, RP4-758N20.2",ENSG00000187889,Chromosome 1 open reading frame 168,1,56718804-56819696,Predicted intracellular proteins,Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,fallopian tube: 21.4;liver: 8.6,"cervix, uterine: 5.0",Cell line enriched,22.0,T-47d: 4.8
27,C2,,ENSG00000166278,Complement C2,6,31897785-31945672,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,CAB016775,Supported,,,,Renal cancer:2.64e-7 (unfavourable),Tissue enriched,Tissue enhanced,,liver: 86.3;lung: 42.6,placenta: 21.9,Group enriched,5.0,Hep G2: 30.0;Karpas-707: 94.7
28,C2orf72,LOC257407,ENSG00000204128,Chromosome 2 open reading frame 72,2,231037490-231049719,Predicted intracellular proteins,Evidence at protein level,HPA044962,Uncertain,,Approved,Nucleus<br>Plasma membrane,"Renal cancer:4.74e-4 (unfavourable), Pancreatic cancer:5.27e-4 (favourable)",Tissue enhanced,Tissue enhanced,,cerebral cortex: 2.8;colon: 2.9;liver: 4.7,stomach: 1.3,Cell line enhanced,,BEWO: 8.2;CACO-2: 1.7;EFO-21: 2.9
29,C4A,"C4, C4A2, C4A3, C4A4, C4A6, C4B, C4S, CO4, CPAMD2, RG",ENSG00000244731,Complement C4A (Rodgers blood group),6,31982024-32002681,"Blood group antigen proteins, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB009811, CAB032603, HPA046356, HPA048287, HPA050103",Approved,,,,,Tissue enhanced,Tissue enhanced,,liver: 46.1,thyroid gland: 28.2,Group enriched,8.0,HDLM-2: 49.4;HSkMC: 51.4;U-266/70: 12.8;U-266/84: 23.9
30,C4B,"C4B1, C4B3, C4F, CH, CO4, CPAMD3",ENSG00000224389,Complement C4B (Chido blood group),6,32014762-32035418,"Blood group antigen proteins, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA046356, HPA048287, HPA050103",Approved,,,,,Tissue enhanced,Tissue enhanced,,adrenal gland: 59.4;liver: 65.5,"fallopian tube,kidney: 18.3",Cell line enriched,5.0,Karpas-707: 92.1
31,CA5A,"CA5, CAV, CAVA",ENSG00000174990,Carbonic anhydrase 5A,16,87881546-87936529,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,,,,,,,Tissue enriched,Tissue enhanced,,liver: 1.3,bone marrow: 0.8,Cell line enhanced,,Hep G2: 1.4
32,CBS,HIP4,ENSG00000160200,Cystathionine-beta-synthase,21,43053191-43076943,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA001223,Supported,,Approved,Nucleoli<br>Vesicles,,Mixed,Tissue enhanced,,liver: 56.6;ovary: 31.1,cerebral cortex: 19.8,Cell line enhanced,,HAP1: 171.2;HHSteC: 181.6
33,CBSL,,ENSG00000274276,Cystathionine-beta-synthase like,21,6444869-6468040,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA001223,Supported,,Approved,Nucleoli<br>Vesicles,,Mixed,Tissue enhanced,,cerebral cortex: 45.9;liver: 27.3,thyroid gland: 22.2,Cell line enhanced,,AN3-CA: 123.4;NTERA-2: 245.4;SH-SY5Y: 82.5
34,CDO1,,ENSG00000129596,Cysteine dioxygenase type 1,5,115804733-115816954,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA036573, HPA057503",Enhanced,,Uncertain,Nucleoplasm,Liver cancer:1.91e-5 (favourable),Group enriched,Tissue enhanced,,epididymis: 137.5;liver: 209.9,adipose tissue: 104.0,Cell line enhanced,,AF22: 38.7;ASC diff: 32.4;HAP1: 14.4;NTERA-2: 14.5
35,CFH,"ARMD4, ARMS1, FHL1, HF, HF1, HF2, HUS",ENSG00000000971,Complement factor H,1,196651878-196747504,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB016385, CAB016769, HPA038922, HPA049176, HPA053326",Supported,,Approved,Vesicles,Renal cancer:1.92e-6 (unfavourable),Tissue enriched,Tissue enhanced,,liver: 839.5,gallbladder: 205.3,Cell line enhanced,,HHSteC: 100.0;RT4: 176.9
36,CFI,"C3b-INA, FI, IF, KAF",ENSG00000205403,Complement factor I,4,109740694-109802179,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted secreted proteins",Evidence at protein level,"HPA001143, CAB016777, HPA024061",Supported,,,,Urothelial cancer:6.06e-4 (unfavourable),Expressed in all,Tissue enhanced,,liver: 524.7,kidney: 221.8,Cell line enhanced,,CAPAN-2: 112.1;Hep G2: 117.9;HSkMC: 48.7;RPTEC TERT1: 139.4
37,CH507-9B2.2,,ENSG00000279493,,21,5011799-5017145,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,kidney: 1.8;liver: 2.7,lymph node: 0.5,Cell line enhanced,,BEWO: 1.3;CACO-2: 2.4;MCF7: 1.6;SiHa: 3.5
38,CHST13,C4ST3,ENSG00000180767,Carbohydrate sulfotransferase 13,3,126524283-126543291,"Enzymes, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,liver: 5.9;testis: 6.3,spleen: 2.9,Group enriched,6.0,CACO-2: 13.9;Hep G2: 20.6;NB-4: 12.8;THP-1: 7.9
39,CRHBP,"CRF-BP, CRFBP",ENSG00000145708,Corticotropin releasing hormone binding protein,5,76952713-76981158,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA046120,Approved,,,,,Tissue enhanced,Tissue enhanced,,liver: 69.9;spleen: 42.2,kidney: 30.2,Cell line enhanced,,BJ hTERT+ SV40 Large T+: 3.2;BJ hTERT+ SV40 Large T+ RasG12V: 3.3;HBF TERT88: 6.0;U-698: 4.8;U-87 MG: 3.6;WM-115: 3.2
40,CUX2,"CDP2, CUTL2, KIAA0293",ENSG00000111249,Cut like homeobox 2,12,111034024-111350554,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transcription factors",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 12.2;liver: 9.6;prostate: 18.0,thyroid gland: 6.8,Cell line enhanced,,HBEC3-KT: 4.6;SCLC-21H: 7.5;SH-SY5Y: 14.5
41,CXCL2,"CINC-2a, GRO2, GROb, MGSA-b, MIP-2a, SCYB2",ENSG00000081041,C-X-C motif chemokine ligand 2,4,74097035-74099293,"Cancer-related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,"Renal cancer:2.07e-6 (unfavourable), Breast cancer:5.93e-5 (favourable), Cervical cancer:1.41e-4 (unfavourable)",Expressed in all,Tissue enhanced,,liver: 110.2,lung: 95.2,Cell line enhanced,,BJ hTERT+: 38.3;HHSteC: 26.8;hTCEpi: 24.9;hTEC/SVTERT24-B: 24.7;hTERT-HME1: 25.6;U-87 MG: 27.5
42,CYP27A1,"CP27, CTX, CYP27",ENSG00000135929,Cytochrome P450 family 27 subfamily A member 1,2,218781749-218815293,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA059155,Enhanced,,Enhanced,Mitochondria,"Liver cancer:8.62e-6 (favourable), Breast cancer:1.05e-4 (favourable)",Expressed in all,Tissue enhanced,,liver: 279.5,lung: 98.4,Cell line enhanced,,Hep G2: 187.0;RPTEC TERT1: 50.8;SK-MEL-30: 86.7;WM-115: 42.3
43,CYP2C19,"CPCJ, CYP2C, P450IIC19",ENSG00000165841,Cytochrome P450 family 2 subfamily C member 19,10,94762624-94853260,"Cancer-related genes, Enzymes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA015066,Supported,,,,,Not detected,Tissue enhanced,,duodenum: 48.3;liver: 125.6,small intestine: 20.7,Not detected,,
44,CYP2J2,,ENSG00000134716,Cytochrome P450 family 2 subfamily J member 2,1,59893308-59926790,"Enzymes, Predicted secreted proteins",Evidence at protein level,,,,,,Renal cancer:5.54e-7 (unfavourable),Mixed,Tissue enhanced,,liver: 74.4;small intestine: 92.3,heart muscle: 57.5,Cell line enhanced,,RT4: 48.3;SK-BR-3: 12.0
45,CYP39A1,,ENSG00000146233,Cytochrome P450 family 39 subfamily A member 1,6,46549580-46652830,"Enzymes, Predicted membrane proteins",Evidence at protein level,,,,,,Renal cancer:1.86e-4 (favourable),Tissue enhanced,Tissue enhanced,,liver: 56.8,epididymis: 28.9,Cell line enhanced,,hTCEpi: 11.0;SiHa: 9.9;U-698: 7.7
46,CYP3A5,"CP35, P450PCN3, PCN3",ENSG00000106258,Cytochrome P450 family 3 subfamily A member 5,7,99648194-99679998,"Cancer-related genes, Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA072245,,,Uncertain,Cytosol,Liver cancer:3.72e-5 (favourable),Tissue enhanced,Tissue enhanced,,duodenum: 114.8;liver: 93.2;small intestine: 187.6,stomach: 77.7,Cell line enhanced,,A549: 2.5;CACO-2: 7.9;CAPAN-2: 5.7;Hep G2: 5.0
47,CYP3A7-CYP3A51P,,ENSG00000282301,CYP3A7-CYP3A51P readthrough,7,99684957-99735102,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA072245,,,Uncertain,Cytosol,,,Tissue enhanced,,liver: 7.4,gallbladder: 1.9,Not detected,,
48,CYP4F11,,ENSG00000171903,Cytochrome P450 family 4 subfamily F member 11,19,15912367-15934867,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA017265, CAB033648, HPA058960",Enhanced,,,,"Breast cancer:4.05e-4 (favourable), Pancreatic cancer:9.28e-4 (unfavourable)",Mixed,Tissue enhanced,,gallbladder: 29.5;liver: 32.7;small intestine: 26.3,epididymis: 20.0,Cell line enhanced,,A-431: 11.4;CAPAN-2: 44.2;EFO-21: 17.4;Hep G2: 17.0;RT4: 12.1
49,CYP4F3,"CYP4F, LTB4H",ENSG00000186529,Cytochrome P450 family 4 subfamily F member 3,19,15640897-15662825,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA058960,Approved,,,,,Tissue enhanced,Tissue enhanced,,bone marrow: 53.1;liver: 98.0,kidney: 29.4,Group enriched,7.0,A549: 6.6;CAPAN-2: 28.8;HaCaT: 13.3;Hep G2: 12.4
50,DEPDC7,,ENSG00000121690,DEP domain containing 7,11,33015864-33033582,Predicted intracellular proteins,Evidence at protein level,HPA015800,,,Approved,Nucleus<br>Nucleoli<br>Cytosol,Liver cancer:7.26e-4 (favourable),Mixed,Tissue enhanced,,liver: 37.6;testis: 50.7,small intestine: 31.2,Cell line enhanced,,LHCN-M2: 44.3;RH-30: 38.6;SiHa: 39.2
51,DGAT2,,ENSG00000062282,Diacylglycerol O-acyltransferase 2,11,75759512-75801535,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,Endometrial cancer:2.84e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,adipose tissue: 493.2;liver: 170.9,skin: 116.1,Cell line enhanced,,ASC diff: 55.2;HDLM-2: 57.8
52,DNAJC25,bA16L21.2.1,ENSG00000059769,DnaJ heat shock protein family (Hsp40) member C25,9,111631352-111654351,Predicted membrane proteins,Evidence at protein level,HPA019122,Approved,,Approved,Nucleoplasm<br>Cytosol,Endometrial cancer:3.73e-4 (favourable),Expressed in all,Tissue enhanced,,liver: 16.7,parathyroid gland: 7.9,Mixed,,
53,DNASE1L3,"DNAS1L3, LSD",ENSG00000163687,Deoxyribonuclease 1 like 3,3,58192257-58214697,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA019955,Approved,,,,"Renal cancer:1.06e-7 (favourable), Liver cancer:1.20e-6 (favourable)",Mixed,Tissue enhanced,,liver: 136.7;spleen: 316.5,tonsil: 51.2,Cell line enhanced,,BEWO: 1.8;RPMI-8226: 1.4
54,ECHDC2,FLJ10948,ENSG00000121310,Enoyl-CoA hydratase domain containing 2,1,52895910-52927212,Predicted intracellular proteins,Evidence at protein level,"HPA026731, HPA026768",Enhanced,,Approved,Mitochondria,"Urothelial cancer:2.70e-4 (favourable), Head and neck cancer:6.65e-4 (favourable)",Expressed in all,Tissue enhanced,,liver: 47.8,kidney: 26.3,Cell line enhanced,,BEWO: 15.6;HHSteC: 9.5
55,ELFN1,PPP1R28,ENSG00000225968,Extracellular leucine rich repeat and fibronectin type III domain containing 1,7,1688119-1747954,Predicted membrane proteins,Evidence at protein level,HPA066382,,,Approved,Nucleoplasm<br>Cell Junctions,Liver cancer:9.68e-4 (favourable),Mixed,Tissue enhanced,,cerebral cortex: 3.5;liver: 3.7,endometrium: 1.7,Cell line enhanced,,REH: 28.4;U-138 MG: 18.3;U-2 OS: 28.4;U-2197: 29.8
56,ELOVL2,Ssc2,ENSG00000197977,ELOVL fatty acid elongase 2,6,10980759-11044314,"Enzymes, Predicted membrane proteins",Evidence at protein level,,,,,,Breast cancer:6.73e-5 (favourable),Group enriched,Tissue enhanced,,liver: 27.6;parathyroid gland: 36.7;placenta: 50.2,cerebral cortex: 22.8,Cell line enhanced,,BJ hTERT+ SV40 Large T+ RasG12V: 29.1;HBF TERT88: 28.0;RH-30: 30.7
57,ENTPD5,"CD39L4, NTPDase-5, PCPH",ENSG00000187097,Ectonucleoside triphosphate diphosphohydrolase 5,14,73958010-74019399,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA002927,Enhanced,,Approved,Cytosol,Renal cancer:3.95e-5 (favourable),Expressed in all,Tissue enhanced,,liver: 130.4,rectum: 111.3,Expressed in all,,
58,EPO,EP,ENSG00000130427,Erythropoietin,7,100720800-100723700,"Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Predicted secreted proteins",Evidence at protein level,CAB010336,Supported,,,,"Renal cancer:2.18e-6 (unfavourable), Liver cancer:5.67e-5 (unfavourable)",Group enriched,Tissue enhanced,,"cervix, uterine: 2.0;endometrium: 1.7;liver: 1.7",prostate: 1.1,Group enriched,6.0,BEWO: 2.0;Hep G2: 5.5
59,ETNK2,"EKI2, FLJ10761",ENSG00000143845,Ethanolamine kinase 2,1,204131062-204152003,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA057167,Enhanced,,,,"Glioma:3.43e-4 (unfavourable), Renal cancer:6.50e-4 (favourable)",Expressed in all,Tissue enhanced,,kidney: 110.6;liver: 120.7;testis: 143.1,ovary: 43.4,Mixed,,
60,EVA1A,"FAM176A, FLJ13391, TMEM166",ENSG00000115363,"Eva-1 homolog A, regulator of programmed cell death",2,75469302-75569722,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA008055,Approved,,Supported,Vesicles<br>Plasma membrane,"Ovarian cancer:5.67e-4 (favourable), Renal cancer:5.80e-4 (favourable)",Mixed,Tissue enhanced,,liver: 98.9,lung: 31.1,Cell line enhanced,,U-138 MG: 109.1
61,F10,,ENSG00000126218,Coagulation factor X,13,113122814-113149529,"Candidate cardiovascular disease genes, Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,"Pancreatic cancer:1.82e-5 (favourable), Renal cancer:5.14e-5 (unfavourable)",Tissue enriched,Tissue enhanced,,liver: 67.5,"cervix, uterine: 51.6",Cell line enhanced,,BJ: 12.5;Hep G2: 40.8;SH-SY5Y: 30.0
62,F11,FXI,ENSG00000088926,Coagulation factor XI,4,186265945-186288806,"Candidate cardiovascular disease genes, Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA039808,,,Approved,Vesicles,Liver cancer:3.29e-5 (favourable),Tissue enriched,Tissue enhanced,,liver: 180.1,kidney: 44.7,Cell line enriched,8.0,Hep G2: 6.0
