,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,CHRDL2,BNF1,ENSG00000054938,Chordin like 2,11,74696429-74731385,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA021771,Uncertain,,Uncertain,Mitochondria,Urothelial cancer:6.08e-4 (unfavourable),Tissue enhanced,Group enriched,9,appendix: 157.7;endometrium: 128.3;gallbladder: 168.5;smooth muscle: 183.1;urinary bladder: 43.5,"cervix, uterine: 14.6",Cell line enhanced,,HeLa: 1.6;PC-3: 1.2;SiHa: 2.6
11,LRRC19,FLJ21302,ENSG00000184434,Leucine rich repeat containing 19,9,26993136-27005693,Predicted membrane proteins,Evidence at protein level,,,,,,Renal cancer:7.08e-8 (favourable),Group enriched,Group enriched,9,colon: 35.9;duodenum: 23.7;gallbladder: 9.4;kidney: 45.1;rectum: 35.3;small intestine: 34.7,appendix: 3.5,Not detected,,
12,CCL3L3,"CCL3L1, D17S1718, G0S19-2, LD78BETA, MGC12815, SCYA3L, SCYA3L1",ENSG00000276085,C-C motif chemokine ligand 3 like 3,17,36194869-36196758,Predicted secreted proteins,Evidence at protein level,,,,,,,Expressed in all,Group enriched,8,bone marrow: 7.4;gallbladder: 1.5,"lymph node,urinary bladder: 0.5",Group enriched,33.0,U-266/70: 37.7;U-266/84: 73.6
13,CLRN3,"MGC32871, TMEM12, USH3AL1",ENSG00000180745,Clarin 3,10,127877841-127892947,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA014482,Approved,,,,Stomach cancer:8.98e-4 (favourable),Group enriched,Group enriched,8,colon: 69.9;duodenum: 73.3;gallbladder: 23.6;kidney: 44.3;liver: 40.4;rectum: 76.3;small intestine: 97.5,appendix: 7.2,Cell line enriched,6.0,CACO-2: 1.9
14,DEFB4A,"DEFB-2, DEFB102, DEFB2, DEFB4, HBD-2, SAP1",ENSG00000171711,Defensin beta 4A,8,7894629-7896711,"Predicted secreted proteins, Transporters",Evidence at protein level,,,,,,,Group enriched,Group enriched,8,esophagus: 6.0;gallbladder: 10.4;tonsil: 12.3,"cervix, uterine: 1.2",Cell line enhanced,,EFO-21: 2.4
15,HTR1D,"5-HT1D, HT1DA, HTRL, RDC4",ENSG00000179546,5-hydroxytryptamine receptor 1D,1,23191895-23194729,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,,,,,,"Liver cancer:1.86e-4 (unfavourable), Pancreatic cancer:5.30e-4 (unfavourable)",Mixed,Group enriched,8,duodenum: 9.4;gallbladder: 2.5;small intestine: 9.1,fallopian tube: 0.9,Cell line enhanced,,A549: 9.5;SiHa: 7.5;TIME: 21.6;U-2 OS: 9.0
16,ARC,"Arg3.1, KIAA0278",ENSG00000198576,Activity regulated cytoskeleton associated protein,8,142611044-142614472,Predicted intracellular proteins,Evidence at protein level,"HPA056430, CAB079013",,Supported,Approved,Vesicles<br>Microtubules,,Tissue enriched,Group enriched,7,adipose tissue: 14.2;adrenal gland: 13.4;cerebral cortex: 14.4;gallbladder: 3.3;seminal vesicle: 5.5,placenta: 1.4,Cell line enhanced,,HEK93: 9.2;SCLC-21H: 27.7;U-2 OS: 11.9;U-87 MG: 12.5
17,CES1,"CEH, CES1A1, CES1A2, CES2, HMSE, HMSE1, SES1",ENSG00000198848,Carboxylesterase 1,16,55802851-55833337,"Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA012023, HPA046717",Enhanced,,Enhanced,Endoplasmic reticulum,Urothelial cancer:9.92e-4 (unfavourable),Tissue enriched,Group enriched,7,gallbladder: 399.2;liver: 1099.9;lung: 229.9,adipose tissue: 79.7,Group enriched,5.0,Hep G2: 414.0;THP-1: 439.1;U-937: 102.6
18,EPS8L3,"FLJ21522, MGC16817",ENSG00000198758,EPS8 like 3,1,109750080-109764027,Predicted intracellular proteins,Evidence at protein level,HPA030998,Approved,,Approved,Vesicles,"Renal cancer:2.52e-5 (unfavourable), Liver cancer:4.13e-5 (unfavourable), Urothelial cancer:1.82e-4 (favourable)",Group enriched,Group enriched,7,colon: 75.0;duodenum: 152.1;gallbladder: 59.8;rectum: 86.1;small intestine: 167.1;stomach: 53.4,appendix: 15.1,Group enriched,12.0,CACO-2: 13.3;CAPAN-2: 13.3;EFO-21: 5.8;Hep G2: 25.0
19,ERN2,IRE1b,ENSG00000134398,Endoplasmic reticulum to nucleus signaling 2,16,23690326-23713500,"Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA016558,Uncertain,,,,,Mixed,Group enriched,7,"cervix, uterine: 27.6;colon: 27.5;duodenum: 12.3;gallbladder: 25.1;rectum: 23.2;small intestine: 9.9;stomach: 49.1",appendix: 3.8,Cell line enriched,8.0,CAPAN-2: 5.9
20,PPP1R14D,"CPI17-like, FLJ20251, GBPI-1, MGC119014, MGC119016",ENSG00000166143,Protein phosphatase 1 regulatory inhibitor subunit 14D,15,40815445-40828709,Predicted intracellular proteins,Evidence at protein level,HPA041846,Uncertain,,,,Renal cancer:3.07e-4 (unfavourable),Tissue enhanced,Group enriched,7,colon: 105.5;duodenum: 111.1;gallbladder: 24.2;rectum: 100.0;small intestine: 89.8,appendix: 12.4,Cell line enhanced,,RPMI-8226: 2.1;RT4: 1.5;U-266/84: 1.4
21,UGT1A5,UGT1E,ENSG00000240224,UDP glucuronosyltransferase family 1 member A5,2,233712992-233773299,"Enzymes, Predicted membrane proteins",Evidence at transcript level,,,,,,,Not detected,Group enriched,7,duodenum: 7.5;gallbladder: 3.9;small intestine: 6.8,liver: 0.9,Not detected,,
22,C2CD4C,"FAM148C, KIAA1957, NLF3",ENSG00000183186,C2 calcium dependent domain containing 4C,19,405438-409170,Predicted intracellular proteins,Evidence at protein level,HPA055915,Uncertain,,Approved,Vesicles,,Tissue enhanced,Group enriched,6,adipose tissue: 2.6;cerebral cortex: 10.6;gallbladder: 4.4,endometrium: 0.9,Cell line enhanced,,HDLM-2: 5.9;NTERA-2: 6.2;SCLC-21H: 13.0;U-2 OS: 6.8
23,CAPN12,,ENSG00000182472,Calpain 12,19,38730187-38769904,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA053322,,,Approved,Nucleoplasm<br>Focal adhesion sites,Renal cancer:5.90e-6 (unfavourable),Mixed,Group enriched,6,"cervix, uterine: 7.3;gallbladder: 35.5",lung: 3.8,Cell line enriched,16.0,HMC-1: 34.3
24,CEACAM6,"CD66c, NCA",ENSG00000086548,Carcinoembryonic antigen related cell adhesion molecule 6,19,41750977-41772208,"Cancer-related genes, CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB008370, HPA011041",Enhanced,,,,,Mixed,Group enriched,6,bone marrow: 110.7;colon: 180.6;esophagus: 173.5;gallbladder: 189.0;lung: 405.6;rectum: 233.8,appendix: 37.6,Cell line enriched,9.0,A549: 140.1
25,FXYD2,"ATP1G1, HOMG2, MGC12372",ENSG00000137731,FXYD domain containing ion transport regulator 2,11,117800844-117828698,"Disease related genes, FDA approved drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA064218, HPA068838",Supported,,Approved,Mitochondria,Renal cancer:3.23e-9 (favourable),Tissue enriched,Group enriched,6,gallbladder: 571.3;kidney: 1433.1;salivary gland: 380.4,pancreas: 134.6,Group enriched,24.0,MOLT-4: 1801.2;RPTEC TERT1: 3683.4
26,GLYATL2,"BXMAS2-10, MGC24009",ENSG00000156689,Glycine-N-acyltransferase like 2,11,58834065-58904215,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA060292, HPA065454",Uncertain,,Approved,Mitochondria,Endometrial cancer:9.05e-7 (favourable),Tissue enhanced,Group enriched,6,"breast: 14.3;cervix, uterine: 27.5;gallbladder: 11.0",salivary gland: 3.0,Cell line enhanced,,BJ hTERT+: 4.1;HAP1: 5.9;SK-BR-3: 10.2;U-2197: 6.0
27,GPHA2,"A2, GPA2, MGC126572, ZSIG51",ENSG00000149735,Glycoprotein hormone alpha 2,11,64934471-64935888,Predicted secreted proteins,Evidence at protein level,,,,,,,Tissue enriched,Group enriched,6,gallbladder: 26.3;pancreas: 76.9,testis: 7.9,Cell line enriched,6.0,Hep G2: 14.4
28,LINC01207,,ENSG00000248771,Long intergenic non-protein coding RNA 1207,4,164754064-164803795,Predicted secreted proteins,Evidence at transcript level,,,,,,,Tissue enhanced,Group enriched,6,"cervix, uterine: 4.4;colon: 6.3;duodenum: 10.5;gallbladder: 6.2;prostate: 9.0;rectum: 7.8;small intestine: 12.4",appendix: 1.4,Not detected,,
29,ONECUT1,"HNF-6, HNF6, HNF6A",ENSG00000169856,One cut homeobox 1,15,52756989-52791078,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA003457,Enhanced,,,,,Group enriched,Group enriched,6,gallbladder: 8.4;liver: 5.9;pancreas: 2.3;testis: 1.8,bone marrow: 0.7,Cell line enhanced,,MCF7: 1.7;WM-115: 1.5
30,PDZK1IP1,"DD96, MAP17, SPAP",ENSG00000162366,PDZK1 interacting protein 1,1,47183593-47191044,Predicted membrane proteins,Evidence at protein level,HPA014907,Enhanced,,Approved,Nuclear speckles<br>Cytosol,"Pancreatic cancer:3.45e-4 (unfavourable), Glioma:9.46e-4 (unfavourable)",Expressed in all,Group enriched,6,gallbladder: 297.8;kidney: 1052.9,esophagus: 121.2,Group enriched,5.0,EFO-21: 138.3;RPTEC TERT1: 370.1
31,SLC17A4,KIAA2138,ENSG00000146039,Solute carrier family 17 member 4,6,25754699-25781191,"Predicted membrane proteins, Transporters",Evidence at transcript level,HPA055564,Approved,,,,,Group enriched,Group enriched,6,colon: 20.4;duodenum: 28.6;gallbladder: 25.4;liver: 22.3;rectum: 28.9;small intestine: 35.0,pancreas: 4.2,Cell line enriched,5.0,RPTEC TERT1: 1.1
32,ACE2,,ENSG00000130234,Angiotensin I converting enzyme 2,X,15561033-15602148,"Enzymes, FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,"HPA000288, CAB026174",Enhanced,,,,"Renal cancer:2.12e-5 (favourable), Liver cancer:4.21e-4 (favourable)",Tissue enhanced,Group enriched,5,duodenum: 181.1;gallbladder: 100.2;kidney: 94.0;small intestine: 261.1;testis: 93.0,heart muscle: 27.9,Cell line enhanced,,HaCaT: 1.1
33,AKR1C2,"BABP, DD, DD2, DDH2, HAKRD, MCDR2, TDD",ENSG00000151632,Aldo-keto reductase family 1 member C2,10,4987400-5018031,"Disease related genes, Enzymes, FDA approved drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB047304, HPA068265",Enhanced,,Approved,Nucleus<br>Nucleoli fibrillar center<br>Endoplasmic reticulum<br>Cytosol,,Group enriched,Group enriched,5,adipose tissue: 330.4;breast: 105.2;esophagus: 94.9;gallbladder: 151.9;liver: 161.4;stomach: 126.5;urinary bladder: 143.0,duodenum: 29.8,Cell line enhanced,,A549: 1864.0;ASC diff: 1674.9;Hep G2: 2661.0;RT4: 940.6
34,AKR7A3,,ENSG00000162482,Aldo-keto reductase family 7 member A3,1,19282558-19289250,Predicted intracellular proteins,Evidence at protein level,HPA064638,,,Approved,Cytosol,Renal cancer:8.80e-7 (favourable),Group enriched,Group enriched,5,duodenum: 170.4;gallbladder: 38.7;kidney: 49.0;liver: 44.8;small intestine: 106.8;stomach: 70.3,colon: 15.9,Cell line enhanced,,SK-BR-3: 12.6
35,ANXA13,ANX13,ENSG00000104537,Annexin A13,8,123680794-123737407,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA018535, HPA019569, HPA019650, CAB025135",Enhanced,,Supported,Plasma membrane,,Group enriched,Group enriched,5,duodenum: 296.6;fallopian tube: 92.7;gallbladder: 227.6;small intestine: 235.6,rectum: 39.2,Group enriched,16.0,A549: 25.3;HDLM-2: 13.7
36,B3GALT5,"B3GalT-V, B3T5, beta3Gal-T5, GLCT5",ENSG00000183778,"Beta-1,3-galactosyltransferase 5",21,39556442-39673137,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA054092, HPA054684",Approved,,,,Endometrial cancer:6.36e-4 (favourable),Mixed,Group enriched,5,colon: 22.7;duodenum: 27.5;gallbladder: 8.6;rectum: 40.5;small intestine: 37.2,stomach: 5.0,Group enriched,5.0,CAPAN-2: 20.6;NTERA-2: 6.3;RPTEC TERT1: 20.7;SCLC-21H: 5.4
37,SLC15A1,"HPECT1, HPEPT1, PEPT1",ENSG00000088386,Solute carrier family 15 member 1,13,98683801-98752654,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA002827,Uncertain,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Group enriched,5,duodenum: 153.2;gallbladder: 67.7;small intestine: 225.0,skin: 27.8,Group enriched,6.0,CAPAN-2: 49.1;SK-BR-3: 41.2
38,SYT8,DKFZp434K0322,ENSG00000149043,Synaptotagmin 8,11,1828307-1837521,Predicted membrane proteins,Evidence at transcript level,HPA052700,Uncertain,,Approved,Nucleoplasm<br>Cell Junctions,,Tissue enhanced,Group enriched,5,gallbladder: 26.5;skin: 80.2;urinary bladder: 24.5,seminal vesicle: 8.6,Group enriched,6.0,CAPAN-2: 56.5;hTCEpi: 72.7;T-47d: 25.8
39,UGT2B15,UGT2B8,ENSG00000196620,UDP glucuronosyltransferase family 2 member B15,4,68646630-68670628,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA045108,Approved,,,,"Urothelial cancer:4.50e-4 (favourable), Liver cancer:9.82e-4 (favourable)",Tissue enriched,Group enriched,5,gallbladder: 110.7;liver: 107.6,small intestine: 20.6,Not detected,,
40,VNN1,Tiff66,ENSG00000112299,Vanin 1,6,132681590-132714049,"Enzymes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA064145,Approved,,,,Renal cancer:2.52e-4 (unfavourable),Tissue enhanced,Group enriched,5,duodenum: 171.4;gallbladder: 174.7;liver: 142.4;small intestine: 106.3,kidney: 27.5,Cell line enhanced,,EFO-21: 10.3
