,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,AMY2A,AMY2,ENSG00000243480,"Amylase, alpha 2A (pancreatic)",1,103616811-103625780,"Enzymes, FDA approved drug targets, Predicted secreted proteins",Evidence at protein level,"HPA045394, HPA045399, CAB045960, HPA046980",Enhanced,,,,,Tissue enriched,Tissue enriched,313,pancreas: 31329.4,ovary: 99.9,Not detected,,
11,CPB1,,ENSG00000153002,Carboxypeptidase B1,3,148791102-148860187,"Enzymes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB026158, HPA038069, HPA046340",Enhanced,,,,,Group enriched,Tissue enriched,312,pancreas: 47292.1,ovary: 151.6,Cell line enhanced,,HDLM-2: 1.0;U-2 OS: 1.7
12,CELA3B,"CBPP, ELA3B",ENSG00000219073,Chymotrypsin like elastase family member 3B,1,21977021-21998642,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA028086, HPA045650",Supported,,Approved,Cytosol,,Tissue enriched,Tissue enriched,296,pancreas: 10568.2,ovary: 35.6,Mixed,,
13,CLPS,,ENSG00000137392,Colipase,6,35794982-35797344,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA010512,Enhanced,,,,,Tissue enriched,Tissue enriched,264,pancreas: 56632.1,ovary: 214.3,Not detected,,
14,CELA2B,"ELA2B, RP11-265F14.2",ENSG00000215704,Chymotrypsin like elastase family member 2B,1,15465909-15491400,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enriched,Tissue enriched,262,pancreas: 4261.7,ovary: 16.2,Cell line enriched,5.0,U-138 MG: 3.8
15,PLA2G1B,"PLA2, PLA2A, PPLA2",ENSG00000170890,Phospholipase A2 group IB,12,120322111-120327789,"Candidate cardiovascular disease genes, Enzymes, FDA approved drug targets, Predicted intracellular proteins, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,"CAB022329, HPA047822, HPA060803",Enhanced,,Enhanced,Cytosol,,Tissue enriched,Tissue enriched,246,pancreas: 23843.3,ovary: 96.9,Cell line enhanced,,Hep G2: 1.7;U-2 OS: 1.8
16,CTRL,,ENSG00000141086,Chymotrypsin like,16,67927640-67932414,"Enzymes, Predicted secreted proteins",Evidence at protein level,"HPA034504, HPA034505",Enhanced,,Uncertain,Nucleoplasm,,Not detected,Tissue enriched,209,pancreas: 1629.9,ovary: 7.8,Mixed,,
17,GP2,ZAP75,ENSG00000169347,Glycoprotein 2,16,20309572-20327808,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA015739, HPA016668",Enhanced,,,,,Tissue enriched,Tissue enriched,206,pancreas: 7530.3,duodenum: 36.5,Not detected,,
18,CUZD1,"ERG-1, UO-44",ENSG00000138161,CUB and zona pellucida like domains 1,10,122832149-122850793,Predicted membrane proteins,Evidence at protein level,"HPA068479, HPA068660, HPA074117",Enhanced,,Approved,Nucleoli<br>Vesicles,,Tissue enriched,Tissue enriched,173,pancreas: 380.6,testis: 2.1,Mixed,,
19,RBPJL,"RBP-L, RBPSUHL, SUH, SUHL",ENSG00000124232,Recombination signal binding protein for immunoglobulin kappa J region like,20,45306851-45317824,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,CAB006846,Enhanced,,,,,Group enriched,Tissue enriched,151,pancreas: 205.8,stomach: 1.3,Not detected,,
20,CPA2,,ENSG00000158516,Carboxypeptidase A2,7,130266827-130289798,"Enzymes, Predicted secreted proteins",Evidence at protein level,"HPA020342, HPA021317",Enhanced,,,,,Tissue enriched,Tissue enriched,104,pancreas: 9283.9,stomach: 89.6,Cell line enhanced,,AN3-CA: 2.0;CACO-2: 3.0;RH-30: 2.8;SCLC-21H: 1.9
21,CEL,"BSSL, MODY8",ENSG00000170835,Carboxyl ester lipase,9,133061978-133071861,Predicted secreted proteins,Evidence at protein level,"HPA008023, HPA052701",Enhanced,,,,Breast cancer:4.14e-4 (unfavourable),Tissue enriched,Tissue enriched,95,pancreas: 23233.0,epididymis: 244.0,Mixed,,
22,AQP12A,AQP12,ENSG00000184945,Aquaporin 12A,2,240691845-240698483,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA042216,Supported,,,,,Not detected,Tissue enriched,68,pancreas: 27.8,small intestine: 0.4,Not detected,,
23,AMY2B,AMY2,ENSG00000240038,"Amylase, alpha 2B (pancreatic)",1,103553815-103579534,"Enzymes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA045394, HPA045399, HPA046980",Supported,,,,,Tissue enriched,Tissue enriched,66,pancreas: 6585.9,salivary gland: 99.6,Cell line enhanced,,EFO-21: 9.6
24,PRSS3,"PRSS4, TRY3, TRY4",ENSG00000010438,"Protease, serine 3",9,33750466-33799231,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA062452, HPA063471",Supported,,Approved,Endoplasmic reticulum<br>Vesicles,Endometrial cancer:4.30e-4 (unfavourable),Group enriched,Tissue enriched,64,pancreas: 6301.2,small intestine: 99.1,Cell line enriched,9.0,PC-3: 632.8
25,AQP12B,INSSA3,ENSG00000185176,Aquaporin 12B,2,240676418-240682906,Predicted membrane proteins,Evidence at protein level,HPA042216,Supported,,,,,Not detected,Tissue enriched,57,pancreas: 35.7,duodenum: 0.6,Not detected,,
26,PRSS2,TRY2,ENSG00000275896,"Protease, serine 2",7,142760398-142774564,"Enzymes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA062452, HPA063471",Supported,,Approved,Endoplasmic reticulum<br>Vesicles,Breast cancer:2.32e-4 (favourable),Tissue enriched,Tissue enriched,53,pancreas: 30215.4,small intestine: 567.7,Group enriched,6.0,RPMI-8226: 46.1;U-2 OS: 14.3
27,SERPINI2,"MEPI, PANCPIN, PI14, TSA2004",ENSG00000114204,Serpin family I member 2,3,167441789-167479004,Predicted secreted proteins,Evidence at protein level,,,,,,,Tissue enriched,Tissue enriched,47,pancreas: 288.1,fallopian tube: 6.1,Group enriched,10.0,THP-1: 6.0;U-937: 1.2
28,INS,"IDDM1, IDDM2",ENSG00000254647,Insulin,11,2159779-2161341,"Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,"CAB000048, HPA004932, CAB012098, CAB053843",Enhanced,,,,,Tissue enriched,Tissue enriched,27,pancreas: 1850.7,skin: 68.2,Group enriched,10.0,EFO-21: 194.7;U-2 OS: 281.2;U-698: 61.2
29,G6PC2,IGRP,ENSG00000152254,Glucose-6-phosphatase catalytic subunit 2,2,168901240-168910000,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enriched,Tissue enriched,12,pancreas: 2.9,testis: 0.2,Not detected,,
30,KIRREL2,"DKFZp564A1164, FILTRIN, MGC15718, NEPH3, NLG1",ENSG00000126259,Kin of IRRE like 2 (Drosophila),19,35855861-35867109,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA071587, HPA074326",,,Supported,Microtubule organizing center,,Mixed,Tissue enriched,8,pancreas: 11.6,cerebral cortex: 1.4,Cell line enhanced,,HDLM-2: 20.2;HMC-1: 29.3
31,SPINK1,"PCTT, PSTI, Spink3, TATI",ENSG00000164266,"Serine peptidase inhibitor, Kazal type 1",5,147824568-147831786,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB026366, HPA027498",Enhanced,,,,"Renal cancer:5.44e-7 (unfavourable), Urothelial cancer:2.15e-5 (favourable)",Tissue enhanced,Tissue enriched,8,pancreas: 7127.3,stomach: 927.5,Group enriched,9.0,CACO-2: 208.3;RT4: 548.2
32,IAPP,"AMYLIN, DAP, IAP",ENSG00000121351,Islet amyloid polypeptide,12,21354959-21379978,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB000352, HPA053194",Enhanced,,,,,Tissue enriched,Tissue enriched,7,pancreas: 35.0,testis: 5.3,Cell line enhanced,,U-2 OS: 1.3
33,PDIA2,"PDA2, PDI, PDIP, PDIR",ENSG00000185615,Protein disulfide isomerase family A member 2,16,283152-287215,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA051692, HPA053492",Enhanced,,Approved,Nucleoplasm<br>Cytosol,,Tissue enriched,Tissue enriched,7,pancreas: 523.1,stomach: 71.9,Cell line enhanced,,HAP1: 4.0;HEK93: 7.9;Hep G2: 4.4;MCF7: 3.6;SH-SY5Y: 3.9
34,PTF1A,"bHLHa29, PTF1-p48",ENSG00000168267,"Pancreas specific transcription factor, 1a",10,23192327-23194252,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,CAB022612,,,Approved,Nucleoplasm,,Tissue enhanced,Tissue enriched,6,pancreas: 18.2,testis: 3.1,Cell line enriched,10.0,U-2 OS: 2.6
