,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,C11orf16,,ENSG00000176029,Chromosome 11 open reading frame 16,11,8920076-8933006,Predicted intracellular proteins,Evidence at transcript level,,,,,,Endometrial cancer:3.32e-4 (favourable),Tissue enhanced,Tissue enhanced,,fallopian tube: 20.6;lung: 4.1,testis: 2.5,Not detected,,
11,C16orf89,MGC45438,ENSG00000153446,Chromosome 16 open reading frame 89,16,5044122-5066110,Predicted secreted proteins,Evidence at protein level,"HPA013613, HPA016934",Enhanced,,,,,Group enriched,Tissue enhanced,,lung: 145.4;thyroid gland: 352.5,epididymis: 94.3,Cell line enhanced,,ASC diff: 1.4;Hep G2: 1.7;NTERA-2: 1.5;U-2197: 2.0
12,C1orf116,"FLJ36507, MGC2742, MGC4309, SARG",ENSG00000182795,Chromosome 1 open reading frame 116,1,207018521-207032756,Predicted intracellular proteins,Evidence at protein level,"HPA011888, HPA011889",Enhanced,,Supported,Plasma membrane<br>Cytosol,Renal cancer:1.01e-5 (favourable),Mixed,Tissue enhanced,,esophagus: 112.4;lung: 109.2;prostate: 82.0,stomach: 54.9,Group enriched,5.0,A-431: 50.3;CAPAN-2: 87.3;HaCaT: 108.7;HBEC3-KT: 85.0;hTCEpi: 44.4;hTERT-HME1: 26.3;RPTEC TERT1: 42.8
13,C2,,ENSG00000166278,Complement C2,6,31897785-31945672,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,CAB016775,Supported,,,,Renal cancer:2.64e-7 (unfavourable),Tissue enriched,Tissue enhanced,,liver: 86.3;lung: 42.6,placenta: 21.9,Group enriched,5.0,Hep G2: 30.0;Karpas-707: 94.7
14,C2orf91,,ENSG00000205086,Chromosome 2 open reading frame 91,2,41935368-41954266,Predicted intracellular proteins,Evidence at transcript level,HPA042517,Uncertain,,,,,Tissue enriched,Tissue enhanced,,lung: 2.5,adrenal gland: 1.0,Group enriched,6.0,AN3-CA: 3.8;HDLM-2: 13.8
15,C5orf38,"CEI, IRX2NB",ENSG00000186493,Chromosome 5 open reading frame 38,5,2752131-2755397,Predicted intracellular proteins,Evidence at protein level,HPA073667,,,Enhanced,Golgi apparatus<br>Vesicles,,Mixed,Tissue enhanced,,lung: 13.7;salivary gland: 13.0,skin: 8.5,Cell line enhanced,,BEWO: 79.2;hTCEpi: 32.4;SiHa: 37.3
16,CALCRL,"CGRPR, CRLR",ENSG00000064989,Calcitonin receptor like receptor,2,187343129-187448460,"G-protein coupled receptors, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins, Transporters",Evidence at protein level,"HPA008070, HPA046515",Uncertain,,Supported,Plasma membrane,,Expressed in all,Tissue enhanced,,lung: 114.3,adipose tissue: 76.8,Cell line enhanced,,HUVEC TERT2: 145.5;RPTEC TERT1: 30.7;TIME: 20.7
17,CASS4,"C20orf32, HEFL, HEPL",ENSG00000087589,Cas scaffolding protein family member 4,20,56412112-56460387,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,CAB034217,Approved,,,,,Mixed,Tissue enhanced,,appendix: 17.7;lung: 23.9,spleen: 10.7,Cell line enhanced,,HEL: 15.8;HMC-1: 45.4;K-562: 19.8
18,CAV1,CAV,ENSG00000105974,Caveolin 1,7,116524785-116561184,"Cancer-related genes, Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"CAB003791, HPA049326",Enhanced,,Supported,Golgi apparatus,"Lung cancer:7.17e-5 (unfavourable), Renal cancer:1.29e-4 (unfavourable)",Expressed in all,Tissue enhanced,,lung: 859.9,adipose tissue: 640.4,Cell line enhanced,,LHCN-M2: 1943.1
19,CCDC190,"C1orf110, MGC48998",ENSG00000185860,Coiled-coil domain containing 190,1,162824458-162868815,Predicted intracellular proteins,Evidence at transcript level,"HPA028579, HPA028584, HPA028592",Uncertain,,Approved,Vesicles,,Mixed,Tissue enhanced,,esophagus: 3.7;lung: 2.8,fallopian tube: 0.8,Cell line enhanced,,hTEC/SVTERT24-B: 3.9;HUVEC TERT2: 4.0;LHCN-M2: 6.0;TIME: 13.6;U-2197: 8.2
20,CCL18,"AMAC-1, CKb7, DC-CK1, DCCK1, MIP-4, PARC, SCYA18",ENSG00000275385,C-C motif chemokine ligand 18,17,36064280-36072032,"Cancer-related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Expressed in all,Tissue enhanced,,adipose tissue: 20.9;lung: 13.0;tonsil: 10.5,lymph node: 6.2,Not detected,,
21,CD101,"IGSF2, V7",ENSG00000134256,CD101 molecule,1,117001750-117036476,"CD markers, Predicted membrane proteins",Evidence at protein level,"HPA049527, HPA057763",Approved,,Uncertain,Mitochondria,,Mixed,Tissue enhanced,,lung: 9.6,small intestine: 6.8,Cell line enriched,8.0,HMC-1: 24.0
22,CD300C,"CMRF-35A, CMRF35, CMRF35A, IGSF16, LIR",ENSG00000167850,CD300c molecule,17,74541108-74546143,"CD markers, Predicted membrane proteins",Evidence at transcript level,HPA014523,Approved,,,,Testis cancer:8.53e-5 (unfavourable),Mixed,Tissue enhanced,,lung: 12.4,appendix: 9.5,Cell line enhanced,,HEL: 6.4;HMC-1: 29.3;U-937: 12.8
23,CD300LF,"CD300f, CLM1, IGSF13, IREM1, NKIR",ENSG00000186074,CD300 molecule like family member f,17,74694311-74712978,"CD markers, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA013712,Supported,,,,,Expressed in all,Tissue enhanced,,lung: 25.6;spleen: 28.0,appendix: 18.2,Group enriched,7.0,THP-1: 16.6;U-937: 37.2
24,CLEC14A,C14orf27,ENSG00000176435,C-type lectin domain family 14 member A,14,38254103-38256369,Predicted membrane proteins,Evidence at protein level,"HPA039468, HPA048119",Uncertain,,Supported,Endoplasmic reticulum<br>Golgi apparatus,Head and neck cancer:4.13e-6 (favourable),Expressed in all,Tissue enhanced,,lung: 76.1,adipose tissue: 40.9,Cell line enhanced,,fHDF/TERT166: 60.3;HUVEC TERT2: 345.4;TIME: 121.9
25,CLEC6A,"CLECSF10, dectin-2",ENSG00000205846,C-type lectin domain family 6 member A,12,8455926-8478330,Predicted membrane proteins,Evidence at transcript level,,,,,,,Tissue enriched,Tissue enhanced,,appendix: 1.5;lung: 1.5,lymph node: 0.8,Cell line enhanced,,NTERA-2: 3.3
26,CLIC5,DFNB102,ENSG00000112782,Chloride intracellular channel 5,6,45898451-46080395,"Disease related genes, Potential drug targets, Predicted intracellular proteins, Transporters",Evidence at protein level,HPA074371,,,Supported,Nuclear speckles<br>Plasma membrane,,Tissue enhanced,Tissue enhanced,,lung: 116.1;skeletal muscle: 119.2,heart muscle: 76.0,Group enriched,7.0,CAPAN-2: 13.3;EFO-21: 10.0;HDLM-2: 5.7;REH: 13.6;U-266/70: 10.5
27,CNTN6,NB-3,ENSG00000134115,Contactin 6,3,1092576-1404217,Predicted membrane proteins,Evidence at protein level,HPA016645,Uncertain,,,,,Group enriched,Tissue enhanced,,lung: 4.6;thyroid gland: 17.4,cerebral cortex: 4.0,Group enriched,22.0,AF22: 2.0;SH-SY5Y: 2.4
28,COL6A6,,ENSG00000206384,Collagen type VI alpha 6 chain,3,130560334-130678155,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA045239,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,lung: 11.2,breast: 2.9,Not detected,,
29,CRTAC1,"ASPIC1, CEP-68, FLJ10320",ENSG00000095713,Cartilage acidic protein 1,10,97865000-98030828,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA008175,Enhanced,,,,"Endometrial cancer:5.01e-6 (unfavourable), Urothelial cancer:1.51e-4 (favourable), Renal cancer:1.85e-4 (favourable)",Tissue enhanced,Tissue enhanced,,cerebral cortex: 51.0;fallopian tube: 63.6;lung: 76.3;seminal vesicle: 48.1,urinary bladder: 12.8,Cell line enhanced,,HUVEC TERT2: 6.0;SCLC-21H: 5.6;SK-MEL-30: 6.3;TIME: 8.0
30,CSF2,"GM-CSF, GMCSF",ENSG00000164400,Colony stimulating factor 2,5,132073790-132076170,"Cancer-related genes, Predicted secreted proteins",Evidence at protein level,"HPA057404, HPA062006",,,Enhanced,Vesicles,,Mixed,Tissue enhanced,,lung: 3.0,urinary bladder: 0.9,Cell line enhanced,,BJ hTERT+: 74.1;hTEC/SVTERT24-B: 20.9
31,CTD-3214H19.16,,ENSG00000269711,,19,7678501-7682854,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,bone marrow: 14.1;lung: 11.8,duodenum: 7.7,Cell line enhanced,,EFO-21: 12.1;HMC-1: 18.1;NB-4: 7.8;THP-1: 22.2;U-937: 19.1
32,CXCL17,"Dcip1, DMC, UNQ473, VCC1",ENSG00000189377,C-X-C motif chemokine ligand 17,19,42428288-42443048,Predicted secreted proteins,Evidence at protein level,,,,,,"Lung cancer:4.92e-5 (favourable), Pancreatic cancer:4.63e-4 (unfavourable)",Mixed,Tissue enhanced,,lung: 193.5;stomach: 289.7,esophagus: 83.1,Cell line enhanced,,RT4: 1.8
33,CYP4B1,,ENSG00000142973,Cytochrome P450 family 4 subfamily B member 1,1,46757838-46819413,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA004331,Approved,,Supported,Vesicles,Cervical cancer:5.99e-4 (favourable),Tissue enhanced,Tissue enhanced,,lung: 382.2,fallopian tube: 79.0,Cell line enriched,9.0,RT4: 234.9
34,DNAH5,"CILD3, Dnahc5, HL1, KTGNR, PCD",ENSG00000039139,Dynein axonemal heavy chain 5,5,13690331-13944543,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA037469, HPA037470",Enhanced,,,,,Tissue enhanced,Tissue enhanced,,fallopian tube: 6.2;lung: 2.6,breast: 2.0,Cell line enhanced,,BJ hTERT+: 1.3;PC-3: 2.5;RPTEC TERT1: 1.1
35,EFCC1,"C3orf73, CCDC48, FLJ12057",ENSG00000114654,EF-hand and coiled-coil domain containing 1,3,129001629-129040742,Predicted intracellular proteins,Evidence at transcript level,"HPA042798, HPA050888",Uncertain,,,,Pancreatic cancer:9.70e-4 (favourable),Mixed,Tissue enhanced,,lung: 4.9,spleen: 3.6,Cell line enhanced,,AF22: 1.3;HL-60: 3.0
36,EMP2,XMP,ENSG00000213853,Epithelial membrane protein 2,16,10528422-10580698,"Disease related genes, Predicted membrane proteins",Evidence at protein level,HPA014711,Approved,,Approved,Nucleoplasm<br>Cytosol,"Renal cancer:2.85e-8 (unfavourable), Glioma:1.93e-4 (unfavourable)",Expressed in all,Tissue enhanced,,lung: 343.9,skin: 166.6,Cell line enhanced,,MCF7: 205.4;SK-BR-3: 191.4
37,ESYT3,"CHR3SYT, FAM62C",ENSG00000158220,Extended synaptotagmin 3,3,138434586-138481686,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA039200,Approved,,,,Lung cancer:8.30e-4 (favourable),Tissue enhanced,Tissue enhanced,,lung: 8.4;skin: 7.5;thyroid gland: 8.5,endometrium: 3.7,Cell line enhanced,,NTERA-2: 4.1;SCLC-21H: 5.2;SiHa: 1.9
38,FBN3,,ENSG00000142449,Fibrillin 3,19,8065402-8149846,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA049482,Uncertain,,,,Endometrial cancer:5.15e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,lung: 2.1;thyroid gland: 1.8,"cerebral cortex,salivary gland: 1.1",Cell line enhanced,,CACO-2: 3.1;NTERA-2: 12.3;REH: 16.9
39,FGFR4,"CD334, JTK2",ENSG00000160867,Fibroblast growth factor receptor 4,5,177086886-177098144,"Cancer-related genes, CD markers, Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,"CAB005196, HPA027273, HPA027369, HPA028251",Approved,,,,,Mixed,Tissue enhanced,,lung: 38.9,duodenum: 21.4,Cell line enhanced,,CACO-2: 142.3;Hep G2: 118.3;RH-30: 260.0
40,FMO2,,ENSG00000094963,Flavin containing monooxygenase 2,1,171185208-171211230,"Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA028261,Approved,,,,,Mixed,Tissue enhanced,,adipose tissue: 98.3;esophagus: 102.9;lung: 158.2,breast: 55.8,Group enriched,48.0,ASC diff: 27.9;ASC TERT1: 12.9;HSkMC: 35.2
41,FOLR1,FOLR,ENSG00000110195,Folate receptor 1,11,72189558-72196323,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA077030,,,Approved,Nuclear membrane,Liver cancer:2.50e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,"cervix, uterine: 166.6;fallopian tube: 275.8;lung: 267.5",kidney: 152.7,Group enriched,6.0,HeLa: 298.2;RPTEC TERT1: 350.8
42,FOXA2,HNF3B,ENSG00000125798,Forkhead box A2,20,22581005-22585455,"Cancer-related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB001388, HPA066846",Enhanced,,Supported,Nucleoplasm<br>Cell Junctions,"Endometrial cancer:7.57e-6 (favourable), Pancreatic cancer:2.34e-4 (favourable), Ovarian cancer:6.28e-4 (favourable)",Mixed,Tissue enhanced,,"cervix, uterine: 21.4;lung: 20.5;stomach: 31.0",liver: 11.5,Cell line enhanced,,A549: 16.1;HBEC3-KT: 14.5;Hep G2: 19.5;PC-3: 24.0;SCLC-21H: 52.3
43,GALNT5,GalNAc-T5,ENSG00000136542,Polypeptide N-acetylgalactosaminyltransferase 5,2,157257598-157314211,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA008963, HPA009035",Approved,,Approved,Nucleoli<br>Golgi apparatus<br>Vesicles<br>Cytosol,,Mixed,Tissue enhanced,,lung: 18.4;rectum: 19.7;stomach: 16.8,colon: 13.9,Cell line enhanced,,A-431: 60.2;BJ hTERT+: 63.9;fHDF/TERT166: 72.0;HaCaT: 69.5;LHCN-M2: 65.2
44,GDF10,BMP-3b,ENSG00000266524,Growth differentiation factor 10,10,47300386-47313547,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA015498,Uncertain,,,,,Mixed,Tissue enhanced,,lung: 19.6,testis: 9.0,Cell line enhanced,,AF22: 14.6;MOLT-4: 2.6;SH-SY5Y: 6.4
45,GGT2,GGT,ENSG00000133475,Gamma-glutamyltransferase 2,22,21207973-21227637,Predicted membrane proteins,Evidence at protein level,"HPA045635, HPA047534, HPA065444",Supported,,Approved,Vesicles,,Tissue enhanced,Tissue enhanced,,lung: 1.3;thyroid gland: 1.5,"breast,salivary gland: 0.9",Cell line enhanced,,HDLM-2: 1.5;HeLa: 2.0;U-2197: 8.2
46,GGTLC3,,ENSG00000274252,Gamma-glutamyltransferase light chain 3,22,18516344-18518161,Predicted intracellular proteins,Evidence at protein level,"HPA045635, HPA047534",Uncertain,,,,,Not detected,Tissue enhanced,,lung: 1.9;testis: 1.0,small intestine: 0.5,Cell line enhanced,,U-2197: 1.0
47,GPRC5A,"PEIG-1, RAI3, RAIG1, TIG1",ENSG00000013588,G protein-coupled receptor class C group 5 member A,12,12890782-12917937,"G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA007928, HPA046526",Enhanced,,Enhanced,Vesicles<br>Plasma membrane,"Pancreatic cancer:4.63e-6 (unfavourable), Renal cancer:9.02e-5 (unfavourable)",Mixed,Tissue enhanced,,lung: 302.0,thyroid gland: 91.3,Cell line enhanced,,CAPAN-2: 1167.5;SiHa: 520.3
48,GPRIN2,"KIAA0514, MGC15171",ENSG00000204175,G protein regulated inducer of neurite outgrowth 2,10,46549044-46555530,Predicted intracellular proteins,Evidence at protein level,HPA038129,Approved,,Approved,Nucleoplasm,"Endometrial cancer:8.60e-8 (unfavourable), Head and neck cancer:3.47e-4 (favourable)",Mixed,Tissue enhanced,,lung: 18.0;skin: 18.8,small intestine: 11.7,Group enriched,5.0,A-431: 12.9;A549: 38.1;SiHa: 8.3;SK-BR-3: 17.1
49,GRP,,ENSG00000134443,Gastrin releasing peptide,18,59220168-59230774,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,lung: 13.4;thyroid gland: 10.4,parathyroid gland: 3.9,Group enriched,8.0,BJ hTERT+: 4.2;fHDF/TERT166: 5.1
50,HAS3,,ENSG00000103044,Hyaluronan synthase 3,16,69105564-69118719,"Enzymes, Predicted membrane proteins",Evidence at protein level,"HPA031554, CAB033850",Supported,,Approved,Microtubules,Pancreatic cancer:5.36e-4 (unfavourable),Group enriched,Tissue enhanced,,lung: 29.9;urinary bladder: 36.4,stomach: 11.8,Cell line enhanced,,HaCaT: 46.5;PC-3: 257.9;RT4: 89.2
51,HHIP,"FLJ20992, HIP",ENSG00000164161,Hedgehog interacting protein,4,144646021-144745271,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA012616,Uncertain,,Approved,Nucleoplasm,,Mixed,Tissue enhanced,,lung: 24.2,cerebral cortex: 10.8,Group enriched,6.0,HUVEC TERT2: 269.0;RH-30: 62.9;TIME: 306.5
52,HLA-C,"D6S204, HLA-JY3, PSORS1",ENSG00000204525,"Major histocompatibility complex, class I, C",6,31268749-31272130,"Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Expressed in all,Tissue enhanced,,lung: 744.7,small intestine: 396.9,Cell line enhanced,,A-431: 660.6;EFO-21: 748.1;RPTEC TERT1: 346.0;U-266/70: 367.3;U-266/84: 281.2
53,HLA-DMA,"D6S222E, RING6",ENSG00000204257,"Major histocompatibility complex, class II, DM alpha",6,32948613-32969094,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA012750, HPA017295",Enhanced,,Approved,Vesicles,"Endometrial cancer:4.64e-5 (favourable), Lung cancer:4.59e-4 (favourable)",Expressed in all,Tissue enhanced,,lung: 65.0,fallopian tube: 41.9,Cell line enhanced,,U-266/70: 22.0;U-266/84: 9.5;U-698: 52.4
54,HLA-DQA1,"CELIAC1, HLA-DQA",ENSG00000196735,"Major histocompatibility complex, class II, DQ alpha 1",6,32628179-32647062,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA012315,Enhanced,,,,,Expressed in all,Tissue enhanced,,lung: 504.8,lymph node: 338.6,Cell line enriched,9.0,HDLM-2: 1315.9
55,HLA-DQB2,HLA-DXB,ENSG00000232629,"Major histocompatibility complex, class II, DQ beta 2",6,32756098-32763534,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Breast cancer:5.55e-4 (favourable),Expressed in all,Tissue enhanced,,lung: 8.1;skin: 13.3,tonsil: 5.9,Not detected,,
56,HLA-DRA,HLA-DRA1,ENSG00000204287,"Major histocompatibility complex, class II, DR alpha",6,32439842-32445046,"Plasma proteins, Predicted membrane proteins",Evidence at protein level,"CAB002798, CAB015402, HPA050162, HPA053176",Enhanced,,,,Colorectal cancer:5.30e-4 (favourable),Expressed in all,Tissue enhanced,,lung: 731.8;lymph node: 894.1,tonsil: 476.7,Cell line enhanced,,Daudi: 254.2;HDLM-2: 588.3;REH: 234.5;U-698: 247.8;U-87 MG: 236.0
57,HLA-DRB1,HLA-DR1B,ENSG00000196126,"Major histocompatibility complex, class II, DR beta 1",6,32578769-32589848,"Disease related genes, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"CAB015400, CAB034021, HPA043151",Enhanced,,,,,Expressed in all,Tissue enhanced,,lung: 868.4,lymph node: 619.6,Cell line enhanced,,HDLM-2: 1095.2;U-87 MG: 302.0
58,HLA-DRB5,,ENSG00000198502,"Major histocompatibility complex, class II, DR beta 5",6,32517343-32530287,Predicted membrane proteins,Evidence at protein level,HPA043151,Supported,,,,Endometrial cancer:7.89e-4 (favourable),Expressed in all,Tissue enhanced,,lung: 530.8,lymph node: 397.6,Group enriched,7.0,HDLM-2: 589.3;HMC-1: 134.7;U-698: 129.3;U-87 MG: 232.1
59,HMCN1,"ARMD1, FBLN6, FIBL-6, FIBL6",ENSG00000143341,Hemicentin 1,1,185734551-186190949,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA051677,Uncertain,,,,Renal cancer:3.59e-7 (unfavourable),Tissue enriched,Tissue enhanced,,lung: 22.3,prostate: 12.6,Group enriched,6.0,fHDF/TERT166: 17.3;MCF7: 58.7;SK-MEL-30: 38.8;U-138 MG: 13.5;WM-115: 43.4
60,HTR3C,,ENSG00000178084,5-hydroxytryptamine receptor 3C,3,184053047-184060671,"FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,,,,,,,Not detected,Tissue enhanced,,lung: 1.9,duodenum: 0.4,Not detected,,
61,ICAM4,"CD242, LW",ENSG00000105371,Intercellular adhesion molecule 4 (Landsteiner-Wiener blood group),19,10286967-10288522,"Blood group antigen proteins, CD markers, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Not detected,Tissue enhanced,,bone marrow: 8.7;lung: 14.5,epididymis: 2.9,Cell line enhanced,,HEL: 67.4;K-562: 35.3;NB-4: 20.5
62,INMT,,ENSG00000241644,Indolethylamine N-methyltransferase,7,30697985-30757602,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA061343,,,Approved,Golgi apparatus<br>Vesicles,Liver cancer:5.72e-4 (favourable),Tissue enhanced,Tissue enhanced,,lung: 144.8,seminal vesicle: 66.2,Group enriched,6.0,CACO-2: 13.8;HHSteC: 5.7
63,IRX2,,ENSG00000170561,Iroquois homeobox 2,5,2745845-2751662,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA050895, HPA054669",Approved,,Approved,Nucleus<br>Nucleoli,Pancreatic cancer:8.84e-4 (favourable),Mixed,Tissue enhanced,,breast: 29.6;lung: 28.0,skin: 19.5,Cell line enhanced,,AF22: 100.0;BEWO: 58.5;hTCEpi: 47.9
64,IRX5,IRX-2a,ENSG00000176842,Iroquois homeobox 5,16,54930862-54934485,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA047130,,,Approved,Nuclear speckles<br>Microtubules<br>Cytosol,Lung cancer:4.59e-4 (favourable),Tissue enhanced,Tissue enhanced,,breast: 17.9;lung: 9.6;skin: 10.1,salivary gland: 4.6,Cell line enhanced,,RPTEC TERT1: 20.1;T-47d: 34.4
