,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
14,KCNJ16,"BIR9, Kir5.1",ENSG00000153822,Potassium voltage-gated channel subfamily J member 16,17,70053429-70135608,"Predicted intracellular proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,HPA059563,Approved,,Uncertain,Vesicles,"Renal cancer:9.61e-7 (favourable), Thyroid cancer:6.58e-4 (favourable)",Group enriched,Group enriched,8,kidney: 209.1;parathyroid gland: 269.7;thyroid gland: 235.1,seminal vesicle: 31.5,Cell line enriched,18.0,RPTEC TERT1: 211.8
15,MROH2A,HEATR7B1,ENSG00000185038,Maestro heat like repeat family member 2A,2,233775679-233833423,Predicted intracellular proteins,Evidence at transcript level,HPA052107,Uncertain,,Uncertain,Cytosol,,Tissue enhanced,Group enriched,8,testis: 3.2;thyroid gland: 2.7,"liver,stomach: 0.3",Cell line enriched,8.0,RT4: 4.8
16,NAT16,"C7orf52, FLJ39237",ENSG00000167011,N-acetyltransferase 16 (putative),7,101170493-101180276,Predicted intracellular proteins,Evidence at transcript level,HPA021918,Uncertain,,Approved,Nucleus,,Tissue enhanced,Group enriched,8,cerebral cortex: 5.1;thyroid gland: 3.0,pancreas: 0.5,Cell line enhanced,,RPMI-8226: 1.6;SH-SY5Y: 3.6;SK-MEL-30: 2.0;U-2 OS: 3.1;U-87 MG: 1.6
17,ZMAT4,FLJ13842,ENSG00000165061,Zinc finger matrin-type 4,8,40530590-40897833,Predicted intracellular proteins,Evidence at protein level,"HPA056671, HPA069813",Enhanced,,Approved,Intermediate filaments,Thyroid cancer:3.51e-4 (unfavourable),Tissue enhanced,Group enriched,8,cerebral cortex: 10.1;thyroid gland: 27.6,testis: 2.4,Group enriched,5.0,AF22: 22.3;U-2197: 13.1
18,ATF5,,ENSG00000169136,Activating transcription factor 5,19,49928702-49933935,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA030187,Uncertain,,Supported,Nucleoplasm<br>Cytosol,"Renal cancer:3.39e-7 (unfavourable), Cervical cancer:1.14e-4 (favourable), Endometrial cancer:1.16e-4 (unfavourable)",Tissue enriched,Group enriched,7,liver: 387.6;thyroid gland: 190.2,appendix: 42.4,Expressed in all,,
19,LGI3,,ENSG00000168481,Leucine rich repeat LGI family member 3,8,22146825-22157084,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA024826,,,Approved,Cytosol,,Tissue enhanced,Group enriched,7,cerebral cortex: 76.0;lung: 23.9;skin: 17.3;thyroid gland: 21.6,esophagus: 5.2,Cell line enhanced,,A549: 1.0;SCLC-21H: 1.9;SK-MEL-30: 1.3;WM-115: 1.0
20,LRP8,"APOER2, HSZ75190, LRP-8, MCI1",ENSG00000157193,LDL receptor related protein 8,1,53242364-53328070,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA073031,Enhanced,,,,"Endometrial cancer:3.46e-6 (unfavourable), Lung cancer:7.02e-4 (unfavourable)",Mixed,Group enriched,7,cerebral cortex: 25.2;testis: 46.9;thyroid gland: 87.5,appendix: 7.7,Expressed in all,,
21,SALL4,"dJ1112F19.1, ZNF797",ENSG00000101115,Spalt like transcription factor 4,20,51782331-51802520,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA015291, HPA015791",Enhanced,,Enhanced,Nucleoplasm,,Tissue enriched,Group enriched,7,parathyroid gland: 6.7;prostate: 1.4;testis: 5.8;thyroid gland: 3.5,urinary bladder: 0.6,Cell line enhanced,,AF22: 24.7;AN3-CA: 16.2;BEWO: 32.0;NTERA-2: 60.1;SiHa: 16.5
22,COL9A3,"DJ885L7.4.1, EDM3, FLJ90759, IDD, MED",ENSG00000092758,Collagen type IX alpha 3 chain,20,62816244-62841159,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA040125, HPA058323",Supported,,Approved,Nucleoplasm<br>Intermediate filaments,,Mixed,Group enriched,6,cerebral cortex: 7.5;salivary gland: 10.5;testis: 6.3;thyroid gland: 19.1,seminal vesicle: 1.8,Group enriched,6.0,BEWO: 139.2;Hep G2: 40.1;SK-MEL-30: 37.9;WM-115: 57.3
23,CRYGN,,ENSG00000127377,Crystallin gamma N,7,151428835-151440813,Predicted intracellular proteins,Evidence at transcript level,HPA050788,Uncertain,,,,,Tissue enriched,Group enriched,6,seminal vesicle: 10.2;thyroid gland: 32.3,parathyroid gland: 3.4,Cell line enhanced,,CACO-2: 1.1;HHSteC: 1.4;SCLC-21H: 2.0
24,DIO2,"SelY, TXDI2",ENSG00000211448,Iodothyronine deiodinase 2,14,80197527-80387757,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA029544, HPA048002",,,Supported,Nucleoplasm<br>Cytosol,"Endometrial cancer:4.62e-6 (favourable), Colorectal cancer:1.67e-4 (favourable)",Tissue enhanced,Group enriched,6,"cervix, uterine: 269.4;thyroid gland: 601.2",esophagus: 70.3,Cell line enhanced,,BJ: 70.1;HeLa: 63.5;SiHa: 184.0
25,DOCK3,"KIAA0299, MOCA, PBP",ENSG00000088538,Dedicator of cytokinesis 3,3,50675241-51384198,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA037543, HPA037544",Approved,,Enhanced,Cytosol,,Tissue enhanced,Group enriched,6,cerebral cortex: 33.7;parathyroid gland: 12.6;testis: 8.5;thyroid gland: 15.1,adrenal gland: 3.0,Cell line enhanced,,AN3-CA: 5.9;U-87 MG: 8.0
26,GPR83,GPR72,ENSG00000123901,G protein-coupled receptor 83,11,94377311-94401419,"G-protein coupled receptors, Plasma proteins, Predicted membrane proteins",Evidence at transcript level,,,,,,,Mixed,Group enriched,6,adrenal gland: 1.0;cerebral cortex: 4.6;thyroid gland: 5.1,"skin,testis: 0.5",Cell line enhanced,,CACO-2: 1.4
27,LRP2,"DBS, gp330",ENSG00000081479,LDL receptor related protein 2,2,169127109-169362685,"Disease related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA005980, HPA064792",Enhanced,,Approved,Vesicles<br>Mitochondria,Renal cancer:3.43e-5 (favourable),Group enriched,Group enriched,6,kidney: 49.8;parathyroid gland: 155.8;thyroid gland: 37.0,breast: 14.2,Group enriched,11.0,AF22: 39.4;CACO-2: 56.2
28,PKHD1L1,,ENSG00000205038,Polycystic kidney and hepatic disease 1 (autosomal recessive)-like 1,8,109362477-109530330,Predicted membrane proteins,Evidence at protein level,HPA044458,Uncertain,,,,Endometrial cancer:7.61e-4 (favourable),Group enriched,Group enriched,6,"cervix, uterine: 21.3;fallopian tube: 19.7;thyroid gland: 57.2",endometrium: 5.5,Cell line enhanced,,HHSteC: 1.2;TIME: 1.3;U-266/70: 1.1
29,PRSS42,TESSP2,ENSG00000178055,"Protease, serine 42",3,46829542-46834095,"Enzymes, Predicted secreted proteins",Evidence at transcript level,HPA046925,Uncertain,,,,,Not detected,Group enriched,6,epididymis: 4.8;heart muscle: 8.8;parathyroid gland: 3.1;skeletal muscle: 8.4;testis: 2.0;thyroid gland: 1.9,"breast,cervix, uterine,prostate,seminal vesicle: 0.7",Cell line enhanced,,NTERA-2: 1.0
30,RGL3,FLJ32585,ENSG00000205517,Ral guanine nucleotide dissociation stimulator like 3,19,11384341-11419342,Predicted intracellular proteins,Evidence at protein level,"HPA042763, HPA043615, HPA064578",Uncertain,,Uncertain,Nucleus<br>Cytosol,"Renal cancer:6.61e-4 (favourable), Breast cancer:7.35e-4 (favourable)",Mixed,Group enriched,6,parathyroid gland: 128.2;thyroid gland: 36.8,seminal vesicle: 13.3,Cell line enhanced,,BEWO: 17.4;RT4: 17.3;T-47d: 14.8
31,RTN4RL2,"NgR2, NGRH1",ENSG00000186907,Reticulon 4 receptor-like 2,11,57460549-57477534,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Renal cancer:3.05e-7 (unfavourable),Expressed in all,Group enriched,6,cerebral cortex: 48.7;thyroid gland: 36.2,"liver,parathyroid gland: 6.6",Cell line enhanced,,HMC-1: 38.9;Karpas-707: 48.5;REH: 38.5;RPMI-8226: 93.4
32,SLC4A5,NBC4,ENSG00000188687,Solute carrier family 4 member 5,2,74216242-74343414,"Cancer-related genes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA036621,Approved,,,,,Tissue enriched,Group enriched,6,testis: 30.9;thyroid gland: 44.9,skin: 6.3,Cell line enhanced,,U-266/70: 7.2
33,TDRD6,"bA446F17.4, CT41.2, NY-CO-45, SPATA36",ENSG00000180113,Tudor domain containing 6,6,46687875-46704319,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,6,testis: 42.8;thyroid gland: 10.1,"appendix,lymph node: 4.7",Not detected,,
34,TMEM184C,"FLJ10846, TMEM34",ENSG00000164168,Transmembrane protein 184C,4,147617383-147672044,Predicted membrane proteins,Evidence at protein level,HPA054013,Uncertain,,Approved,Nucleoplasm<br>Vesicles,"Renal cancer:2.31e-7 (favourable), Pancreatic cancer:6.37e-4 (unfavourable)",Expressed in all,Group enriched,6,parathyroid gland: 253.9;thyroid gland: 53.2,placenta: 27.6,Expressed in all,,
35,TRIM58,BIA2,ENSG00000162722,Tripartite motif containing 58,1,247857199-247878205,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA023637,Uncertain,,,,,Mixed,Group enriched,6,bone marrow: 16.1;placenta: 6.8;testis: 5.4;thyroid gland: 22.0,prostate: 2.1,Group enriched,5.0,HAP1: 15.0;HEL: 35.6;K-562: 19.9;PC-3: 34.5;U-2 OS: 31.0;U-937: 8.8;WM-115: 38.8
36,WDR72,FLJ38736,ENSG00000166415,WD repeat domain 72,15,53513741-53762878,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA048212, HPA057410, HPA059819",Uncertain,,Approved,Vesicles,"Renal cancer:3.33e-16 (favourable), Thyroid cancer:1.80e-4 (unfavourable)",Mixed,Group enriched,6,kidney: 104.7;thyroid gland: 92.1,liver: 16.9,Cell line enhanced,,A549: 8.9;EFO-21: 5.9;NTERA-2: 5.9;RPMI-8226: 11.9;RPTEC TERT1: 8.1;U-266/70: 5.7
37,ANOS1,"ADMLX, KAL, KAL1, KALIG-1, WFDC19",ENSG00000011201,Anosmin 1,X,8528874-8732186,"Disease related genes, Predicted secreted proteins",Evidence at protein level,,,,,,,Mixed,Group enriched,5,cerebral cortex: 32.3;lung: 64.7;parathyroid gland: 48.5;thyroid gland: 15.5,testis: 7.3,Group enriched,5.0,NTERA-2: 36.7;U-2 OS: 18.3
38,BANK1,"BANK, FLJ20706",ENSG00000153064,B-cell scaffold protein with ankyrin repeats 1,4,101411286-102074812,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA037002,Enhanced,,Approved,Nucleoplasm<br>Plasma membrane<br>Cytosol,,Mixed,Group enriched,5,appendix: 45.9;lymph node: 96.8;spleen: 77.4;thyroid gland: 21.6;tonsil: 87.2,urinary bladder: 12.9,Cell line enhanced,,Daudi: 9.7;HEL: 9.5;HL-60: 7.6;U-266/70: 23.8
39,LRRC2,,ENSG00000163827,Leucine rich repeat containing 2,3,46515423-46580099,Predicted intracellular proteins,Evidence at protein level,"HPA039138, HPA040096",Approved,,,,,Tissue enhanced,Group enriched,5,heart muscle: 30.0;skeletal muscle: 55.9;thyroid gland: 37.0,endometrium: 7.8,Cell line enhanced,,fHDF/TERT166: 5.6;HEL: 3.8;LHCN-M2: 3.4
40,MGAT4C,HGNT-IV-H,ENSG00000182050,MGAT4 family member C,12,85955666-86838904,"Enzymes, Predicted membrane proteins",Evidence at transcript level,HPA016418,Approved,,,,,Tissue enriched,Group enriched,5,cerebral cortex: 5.9;epididymis: 6.7;testis: 5.5;thyroid gland: 15.9,adrenal gland: 1.6,Group enriched,13.0,NTERA-2: 8.7;SCLC-21H: 4.4
41,OVCH1,OVCH,ENSG00000187950,Ovochymase 1,12,29412474-29497686,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,HPA040253,Uncertain,,,,,Not detected,Group enriched,5,lung: 6.8;testis: 4.3;thyroid gland: 1.7,spleen: 0.8,Group enriched,6.0,Daudi: 3.9;HEL: 1.0
42,RGS8,"MGC119067, MGC119068, MGC119069",ENSG00000135824,Regulator of G-protein signaling 8,1,182641816-182684576,Predicted intracellular proteins,Evidence at protein level,HPA076764,Supported,,,,,Group enriched,Group enriched,5,cerebral cortex: 5.3;testis: 4.9;thyroid gland: 11.3,adrenal gland: 1.3,Group enriched,5.0,AF22: 5.6;SCLC-21H: 18.7
43,SEMA3D,"coll-2, Sema-Z2",ENSG00000153993,Semaphorin 3D,7,84995553-85186855,Predicted intracellular proteins,Evidence at protein level,HPA037522,Uncertain,,Approved,Golgi apparatus<br>Plasma membrane,,Mixed,Group enriched,5,spleen: 66.2;thyroid gland: 76.6,prostate: 13.4,Cell line enhanced,,fHDF/TERT166: 22.0;HaCaT: 25.4;TIME: 36.0
44,SSC4D,"S4D-SRCRB, SRCRB-S4D, SRCRB4D",ENSG00000146700,Scavenger receptor cysteine rich family member with 4 domains,7,76389334-76409695,Predicted secreted proteins,Evidence at transcript level,HPA062611,Uncertain,,,,"Endometrial cancer:2.83e-6 (unfavourable), Renal cancer:4.71e-4 (unfavourable), Glioma:6.31e-4 (unfavourable)",Mixed,Group enriched,5,kidney: 1.4;parathyroid gland: 4.2;thyroid gland: 2.0,"cervix, uterine: 0.5",Group enriched,12.0,EFO-21: 6.3;Hep G2: 6.5;U-2 OS: 27.2
45,SYT14,"FLJ34198, sytXIV",ENSG00000143469,Synaptotagmin 14,1,209938174-210171389,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA036963,,,Supported,Vesicles,,Tissue enhanced,Group enriched,5,cerebral cortex: 3.0;testis: 6.7;thyroid gland: 9.8,adrenal gland: 1.3,Cell line enhanced,,BJ hTERT+: 10.5;SCLC-21H: 7.8;TIME: 8.9;U-138 MG: 7.9
46,TMEM215,,ENSG00000188133,Transmembrane protein 215,9,32783499-32787399,Predicted membrane proteins,Evidence at protein level,"HPA052804, HPA063207",Uncertain,,Supported,Nucleoplasm<br>Endoplasmic reticulum<br>Vesicles,,Tissue enriched,Group enriched,5,"cervix, uterine: 1.0;endometrium: 4.8;testis: 4.2;thyroid gland: 1.8",cerebral cortex: 0.5,Cell line enhanced,,NTERA-2: 1.9
47,TMEM233,IFITMD2,ENSG00000224982,Transmembrane protein 233,12,119593459-119643066,Predicted membrane proteins,Evidence at transcript level,HPA047506,Uncertain,,,,,Tissue enriched,Group enriched,5,cerebral cortex: 16.2;skeletal muscle: 11.5;thyroid gland: 21.4,parathyroid gland: 3.1,Cell line enhanced,,hTEC/SVTERT24-B: 19.8;RH-30: 10.2;U-2197: 14.8;U-87 MG: 61.5
48,WSCD2,KIAA0789,ENSG00000075035,WSC domain containing 2,12,108129471-108250537,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,"HPA013346, HPA048133",Approved,,Approved,Nucleoplasm,,Tissue enhanced,Group enriched,5,"cerebral cortex: 14.1;cervix, uterine: 5.8;endometrium: 8.6;prostate: 7.1;seminal vesicle: 19.0;smooth muscle: 10.4;thyroid gland: 28.8",urinary bladder: 2.6,Cell line enriched,20.0,RT4: 26.6
