,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
10,AK8,"C9orf98, FLJ32704",ENSG00000165695,Adenylate kinase 8,9,132725578-132878777,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA021443, HPA021445, HPA023894",Enhanced,,,,Renal cancer:1.61e-4 (favourable),Mixed,Tissue enhanced,,epididymis: 16.0;fallopian tube: 30.0;testis: 21.7,thyroid gland: 5.8,Cell line enhanced,,MCF7: 1.8;RPTEC TERT1: 2.0;T-47d: 1.6
11,AK9,"AKD1, AKD2, C6orf199, C6orf224, dJ70A9.1, FLJ25791, FLJ42177, MGC26954",ENSG00000155085,Adenylate kinase 9,6,109492856-109691217,"Cancer-related genes, Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA030804, HPA030805, HPA031779, HPA031781, HPA036324, HPA036711",Enhanced,,Approved,Nucleoplasm<br>Nuclear membrane,,Mixed,Tissue enhanced,,testis: 31.2,parathyroid gland: 17.1,Expressed in all,,
12,ALK,CD246,ENSG00000171094,Anaplastic lymphoma receptor tyrosine kinase,2,29192774-29921566,"Cancer-related genes, CD markers, Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA010694,Approved,,Supported,Plasma membrane,,Group enriched,Tissue enhanced,,cerebral cortex: 2.7;testis: 2.0,adrenal gland: 0.5,Cell line enriched,6.0,SH-SY5Y: 28.3
13,ALMS1,KIAA0328,ENSG00000116127,"ALMS1, centrosome and basal body associated protein",2,73385758-73610793,Predicted intracellular proteins,Evidence at protein level,HPA043200,Enhanced,,Approved,Cytosol,,Expressed in all,Tissue enhanced,,testis: 32.5,ovary: 9.1,Cell line enhanced,,RH-30: 26.7
14,AMDHD1,MGC35366,ENSG00000139344,Amidohydrolase domain containing 1,12,95943293-95968716,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA039720,Uncertain,,Approved,Plasma membrane<br>Actin filaments<br>Focal adhesion sites,,Tissue enriched,Tissue enhanced,,testis: 25.8,liver: 22.0,Cell line enhanced,,HMC-1: 57.9;Karpas-707: 44.7;SiHa: 44.1;U-266/84: 42.8
15,ANKEF1,"ANKRD5, dJ839B4.6, FLJ21669",ENSG00000132623,Ankyrin repeat and EF-hand domain containing 1,20,9986126-10058303,Predicted intracellular proteins,Evidence at protein level,HPA041151,Approved,,Approved,Nucleoli fibrillar center<br>Plasma membrane<br>Cytosol,"Thyroid cancer:1.58e-4 (unfavourable), Lung cancer:1.81e-4 (unfavourable), Renal cancer:4.44e-4 (favourable)",Mixed,Tissue enhanced,,testis: 33.7,thyroid gland: 11.3,Mixed,,
16,ANKRD18A,"FLJ35740, KIAA2015",ENSG00000180071,Ankyrin repeat domain 18A,9,38571358-38620660,Predicted intracellular proteins,Evidence at protein level,"HPA046346, HPA046695, HPA049923, HPA051288",Uncertain,,Supported,Nucleoli<br>Cytosol,,Mixed,Tissue enhanced,,bone marrow: 11.3;testis: 10.2,thyroid gland: 3.5,Cell line enhanced,,HL-60: 13.8
17,ANKRD18B,bA255A11.3,ENSG00000230453,Ankyrin repeat domain 18B,9,33524394-33573009,Predicted intracellular proteins,Evidence at protein level,"HPA046346, HPA046695, HPA049923, HPA051288",Uncertain,,Approved,Nucleoli<br>Cytosol,,Mixed,Tissue enhanced,,testis: 6.4,skin: 2.8,Cell line enhanced,,NB-4: 17.4
18,ANKRD24,KIAA1981,ENSG00000089847,Ankyrin repeat domain 24,19,4183354-4224814,Predicted intracellular proteins,Evidence at protein level,"HPA041534, HPA048498",Uncertain,,Uncertain,Microtubules<br>Cytosol,Liver cancer:9.13e-5 (favourable),Mixed,Tissue enhanced,,cerebral cortex: 13.5;testis: 7.0,prostate: 3.2,Cell line enhanced,,Karpas-707: 3.5;U-266/70: 12.3
19,ANKRD36C,DKFZp667P0924,ENSG00000174501,Ankyrin repeat domain 36C,2,95836919-95991831,Predicted intracellular proteins,Evidence at protein level,"HPA051757, HPA057661",,,Approved,Nucleus<br>Cytosol,,Mixed,Tissue enhanced,,testis: 22.0,bone marrow: 10.7,Cell line enhanced,,PC-3: 28.8
20,ANKRD42,"FLJ37874, PPP1R79, SARP",ENSG00000137494,Ankyrin repeat domain 42,11,83193739-83260694,Predicted intracellular proteins,Evidence at protein level,HPA039917,Approved,,Approved,Nucleoplasm<br>Plasma membrane<br>Cytosol,,Expressed in all,Tissue enhanced,,testis: 71.5,fallopian tube: 26.2,Expressed in all,,
21,ANKRD45,"CT117, FLJ45235",ENSG00000183831,Ankyrin repeat domain 45,1,173609561-173669862,Predicted intracellular proteins,Evidence at protein level,"HPA031655, HPA031656, HPA031657",Enhanced,,,,,Mixed,Tissue enhanced,,fallopian tube: 35.0;parathyroid gland: 22.9;testis: 36.3,cerebral cortex: 7.2,Cell line enhanced,,AF22: 9.4;BJ hTERT+ SV40 Large T+ RasG12V: 5.0;SH-SY5Y: 9.1
22,ANKRD53,"FLJ12056, FLJ36160",ENSG00000144031,Ankyrin repeat domain 53,2,70978380-70985499,Predicted intracellular proteins,Evidence at protein level,HPA049574,Approved,,,,,Mixed,Tissue enhanced,,testis: 17.5,adipose tissue: 4.3,Cell line enhanced,,HHSteC: 1.3;HSkMC: 1.2
23,ANKRD61,,ENSG00000157999,Ankyrin repeat domain 61,7,6031376-6036386,Predicted intracellular proteins,Evidence at transcript level,HPA029511,Uncertain,,,,,Mixed,Tissue enhanced,,testis: 11.0,bone marrow: 4.0,Cell line enhanced,,HeLa: 5.6
24,ANO2,"C12orf3, TMEM16B",ENSG00000047617,Anoctamin 2,12,5531869-5946232,"Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA036276, HPA057499",Supported,,Supported,Nucleoplasm<br>Plasma membrane,,Tissue enhanced,Tissue enhanced,,testis: 17.8,placenta: 5.9,Cell line enhanced,,BJ hTERT+: 7.8;HUVEC TERT2: 7.9;U-2 OS: 25.6
25,APH1B,"APH-1B, DKFZp564D0372, PSFL",ENSG00000138613,"Aph-1 homolog B, gamma-secretase subunit",15,63276018-63309126,Predicted membrane proteins,Evidence at protein level,,,,,,"Pancreatic cancer:1.05e-4 (favourable), Renal cancer:2.25e-4 (favourable)",Expressed in all,Tissue enhanced,,testis: 153.4,thyroid gland: 32.1,Mixed,,
26,ARHGAP19,"FLJ00194, MGC14258",ENSG00000213390,Rho GTPase activating protein 19,10,97222173-97292673,Predicted intracellular proteins,Evidence at protein level,"HPA035777, HPA043231",Uncertain,,Supported,Plasma membrane,Renal cancer:7.47e-5 (unfavourable),Expressed in all,Tissue enhanced,,testis: 34.2,lymph node: 15.8,Expressed in all,,
27,ARHGAP28,"FLJ10312, KIAA1314",ENSG00000088756,Rho GTPase activating protein 28,18,6729718-6915716,Predicted intracellular proteins,Evidence at protein level,"HPA030413, HPA030414, HPA030415",Enhanced,,Supported,Cell Junctions,,Mixed,Tissue enhanced,,testis: 133.0,placenta: 40.9,Cell line enhanced,,AF22: 35.5;CACO-2: 31.8
28,ARHGAP39,"CrGAP, KIAA1688, Vilse",ENSG00000147799,Rho GTPase activating protein 39,8,144529179-144605816,Predicted intracellular proteins,Evidence at protein level,HPA044491,,,Approved,Nucleoplasm<br>Microtubules<br>Cytokinetic bridge<br>Cytosol,,Expressed in all,Tissue enhanced,,testis: 16.4,"cerebral cortex,fallopian tube: 7.3",Mixed,,
29,ARHGEF33,,ENSG00000214694,Rho guanine nucleotide exchange factor 33,2,38889880-38975449,Predicted intracellular proteins,Evidence at protein level,"HPA034661, HPA041051",Enhanced,,Supported,Vesicles,,Mixed,Tissue enhanced,,testis: 10.6,ovary: 4.3,Cell line enhanced,,BEWO: 5.4;SiHa: 7.6
30,ARID3B,"BDP, DRIL2",ENSG00000179361,AT-rich interaction domain 3B,15,74541177-74598131,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA050320,Enhanced,,Supported,Nucleoplasm,,Expressed in all,Tissue enhanced,,testis: 35.9,placenta: 22.3,Cell line enhanced,,NTERA-2: 86.8
31,ARL4A,ARL4,ENSG00000122644,ADP ribosylation factor like GTPase 4A,7,12686856-12690934,Predicted intracellular proteins,Evidence at protein level,HPA064513,,,Supported,Nucleoplasm<br>Cytosol,,Expressed in all,Tissue enhanced,,testis: 313.8,skin: 79.3,Cell line enhanced,,AN3-CA: 241.9;K-562: 291.3
32,ARL9,,ENSG00000196503,ADP ribosylation factor like GTPase 9,4,56505209-56524448,Predicted intracellular proteins,Evidence at protein level,HPA072942,Enhanced,,Approved,Nucleoli<br>Mitochondria,,Mixed,Tissue enhanced,,testis: 18.3,smooth muscle: 4.3,Group enriched,5.0,REH: 14.6;SCLC-21H: 15.6
33,ARMC2,"bA787I22.1, DKFZp434P0714",ENSG00000118690,Armadillo repeat containing 2,6,108848416-108974472,Predicted intracellular proteins,Evidence at protein level,"HPA025809, HPA053696",Enhanced,,Approved,Nucleus,,Mixed,Tissue enhanced,,testis: 62.0,fallopian tube: 33.6,Expressed in all,,
34,ARMS2,"ARMD8, LOC387715",ENSG00000254636,Age-related maculopathy susceptibility 2,10,122454653-122457352,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA067225,Enhanced,,,,,Not detected,Tissue enhanced,,placenta: 2.0;testis: 2.9,ovary: 0.9,Not detected,,
35,ART3,,ENSG00000156219,ADP-ribosyltransferase 3,4,76011184-76112802,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA011268,Enhanced,,,,,Tissue enhanced,Tissue enhanced,,skeletal muscle: 77.0;testis: 174.4,heart muscle: 29.1,Group enriched,7.0,NB-4: 3.4;NTERA-2: 14.0;SK-MEL-30: 4.9
36,ART5,,ENSG00000167311,ADP-ribosyltransferase 5,11,3638503-3642316,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,"HPA041637, HPA044099",Uncertain,,,,Renal cancer:1.85e-4 (favourable),Tissue enhanced,Tissue enhanced,,ovary: 10.2;testis: 22.6,endometrium: 5.1,Cell line enhanced,,BEWO: 2.9;HEK93: 1.9;U-2 OS: 2.1
37,ASAP2,"CENTB3, DDEF2, KIAA0400, PAP, SHAG1",ENSG00000151693,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",2,9206765-9405683,Predicted intracellular proteins,Evidence at protein level,CAB018615,Approved,,Supported,Cytosol,"Endometrial cancer:1.61e-4 (unfavourable), Pancreatic cancer:4.68e-4 (unfavourable)",Expressed in all,Tissue enhanced,,testis: 73.6,thyroid gland: 32.6,Mixed,,
38,ASB9,"DKFZP564L0862, FLJ20636, MGC4954",ENSG00000102048,Ankyrin repeat and SOCS box containing 9,X,15235288-15270467,Predicted intracellular proteins,Evidence at protein level,"HPA003014, HPA003060, CAB004997",Enhanced,,,,Prostate cancer:4.36e-4 (unfavourable),Expressed in all,Tissue enhanced,,testis: 48.3,kidney: 16.9,Cell line enhanced,,A549: 23.1;PC-3: 48.9
39,ASF1B,FLJ10604,ENSG00000105011,Anti-silencing function 1B histone chaperone,19,14119509-14136956,Predicted intracellular proteins,Evidence at protein level,HPA054036,,,Supported,Nucleoplasm,"Renal cancer:2.22e-16 (unfavourable), Cervical cancer:4.45e-5 (favourable), Pancreatic cancer:1.98e-4 (unfavourable), Liver cancer:2.03e-4 (unfavourable), Stomach cancer:2.49e-4 (favourable)",Expressed in all,Tissue enhanced,,testis: 37.2,lymph node: 24.0,Mixed,,
40,ASIC3,"ACCN3, DRASIC, TNaC1",ENSG00000213199,Acid sensing ion channel subunit 3,7,151048292-151052756,Predicted membrane proteins,Evidence at protein level,"HPA049155, HPA054805",Enhanced,,Approved,Nucleoplasm<br>Cytosol,,Tissue enhanced,Tissue enhanced,,testis: 8.1,cerebral cortex: 5.8,Cell line enhanced,,U-266/70: 13.4
41,ATF7IP2,FLJ12668,ENSG00000166669,Activating transcription factor 7 interacting protein 2,16,10326434-10483638,Predicted intracellular proteins,Evidence at protein level,"HPA041156, HPA041228",Enhanced,,,,"Liver cancer:5.68e-5 (favourable), Urothelial cancer:8.57e-5 (favourable), Breast cancer:4.98e-4 (favourable)",Mixed,Tissue enhanced,,testis: 35.7,lymph node: 10.3,Mixed,,
42,ATP1A4,ATP1AL2,ENSG00000132681,ATPase Na+/K+ transporting subunit alpha 4,1,160151570-160186977,"Enzymes, Predicted membrane proteins",Evidence at protein level,,,,,,Urothelial cancer:2.20e-4 (favourable),Group enriched,Tissue enhanced,,placenta: 10.2;testis: 18.2;urinary bladder: 8.6,lymph node: 4.1,Group enriched,11.0,BEWO: 19.2;HDLM-2: 48.0;RT4: 49.0
43,ATP23,"KUB3, XRCC6BP1",ENSG00000166896,ATP23 metallopeptidase and ATP synthase assembly factor homolog,12,57941541-57957269,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA035804, HPA043204",Uncertain,,Enhanced,Vesicles<br>Plasma membrane<br>Cell Junctions<br>Cytosol,Renal cancer:1.44e-5 (unfavourable),Expressed in all,Tissue enhanced,,testis: 26.8,rectum: 5.5,Expressed in all,,
44,ATRIP,"FLJ12343, MGC20625, MGC21482, MGC26740",ENSG00000164053,ATR interacting protein,3,48446710-48465716,Predicted intracellular proteins,Evidence at protein level,"CAB033109, HPA047590",Approved,,Supported,Nucleus,,Not detected,Tissue enhanced,,testis: 30.8,thyroid gland: 10.5,Expressed in all,,
45,AURKA,"AIK, ARK1, AurA, BTAK, PPP1R47, STK15, STK6, STK7",ENSG00000087586,Aurora kinase A,20,56369389-56392337,"Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB001454, HPA002636",Approved,,Approved,Nucleus<br>Centrosome<br>Cytosol,"Renal cancer:1.47e-8 (unfavourable), Endometrial cancer:9.40e-5 (unfavourable), Liver cancer:1.49e-4 (unfavourable), Pancreatic cancer:6.13e-4 (unfavourable)",Expressed in all,Tissue enhanced,,testis: 53.5,lymph node: 24.0,Expressed in all,,
46,AZIN2,"ADC, KIAA1945, ODC-p, ODC1L, ODCp",ENSG00000142920,Antizyme inhibitor 2,1,33081104-33120530,Predicted intracellular proteins,Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,testis: 30.1,cerebral cortex: 17.0,Cell line enhanced,,SK-MEL-30: 15.1
47,BBOF1,"C14orf45, CCDC176",ENSG00000119636,Basal body orientation factor 1,14,74019353-74082863,Predicted intracellular proteins,Evidence at protein level,"HPA003090, HPA003136",Uncertain,,Approved,Nucleus<br>Plasma membrane<br>Microtubule organizing center,Endometrial cancer:6.34e-4 (favourable),Expressed in all,Tissue enhanced,,testis: 70.0,fallopian tube: 35.8,Mixed,,
48,BCL2L14,"BCL-G, BCLG",ENSG00000121380,BCL2 like 14,12,12049844-12211084,Predicted intracellular proteins,Evidence at protein level,HPA040665,Enhanced,,Uncertain,Cytosol,,Tissue enhanced,Tissue enhanced,,rectum: 16.9;testis: 24.1,small intestine: 14.2,Group enriched,5.0,CAPAN-2: 1.8;NTERA-2: 1.6;RT4: 1.5
49,BEND4,"CCDC4, FLJ35632, FLJ43965",ENSG00000188848,BEN domain containing 4,4,42110938-42152878,Predicted intracellular proteins,Evidence at protein level,HPA036850,Uncertain,,Approved,Nucleus<br>Nucleoli fibrillar center<br>Cytosol,,Group enriched,Tissue enhanced,,prostate: 5.3;testis: 17.7,lymph node: 2.5,Cell line enhanced,,HAP1: 35.3;HEL: 19.3;MOLT-4: 10.7;U-698: 9.6
50,BIRC5,"API4, EPR-1, survivin",ENSG00000089685,Baculoviral IAP repeat containing 5,17,78214186-78225636,"Cancer-related genes, Predicted intracellular proteins",Evidence at protein level,"HPA002830, CAB004270",Enhanced,,Enhanced,Cytokinetic bridge,"Renal cancer:0.00e+0 (unfavourable), Liver cancer:5.28e-6 (unfavourable), Lung cancer:4.49e-4 (unfavourable)",Expressed in all,Tissue enhanced,,testis: 26.8,bone marrow: 22.6,Mixed,,
51,BNC1,"BNC, HsT19447",ENSG00000169594,Basonuclin 1,15,83255903-83284714,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins, Transcription factors",Evidence at protein level,"HPA063183, HPA066947, HPA077428",,,Enhanced,Nucleoplasm,,Tissue enhanced,Tissue enhanced,,testis: 56.0,esophagus: 11.8,Cell line enhanced,,HBEC3-KT: 83.5;hTCEpi: 92.6;hTERT-HME1: 95.2
52,BPIFB3,"C20orf185, dJ726C3.4, LPLUNC3, RYA3",ENSG00000186190,BPI fold containing family B member 3,20,33055424-33073628,"Plasma proteins, Predicted secreted proteins",Evidence at transcript level,HPA045741,Uncertain,,,,,Tissue enriched,Tissue enhanced,,testis: 1.0,salivary gland: 0.2,Group enriched,28.0,HEL: 3.3;HMC-1: 2.3
53,BRCA2,"BRCC2, FACD, FAD, FAD1, FANCD, FANCD1, XRCC11",ENSG00000139618,"BRCA2, DNA repair associated",13,32315474-32400266,"Cancer-related genes, Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA026815,Uncertain,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,testis: 5.2,bone marrow: 4.1,Mixed,,
54,BRIP1,"BACH1, FANCJ, OF",ENSG00000136492,BRCA1 interacting protein C-terminal helicase 1,17,61681266-61863521,"Cancer-related genes, Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA005474,Approved,,Supported,Nucleus<br>Nuclear membrane,"Colorectal cancer:3.45e-5 (favourable), Head and neck cancer:3.62e-4 (favourable)",Mixed,Tissue enhanced,,testis: 14.4,bone marrow: 5.0,Cell line enhanced,,MCF7: 77.7
55,BUB1,"BUB1A, BUB1L, hBUB1",ENSG00000169679,BUB1 mitotic checkpoint serine/threonine kinase,2,110637698-110678114,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA006123,,,Supported,Nucleoplasm<br>Cytosol,"Liver cancer:1.03e-5 (unfavourable), Pancreatic cancer:2.37e-5 (unfavourable), Endometrial cancer:3.65e-4 (unfavourable), Lung cancer:3.94e-4 (unfavourable)",Expressed in all,Tissue enhanced,,testis: 69.5,lymph node: 24.1,Mixed,,
56,BUB1B,"Bub1A, BUBR1, MAD3L, SSK1",ENSG00000156970,BUB1 mitotic checkpoint serine/threonine kinase B,15,40161023-40221136,"Cancer-related genes, Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA008419,,,Supported,Cytosol,"Liver cancer:7.43e-6 (unfavourable), Pancreatic cancer:1.79e-4 (unfavourable), Lung cancer:3.56e-4 (unfavourable)",Expressed in all,Tissue enhanced,,testis: 40.3,lymph node: 14.9,Mixed,,
57,C10orf107,"bA63A2.1, Em:AC022398.2, MGC44593",ENSG00000183346,Chromosome 10 open reading frame 107,10,61662961-61766766,Predicted intracellular proteins,Evidence at protein level,HPA041398,Enhanced,,Uncertain,Nucleoplasm<br>Centrosome<br>Cytosol,"Endometrial cancer:1.79e-4 (favourable), Glioma:3.99e-4 (unfavourable)",Mixed,Tissue enhanced,,fallopian tube: 44.2;testis: 30.5,parathyroid gland: 12.6,Group enriched,6.0,MOLT-4: 21.5;SH-SY5Y: 6.0
58,C10orf142,,ENSG00000277288,Chromosome 10 open reading frame 142,10,44292569-44294649,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,testis: 2.3,spleen: 1.5,Cell line enhanced,,RPMI-8226: 1.6;U-2197: 5.2;U-87 MG: 2.0
59,C10orf67,"bA215C7.4, C10orf115, LINC01552, MGC46732",ENSG00000179133,Chromosome 10 open reading frame 67,10,23201916-23344845,Predicted intracellular proteins,Evidence at transcript level,"HPA038130, HPA038131",Approved,,Approved,Nucleoplasm<br>Nucleoli<br>Nuclear speckles,,Not detected,Tissue enhanced,,fallopian tube: 7.5;testis: 17.4,lung: 4.0,Cell line enhanced,,HaCaT: 2.1;SiHa: 4.2
60,C11orf53,MGC50104,ENSG00000150750,Chromosome 11 open reading frame 53,11,111245805-111286401,Predicted intracellular proteins,Evidence at transcript level,HPA056128,Uncertain,,,,,Mixed,Tissue enhanced,,testis: 4.7,gallbladder: 2.2,Not detected,,
61,C11orf63,FLJ23554,ENSG00000109944,Chromosome 11 open reading frame 63,11,122882528-122959798,Predicted intracellular proteins,Evidence at protein level,"HPA039612, HPA040344, HPA077658, HPA077748",Enhanced,,Supported,Nucleoplasm<br>Golgi apparatus,"Endometrial cancer:7.94e-5 (favourable), Thyroid cancer:2.58e-4 (unfavourable), Renal cancer:8.77e-4 (favourable)",Mixed,Tissue enhanced,,testis: 63.8,parathyroid gland: 14.8,Mixed,,
62,C11orf70,MGC13040,ENSG00000137691,Chromosome 11 open reading frame 70,11,102047443-102084560,Predicted intracellular proteins,Evidence at protein level,HPA038585,Enhanced,,Approved,Centrosome,,Mixed,Tissue enhanced,,fallopian tube: 46.5;testis: 54.7,epididymis: 13.1,Mixed,,
63,C11orf91,,ENSG00000205177,Chromosome 11 open reading frame 91,11,33698261-33700801,Predicted intracellular proteins,Evidence at protein level,"HPA047064, HPA050487",Uncertain,,Supported,Vesicles,,Not detected,Tissue enhanced,,adipose tissue: 5.8;gallbladder: 7.7;testis: 6.9,esophagus: 3.3,Cell line enhanced,,HBEC3-KT: 11.7;hTERT-HME1: 7.8;HUVEC TERT2: 6.8;TIME: 10.3;U-2197: 9.7
64,C12orf71,LOC728858,ENSG00000214700,Chromosome 12 open reading frame 71,12,27081058-27082514,Predicted intracellular proteins,Evidence at transcript level,HPA058728,Uncertain,,,,,Not detected,Tissue enhanced,,testis: 4.8,skin: 1.0,Cell line enhanced,,HDLM-2: 1.4
65,C15orf39,"DKFZP434H132, FLJ46337",ENSG00000167173,Chromosome 15 open reading frame 39,15,75195643-75212169,Predicted intracellular proteins,Evidence at protein level,"HPA039961, HPA041907",Uncertain,,Enhanced,Cytosol,"Renal cancer:3.05e-4 (unfavourable), Testis cancer:6.02e-4 (unfavourable), Melanoma:7.94e-4 (favourable)",Expressed in all,Tissue enhanced,,testis: 123.7,bone marrow: 39.1,Expressed in all,,
66,C16orf46,FLJ32702,ENSG00000166455,Chromosome 16 open reading frame 46,16,81053497-81077267,Predicted intracellular proteins,Evidence at protein level,"HPA041136, HPA041379",Uncertain,,Supported,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,testis: 10.0,thyroid gland: 4.7,Mixed,,
67,C16orf59,FLJ13909,ENSG00000162062,Chromosome 16 open reading frame 59,16,2460080-2464963,Predicted intracellular proteins,Evidence at protein level,"HPA051394, HPA055389",Approved,,Approved,Nucleoplasm<br>Cell Junctions,"Liver cancer:2.43e-5 (unfavourable), Lung cancer:7.58e-4 (unfavourable)",Expressed in all,Tissue enhanced,,testis: 5.5,"bone marrow,lymph node: 2.5",Mixed,,
68,C16orf87,,ENSG00000155330,Chromosome 16 open reading frame 87,16,46796607-46831411,Predicted intracellular proteins,Evidence at protein level,HPA041179,Uncertain,,Approved,Nucleoplasm,"Head and neck cancer:7.95e-5 (unfavourable), Pancreatic cancer:6.57e-4 (unfavourable)",Expressed in all,Tissue enhanced,,testis: 56.9,parathyroid gland: 34.3,Expressed in all,,
69,C17orf53,MGC3130,ENSG00000125319,Chromosome 17 open reading frame 53,17,44141906-44162476,Predicted intracellular proteins,Evidence at protein level,"HPA023004, HPA023393, HPA024430",Uncertain,,Approved,Nucleoplasm<br>Cytosol,"Liver cancer:3.46e-4 (unfavourable), Endometrial cancer:8.08e-4 (unfavourable), Lung cancer:9.39e-4 (unfavourable)",Mixed,Tissue enhanced,,testis: 12.5,bone marrow: 6.3,Mixed,,
70,C17orf97,"LIAT1, LOC400566",ENSG00000187624,Chromosome 17 open reading frame 97,17,410327-431062,Predicted intracellular proteins,Evidence at protein level,HPA023583,Approved,,Approved,Nucleoli<br>Cytosol,,Expressed in all,Tissue enhanced,,testis: 28.4,fallopian tube: 10.8,Cell line enhanced,,U-2197: 8.4
