,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
13,ADCYAP1,PACAP,ENSG00000141433,Adenylate cyclase activating polypeptide 1,18,904943-912172,Predicted secreted proteins,Evidence at protein level,HPA065887,,Approved,,,Renal cancer:2.91e-6 (favourable),Tissue enhanced,Tissue enhanced,,appendix: 19.3;cerebral cortex: 16.0;gallbladder: 15.7,testis: 5.6,Cell line enriched,17.0,SCLC-21H: 20.8
14,ADCYAP1R1,"PAC1, PAC1R, PACAPR",ENSG00000078549,ADCYAP receptor type I,7,31052461-31111479,"G-protein coupled receptors, Predicted membrane proteins, Predicted secreted proteins, Transporters",Evidence at protein level,"HPA030739, HPA049877",Enhanced,,Supported,Vesicles,Endometrial cancer:5.78e-4 (favourable),Tissue enriched,Tissue enhanced,,cerebral cortex: 137.1;fallopian tube: 46.8,"cervix, uterine: 20.7",Group enriched,6.0,AF22: 3.6;NTERA-2: 4.9;SCLC-21H: 4.8;SH-SY5Y: 7.8
15,ADGRA1,"GPR123, KIAA1828",ENSG00000197177,Adhesion G protein-coupled receptor A1,10,133070929-133131675,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA042773,Approved,,,,,Tissue enriched,Tissue enhanced,,adrenal gland: 4.9;cerebral cortex: 22.4,fallopian tube: 3.1,Cell line enriched,24.0,RH-30: 6.1
16,ADGRL1,"CIRL1, KIAA0821, LEC2, LPHN1",ENSG00000072071,Adhesion G protein-coupled receptor L1,19,14147743-14206187,"G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA037974,Uncertain,,,,"Pancreatic cancer:1.14e-4 (favourable), Renal cancer:4.45e-4 (favourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 60.1,parathyroid gland: 24.2,Cell line enhanced,,AN3-CA: 66.4;SCLC-21H: 64.6
17,ADGRL3,"KIAA0768, LEC3, LPHN3",ENSG00000150471,Adhesion G protein-coupled receptor L3,4,61201258-62078335,"G-protein coupled receptors, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"HPA015027, HPA015762, CAB022698",Uncertain,,,,,Tissue enriched,Tissue enhanced,,cerebral cortex: 42.0;parathyroid gland: 30.6,"cervix, uterine: 8.5",Cell line enhanced,,AF22: 41.2;EFO-21: 10.2
18,ADORA1,RDC7,ENSG00000163485,Adenosine A1 receptor,1,203090654-203167405,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at protein level,HPA044383,,,Supported,Plasma membrane,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 50.2;testis: 25.4,parathyroid gland: 18.9,Cell line enhanced,,CACO-2: 33.2;RH-30: 62.4;RPTEC TERT1: 23.7;SK-BR-3: 26.3
19,ADRA1B,,ENSG00000170214,Adrenoceptor alpha 1B,5,159916783-159972544,"Cancer-related genes, FDA approved drug targets, G-protein coupled receptors, Plasma proteins, Predicted membrane proteins",Evidence at protein level,HPA074416,,,Supported,Plasma membrane,"Renal cancer:1.40e-6 (unfavourable), Thyroid cancer:3.19e-5 (favourable), Endometrial cancer:6.00e-5 (unfavourable), Ovarian cancer:2.67e-4 (favourable), Glioma:6.07e-4 (unfavourable)",Mixed,Tissue enhanced,,cerebral cortex: 14.8;spleen: 17.0,ovary: 4.8,Cell line enhanced,,EFO-21: 12.8;TIME: 10.9;U-2 OS: 9.6
20,AGBL4,"CCP6, FLJ14442",ENSG00000186094,ATP/GTP binding protein like 4,1,48532855-50023913,"Enzymes, Predicted intracellular proteins",Evidence at transcript level,HPA037994,Approved,,,,,Not detected,Tissue enhanced,,cerebral cortex: 7.9,fallopian tube: 4.6,Cell line enhanced,,NTERA-2: 1.1;SCLC-21H: 1.9
21,AGPAT4,"dJ473J16.2, LPAAT-delta",ENSG00000026652,1-acylglycerol-3-phosphate O-acyltransferase 4,6,161129979-161274061,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA053287, HPA060525",Approved,,Approved,Nucleoli<br>Golgi apparatus<br>Vesicles,"Cervical cancer:1.45e-4 (unfavourable), Renal cancer:4.08e-4 (unfavourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 24.7,placenta: 12.3,Cell line enhanced,,AF22: 25.4
22,AGT,SERPINA8,ENSG00000135744,Angiotensinogen,1,230702523-230714297,"Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA001557, CAB025798",Supported,,,,,Group enriched,Tissue enhanced,,cerebral cortex: 226.5;liver: 649.6,gallbladder: 133.7,Cell line enhanced,,CACO-2: 60.4;Hep G2: 401.1;THP-1: 150.6
23,AIFM3,"AIFL, FLJ30473",ENSG00000183773,"Apoptosis inducing factor, mitochondria associated 3",22,20965108-20981360,Predicted intracellular proteins,Evidence at protein level,HPA001271,,,Enhanced,Mitochondria,Urothelial cancer:7.13e-5 (favourable),Tissue enhanced,Tissue enhanced,,cerebral cortex: 18.5;colon: 18.7,rectum: 9.0,Cell line enhanced,,Hep G2: 5.1;HMC-1: 9.5;T-47d: 5.0;THP-1: 5.1
24,AJAP1,"MOT8, SHREW-1, SHREW1",ENSG00000196581,Adherens junctions associated protein 1,1,4654732-4792534,Predicted membrane proteins,Evidence at protein level,,,,,,Renal cancer:1.89e-7 (favourable),Mixed,Tissue enhanced,,cerebral cortex: 11.3;ovary: 6.0,"kidney,seminal vesicle: 3.2",Cell line enhanced,,BEWO: 7.2;EFO-21: 6.2;RPTEC TERT1: 18.3
25,AKAP6,"ADAP6, AKAP100, KIAA0311, mAKAP, PRKA6",ENSG00000151320,A-kinase anchoring protein 6,14,32329273-32837681,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB001983, HPA048741",Enhanced,,,,,Mixed,Tissue enhanced,,cerebral cortex: 49.0;heart muscle: 36.0,skeletal muscle: 16.6,Cell line enhanced,,fHDF/TERT166: 12.2
26,ALK,CD246,ENSG00000171094,Anaplastic lymphoma receptor tyrosine kinase,2,29192774-29921566,"Cancer-related genes, CD markers, Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA010694,Approved,,Supported,Plasma membrane,,Group enriched,Tissue enhanced,,cerebral cortex: 2.7;testis: 2.0,adrenal gland: 0.5,Cell line enriched,6.0,SH-SY5Y: 28.3
27,AMZ1,KIAA1950,ENSG00000174945,Archaelysin family metallopeptidase 1,7,2679522-2775500,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA020233,Uncertain,,,,,Mixed,Tissue enhanced,,cerebral cortex: 4.0,endometrium: 1.5,Cell line enhanced,,BEWO: 6.7;MCF7: 5.8;T-47d: 26.0
28,ANK2,LQT4,ENSG00000145362,Ankyrin 2,4,112818109-113383740,"Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters",Evidence at protein level,"HPA008007, CAB015178, HPA035970",Enhanced,,Supported,Plasma membrane,Renal cancer:2.41e-6 (unfavourable),Tissue enhanced,Tissue enhanced,,cerebral cortex: 184.4,kidney: 125.1,Cell line enhanced,,RH-30: 60.5;SH-SY5Y: 33.1
29,ANKRD13B,FLJ25555,ENSG00000198720,Ankyrin repeat domain 13B,17,29589769-29614761,Predicted intracellular proteins,Evidence at protein level,"HPA051886, HPA063748",Uncertain,,Supported,Vesicles,"Renal cancer:5.92e-6 (unfavourable), Pancreatic cancer:7.58e-4 (favourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 25.9,testis: 17.6,Cell line enhanced,,SCLC-21H: 75.3;SH-SY5Y: 76.2
30,ANKRD24,KIAA1981,ENSG00000089847,Ankyrin repeat domain 24,19,4183354-4224814,Predicted intracellular proteins,Evidence at protein level,"HPA041534, HPA048498",Uncertain,,Uncertain,Microtubules<br>Cytosol,Liver cancer:9.13e-5 (favourable),Mixed,Tissue enhanced,,cerebral cortex: 13.5;testis: 7.0,prostate: 3.2,Cell line enhanced,,Karpas-707: 3.5;U-266/70: 12.3
31,ANKRD34C,,ENSG00000235711,Ankyrin repeat domain 34C,15,79293285-79298235,Predicted intracellular proteins,Evidence at protein level,HPA045329,Uncertain,,Approved,Mitochondria,,Not detected,Tissue enhanced,,cerebral cortex: 1.9,skin: 0.9,Cell line enriched,29.0,SCLC-21H: 10.0
32,ANLN,"ANILLIN, scra, Scraps",ENSG00000011426,Anillin actin binding protein,7,36389806-36453791,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA005680, CAB033902, HPA050556, CAB062547, CAB068175",Enhanced,,Enhanced,Nucleoplasm<br>Midbody,"Renal cancer:0.00e+0 (unfavourable), Liver cancer:5.97e-7 (unfavourable), Pancreatic cancer:2.00e-6 (unfavourable), Lung cancer:6.99e-5 (unfavourable), Endometrial cancer:1.73e-4 (unfavourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 87.2,bone marrow: 23.1,Expressed in all,,
33,ANO8,"KIAA1623, TMEM16H",ENSG00000074855,Anoctamin 8,19,17323223-17334829,Predicted membrane proteins,Evidence at protein level,"HPA031787, HPA049206",Uncertain,,Uncertain,Nucleoplasm<br>Nucleoli fibrillar center,,Expressed in all,Tissue enhanced,,cerebral cortex: 34.5,skin: 19.9,Mixed,,
34,APBA1,"D9S411E, MINT1, X11",ENSG00000107282,Amyloid beta precursor protein binding family A member 1,9,69427530-69672306,Predicted intracellular proteins,Evidence at protein level,HPA061287,,,Supported,Golgi apparatus,,Mixed,Tissue enhanced,,cerebral cortex: 18.4,parathyroid gland: 11.8,Cell line enhanced,,HAP1: 18.1;SCLC-21H: 7.9;U-138 MG: 7.0
35,APBA2,"D15S1518E, HsT16821, LIN-10, MGC:14091, MINT2, X11L",ENSG00000034053,Amyloid beta precursor protein binding family A member 2,15,28884483-29118315,Predicted intracellular proteins,Evidence at protein level,CAB037065,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 12.2,spleen: 3.3,Cell line enhanced,,HEL: 7.6;SH-SY5Y: 21.2;U-937: 11.6
36,APBB3,FE65L2,ENSG00000113108,Amyloid beta precursor protein binding family B member 3,5,140558268-140564781,Predicted intracellular proteins,Evidence at protein level,HPA005571,Uncertain,,Supported,Actin filaments<br>Cytosol,"Renal cancer:2.06e-6 (unfavourable), Pancreatic cancer:6.79e-4 (favourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 11.5,testis: 6.6,Cell line enhanced,,SCLC-21H: 7.1
37,APC,"DP2, DP2.5, DP3, PPP1R46",ENSG00000134982,"APC, WNT signaling pathway regulator",5,112707498-112846239,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA013349,Supported,,,,,Expressed in all,Tissue enhanced,,cerebral cortex: 60.1,parathyroid gland: 19.9,Expressed in all,,
38,ARFGEF3,"BIG3, C6orf92, dJ171N11.1, KIAA1244, PPP1R33",ENSG00000112379,ARFGEF family member 3,6,138161921-138344663,Predicted intracellular proteins,Evidence at protein level,HPA036350,Uncertain,,,,Breast cancer:8.20e-4 (unfavourable),Expressed in all,Tissue enhanced,,cerebral cortex: 23.7;parathyroid gland: 29.7,prostate: 19.2,Cell line enhanced,,RH-30: 13.0;RT4: 15.4;SK-BR-3: 16.6
39,ARHGDIG,RHOGDI-3,ENSG00000242173,Rho GDP dissociation inhibitor gamma,16,268727-283010,Predicted intracellular proteins,Evidence at protein level,HPA078260,,,Approved,Plasma membrane<br>Cytosol,,Mixed,Tissue enhanced,,cerebral cortex: 131.1;duodenum: 44.2,small intestine: 17.9,Cell line enhanced,,HEK93: 24.6;MCF7: 27.2;SCLC-21H: 14.0;SH-SY5Y: 15.7
40,ARHGEF4,"ASEF, KIAA1112, STM6",ENSG00000136002,Rho guanine nucleotide exchange factor 4,2,130836916-131047263,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA018267,Approved,,,,Testis cancer:7.00e-4 (favourable),Mixed,Tissue enhanced,,cerebral cortex: 61.6;skin: 44.1,esophagus: 14.5,Cell line enhanced,,HaCaT: 31.5;hTCEpi: 52.8;SCLC-21H: 52.6
41,ASPDH,,ENSG00000204653,Aspartate dehydrogenase domain containing,19,50511600-50514690,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA042631, HPA042654",Approved,,,,,Tissue enriched,Tissue enhanced,,cerebral cortex: 17.9;kidney: 27.9;liver: 34.6,duodenum: 6.9,Cell line enhanced,,HEK93: 12.4;MOLT-4: 13.3;SH-SY5Y: 9.8
42,ASPHD1,,ENSG00000174939,Aspartate beta-hydroxylase domain containing 1,16,29900375-29919864,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA045175,Uncertain,,,,Pancreatic cancer:7.38e-4 (favourable),Expressed in all,Tissue enhanced,,cerebral cortex: 53.5,gallbladder: 11.9,Mixed,,
43,ASPHD2,FLJ39838,ENSG00000128203,Aspartate beta-hydroxylase domain containing 2,22,26429273-26445015,Predicted membrane proteins,Evidence at protein level,HPA000820,Uncertain,,,,Renal cancer:4.06e-5 (unfavourable),Mixed,Tissue enhanced,,cerebral cortex: 12.8,stomach: 7.8,Cell line enhanced,,Karpas-707: 15.8
44,ATL1,"AD-FSP, FSP1, SPG3, SPG3A",ENSG00000198513,Atlastin GTPase 1,14,50532509-50633068,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA027550,Enhanced,,,,,Mixed,Tissue enhanced,,cerebral cortex: 96.9,smooth muscle: 22.0,Cell line enhanced,,HDLM-2: 18.1;SCLC-21H: 20.2;SiHa: 19.9
45,ATP1A3,DYT12,ENSG00000105409,ATPase Na+/K+ transporting subunit alpha 3,19,41966582-41997497,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,"CAB033630, HPA045367, HPA056446",Enhanced,,,,"Renal cancer:3.02e-6 (unfavourable), Pancreatic cancer:6.15e-5 (favourable), Ovarian cancer:3.44e-4 (unfavourable)",Group enriched,Tissue enhanced,,cerebral cortex: 378.4;heart muscle: 86.0,testis: 54.5,Cell line enhanced,,Daudi: 39.5;SCLC-21H: 148.3;SH-SY5Y: 57.8
46,ATRNL1,"ALP, FLJ45344, KIAA0534",ENSG00000107518,Attractin like 1,10,115093365-115948992,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA038070,Uncertain,,Approved,Nucleus<br>Mitochondria,,Mixed,Tissue enhanced,,cerebral cortex: 33.9,testis: 22.7,Cell line enhanced,,AN3-CA: 27.6;RH-30: 19.2
47,B3GALT1,beta3Gal-T1,ENSG00000172318,"Beta-1,3-galactosyltransferase 1",2,167868948-167874041,"Enzymes, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 5.2;colon: 3.7;rectum: 4.0,skeletal muscle: 1.8,Cell line enriched,7.0,AN3-CA: 33.1
48,B3GALT2,beta3Gal-T2,ENSG00000162630,"Beta-1,3-galactosyltransferase 2",1,193179045-193186654,"Enzymes, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 29.0;gallbladder: 26.0,heart muscle: 14.9,Group enriched,5.0,AF22: 19.6;ASC TERT1: 6.1;LHCN-M2: 11.4;WM-115: 23.5
49,B3GNT4,"B3GN-T4, beta3Gn-T4",ENSG00000176383,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4",12,122203543-122208952,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA055261,Uncertain,,Approved,Nucleoli<br>Mitochondria,Renal cancer:3.52e-6 (unfavourable),Mixed,Tissue enhanced,,cerebral cortex: 4.3;skin: 2.9,kidney: 1.9,Cell line enhanced,,HDLM-2: 4.5;hTCEpi: 4.9;T-47d: 5.0
50,B4GALNT4,"FLJ25045, NGalNAc-T1",ENSG00000182272,"Beta-1,4-N-acetyl-galactosaminyltransferase 4",11,369796-382116,"Enzymes, Predicted secreted proteins",Evidence at protein level,HPA053126,Uncertain,,Approved,Nucleoplasm<br>Microtubules<br>Cytokinetic bridge<br>Mitotic spindle,,Mixed,Tissue enhanced,,cerebral cortex: 30.9;ovary: 11.7,"endometrium,fallopian tube: 6.9",Cell line enhanced,,AF22: 38.5;NTERA-2: 34.8;SCLC-21H: 50.7;SH-SY5Y: 55.6
51,B4GAT1,"B3GN-T1, B3GNT1, B3GNT6, BETA3GNTI, iGAT, iGNT",ENSG00000174684,"Beta-1,4-glucuronyltransferase 1",11,66345372-66347692,"Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA015484,Uncertain,,,,Pancreatic cancer:3.55e-5 (favourable),Expressed in all,Tissue enhanced,,cerebral cortex: 185.2,adrenal gland: 52.4,Expressed in all,,
52,BAIAP3,"BAP3, KIAA0734",ENSG00000007516,BAI1 associated protein 3,16,1333601-1349441,Predicted intracellular proteins,Evidence at protein level,HPA015627,Uncertain,,,,Renal cancer:1.52e-5 (favourable),Mixed,Tissue enhanced,,adrenal gland: 24.9;cerebral cortex: 25.1;fallopian tube: 42.4,testis: 13.8,Cell line enhanced,,CAPAN-2: 17.3
53,BASP1,"CAP-23, CAP23, NAP-22, NAP22",ENSG00000176788,Brain abundant membrane attached signal protein 1,5,17065598-17276843,"Plasma proteins, Predicted intracellular proteins, Transporters",Evidence at protein level,"HPA045218, HPA050333",Enhanced,,Enhanced,Plasma membrane,"Renal cancer:5.25e-11 (unfavourable), Head and neck cancer:5.63e-4 (unfavourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 419.0;epididymis: 369.1,placenta: 130.6,Cell line enhanced,,HeLa: 555.7;SiHa: 845.8
54,BCAS1,"AIBC1, NABC1",ENSG00000064787,Breast carcinoma amplified sequence 1,20,53936777-54070594,Predicted intracellular proteins,Evidence at protein level,"CAB033558, HPA051816, HPA054745",Enhanced,,Approved,Vesicles,,Mixed,Tissue enhanced,,cerebral cortex: 108.7;stomach: 155.8,rectum: 80.7,Group enriched,6.0,RT4: 143.2;SK-BR-3: 277.9
55,BDNF,,ENSG00000176697,Brain derived neurotrophic factor,11,27654893-27722058,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"CAB009564, HPA031440, HPA056104",Enhanced,,Supported,Nuclear speckles<br>Mitochondria,,Mixed,Tissue enhanced,,cerebral cortex: 11.9,epididymis: 4.9,Cell line enhanced,,BJ: 37.3;BJ hTERT+ SV40 Large T+: 30.7;HBF TERT88: 30.4;U-138 MG: 45.3
56,BEST3,"MGC13168, MGC40411, VMD2L3",ENSG00000127325,Bestrophin 3,12,69643360-69699476,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA054582,Approved,,,,,Tissue enriched,Tissue enhanced,,cerebral cortex: 16.3;skeletal muscle: 12.2,testis: 5.6,Group enriched,13.0,REH: 32.4;RPMI-8226: 26.4;U-698: 43.2
57,BEX1,,ENSG00000133169,Brain expressed X-linked 1,X,103062651-103064240,Predicted intracellular proteins,Evidence at protein level,HPA045384,Approved,,,,"Renal cancer:8.16e-8 (favourable), Breast cancer:6.43e-4 (favourable), Thyroid cancer:6.88e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,cerebral cortex: 505.2,parathyroid gland: 154.3,Cell line enhanced,,BJ hTERT+ SV40 Large T+ RasG12V: 525.2;HBF TERT88: 582.7;HL-60: 1113.6;SCLC-21H: 490.1
58,BEX2,DJ79P11.1,ENSG00000133134,Brain expressed X-linked 2,X,103309346-103311046,Predicted intracellular proteins,Evidence at protein level,HPA045384,Uncertain,,,,"Renal cancer:3.05e-13 (favourable), Endometrial cancer:8.54e-7 (unfavourable), Lung cancer:1.52e-4 (favourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 226.5,thyroid gland: 156.9,Cell line enhanced,,hTCEpi: 64.4;NTERA-2: 86.5;SCLC-21H: 148.6;SH-SY5Y: 61.1
59,BEX5,NGFRAP1L1,ENSG00000184515,Brain expressed X-linked 5,X,102153708-102156057,Predicted intracellular proteins,Evidence at protein level,HPA059058,Enhanced,,,,"Renal cancer:1.97e-4 (favourable), Lung cancer:3.09e-4 (favourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 96.0,epididymis: 34.8,Cell line enhanced,,HAP1: 14.7;Karpas-707: 39.3
60,BHLHB9,"GASP3, KIAA1701, p60TRP",ENSG00000198908,"Basic helix-loop-helix domain containing, class B, 9",X,102720688-102753540,Predicted intracellular proteins,Evidence at protein level,HPA000887,,,Supported,Nucleoplasm<br>Cytosol,,Expressed in all,Tissue enhanced,,cerebral cortex: 18.8,parathyroid gland: 8.4,Mixed,,
61,BHLHE22,"Beta3, BHLHB5, bHLHe22, CAGL85, TNRC20",ENSG00000180828,Basic helix-loop-helix family member e22,8,64580367-64583628,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA064128, HPA064872, HPA067500",Enhanced,,,,,Mixed,Tissue enhanced,,cerebral cortex: 12.2,seminal vesicle: 3.3,Cell line enriched,15.0,THP-1: 52.6
62,BRINP3,"DBCCR1L, DBCCR1L1, FAM5C",ENSG00000162670,BMP/retinoic acid inducible neural specific 3,1,190097662-190478404,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA054693,Uncertain,,,,,Group enriched,Tissue enhanced,,cerebral cortex: 44.5;small intestine: 19.6,prostate: 10.9,Cell line enriched,6.0,SCLC-21H: 17.0
